PS,GeneID,holdfast,reptip,stipe,vegtip
8,dis_TRINITY_DN10477_c0_g1,2430,1383,2267,1390
7,dis_TRINITY_DN10477_c0_g2,1040,39,907,511
8,dis_TRINITY_DN10477_c0_g3,1447,2120,1557,3079
1,dis_TRINITY_DN10479_c0_g1,4774,5080,3903,4828
7,dis_TRINITY_DN10480_c0_g1,242.5,2857,221.5,195
1,dis_TRINITY_DN10481_c0_g1,7362,6619,6487,6687
8,dis_TRINITY_DN10483_c0_g3,5665,5336,6230,4577
8,dis_TRINITY_DN10484_c0_g1,2804,3592,3395,3157
5,dis_TRINITY_DN1049_c0_g1,2400,1211,2592,1007
8,dis_TRINITY_DN10490_c0_g2,3953,2031,3262,2203
1,dis_TRINITY_DN10492_c0_g1,5652,6941,5976,7510
8,dis_TRINITY_DN10493_c0_g3,1647,1063,1816,2340
7,dis_TRINITY_DN10495_c0_g2,7410,165,6593,5519
2,dis_TRINITY_DN10495_c0_g3,5372,4456,5022,5105
1,dis_TRINITY_DN10497_c0_g1,4342,3316,5133,2953
1,dis_TRINITY_DN105_c0_g1,6418,5203,6188,4937
2,dis_TRINITY_DN1050_c0_g1,5555,6482,5399,5652
1,dis_TRINITY_DN10501_c0_g1,1119,378,929,1106
8,dis_TRINITY_DN10505_c0_g1,1880,2660,1508,1183
1,dis_TRINITY_DN10506_c0_g1,3704,3511,3187,3995
8,dis_TRINITY_DN10508_c0_g1,3026,587,812,1714
7,dis_TRINITY_DN10509_c0_g4,1034,226,1488,946
1,dis_TRINITY_DN1051_c0_g1,2513,4757,1476,4997
1,dis_TRINITY_DN10517_c0_g1,513,3465,2401,5079
2,dis_TRINITY_DN10518_c0_g1,2042,1541,1002,1415
8,dis_TRINITY_DN10518_c0_g6,4022,3966,4998,3797
1,dis_TRINITY_DN10523_c0_g6,6306,6269,7090,7156
2,dis_TRINITY_DN10527_c0_g1,6486,6319,6225,5776
2,dis_TRINITY_DN10531_c0_g1,1981,1664,2191,1786
1,dis_TRINITY_DN10537_c0_g1,2247,2609,1250,1340
8,dis_TRINITY_DN10538_c0_g1,1556,553,1793,1461
1,dis_TRINITY_DN1054_c0_g1,5828,4255,5018,4593
1,dis_TRINITY_DN10542_c0_g1,242.5,13.5,971,195
1,dis_TRINITY_DN10548_c0_g1,4668,4808,4737,5596
8,dis_TRINITY_DN10555_c0_g1,965,1302,1164,1999
4,dis_TRINITY_DN10558_c0_g2,5630,7057,5458,6477
8,dis_TRINITY_DN1056_c0_g1,6522,7111,6589,6574
8,dis_TRINITY_DN1057_c0_g1,4326,4683,4011,4264
8,dis_TRINITY_DN10573_c2_g5,242.5,644,221.5,195
1,dis_TRINITY_DN10574_c0_g2,4550,4464,4904,5834
8,dis_TRINITY_DN1058_c0_g1,1627,1969,1918,2441
1,dis_TRINITY_DN10594_c0_g1,3258,3852,3118,3889
8,dis_TRINITY_DN106_c0_g2,3475,2364,3323,2474
4,dis_TRINITY_DN106_c0_g3,3359,2347,4201,5120
7,dis_TRINITY_DN10601_c0_g4,7748,7308,7489,7173
4,dis_TRINITY_DN10604_c0_g1,4329,4063,3859,4137
7,dis_TRINITY_DN10605_c0_g1,2478,5548,4839,6484
1,dis_TRINITY_DN10610_c0_g1,5528,5274,4373,5693
2,dis_TRINITY_DN10610_c0_g2,6747,5518,6454,6921
1,dis_TRINITY_DN1062_c0_g2,7871,7618,7716,7528
6,dis_TRINITY_DN1063_c0_g1,2851,2414,2597,2444
