PS,GeneID,gamete,S1,S2,S3,S4,S5,matSP
8,ser_TRINITY_DN1694_c0_g1,189.633059,150.26592,150.2210825,164.476131,258.899043,300.144698,150.533812
8,ser_TRINITY_DN1694_c0_g2,152.0188635,406.333515,420.9179885,271.595033,318.20534,427.507469,198.26441549999998
1,ser_TRINITY_DN16951_c0_g1,153.6884185,183.806726,245.8118235,259.32755099999997,217.820657,232.017255,181.5473445
8,ser_TRINITY_DN16964_c0_g1,147.8099225,171.919609,177.4810945,166.541087,176.850771,175.257535,178.50684
1,ser_TRINITY_DN16981_c0_g1,191.6468055,204.902566,292.11562299999997,234.982036,233.273109,220.451085,175.705656
2,ser_TRINITY_DN1699_c0_g2,166.709185,181.263004,171.3498405,171.56669399999998,180.813537,174.547733,161.60529400000001
5,ser_TRINITY_DN16993_c0_g4,260.2893985,272.86989900000003,385.173654,735.395707,431.925979,369.166799,265.62982850000003
1,ser_TRINITY_DN17_c3_g1,143.165159,139.30687,139.1899635,141.230375,139.377282,139.292001,139.505685
7,ser_TRINITY_DN1701_c0_g1,266.5518465,196.773005,213.37393550000002,197.966736,218.618279,209.530803,206.530827
1,ser_TRINITY_DN17063_c0_g4,179.88593,183.220111,206.4384305,176.174467,184.364204,200.728369,164.798055
7,ser_TRINITY_DN1712_c0_g1,141.9260365,149.940968,151.91210999999998,170.06857,213.698568,224.494275,168.52728100000002
2,ser_TRINITY_DN17123_c0_g1,163.0857455,246.400629,207.47502400000002,159.627997,157.165457,160.634225,150.341656
2,ser_TRINITY_DN17127_c0_g1,143.098429,149.765739,182.25698649999998,237.831836,185.082147,173.35861,145.0348435
8,ser_TRINITY_DN17128_c0_g1,154.82618100000002,186.145869,232.09883250000001,190.209301,203.284034,222.381204,162.3322815
1,ser_TRINITY_DN1713_c0_g2,376.9729615,340.97886700000004,422.977165,673.705787,701.040437,597.110747,445.2874225
7,ser_TRINITY_DN1717_c0_g1,139.1178645,147.83336,150.5626905,153.481835,145.804159,147.653605,148.070353
1,ser_TRINITY_DN17195_c0_g1,178.729199,244.32142,327.70146,229.269095,214.325121,217.905953,190.6658175
1,ser_TRINITY_DN17229_c0_g1,161.28283449999998,220.63456,280.81951200000003,194.936401,209.949115,241.789642,213.519417
1,ser_TRINITY_DN17305_c0_g1,156.767428,173.09426,175.2095105,184.817267,199.849288,193.264075,202.9724685
7,ser_TRINITY_DN17307_c0_g1,198.1819835,406.62418,230.49242099999998,145.125739,139.815204,140.341268,139.7862845
1,ser_TRINITY_DN17334_c0_g2,162.6249135,162.073754,226.781399,224.219153,207.245725,189.588103,182.49205999999998
