GeneID,Fs_F_gametes_1,Fs_F_gametes_2,Fs_F_gametes_3,Fs_M_gametes_1,Fs_M_gametes_2,Fs_M_gametes_3,Fs_zygotes_24h_1,Fs_zygotes_24h_2,Fs_zygotes_24h_3,Fs_zygotes_48h_1,Fs_zygotes_48h_2,Fs_zygotes_48h_3,Fs_zygotes_48h_4,Fs_zygotes_48h_5,Fs_zygotes_48h_6,Fs_zygotes_1w_1,Fs_zygotes_1w_2,Fs_zygotes_1w_3,Fs_zygotes_3w_1,Fs_zygotes_3w_2,Fs_zygotes_3w_3,Fs_zygotes_4w_1,Fs_zygotes_4w_2,Fs_zygotes_4w_3,Fs_Fwild_matSP_holdfast_1,Fs_Fwild_matSP_holdfast_2,Fs_Fwild_matSP_holdfast_3,Fs_Fwild_matSP_reptip_1,Fs_Fwild_matSP_reptip_2,Fs_Fwild_matSP_reptip_3,Fs_Fwild_matSP_stipe_1,Fs_Fwild_matSP_stipe_2,Fs_Fwild_matSP_stipe_3,Fs_Fwild_matSP_vegtip_1,Fs_Fwild_matSP_vegtip_2,Fs_Fwild_matSP_vegtip_3,Fs_Mwild_matSP_holdfast_1,Fs_Mwild_matSP_holdfast_2,Fs_Mwild_matSP_holdfast_3,Fs_Mwild_matSP_reptip_1,Fs_Mwild_matSP_reptip_2,Fs_Mwild_matSP_reptip_3,Fs_Mwild_matSP_stipe_1,Fs_Mwild_matSP_stipe_2,Fs_Mwild_matSP_stipe_3,Fs_Mwild_matSP_vegtip_1,Fs_Mwild_matSP_vegtip_2,Fs_Mwild_matSP_vegtip_3
ser_TRINITY_DN1880_c0_g1,78.281711,26.655732,86.253977,15.883912,17.205444,9.605818,14.275853,22.488269,30.313972,20.898362,28.210063,21.227054,26.741614,48.012123,26.975937,36.019934,58.387369,64.935121,63.241817,39.152426,57.163464,55.797781,40.942092,52.724182,212.949812,79.051629,62.838218,42.125358,73.629803,100.515119,46.791376,78.428942,36.437128,64.18049,49.764826,107.839293,62.472215,74.893975,67.152262,110.406498,99.859297,77.475178,40.273152,39.973387,19.562437,40.005046,24.920153,33.964725
ser_TRINITY_DN18802_c0_g2,3.782117,4.262712,4.285989,0,0,0.034095,8.372192,9.139714,7.329505,9.235423,10.381422,8.74524,9.096785,8.966083,7.564,6.202901,7.274736,6.200793,20.111125,15.509609,16.942883,28.35388,27.321478,39.411998,4.952213,12.717492,8.974737,3.84074,3.786763,4.219535,17.428682,12.498409,3.831415,9.794027,6.689182,4.057866,18.615373,12.771614,11.80455,6.742695,4.729498,3.320088,23.139862,23.648782,11.216125,9.017136,8.505432,6.125236
ser_TRINITY_DN1881_c0_g1,15.225114,14.406177,22.384903,0.333526,0.31872,0.14471,11.033848,11.764203,12.308124,12.736388,12.714806,12.22358,11.336085,13.229089,14.216526,7.393672,8.942928,7.371119,6.884346,10.679258,10.137574,12.023108,13.167424,13.249647,3.491435,4.691472,4.911983,4.930636,8.913674,8.503081,5.466313,5.234971,2.092928,5.383552,4.5772,10.586202,5.963046,5.682741,4.208703,6.656954,7.078735,3.951104,7.948777,6.825577,4.930372,5.245276,4.453189,7.060387
ser_TRINITY_DN18825_c0_g1,31.1388,33.762782,47.17396,11.645828,10.799676,11.528619,50.822784,43.658154,50.972294,49.097796,40.099193,46.282379,38.672798,42.422666,38.511976,70.135176,61.768747,62.489592,39.064277,39.213909,49.895827,55.117995,54.606244,73.294807,72.157062,41.517698,31.732823,14.139241,38.850155,36.121769,17.603114,24.167924,10.179234,24.439874,19.379762,48.570042,31.392268,33.30792,32.011657,55.173062,51.903078,18.273878,21.921013,23.170308,8.993506,22.167521,22.442433,12.176824
ser_TRINITY_DN1883_c0_g4,1.466458,0.127168,0.144612,0,0,0,6.032088,5.340649,2.392754,12.722149,9.291523,7.353574,7.411705,4.051499,4.040794,0.249851,0.54033,0.205604,0.140275,0.432295,0.157331,0.256881,0.663962,0.629632,0,0,0.029094,12.532546,2.323852,1.912821,0,0,0,0.379574,3.405839,0.847102,0.03058,0,0,1.239305,1.064846,1.831897,0.027824,0.028417,0,1.991028,3.466972,4.825197
ser_TRINITY_DN18832_c0_g1,557.835999,448.153609,598.123356,519.222721,430.31869,550.786468,317.776091,351.355705,281.659031,448.3357,466.439028,436.058613,410.747885,396.874731,395.318371,257.522709,251.530386,243.430275,143.772716,327.508516,225.991074,264.032201,346.903921,348.335474,216.788108,222.38597,224.951614,177.473114,226.723937,312.596239,168.291952,177.252164,92.882834,178.479811,181.514494,304.248061,133.767123,243.74758,74.786702,322.568411,333.174734,151.638399,166.635715,173.587774,87.90133,135.279078,194.546552,64.976337
ser_TRINITY_DN1886_c0_g1,0.048792,0,0,17.8868,28.476751,30.67877,0,0.028189,0.026413,0,0,0,0.023918,0,0,0,0,0.021605,0,0,0,0,0,0,0.022869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.934583,26.111636,10.198413,0,0.020708,0.107882,0,0.081821,0.728647
ser_TRINITY_DN1887_c0_g2,0.115064,0.052549,0.397839,4.001436,8.072709,3.634877,0.95486,2.666001,1.347628,1.222807,3.425906,2.007766,0.925786,2.387616,1.61602,2.382552,2.77168,2.569911,2.535847,1.221228,4.793661,5.141619,2.981615,9.117137,4.389074,13.302142,10.41145,0.159234,1.119975,1.02383,4.523137,4.996862,1.075107,0.475663,0.607438,1.085106,6.034553,15.423168,9.751342,46.537344,35.972208,10.369053,3.562525,3.123329,2.746353,0.152549,0.269998,1.50673
ser_TRINITY_DN1890_c0_g2,11.877489,12.823125,16.620887,0.115504,0.449769,0.105072,46.117322,41.496949,38.065263,63.046308,69.566785,61.911314,55.26066,51.462233,54.247424,33.93714,33.714313,27.176037,33.066976,52.214029,41.500728,47.707467,60.263584,50.662106,11.576214,14.983011,12.970396,8.310821,17.696509,13.701837,13.579842,11.092023,6.257162,13.262186,15.053638,18.645915,15.348658,14.99132,17.39875,17.978946,18.988957,6.201321,18.460388,19.039196,10.206781,8.869506,16.748079,15.013671
ser_TRINITY_DN18903_c0_g1,2.924519,2.432562,2.438691,8.708605,9.218474,5.593693,20.002905,19.072362,15.671114,13.096133,1.967773,6.137201,10.901152,2.55487,6.100994,251.784902,187.691218,177.664385,60.997316,28.899612,14.401473,49.078447,23.805296,12.101549,27.493233,1.532919,0.905523,0.53949,4.477288,4.492903,2.50242,0.54905,0,3.395417,2.380057,7.993257,5.180577,2.792928,3.676444,2.406237,2.936791,1.960908,1.20723,1.003312,1.306251,1.008345,5.584389,4.192416
ser_TRINITY_DN1892_c0_g1,0.03687,0,0.160195,0,0,0,1.775529,0.499563,1.219755,5.45887,1.759356,3.471978,5.167952,1.887061,2.440558,2.921827,3.111491,1.686371,24.33844,72.988729,31.761866,53.040468,58.463485,7.364393,0.92074,0.693282,2.975205,5.358314,1.290875,14.187754,1.355216,0.266565,0.878432,2.504866,2.897073,7.086656,0.880836,1.793535,0.828971,0.304984,0.516328,0.140589,0.554647,0.629859,0.982585,1.387458,3.385842,0.254334
ser_TRINITY_DN1893_c0_g1,0.534985,1.237987,0.202263,0.886249,1.192402,0.13095300000000001,2.610469,1.770527,1.794571,1.813329,1.766621,2.540655,1.964138,1.474985,2.043336,0.887029,0.615129,0.789568,2.128995,0.494673,0.772375,1.561446,0.339442,1.636969,1.348637,2.492312,1.555418,1.470064,16.043375,0.715061,7.635105,9.663802,0.963129,2.536659,46.667781,1.939459,17.117427,3.336249,4.280177,16.313602,5.149826,2.72893,32.232627,21.631846,7.222515,34.168047,4.77068,4.49047
ser_TRINITY_DN1893_c0_g3,105.889433,87.233385,56.673198,0.757857,0.615729,0.675281,100.034539,119.380691,134.951996,146.52433,173.067361,169.171579,170.456566,210.855015,195.633322,171.787057,240.663126,226.436891,144.748375,102.745369,124.474009,71.688578,88.090212,159.646534,57.151015,98.519571,105.439406,294.104379,160.880645,193.857005,73.877456,59.241234,166.367024,240.195974,214.053,106.066813,138.945075,130.344463,101.037055,191.698038,246.677667,236.639568,133.533113,126.173881,112.304596,353.256913,245.453223,264.445141
ser_TRINITY_DN18936_c0_g1,5.095352,4.776021,5.632284,0,0.077304,0.042161,15.262343,15.784998,13.146742,15.068287,17.98825,13.607558,13.504936,12.778506,13.908324,7.912799,9.300707,8.38818,6.004927,7.326519,7.223261,7.675988,9.385678,9.26397,13.643853,3.303967,3.833565,7.402964,6.759814,7.944766,6.869675,3.028553,3.93564,8.155646,7.064395,6.656196,8.633853,3.292913,8.581399,7.525515,6.567402,2.756881,10.004962,10.872134,3.294419,4.488185,5.138201,5.853202
ser_TRINITY_DN18949_c0_g1,28.727518,20.743501,25.005361,1.151884,1.254055,0.392523,16.677726,13.730795,14.985907,42.659821,39.087242,41.79269,32.235536,28.821714,34.496616,34.192986,27.967173,30.083984,19.386799,18.824231,19.082825,15.49609,24.385929,20.308726,3.06478,4.22599,5.219253,23.525601,17.718493,23.571557,15.46626,3.376061,4.873904,23.720757,27.987694,13.280515,11.360231,3.560416,7.524786,11.575626,11.591838,9.247922,19.473966,17.878395,10.919976,14.993613,15.471793,8.496184
ser_TRINITY_DN18972_c0_g1,8.067567,9.533796,13.829135,7.175352,3.530791,3.41543,24.369087,18.074025,20.860462,26.849015,26.246866,30.806545,25.508832,25.969545,25.920191,31.165459,24.04047,26.310597,15.856077,13.506246,13.666574,14.805564,15.70226,31.622,1.244233,2.436456,3.018884,4.365541,6.485632,3.167408,4.339443,3.817529,1.025569,9.135278,5.553442,6.839557,3.892196,4.786978,1.507321,11.186093,11.049476,17.633477,7.50451,6.6186,3.989657,23.072341,28.689782,8.29675
ser_TRINITY_DN1899_c0_g1,28.740547,34.264417,27.504137,0,0.144016,0,58.403461,64.207531,53.206772,43.946266,47.576244,52.775111,36.838654,31.072231,36.679658,12.530889,11.941739,12.155839,10.798573,14.889515,15.709194,25.061766,25.191474,23.057746,10.170793,16.630318,15.719775,42.619942,43.65979,24.076364,41.918947,32.695144,8.873534,42.168161,47.786901,30.372518,13.340879,18.575628,8.216383,15.518775,18.140997,5.303735,39.82882,41.516988,19.866078,22.484628,33.749077,16.364551
ser_TRINITY_DN18997_c0_g1,1.642954,2.115221,2.292811,0.380875,0.548256,0.198952,8.012245,9.175009,8.990397,8.098751,9.717024,8.721357,8.087392,10.00358,9.396637,6.425372,6.188191,7.319016,5.8778,5.721157,5.554618,6.355135,6.197617,6.643869,14.848836,3.696492,5.359508,4.517583,3.231751,4.536781,6.703001,3.390725,3.012269,4.463262,4.635736,3.238817,6.892786,4.354823,13.411938,8.404456,10.600619,7.219102,8.895158,7.965377,7.516359,4.617948,4.218803,10.677551
ser_TRINITY_DN18998_c0_g1,0,0.493636,0,14.799343,23.98541,4.906843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.802266,52.338259,17.36466,0,0,0.229389,0.02865,0.195733,1.637986
ser_TRINITY_DN190_c0_g1,3.584492,2.778581,2.226321,0,0,0,23.077787,45.268408,15.071673,3.425216,6.113224,2.177625,3.152847,4.986751,2.84188,3.053622,3.957082,3.296825,16.515851,30.322,14.349624,15.470119,18.908125,4.300189,7.867237,0.996933,2.076373,9.121543,2.142363,10.36925,1.460774,1.253721,1.409138,22.407503,1.289137,13.881914,3.366331,2.773709,0.407125,0.832148,2.381632,3.347954,1.469805,1.805176,1.455827,6.176758,2.10827,11.08744
ser_TRINITY_DN1900_c0_g1,4.143168,4.28225,3.777259,16.406679,7.214542,13.6374,17.909626,14.650769,15.218082,18.661298,19.913068,22.739408,17.884211,12.545493,18.813888,8.537243,10.480905,11.585896,7.338756,10.488257,9.862526,13.047579,13.307545,18.290502,2.474607,6.537644,3.952706,7.344543,6.690938,7.522292,8.790503,7.079955,1.705726,8.566523,8.99672,5.823007,4.068854,7.418078,3.870666,10.249225,9.299692,3.707621,8.458812,8.351505,3.78927,6.563831,9.479433,7.930741
ser_TRINITY_DN19004_c0_g2,4.105513,2.577956,3.258423,0.133696,0.146462,0.080114,4.107377,4.763158,3.945488,5.299387,8.447777,5.619312,6.34217,6.419998,5.33909,3.458378,5.504092,3.22959,2.75941,3.750444,4.520554,3.732138,4.518552,7.149156,0.5867,2.165522,2.499324,6.876464,5.369558,5.515314,2.199474,1.888774,0.55694,6.35954,5.336313,6.002433,2.42518,2.16654,0.952143,6.170191,3.431103,5.139295,2.435497,2.098038,1.644494,8.536468,3.120152,4.192193
ser_TRINITY_DN19011_c0_g1,10.250285,7.804404,9.224909,0.470866,1.095554,0.286401,31.86302,31.111036,36.140786,45.9411,49.335925,51.999949,45.863121,44.280098,48.972171,31.989094,33.68547,31.293979,20.488437,31.435964,26.105826,34.140774,37.811718,35.348442,8.802718,10.662986,12.101243,12.046229,11.125372,14.407372,16.502501,13.192316,5.930302,11.071724,15.512353,11.589243,14.000503,17.985777,7.077195,43.041895,30.162049,9.714707,20.430928,19.994603,10.379323,14.612942,22.69264,15.031174
ser_TRINITY_DN19014_c0_g1,49.359769,44.555062,43.977402,2.940854,5.776082,1.587482,35.831351,39.16123,36.868546,64.287434,50.830557,59.353245,49.580445,42.849751,48.623761,83.191064,86.222878,74.41024,111.134154,82.373955,114.523206,72.26338,72.542296,111.074585,58.778949,124.189984,125.837818,128.0733,86.500644,99.164731,59.382962,79.708506,152.792903,74.803867,89.841797,50.702207,76.310915,118.458029,120.013616,81.021126,90.093448,95.353766,74.299611,74.675338,110.127251,61.239394,63.563103,103.411006
ser_TRINITY_DN19031_c0_g1,26.748356,13.233211,41.531908,1.122411,0.311396,0.424597,17.800501,18.243171,18.507207,35.595652,48.797715,39.904101,37.335318,50.888883,41.155787,19.208107,19.241648,19.081694,15.150463,15.685511,12.7926,13.375848,17.656879,13.307851,9.481586,8.743475,13.046882,28.731604,22.074096,19.63398,20.811044,11.731299,7.363135,39.533467,41.67331,23.813966,18.410361,14.105847,17.052459,20.919134,30.428928,53.945094,22.209858,21.634643,21.407694,46.193681,48.140499,40.487441
ser_TRINITY_DN19050_c1_g1,82.966132,62.114044,90.51803,258.593093,264.740766,458.451175,64.276814,60.024091,92.622061,62.174925,59.423662,66.639128,70.559588,68.372112,69.537311,19.347684,18.156105,19.048183,23.851807,21.442749,25.482487,22.871819,21.456296,25.434875,14.940165,16.592968,23.429311,14.818598,25.345343,27.489963,18.015119,17.390641,15.602499,17.340761,20.198222,29.561186,41.699979,19.610839,42.058005,64.918558,59.642857,52.697466,34.415289,31.746018,29.039437,24.540209,14.603947,22.601893
ser_TRINITY_DN19056_c2_g1,9.265022,6.910583,10.335315,0.665939,1.911271,0.262383,16.583034,9.512031,12.583682,20.093439,19.837953,21.737687,16.470196,18.71749,19.19069,9.274795,13.30115,15.226609,6.075858,9.821903,10.059353,18.017189,20.841183,20.032935,5.17404,3.746549,4.675853,5.252099,8.600759,6.807775,12.89151,6.211626,0.965121,5.233441,10.870877,7.919123,6.574337,7.35366,3.369586,12.418997,8.052482,4.688025,12.037543,13.804629,3.101298,7.578942,10.541943,3.793217
ser_TRINITY_DN19066_c0_g2,2.163451,1.704408,4.137952,0.165017,0,0,11.11128,8.618889,12.233998,8.171329,10.117541,9.175712,7.505516,7.264756,6.995007,4.317013,5.24884,4.457991,3.79227,5.733486,3.960599,5.786154,8.029948,7.369182,3.529798,3.960341,2.874123,5.310626,4.538674,5.373967,8.172152,4.960733,8.380617,6.258566,10.528589,3.675289,3.270148,4.066363,3.266431,5.389728,8.920393,1.293082,5.552501,6.091261,3.310835,10.487268,10.489101,11.731534
ser_TRINITY_DN19076_c0_g1,0.444617,0,0,0,0,0,0.546643,0.635129,0.693753,0.929989,0,0,3.580171,0,2.764286,4.390399,3.710684,4.730803,6.728454,1.641524,3.466714,2.918535,1.93407,4.862175,0,1.478697,0,5.403295,5.57361,4.750546,0,2.151994,0,3.290647,1.87436,4.201326,0.437536,5.28845,0.489734,22.29557,13.271373,33.927145,2.811373,5.109662,0,8.165163,2.442884,10.513359
ser_TRINITY_DN19077_c0_g2,13.773529,26.106472,20.750986,3.165676,1.719317,1.04693,22.857433,20.548386,21.303418,56.929641,67.437736,59.287273,57.564196,83.329325,69.192542,40.577412,40.684123,44.411701,39.402901,38.801431,34.254193,32.52716,27.154034,30.948015,3.300909,6.769687,9.731145,9.753908,14.081683,11.544055,5.983644,6.660627,4.489736,13.881314,10.68736,13.944975,8.106257,8.195647,14.015397,31.470273,27.102049,57.538,7.711172,6.503765,17.394038,19.332897,21.151341,32.066588
ser_TRINITY_DN19085_c0_g1,2.620125,2.15589,47.716977,0,0,0,10.719421,15.014732,11.719236,20.809805,27.855145,24.180952,16.980702,17.434347,15.275035,1.036079,1.188891,0.869448,2.498199,21.873591,3.212156,5.484617,6.687159,2.955766,69.55509,66.952317,61.457516,0.715493,0.664821,1.607208,42.483094,37.082435,29.052172,0,0,1.052921,91.098626,115.873222,34.968607,0,0.346512,0,6.225827,9.011267,84.214957,0.09407,0.144956,0.097374
ser_TRINITY_DN19089_c0_g1,11.909647,12.143406,11.550573,2.592991,2.471339,3.093803,8.901658,9.028896,10.051445,12.483816,14.086102,11.581367,9.959512,9.51598,9.775063,13.30588,18.703603,22.389827,7.212507,16.102813,16.393793,20.641373,20.810008,27.866272,6.974924,11.261075,9.26175,11.364814,12.508413,11.235569,13.461133,8.975057,0,18.303889,9.522789,14.752098,7.404401,13.391407,5.196007,11.920624,9.151478,3.086479,9.493125,10.319045,6.500763,15.695418,15.754407,6.050011
ser_TRINITY_DN19091_c0_g1,7.277984,1.915176,1.196622,0,0.112882,0,7.472794,3.760373,7.251859,9.873473,7.261655,10.161445,10.119435,7.203587,10.372387,3.384886,4.175151,4.540843,1.992842,1.186895,1.55574,1.476761,0.884947,3.256727,0.304478,0.629151,1.082338,3.294741,6.256762,7.779387,0.279813,0.622412,4.619305,0.970736,3.724392,2.435781,0.291984,0.582978,0.034505,1.679615,1.871511,0.940503,0.236103,0.784006,0.313675,2.736658,2.70703,0.731057
ser_TRINITY_DN19093_c0_g1,10.57479,7.373618,8.136774,0.251343,0,0,6.970978,8.075364,5.51411,19.37543,19.021702,16.44179,12.553283,15.723723,12.862033,18.65879,15.148048,17.664249,13.103909,9.736705,10.279868,10.573443,10.307799,11.371542,1.467123,3.064525,4.792551,5.373274,11.625873,6.703889,7.503439,4.166882,8.848849,6.355359,7.09229,7.347268,6.086146,6.060033,5.838279,5.094005,6.136231,6.469487,6.020378,5.989672,10.165024,9.070204,10.637237,8.887444
ser_TRINITY_DN19097_c0_g1,11.157425,12.912857,13.783125,1.272622,1.554348,0.48375,43.374718,44.012476,34.473931,65.481842,76.938347,72.869465,56.429283,53.236453,57.24061,32.928893,29.685313,33.009878,22.069384,40.109376,34.404506,41.480377,50.23415,43.474551,11.143438,17.640278,15.349368,15.437284,17.209854,18.194098,24.340081,17.890145,9.018043,17.098255,22.575893,20.566617,16.739238,19.916915,12.216395,36.186184,31.2103,12.717002,20.628594,22.364187,14.994525,14.477726,22.588525,20.370583
ser_TRINITY_DN191_c0_g1,26.718833,8.530213,34.196844,0.19708,0.426342,1.16932,10.290412,3.558998,17.513346,9.698708,7.451345,12.397014,10.988014,8.144243,11.646675,13.649102,10.823463,22.049806,13.366341,7.964314,18.914369,9.229887,6.14116,16.925544,1.597852,10.493025,4.666137,1.122545,12.936586,9.254855,6.162894,7.635026,2.541468,7.078814,2.974324,19.538478,4.048383,8.776854,4.196401,18.521899,11.474518,7.869222,4.529933,4.718431,4.273489,2.71974,2.318491,1.56623
ser_TRINITY_DN1910_c0_g2,0,0.018464,0.083885,144.207255,115.268867,103.700262,0.071706,0.084085,0,0.233816,0.151446,0.07281,0.055087,0.045315,0.035202,0,0.06562,0.064434,0,0,0.019127,0,0,0,0.022726,0,0.020914,0.018679,3.028151,3.161946,0.070282,0.037975,0,0.21834,0,9.99735,0,0,0,40.094146,32.870503,15.899041,0,0.041166,0.428928,0.026796,0.109834,1.402207
ser_TRINITY_DN19101_c0_g1,19.108799,28.475714,32.017418,0.183679,0,0,6.100386,6.285448,7.178384,28.130791,30.483122,29.334847,27.813291,35.829656,31.675107,32.278409,25.801699,32.425007,23.098197,22.209973,18.657879,18.564976,16.299724,17.564074,0.421808,2.388315,4.581954,9.432751,10.57507,7.712031,6.752895,3.904185,1.124118,10.158853,10.93691,14.816264,4.765266,5.033913,1.111819,5.88868,8.598725,8.892239,6.954543,6.857405,5.338862,24.500094,24.193824,7.320577
ser_TRINITY_DN19103_c0_g4,48.683607,39.328661,60.880281,8.087348,9.1892219999999991,5.628346,37.405531,30.380685,32.163744,109.251478,112.132208,113.847161,89.308878000000007,98.794633,97.647771,96.781985,83.505414,93.393184,111.70517100000001,70.244055,81.156113,63.353525,56.493116,108.741085,30.369124,14.178138,11.217182,87.647929,61.976123,36.162179,16.899868,12.435726,16.140095,113.458097,99.209227,35.232364,13.522452,18.0198,25.886954,31.025595,65.577483,138.402673,18.391235000000002,16.840729,29.722926,178.168068,162.350456,158.329845
ser_TRINITY_DN19106_c0_g2,0,0,0,37.850385,50.768511,45.958545,0,0,0,0,0,0,0.202386,0,0.059281,0,0,0,0,0.061784,0,0,0,0,0.051971,0,0.046989,0,0.043712,0.046711,0,0,0,0,0,0,0,0,0,90.01051,54.530688,16.390312,0,0,0.234237,0,0.177804,2.836797
ser_TRINITY_DN19106_c0_g4,4.842126,9.895384,2.561311,0,0,0,22.832186,19.869279,30.852535,9.61552,9.721246,9.71883,8.734819,10.320262,11.381311,10.543091,14.965856,13.533773,12.478991,17.163466,18.031329,18.296458,18.458082,17.316894,9.423756,2.321217,2.431359,7.175004,9.426519,10.480767,7.711387,7.852866,1.571936,11.685519,9.370335,22.21607,5.294453,6.507553,4.529001,3.219842,4.602362,3.581188,4.568304,6.164114,2.942309,5.576787,6.696415,13.68523
ser_TRINITY_DN19107_c0_g1,6.987365,7.920891,10.198365,0.680021,0.670053,0.365546,13.77151,21.12206,16.058723,26.400144,30.220508,28.091267,24.864744,28.216613,26.721331,13.149807,14.034918,12.411006,17.000229,16.037113,15.33518,19.416439,21.172935,18.069811,12.504925,10.795436,14.10864,12.546449,13.225838,12.197602,20.534024,11.76082,9.480738,17.984744,17.548681,14.421713,15.694162,15.897891,32.316011,15.423472,20.141107,14.516789,20.850678,23.235115,26.418252,13.169057,15.946905,24.622189
ser_TRINITY_DN19108_c0_g1,66.194743,57.759547,71.03877,2.507463,1.656482,2.192069,42.903072,42.564683,41.287624,80.861303,89.709043,89.973809,67.959128,90.007165,84.747615,144.57813,129.936044,141.309086,102.440991,54.949039,75.999206,63.053291,45.428301,93.728057,3.089877,5.153843,10.083844,27.448078,25.656629,19.338181,9.413978,6.022283,14.157272,45.685049,30.700332,35.960009,5.496416,5.676987,2.853347,18.135836,30.12381,48.05337,8.458563,9.154696,6.364249,127.103248,138.313778,31.605481
ser_TRINITY_DN19115_c0_g5,43.947441,42.845113,54.678701,1.107612,1.158199,2.347514,73.282361,86.770952,67.254484,79.192535,81.140651,76.924639,63.796289,66.475532,60.732633,37.618739,35.346372,35.61131,37.864888,42.154461,45.232204,47.252754,43.167859,57.088521,57.556678,37.732345,40.336305,25.205823,38.889826,41.321021,48.239244,30.510714,25.606794,24.823944,24.343167,49.526782,42.924921,33.705272,39.656039,23.62926,30.33656,24.086219,35.997323,39.063576,37.666035,29.417827,30.330957,19.488735
ser_TRINITY_DN19117_c0_g2,5.488504,5.190892,4.82499,0,0,0,3.438978,3.092361,3.065808,3.874575,3.21678,2.803843,3.129016,2.700284,2.406622,1.964869,3.24055,2.523292,4.446086,6.978422,6.868793,8.275761,8.714887,6.885869,23.827124,14.696631,11.498963,13.157229,6.469897,9.129867,13.610576,14.487919,3.278545,16.324367,9.703795,7.389932,26.17372,25.419034,22.50968,7.097598,10.587275,9.569531,23.26449,20.408711,15.932082,18.676642,7.5254,23.68882
ser_TRINITY_DN19118_c0_g1,17.948986,16.229016,12.92015,0.395336,0.314251,0,63.566399,66.614768,49.764601999999996,97.643703,109.099234,91.573814,78.676481,71.603947,73.25552,17.057392,17.693332,20.317509,3.343383,4.459143,6.849531,7.113582,5.847516,11.587416,0.886788,2.44288,2.421749,1.624364,5.50708,4.403031,4.285798,2.750966,0.452978,1.114895,1.404091,6.813003,2.613784,3.191963,1.32008,54.161945,37.246703,7.95361,3.483688,2.887915,2.236861,1.33433,4.550558,2.372349
ser_TRINITY_DN19122_c0_g1,2.407054,8.794769,4.290295,0.251371,0,0,1.954328,2.140704,2.237519,3.534168,9.933825,6.178321,3.790308,6.184709,5.39667,3.051259,8.101183,5.2892150000000004,3.793746,1.892474,5.494427,4.191072,2.09754,11.266875,0.303334,0.039564,0.223658,1.563973,1.243276,0.72624,0.083332,0.118248,0,6.612489,1.125703,3.523245,0.039605,0.056394,0.042021,1.115962,0.107604,3.786793,0.252578,0.14706,0.191608,10.060661,1.925362,5.180599
ser_TRINITY_DN19126_c0_g2,0,0,0.025658,0,0,0.051809,0.057795,0,0,0,0,0,0,0,0,0,0.020013,0,0,0.069819,0,0.018976,0.114293,0.059227,0.084112,0.493847,0.077156,0,1.4311,0.478408,0.984064,0.468713,0,0.053759,0.066059,0.67144,1.356305,0.822231,1.988676,32.625396,29.387799,14.634566,4.296407,2.973504,6.427695,0,0.049753,0.782585
ser_TRINITY_DN19134_c0_g1,24.01442,25.645296,27.242115,5.360674,3.07122,4.492754,10.699357,11.603014,10.984169,26.643022,32.539365,30.229686,24.647437,24.576191,27.371142,20.708616,25.483547,22.23556,12.92804,25.690827,26.06919,31.036031,39.034933,33.216883,15.4249,35.221447,17.487741,11.963487,23.913196,23.564199,13.199647,34.118115,6.823508,12.171128,16.700995,23.559149,21.381673,48.455654,9.403444,25.366694,18.510301,5.828313,19.245875,19.482957,5.730531,15.166994,14.500907,11.520966
ser_TRINITY_DN19139_c0_g1,4.683483,7.354855,9.88469,0.188554,0.204293,0,2.443992,4.260644,2.6897,6.475234,9.090372,7.789583,5.607807,7.85935,8.09857,6.901033,5.508203,5.916422,6.42055,5.51476,6.747301,4.215977,4.265734,6.530671,1.652368,1.879308,2.075236,4.757277,7.791605,4.103404,7.236758,2.715868,2.421897,8.42828,8.376758,7.614856,1.995014,2.949313,1.551637,6.105374,5.546927,7.035792,3.946719,4.733427,4.08495,7.44235,8.143388,5.468714
ser_TRINITY_DN19144_c0_g1,0,0,0,26.176202,29.639816,9.735114,0.13013,0.038141,0.179842,0.106322,0,0,0.130979,0.031278,0.076797,0,0,0.029587,0,0,0,0,0,0,0.032042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.174439,35.573729,15.531179,0,0,0.297924,0.037147,0.113009,1.312209
ser_TRINITY_DN19147_c0_g1,32.730266,37.035699,35.501829,53.357499,35.378354,47.781249,66.936624,68.753481,56.75109,81.843534,96.361048,88.761449,65.370583,64.763045,68.204441,52.338857,48.806855,51.422287,25.932691,49.196411,43.092626,52.559848,67.544357,86.042756,75.235349,41.9257,27.484635,16.487499,21.130249,24.766185,30.363173,35.976577,9.276953,26.137577,23.773054,33.709479,34.889507,39.240783,25.506214,30.316314,22.560826,9.698683,38.62292,39.712681,16.785107,25.6934,29.171016,32.508843
ser_TRINITY_DN19151_c0_g1,62.362922,55.26292,83.603081,273.144455,186.194405,312.182478,209.226618,168.949924,132.188118,634.080486,686.460234,650.696176,678.692123,570.736811,696.752716,290.99374,228.788942,251.87117,451.917577,413.992333,348.163199,444.437746,322.786552,299.908364,167.446405,357.068882,330.876839,1224.753319,561.093422,665.055634,922.257555,594.038828,342.233437,1030.546005,1115.327046,666.775885,334.014195,345.682461,104.780249,278.45824,384.108139,382.991596,608.380485,690.462511,320.829631,775.605215,685.03617,234.04519
