PS,GeneID,gamete,24H,48H,1w,3w,4w,matSP
4,ser_TRINITY_DN345_c0_g1,7686,6135,5899,5533,5534,6377,5779
1,ser_TRINITY_DN3450_c0_g1,5687,3328,5005,3961,3810,4106,2684
8,ser_TRINITY_DN34506_c0_g5,7139,6629,6917,6451,6290,6028,6873
6,ser_TRINITY_DN3451_c0_g1,1151,2544,2240,1530,886,956,904
1,ser_TRINITY_DN34519_c0_g1,4001,6559,6561,6552,6944,6809,5389
1,ser_TRINITY_DN3454_c0_g1,102.5,132.5,493,896,202,209.5,197.5
6,ser_TRINITY_DN34557_c0_g1,6772,6042,6342,6917,6678,6213,6227
1,ser_TRINITY_DN34559_c0_g1,4101,6200,6475,5349,5011,4975,5493
1,ser_TRINITY_DN34566_c0_g1,2802,4026,6087,6031,5869,5818,6058
7,ser_TRINITY_DN34567_c0_g1,6748,5610,5126,4319,4593,5993,5213
1,ser_TRINITY_DN3457_c0_g2,7851,7924,7965,8117,8069,7999,8009
2,ser_TRINITY_DN34577_c0_g1,7018,4942,4577,5961,6258,5926,6738
1,ser_TRINITY_DN3460_c0_g2,2854,1729,1129,1387,1639,1166,2554
1,ser_TRINITY_DN34605_c0_g1,1335,776,801,1009,757.5,779,1687
1,ser_TRINITY_DN34624_c0_g3,2046,1235,1185,1277,1526,1571,2746
7,ser_TRINITY_DN34658_c0_g2,5590,1070,1522,2081,3406,3229,6198
8,ser_TRINITY_DN34686_c0_g1,4164,1002,789,220.5,202,209.5,197.5
8,ser_TRINITY_DN34696_c0_g2,780,1856,2084,1830,1414,1420,1537
8,ser_TRINITY_DN34702_c0_g1,4451,5449,5489,3850,4069,3811,3812
1,ser_TRINITY_DN34704_c0_g1,6145,5636,6249,5892,7245,7032,8030
8,ser_TRINITY_DN34725_c0_g2,3738,5329,4776,4652,4005,5289,4171
1,ser_TRINITY_DN3473_c0_g1,6687,5196,4581,5530,6048,5271,6361
1,ser_TRINITY_DN3474_c0_g1,4572,3518,5041,3994,3903,2992,4683
7,ser_TRINITY_DN34740_c0_g2,3181,2171,1498,3626,5162,5787,4573
8,ser_TRINITY_DN34758_c0_g1,2262,4488,4989,5430,4216,3424,2985
8,ser_TRINITY_DN34758_c0_g2,501,1067,1651,1278,1069,1030,1585
8,ser_TRINITY_DN3478_c0_g1,7891,6532,6153,3836,3266,2757,5235
8,ser_TRINITY_DN34782_c0_g1,1586,2207,2842,3829,3726,5467,4637
8,ser_TRINITY_DN3479_c1_g1,4932,3575,4208,3743,3107,2415,4649
1,ser_TRINITY_DN348_c0_g1,7421,8171,7937,7564,7900,8021,7767
8,ser_TRINITY_DN34815_c0_g1,5347,5840,4540,3230,2778,3368,4866
1,ser_TRINITY_DN34817_c0_g1,1642,2809,4603,4505,4746,4557,4435
1,ser_TRINITY_DN34826_c0_g2,6120,6764,7616,5018,5539,6350,5860
2,ser_TRINITY_DN3483_c0_g1,6564,6717,6661,6906,7281,7356,6740
1,ser_TRINITY_DN3483_c0_g3,3369,423,371,220.5,416,424,427
8,ser_TRINITY_DN3485_c0_g1,2182,2321,3409,2892,3938,4456,1047
7,ser_TRINITY_DN3485_c0_g2,5519,2877,2643,2969,4447,3592,5892
1,ser_TRINITY_DN34858_c0_g1,6694,4723,5652,6305,5352,4443,2772
2,ser_TRINITY_DN34858_c0_g2,4255,4339,6152,6856,6362,5620,5992
8,ser_TRINITY_DN34858_c0_g3,1299,1219,3456,3417,3228,2231,1943
1,ser_TRINITY_DN34862_c0_g1,1819,1760,4064,5933,4342,3268,2110
7,ser_TRINITY_DN3487_c0_g1,102.5,504,165.5,569,202,209.5,1530
8,ser_TRINITY_DN34879_c0_g1,3346,5681,6288,4452,2602,2325,2333
7,ser_TRINITY_DN3488_c0_g1,1919,6526,2401,635,447,511,1351
8,ser_TRINITY_DN3488_c0_g2,102.5,3424,1040,2789,3603,3324,724
8,ser_TRINITY_DN34889_c0_g1,1274,4280,2830,2229,2820,2894,752
7,ser_TRINITY_DN34889_c0_g5,908,610,680,997,1289,1508,3825
7,ser_TRINITY_DN3489_c0_g1,5885,132.5,165.5,220.5,202,209.5,197.5
2,ser_TRINITY_DN34891_c0_g1,2025,2783,2526,1622,2385,1429,1206
2,ser_TRINITY_DN34897_c0_g1,4098,5369,4477,2899,2016,2382,3435
2,ser_TRINITY_DN349_c0_g1,4883,6905,6780,5717,5151,4052,3235
2,ser_TRINITY_DN3490_c0_g1,4165,2252,2769,4348,4043,4299,5061
1,ser_TRINITY_DN34905_c0_g1,6271,3716,4715,6858,5666,4283,4278
1,ser_TRINITY_DN3491_c0_g1,2796,456,454,590,468,568,599.5
8,ser_TRINITY_DN34914_c0_g1,5603,6560,6596,5588,5232,5243,6190
1,ser_TRINITY_DN34915_c0_g1,6038,5808,4494,3178,3652,4260,4789
2,ser_TRINITY_DN34916_c0_g2,7436,6561,6391,6568,7020,7305,6951
8,ser_TRINITY_DN34921_c0_g1,3731,5569,5800,5599,4557,4190,4706
8,ser_TRINITY_DN34928_c0_g1,5142,7162,7284,4317,1961,1797,1411
8,ser_TRINITY_DN34932_c0_g1,3789,4718,6649,5727,5079,4288,2252
8,ser_TRINITY_DN34937_c0_g2,3466,3093,6453,5641,5006,4770,2104
1,ser_TRINITY_DN34945_c0_g1,4377,2237,4384,5674,5358,3800,6593
8,ser_TRINITY_DN34946_c0_g1,2546,756,1406,833,734,994,1116
1,ser_TRINITY_DN34948_c0_g2,5445,7201,6047,6203,6536,6460,6549
8,ser_TRINITY_DN34954_c0_g2,5872,3869,5486,5621,5398,5871,6155
1,ser_TRINITY_DN3496_c0_g1,5003,5266,6529,5848,5509,4859,5476
2,ser_TRINITY_DN3497_c0_g1,102.5,4313,3407,3524,3057,3441,3010
1,ser_TRINITY_DN34976_c0_g1,8143,8068,7791,8173,8170,8074,8125
1,ser_TRINITY_DN34980_c0_g3,7281,7169,7671,7692,7859,7848,7681
8,ser_TRINITY_DN34989_c0_g1,2606,6742,5974,7843,7353,7311,7143
1,ser_TRINITY_DN34990_c0_g1,4226,5373,5365,3605,3911,3024,4341
1,ser_TRINITY_DN350_c0_g1,8064,7846,7680,7567,7678,7696,6971
1,ser_TRINITY_DN35000_c0_g1,8031,7242,7903,7153,7016,7447,1391
1,ser_TRINITY_DN35001_c0_g1,2131,7439,7517,5608,6327,6808,4005
8,ser_TRINITY_DN35002_c0_g2,1097,2072,1051,906,896,1047,2060
7,ser_TRINITY_DN3501_c0_g1,4593,4191,4336,2514,2793,2493,3454
8,ser_TRINITY_DN35017_c0_g1,1450,4990,2293,1536,2120,2004,1682
1,ser_TRINITY_DN35026_c0_g2,7989,8044,7930,6924,7817,7806,7905
8,ser_TRINITY_DN35029_c0_g1,4602,3660,3469,4712,4707,5534,4379
8,ser_TRINITY_DN35043_c0_g1,7874,6544,6957,7078,7104,6904,2521
1,ser_TRINITY_DN35049_c0_g1,2984,3702,3386,2937,3612,3194,2792
7,ser_TRINITY_DN35059_c0_g1,6557,674,669,671,1230,845,430
1,ser_TRINITY_DN35070_c0_g1,5521,5950,5725,5329,5851,5299,6421
8,ser_TRINITY_DN35075_c0_g2,1373,2185,2869,2713,2547,3481,3612
7,ser_TRINITY_DN3508_c0_g1,2588,3849,3662,4338,4406,4053,4130
8,ser_TRINITY_DN351_c0_g1,5601,6228,6088,4848,4564,4711,4419
8,ser_TRINITY_DN35102_c0_g1,7508,5437,5271,3002,1598,2856,6529
1,ser_TRINITY_DN3512_c0_g2,7115,1408,1567,2558,2766,3543,2811
1,ser_TRINITY_DN35133_c0_g2,6181,4614,3054,3680,2648,2466,5583
8,ser_TRINITY_DN3514_c0_g1,303,4290,4877,6515,5101,4339,4630
1,ser_TRINITY_DN35142_c0_g2,7954,7922,7925,7909,8053,8055,8133
7,ser_TRINITY_DN3516_c0_g2,7995,7213,7221,6827,7253,7309,7521
6,ser_TRINITY_DN3516_c0_g3,366,3488,2337,1446,2054,2471,2959
7,ser_TRINITY_DN35176_c0_g1,6329,7143,6839,6830,7443,7467,6832
8,ser_TRINITY_DN35182_c0_g1,4857,5956,4934,4163,4311,3645,5333
8,ser_TRINITY_DN3519_c0_g1,1733,1455,1370,917,843,822,893
2,ser_TRINITY_DN35196_c0_g1,783,1655,2230,1497,2144,1654,1374
7,ser_TRINITY_DN35201_c0_g1,6891,1047,682,1000,723,709,197.5
5,ser_TRINITY_DN35224_c2_g1,2244,4237,4067,4474,5227,5080,4801
1,ser_TRINITY_DN35231_c0_g1,321,3463,3316,4051,2732,3073,3045
1,ser_TRINITY_DN3525_c0_g1,955,132.5,534,220.5,202,209.5,710
8,ser_TRINITY_DN3526_c0_g1,978,4199,3149,2161,2527,3335,2791
8,ser_TRINITY_DN3528_c0_g1,375,2319,3388,5622,4463,5210,5144
1,ser_TRINITY_DN35300_c0_g1,6531,3327,3642,4399,4938,4652,3099
1,ser_TRINITY_DN35307_c0_g1,5989,5966,5978,5986,6248,6226,5377
1,ser_TRINITY_DN35313_c0_g3,8228,8103,8104,8217,8241,8228,8233
7,ser_TRINITY_DN35319_c0_g1,8004,7935,7225,7762,7637,7910,8098
8,ser_TRINITY_DN35320_c0_g3,7334,942,733,718,833,799,842
8,ser_TRINITY_DN35324_c0_g2,248,6271,4945,3567,3789,4232,624
2,ser_TRINITY_DN35342_c0_g2,2203,6065,6546,7357,7027,7104,6220
8,ser_TRINITY_DN3535_c0_g1,4061,5246,6312,6186,5446,5690,4888
1,ser_TRINITY_DN3536_c3_g1,8036,8099,7062,7386,7094,6894,7798
8,ser_TRINITY_DN3538_c0_g1,3245,7136,7260,5545,4908,5959,5258
1,ser_TRINITY_DN354_c0_g1,3708,2737,2049,3785,3217,3760,2719
8,ser_TRINITY_DN35402_c0_g1,7934,8154,8163,7918,7664,7991,7350
1,ser_TRINITY_DN3541_c0_g1,295,799,1700,4047,3716,2398,2065
8,ser_TRINITY_DN35414_c0_g2,3490,1241,1058,1495,2095,1627,1677
1,ser_TRINITY_DN35429_c0_g4,2467,1737,1617,1565,2176,1724,2268
7,ser_TRINITY_DN35447_c0_g3,6333,1086,1031,1505,1653,1432,1987
8,ser_TRINITY_DN3545_c0_g1,230,4036,2706,2554,3931,3867,3133
1,ser_TRINITY_DN3545_c0_g4,1168,7648,7169,6455,7437,7112,4586
1,ser_TRINITY_DN3546_c0_g1,1795,2528,3047,3126,3787,4273,5182
1,ser_TRINITY_DN3548_c0_g1,7516,4924,5634,5664,5793,6428,5484
8,ser_TRINITY_DN35485_c0_g1,102.5,685,868,1349,6911,5875,1735
6,ser_TRINITY_DN3549_c0_g1,2938,3636,2934,2270,3864,4431,1774
8,ser_TRINITY_DN35512_c0_g1,3166,1866,1888,4667,5722,4539,7208
8,ser_TRINITY_DN35522_c0_g2,102.5,1454,1198,1557,2102,1619,1945
7,ser_TRINITY_DN35557_c0_g1,2068,5016,5004,3591,4003,4678,3291
8,ser_TRINITY_DN3556_c0_g1,2332,3347,1645,1112,1632,1611,2538
8,ser_TRINITY_DN35566_c0_g1,102.5,615.5,1011,805,845,860,1876
8,ser_TRINITY_DN3558_c0_g3,7420,6781,6894,6057,6068,6090,6394
1,ser_TRINITY_DN35585_c0_g1,7194,7834,8105,7997,7670,7765,7223
1,ser_TRINITY_DN35597_c2_g2,7993,7165,6891,6595.5,7344,7238,7911
8,ser_TRINITY_DN356_c0_g1,2036,2388,3096,3179,3000,1876,2181
8,ser_TRINITY_DN35618_c0_g2,2180,718,830,1947,1640,2247,7456
1,ser_TRINITY_DN35652_c0_g1,6352,4783,4725,5260,5792,5705,7087
8,ser_TRINITY_DN35653_c0_g1,1434,1197,1630,1390,895,954,1054
1,ser_TRINITY_DN3567_c0_g1,1368,1831,3588,3216,1167,1216,961
8,ser_TRINITY_DN35675_c0_g2,2987,555,536,220.5,1190,925,2197
8,ser_TRINITY_DN3568_c0_g1,1903,4088,3938,3060,2890,3697,2759
8,ser_TRINITY_DN3568_c0_g2,5356,6626,4597,3947,4162,4381,4873
2,ser_TRINITY_DN357_c0_g1,5903,6128,5385,6220,6051,6403,6461
7,ser_TRINITY_DN3572_c0_g1,2607,4074,5339,6071,5884,5894,6079
8,ser_TRINITY_DN35721_c0_g1,6006,5342,5377,5857,6135,5760,6613
4,ser_TRINITY_DN3573_c0_g1,5361,4871,5555,5831,6036,5984,5012
8,ser_TRINITY_DN3574_c0_g1,1351,2235,2034,1704,1861,2211,3177
2,ser_TRINITY_DN35741_c0_g1,5587,6049,3692,3114,3929,3436,4742
1,ser_TRINITY_DN3576_c0_g1,4314,7576,8033,7438,7249,7518,4311
8,ser_TRINITY_DN35763_c0_g1,7142,1392,1780,4017,6143,5523,6644
8,ser_TRINITY_DN3577_c0_g1,7371,6765,6910,6536,6514,7011,7270
8,ser_TRINITY_DN3577_c0_g3,8195,7806,7926,8003,8067,8051,8161
8,ser_TRINITY_DN35774_c0_g1,4272,3690,2791,2722,3016,2021,3220
8,ser_TRINITY_DN3578_c0_g1,2835,2389,1402,1337,2252,2237,1473
1,ser_TRINITY_DN3583_c0_g1,1454,2972,3178,2163,1982,3488,3561
8,ser_TRINITY_DN3583_c0_g2,6488,5901,6020,5554,6083,5991,3893
8,ser_TRINITY_DN35882_c0_g2,6846,5111,4069,4723,5939,5345,6132
7,ser_TRINITY_DN35893_c0_g2,7036,5639,5833,6955,7587,7402,7072
8,ser_TRINITY_DN359_c0_g1,4651,4655,5015,4255,4057,4192,4215
1,ser_TRINITY_DN359_c0_g2,2406,3969,4622,4484,4369,4631,3708
1,ser_TRINITY_DN35906_c0_g1,8221,6481,5950,7711,7950,7968,7880
1,ser_TRINITY_DN35949_c0_g1,2583,3817,4213,2555,2509,3622,2673
1,ser_TRINITY_DN35949_c0_g2,2713,4392,6033,4925,4658,4869,4948
1,ser_TRINITY_DN35975_c0_g1,4774,6850,6690,6117,6725,6636,6881
8,ser_TRINITY_DN3598_c0_g2,2956,2038,2056,2434,3050,2858,3986
1,ser_TRINITY_DN36_c0_g1,7034,7284,7399,6585,6564,6346,7023
5,ser_TRINITY_DN36011_c0_g1,3631,132.5,165.5,220.5,202,209.5,197.5
7,ser_TRINITY_DN36012_c0_g1,3586,132.5,165.5,220.5,461,502,525
8,ser_TRINITY_DN36014_c0_g1,6354,7362,4809,1024,669,730,638
5,ser_TRINITY_DN3605_c0_g1,5999,4883,4232,4966,5553,5866,6104
8,ser_TRINITY_DN3606_c0_g3,3846,6848,7000,7680,7831,7775,6346
8,ser_TRINITY_DN3607_c0_g1,1312,4131,6923,6045,2904,3631,3115
1,ser_TRINITY_DN36082_c0_g1,5094,344,165.5,220.5,202,209.5,197.5
1,ser_TRINITY_DN361_c0_g1,6719,2685,2304,5110,6965,6596,7609
8,ser_TRINITY_DN36118_c0_g1,2420,2606,2081,1454,1222,1399,2369
7,ser_TRINITY_DN3612_c0_g1,2898,132.5,165.5,220.5,202,506,601
4,ser_TRINITY_DN36142_c0_g2,5205,4899,3905,4503,5498,5200,5101
8,ser_TRINITY_DN36172_c0_g1,4167,2552,5164,5031,4845,4165,5311
6,ser_TRINITY_DN36199_c0_g1,1128,2625,1458,1027,724,882,756
8,ser_TRINITY_DN3620_c0_g1,7132,7717,5699,2656,4790,5771,4056
8,ser_TRINITY_DN3621_c1_g1,6728,7240,6144,3800,5070,4417,4788
2,ser_TRINITY_DN3622_c0_g3,4006,1854,2536,3372,2634,3434,4491
2,ser_TRINITY_DN36220_c0_g1,2677,2422,2411,1982,3033,3018,6218
7,ser_TRINITY_DN3624_c0_g1,5416,3965,3837,4053,4198,4193,5029
1,ser_TRINITY_DN36242_c0_g2,3851,2269,1782,1938,2990,2529,3317
8,ser_TRINITY_DN36280_c0_g3,6159,2476,3667,2728,2790,2893,3515
8,ser_TRINITY_DN363_c0_g3,1975,2203,2265,2055,1972,2731,3265
2,ser_TRINITY_DN363_c0_g4,443,1412,1891,2209,1406,1903,2257
8,ser_TRINITY_DN3633_c0_g1,7754,7847,7803,7886,8047,8095,8135
8,ser_TRINITY_DN36334_c0_g2,1772,2393,2616,1692,3687,2515,3733
8,ser_TRINITY_DN36359_c0_g1,5795,4044,3668,2952,3339,4387,3301
8,ser_TRINITY_DN36359_c0_g2,1220,3758,4385,2797,1976,2707,2482
8,ser_TRINITY_DN3638_c0_g1,2177,1751,2570,2980,2134,1784,2748
1,ser_TRINITY_DN3639_c0_g1,1159,8021,8070,7203,4273,5018,3152
8,ser_TRINITY_DN3640_c1_g2,2407,4112,4626,4238,3890,4367,2339
1,ser_TRINITY_DN3640_c1_g3,7696,5481,6892,7290,7393,7485,8005
8,ser_TRINITY_DN36411_c0_g1,5281,132.5,165.5,220.5,202,209.5,197.5
8,ser_TRINITY_DN36413_c0_g1,3109,7338,7800,6953,5414,6015,4626
8,ser_TRINITY_DN36413_c0_g3,7917,6389,5343,6208,7121,6888,6389
8,ser_TRINITY_DN36418_c0_g1,1636,4947,5211,3135,2738,2536,1882
1,ser_TRINITY_DN3642_c0_g1,8279,724,555,220.5,202,209.5,197.5
1,ser_TRINITY_DN3642_c0_g2,8155,8001,7431,6890,6247,6749,7979
8,ser_TRINITY_DN3644_c0_g1,6546,7389,6695,6535,6731,6422,6775
8,ser_TRINITY_DN36449_c0_g1,6240,1400,1525,1313,1778,2226,1980
7,ser_TRINITY_DN3648_c0_g2,6167,4570,2696,1455,2924,2134,1872
1,ser_TRINITY_DN36511_c0_g1,6265,4439,5329,6735,6277,6031,6378
8,ser_TRINITY_DN3652_c0_g3,1047,1653,932,2513,3468,4179,6107
1,ser_TRINITY_DN36537_c0_g2,7443,3867,5249,6653,6006,5882,5735
7,ser_TRINITY_DN36539_c0_g1,102.5,4263,2058,1442,2094,1274,1392
7,ser_TRINITY_DN3656_c0_g1,102.5,587,165.5,2862,3177,2475,1055
7,ser_TRINITY_DN36568_c0_g1,4910,2883,2535,2599,2204,2621.5,3014
8,ser_TRINITY_DN36572_c0_g1,1846,1372,1478,1121,797,1049,2465
8,ser_TRINITY_DN3660_c0_g1,5894,6186,5185,3812,4798,3724,5050
8,ser_TRINITY_DN3660_c2_g1,1777,6661,5233,4797,4693,5020,4800
8,ser_TRINITY_DN3662_c0_g2,6367,5062,6101,6442,6680,5814,5512
8,ser_TRINITY_DN3662_c0_g3,7861,8198,8138,8087,7684,7914,8141
5,ser_TRINITY_DN3662_c2_g1,6902,4169,6840,7951,7809,6963,7467
7,ser_TRINITY_DN3663_c0_g1,2527,2816,3377,2752,2158,1546,2821
1,ser_TRINITY_DN3664_c0_g1,231,132.5,165.5,220.5,202,209.5,197.5
7,ser_TRINITY_DN3665_c0_g1,4409,1987,2114,5270,4714,4156,3360
1,ser_TRINITY_DN36664_c0_g1,5328,132.5,165.5,220.5,1163,704,197.5
1,ser_TRINITY_DN36664_c0_g2,4530,132.5,165.5,220.5,202,550,197.5
8,ser_TRINITY_DN36678_c0_g1,5033,6473,7170,6678,5727,6006,5861
8,ser_TRINITY_DN3669_c0_g1,6023,5057,4306,3821,4245,5152,5208
7,ser_TRINITY_DN3670_c0_g1,5027,282,165.5,220.5,202,209.5,197.5
8,ser_TRINITY_DN3670_c0_g2,4924,7747,7886,7407,7074,7333,6756
1,ser_TRINITY_DN36710_c0_g1,2727,1990,1947,2188,2867,3593,1260
8,ser_TRINITY_DN36721_c0_g2,605,549,703,962,1352,1077.5,819
2,ser_TRINITY_DN3673_c4_g2,7763,7455,7839,7669,7725,7811,7938
8,ser_TRINITY_DN36730_c0_g1,5921,6612,6587,6309,6950,6657,6380
1,ser_TRINITY_DN36748_c0_g1,7698,6873,7527,7966,7719,7524,7694
8,ser_TRINITY_DN36755_c0_g2,2656,2998,3181,3483,2660,2390,2674
1,ser_TRINITY_DN36758_c0_g1,5378,5186,4040,6497,6432,5981,7003
2,ser_TRINITY_DN3676_c0_g1,8226,8132,8167,8180,8216,8207,8134
1,ser_TRINITY_DN3676_c0_g4,4650,4945,4977,4799,5419,5696,5264
8,ser_TRINITY_DN3677_c0_g2,1535,4964,4000,2973,3408,4161,4235
7,ser_TRINITY_DN3678_c0_g3,3413,5084,5659,5445,5529,6070,5792
2,ser_TRINITY_DN3680_c0_g1,1790,3778,2477,1703,1882,1705,1808
8,ser_TRINITY_DN3682_c0_g2,4845,3065,3651,6769,7092,5424,3288
1,ser_TRINITY_DN3683_c0_g2,7785,8224,8267,8145,8177,8187,8200
8,ser_TRINITY_DN36855_c0_g1,7245,902,748,844,1381,1014,1706
8,ser_TRINITY_DN3686_c0_g1,3020,4241,3825,3557,2439,2142,2787
1,ser_TRINITY_DN3687_c0_g1,6884,6071,6913,7525,7377,7420,6798
8,ser_TRINITY_DN36885_c0_g1,1704,1208,1351,1222,941,1125,1090
8,ser_TRINITY_DN369_c0_g4,673,3688,1785,1856,1831,2218,3962
1,ser_TRINITY_DN3690_c0_g2,8200,8257,8265,8241,8262,8262,8265
2,ser_TRINITY_DN3693_c0_g1,7835,7892,7810,8060,8096,8086,7795
7,ser_TRINITY_DN36932_c0_g1,1595,3381,2538,3264,3201,3698,2886
8,ser_TRINITY_DN3695_c0_g1,448,132.5,165.5,220.5,699,755,7763
8,ser_TRINITY_DN36956_c0_g1,1141,1325,1262,2041,1292,1315,2670
1,ser_TRINITY_DN3697_c0_g1,4999,6417,6801,4985,5673,5712,6475
8,ser_TRINITY_DN3699_c1_g1,102.5,727,849,628,534,552,3642
8,ser_TRINITY_DN37_c0_g1,8123,8194,8187,8109,8036,8140,8225
8,ser_TRINITY_DN37000_c0_g2,7016,6802,7036,7396,7214,7690,7812
2,ser_TRINITY_DN37009_c0_g1,4440,4592,4664,6044,6342,6274,7116
1,ser_TRINITY_DN3703_c0_g1,5508,7446,7371,7287,6631,5559,3327
8,ser_TRINITY_DN3704_c0_g2,6910,6379,6681,6385,6129,6518,7258
8,ser_TRINITY_DN37063_c0_g2,7707,3848,4054,4379,5800,6077,4692
8,ser_TRINITY_DN37073_c0_g1,6958,4049,3234,2837,3160,3182,5212
5,ser_TRINITY_DN3708_c0_g1,6202,6191,7290,7381,7358,7544,6440
2,ser_TRINITY_DN3709_c0_g1,4903,132.5,554,712,202,209.5,197.5
7,ser_TRINITY_DN3710_c0_g1,4418,4949,5889,5875,5967,5397,3518
7,ser_TRINITY_DN3710_c0_g2,2722,1871,2294,1649,2002,1367,1868
1,ser_TRINITY_DN37126_c0_g1,1327,2150,3529,2565,1898,1396,1428
8,ser_TRINITY_DN37132_c0_g1,822,2062,1634,1045,1141,1789,1421
7,ser_TRINITY_DN3714_c0_g1,1809,1941,2094,2346,1929,3759,2486
1,ser_TRINITY_DN3715_c0_g2,6572,292,165.5,220.5,202,419,197.5
8,ser_TRINITY_DN37155_c0_g1,900,2294,2353,1849,1679,1854,1334
1,ser_TRINITY_DN37170_c0_g2,7990,7298,7895,8113,8117,8135,8193
1,ser_TRINITY_DN37176_c0_g1,1371,2594,1164,1102,812,927,1378
8,ser_TRINITY_DN37194_c0_g1,4620,1214,1560,2192,3298,2447,5109
8,ser_TRINITY_DN372_c0_g1,2899,3760,4913,3957,3240,3846,3594
8,ser_TRINITY_DN37207_c0_g1,4149,4090,5098,4807,4184,4765,2591
1,ser_TRINITY_DN37207_c0_g2,7521,132.5,165.5,220.5,202,209.5,197.5
2,ser_TRINITY_DN3721_c0_g1,6645,7397,7451,7710,7636,7379,7397
1,ser_TRINITY_DN3724_c0_g1,4786,6172,5908,5453,4531,5819,6254
8,ser_TRINITY_DN37244_c0_g2,102.5,132.5,583,660,597,525,5849
8,ser_TRINITY_DN3725_c0_g1,1269,1411,1622,2622,2202,1974,1707
8,ser_TRINITY_DN37252_c0_g1,6158,6660,6314,6437,6318,5970,6527
6,ser_TRINITY_DN37252_c0_g2,2014,132.5,165.5,220.5,202,209.5,197.5
1,ser_TRINITY_DN37253_c0_g1,814,4027,3988,1616,811,945,664
2,ser_TRINITY_DN3726_c0_g1,6652,6805,7324,7773,7704,7668,8070
1,ser_TRINITY_DN37274_c1_g1,8017,8080,7754,8132,7727,7674,7749
1,ser_TRINITY_DN37278_c0_g1,2823,4474,1395,572,541,563,716
1,ser_TRINITY_DN3728_c0_g3,8030,8176,8175,8198,8155,8179,8087
7,ser_TRINITY_DN37285_c0_g3,3077,1255,835,716,840,1289,1369
8,ser_TRINITY_DN3730_c0_g1,2903,4186,4266,4288,5307,5436,3465
1,ser_TRINITY_DN3730_c0_g4,5665,5859,6127,6613,6355,6429,5707
7,ser_TRINITY_DN3730_c0_g5,3081,4984,6518,5651,4189,4943,3977
1,ser_TRINITY_DN3731_c0_g1,6560,7225,7797,7164,7010,7026,7512
8,ser_TRINITY_DN37325_c0_g1,4422,2738,1847,2303,3534,3744,5859
8,ser_TRINITY_DN37325_c0_g4,870,1919,2847,6002,6000,6068,7770
1,ser_TRINITY_DN3733_c0_g1,7991,8242,8234,8197,8215,8257,8107
1,ser_TRINITY_DN3733_c0_g2,7727,8016,8130,7654,8042,8025,8074
8,ser_TRINITY_DN37339_c0_g2,4876,1162,1326,5918,5056,5139,3596
1,ser_TRINITY_DN37340_c0_g2,7678,8104,7595,7511,7694,7594,7200
1,ser_TRINITY_DN37341_c0_g2,5196,1693,5301,7365,6917,6111,4765
8,ser_TRINITY_DN37341_c0_g3,3257,4331,3353,3451,3587,4113,4533
1,ser_TRINITY_DN37342_c0_g2,5948,4844,4990,6259,6582,5556,6173
1,ser_TRINITY_DN37360_c0_g1,3535,6963,7506,6592,6116,6224,5741
8,ser_TRINITY_DN37365_c0_g1,1337,2490,1480,1115,855,934,1078
1,ser_TRINITY_DN3738_c0_g1,846,399,590,561,455,572,2305
6,ser_TRINITY_DN3738_c0_g4,8288,1016,670,644,785,718,748
7,ser_TRINITY_DN37387_c0_g1,419,132.5,165.5,516.5,495,209.5,4858
1,ser_TRINITY_DN37390_c0_g1,1713,367,165.5,1149,5357,6822,473
8,ser_TRINITY_DN37419_c0_g1,4103,6959,6572,5818,3532,5108,4622
8,ser_TRINITY_DN37434_c0_g1,525,2639,5986,1631,1048,1037,1710
1,ser_TRINITY_DN37479_c0_g1,6267,7077,7883,7837,7441,7254,7504
1,ser_TRINITY_DN3749_c0_g1,1500,2278,1806,3197,3821,3558,827
8,ser_TRINITY_DN375_c0_g1,1756,2968,2370,2354,1614,1702,1692
7,ser_TRINITY_DN37509_c0_g1,5194,2313,2349,3124,3702,2997,4054
1,ser_TRINITY_DN37531_c2_g3,3425,5792,5270,3555,3549,4144,5560
8,ser_TRINITY_DN3755_c0_g1,1570,2221,1552,1104,1458,2038,2466
8,ser_TRINITY_DN3756_c0_g1,2152,3340,1482,977,864,904,516
7,ser_TRINITY_DN37565_c0_g2,2461,132.5,165.5,220.5,202,209.5,407
1,ser_TRINITY_DN37583_c0_g2,6957,7456,7197,7684,7359,6821,6787
8,ser_TRINITY_DN37590_c0_g1,102.5,132.5,165.5,220.5,202,209.5,2473
1,ser_TRINITY_DN37590_c0_g2,6685,7216,6969,7296,7479,7160,7530
8,ser_TRINITY_DN3760_c0_g2,4081,4649,4373,3824,4420,4889,4874
1,ser_TRINITY_DN37611_c0_g2,3347,1649,2744,2322,1744,1321,2941
1,ser_TRINITY_DN37616_c0_g2,6429,475,520,220.5,1003,886,197.5
1,ser_TRINITY_DN37619_c0_g2,4847,5375,4606,4358,5417,4335,4333
8,ser_TRINITY_DN3764_c0_g1,2287,3932,3710,3809,3725,4016,4777
8,ser_TRINITY_DN37644_c0_g1,6826,2037,2296,2517,3081,3929,3548
1,ser_TRINITY_DN3765_c0_g1,3113,581,759,589,452,209.5,197.5
8,ser_TRINITY_DN3767_c0_g1,548,1153,885,1213,1987,2005,1157
1,ser_TRINITY_DN37679_c0_g1,3060,5364,5564,4241,4211,4779,4892
8,ser_TRINITY_DN377_c0_g1,1071,648,841,1363,2077,2300,1938
