mRNA_L-digitata_M_contig9028.2.1	nbis-gene-9207	nbis-gene-9207
mRNA_L-digitata_M_contig9029.1.1	nbis-gene-9208	nbis-gene-9208
mRNA_L-digitata_M_contig9030.1.1	nbis-gene-9209	nbis-gene-9209
mRNA_L-digitata_M_contig9031.1.1	nbis-gene-9210	nbis-gene-9210
mRNA_L-digitata_M_contig9033.2.1	nbis-gene-9211	nbis-gene-9211
mRNA_L-digitata_M_contig9034.1.1	nbis-gene-9212	nbis-gene-9212
mRNA_L-digitata_M_contig9035.1.1	nbis-gene-2202	nbis-gene-2202
mRNA_L-digitata_M_contig9035.2.2	nbis-gene-9213	nbis-gene-9213
mRNA_L-digitata_M_contig9040.1.1	nbis-gene-9214	nbis-gene-9214
mRNA_L-digitata_M_contig9040.2.1	nbis-gene-9215	nbis-gene-9215
mRNA_L-digitata_M_contig9044.1.2	nbis-gene-9216	nbis-gene-9216
mRNA_L-digitata_M_contig9045.1.1	nbis-gene-2203	nbis-gene-2203
mRNA_L-digitata_M_contig9046.1.1	nbis-gene-9217	nbis-gene-9217
mRNA_L-digitata_M_contig9047.1.1	nbis-gene-9218	nbis-gene-9218
mRNA_L-digitata_M_contig9048.1.1	nbis-gene-2204	nbis-gene-2204
mRNA_L-digitata_M_contig9049.1.1	nbis-gene-154	nbis-gene-154
mRNA_L-digitata_M_contig9051.4.1	nbis-gene-155	nbis-gene-155
mRNA_L-digitata_M_contig9054.1.1	nbis-gene-9219	nbis-gene-9219
mRNA_L-digitata_M_contig9055.1.1	nbis-gene-156	nbis-gene-156
mRNA_L-digitata_M_contig9055.4.1	nbis-gene-2205	nbis-gene-2205
mRNA_L-digitata_M_contig9056.1.1	nbis-gene-9220	nbis-gene-9220
mRNA_L-digitata_M_contig9060.1.1	nbis-gene-9221	nbis-gene-9221
mRNA_L-digitata_M_contig9062.1.1	nbis-gene-9222	nbis-gene-9222
mRNA_L-digitata_M_contig9062.2.1	nbis-gene-9223	nbis-gene-9223
mRNA_L-digitata_M_contig9064.3.1	nbis-gene-9224	nbis-gene-9224
mRNA_L-digitata_M_contig9065.1.1	nbis-gene-9225	nbis-gene-9225
mRNA_L-digitata_M_contig9067.2.1	nbis-gene-9226	nbis-gene-9226
mRNA_L-digitata_M_contig9068.3.1	nbis-gene-9227	nbis-gene-9227
mRNA_L-digitata_M_contig9068.4.1	nbis-gene-157	nbis-gene-157
mRNA_L-digitata_M_contig9071.2.1	nbis-gene-9228	nbis-gene-9228
mRNA_L-digitata_M_contig9072.1.2	nbis-gene-9229	nbis-gene-9229
mRNA_L-digitata_M_contig9073.1.1	nbis-gene-9230	nbis-gene-9230
mRNA_L-digitata_M_contig9074.2.1	nbis-gene-9231	nbis-gene-9231
mRNA_L-digitata_M_contig9075.1.1	nbis-gene-9232	nbis-gene-9232
mRNA_L-digitata_M_contig9075.5.1	nbis-gene-2206	nbis-gene-2206
mRNA_L-digitata_M_contig9075.6.1	nbis-gene-9233	nbis-gene-9233
mRNA_L-digitata_M_contig9076.1.1	nbis-gene-9234	nbis-gene-9234
mRNA_L-digitata_M_contig9076.2.1	nbis-gene-9235	nbis-gene-9235
mRNA_L-digitata_M_contig9077.1.1	nbis-gene-9236	nbis-gene-9236
mRNA_L-digitata_M_contig9077.2.1	nbis-gene-9237	nbis-gene-9237
mRNA_L-digitata_M_contig9084.1.1	nbis-gene-9238	nbis-gene-9238
mRNA_L-digitata_M_contig9084.2.1	nbis-gene-9239	nbis-gene-9239
mRNA_L-digitata_M_contig9086.5.1	nbis-gene-1794	nbis-gene-1794
mRNA_L-digitata_M_contig9088.1.1	nbis-gene-5763	nbis-gene-5763
mRNA_L-digitata_M_contig9091.2.1	nbis-gene-40821	nbis-gene-40821
mRNA_L-digitata_M_contig9095.1.1	nbis-gene-5764	nbis-gene-5764
mRNA_L-digitata_M_contig9096.1.1	nbis-gene-40822	nbis-gene-40822
mRNA_L-digitata_M_contig9097.1.1	nbis-gene-40823	nbis-gene-40823
mRNA_L-digitata_M_contig9098.1.1	nbis-gene-40824	nbis-gene-40824
mRNA_L-digitata_M_contig9099.1.1	nbis-gene-40825	nbis-gene-40825
mRNA_L-digitata_M_contig9100.4.1	nbis-gene-5765	nbis-gene-5765
mRNA_L-digitata_M_contig9100.5.1	nbis-gene-5766	nbis-gene-5766
mRNA_L-digitata_M_contig9104.1.1	nbis-gene-40826	nbis-gene-40826
mRNA_L-digitata_M_contig9106.2.1	nbis-gene-5767	nbis-gene-5767
mRNA_L-digitata_M_contig9106.3.1	nbis-gene-40827	nbis-gene-40827
mRNA_L-digitata_M_contig9106.4.1	nbis-gene-40828	nbis-gene-40828
mRNA_L-digitata_M_contig9106.5.1	nbis-gene-5768	nbis-gene-5768
mRNA_L-digitata_M_contig9108.1.2	nbis-gene-40829	nbis-gene-40829
mRNA_L-digitata_M_contig9110.1.1	nbis-gene-5769	nbis-gene-5769
mRNA_L-digitata_M_contig9110.2.1	nbis-gene-40830	nbis-gene-40830
mRNA_L-digitata_M_contig9115.1.2	nbis-gene-1795	nbis-gene-1795
mRNA_L-digitata_M_contig9115.2.1	nbis-gene-5770	nbis-gene-5770
mRNA_L-digitata_M_contig9119.1.1	nbis-gene-40831	nbis-gene-40831
mRNA_L-digitata_M_contig9119.8.1	nbis-gene-1796	nbis-gene-1796
mRNA_L-digitata_M_contig9124.1.1	nbis-gene-5771	nbis-gene-5771
mRNA_L-digitata_M_contig9124.3.1	nbis-gene-40832	nbis-gene-40832
mRNA_L-digitata_M_contig9124.4.1	nbis-gene-1797	nbis-gene-1797
mRNA_L-digitata_M_contig9124.7.1	nbis-gene-40833	nbis-gene-40833
mRNA_L-digitata_M_contig9125.1.1	nbis-gene-40834	nbis-gene-40834
mRNA_L-digitata_M_contig9127.1.1	nbis-gene-5772	nbis-gene-5772
mRNA_L-digitata_M_contig9128.1.1	nbis-gene-40835	nbis-gene-40835
mRNA_L-digitata_M_contig9128.3.1	nbis-gene-1798	nbis-gene-1798
mRNA_L-digitata_M_contig9129.1.1	nbis-gene-40836	nbis-gene-40836
mRNA_L-digitata_M_contig9129.4.1	nbis-gene-40837	nbis-gene-40837
mRNA_L-digitata_M_contig9131.4.1	nbis-gene-40838	nbis-gene-40838
mRNA_L-digitata_M_contig9132.1.1	nbis-gene-40839	nbis-gene-40839
mRNA_L-digitata_M_contig9133.1.1	nbis-gene-40840	nbis-gene-40840
mRNA_L-digitata_M_contig9134.1.1	nbis-gene-40841	nbis-gene-40841
mRNA_L-digitata_M_contig9135.2.1	nbis-gene-5773	nbis-gene-5773
mRNA_L-digitata_M_contig9136.1.1	nbis-gene-40842	nbis-gene-40842
mRNA_L-digitata_M_contig9138.2.1	nbis-gene-5774	nbis-gene-5774
mRNA_L-digitata_M_contig9139.1.1	nbis-gene-5775	nbis-gene-5775
mRNA_L-digitata_M_contig9141.1.1	nbis-gene-40843	nbis-gene-40843
mRNA_L-digitata_M_contig9141.2.2	nbis-gene-40844	nbis-gene-40844
mRNA_L-digitata_M_contig9146.1.1	nbis-gene-40845	nbis-gene-40845
mRNA_L-digitata_M_contig9147.1.1	nbis-gene-40846	nbis-gene-40846
mRNA_L-digitata_M_contig9148.2.2	nbis-gene-40847	nbis-gene-40847
mRNA_L-digitata_M_contig9150.1.1	nbis-gene-40848	nbis-gene-40848
mRNA_L-digitata_M_contig9151.1.1	nbis-gene-40849	nbis-gene-40849
mRNA_L-digitata_M_contig9154.1.1	nbis-gene-40850	nbis-gene-40850
mRNA_L-digitata_M_contig9157.3.1	nbis-gene-5776	nbis-gene-5776
mRNA_L-digitata_M_contig9158.4.1	nbis-gene-40851	nbis-gene-40851
mRNA_L-digitata_M_contig9159.1.1	nbis-gene-40852	nbis-gene-40852
mRNA_L-digitata_M_contig9163.1.1	nbis-gene-40853	nbis-gene-40853
mRNA_L-digitata_M_contig9164.2.1	nbis-gene-40854	nbis-gene-40854
mRNA_L-digitata_M_contig9165.1.1	nbis-gene-40855	nbis-gene-40855
mRNA_L-digitata_M_contig9169.1.11	nbis-gene-40856	nbis-gene-40856
mRNA_L-digitata_M_contig9176.1.1	nbis-gene-40857	nbis-gene-40857
mRNA_L-digitata_M_contig9178.2.1	nbis-gene-40858	nbis-gene-40858
mRNA_L-digitata_M_contig9179.1.1	nbis-gene-40859	nbis-gene-40859
mRNA_L-digitata_M_contig9180.1.1	nbis-gene-40860	nbis-gene-40860
mRNA_L-digitata_M_contig9180.3.1	nbis-gene-40861	nbis-gene-40861
mRNA_L-digitata_M_contig9181.1.1	nbis-gene-40862	nbis-gene-40862
mRNA_L-digitata_M_contig9182.1.1	nbis-gene-40863	nbis-gene-40863
mRNA_L-digitata_M_contig9182.5.1	nbis-gene-40864	nbis-gene-40864
mRNA_L-digitata_M_contig9185.1.1	nbis-gene-42173	nbis-gene-42173
mRNA_L-digitata_M_contig9186.1.1	nbis-gene-42174	nbis-gene-42174
mRNA_L-digitata_M_contig9189.3.1	nbis-gene-5909	nbis-gene-5909
mRNA_L-digitata_M_contig9190.2.1	nbis-gene-42175	nbis-gene-42175
mRNA_L-digitata_M_contig9193.2.1	nbis-gene-42176	nbis-gene-42176
mRNA_L-digitata_M_contig9194.1.1	nbis-gene-42177	nbis-gene-42177
mRNA_L-digitata_M_contig9195.1.1	nbis-gene-5910	nbis-gene-5910
mRNA_L-digitata_M_contig9197.2.1	nbis-gene-42178	nbis-gene-42178
mRNA_L-digitata_M_contig9198.1.1	nbis-gene-42179	nbis-gene-42179
mRNA_L-digitata_M_contig9199.1.2	nbis-gene-42180	nbis-gene-42180
mRNA_L-digitata_M_contig9200.1.1	nbis-gene-42181	nbis-gene-42181
mRNA_L-digitata_M_contig9203.1.1	nbis-gene-1864	nbis-gene-1864
mRNA_L-digitata_M_contig9203.2.1	nbis-gene-42182	nbis-gene-42182
mRNA_L-digitata_M_contig9205.1.1	nbis-gene-42183	nbis-gene-42183
mRNA_L-digitata_M_contig9205.2.1	nbis-gene-42184	nbis-gene-42184
mRNA_L-digitata_M_contig9205.3.1	nbis-gene-42185	nbis-gene-42185
mRNA_L-digitata_M_contig9205.7.1	nbis-gene-42186	nbis-gene-42186
mRNA_L-digitata_M_contig9205.10.1	nbis-gene-5911	nbis-gene-5911
mRNA_L-digitata_M_contig9206.1.1	nbis-gene-42187	nbis-gene-42187
mRNA_L-digitata_M_contig9209.2.1	nbis-gene-42188	nbis-gene-42188
mRNA_L-digitata_M_contig9213.1.1	nbis-gene-42189	nbis-gene-42189
mRNA_L-digitata_M_contig9218.1.1	nbis-gene-42190	nbis-gene-42190
mRNA_L-digitata_M_contig9219.1.2	nbis-gene-42191	nbis-gene-42191
mRNA_L-digitata_M_contig9219.4.1	nbis-gene-42192	nbis-gene-42192
mRNA_L-digitata_M_contig9221.2.1	nbis-gene-42193	nbis-gene-42193
mRNA_L-digitata_M_contig9222.1.1	nbis-gene-5912	nbis-gene-5912
mRNA_L-digitata_M_contig9225.7.1	nbis-gene-42194	nbis-gene-42194
mRNA_L-digitata_M_contig9228.1.1	nbis-gene-42195	nbis-gene-42195
mRNA_L-digitata_M_contig9228.2.1	nbis-gene-42196	nbis-gene-42196
mRNA_L-digitata_M_contig9231.1.1	nbis-gene-42197	nbis-gene-42197
mRNA_L-digitata_M_contig9234.1.4	nbis-gene-42198	nbis-gene-42198
mRNA_L-digitata_M_contig9235.2.1	nbis-gene-42199	nbis-gene-42199
mRNA_L-digitata_M_contig9238.1.1	nbis-gene-42200	nbis-gene-42200
mRNA_L-digitata_M_contig9238.2.1	nbis-gene-42201	nbis-gene-42201
mRNA_L-digitata_M_contig9239.1.1	nbis-gene-42202	nbis-gene-42202
mRNA_L-digitata_M_contig9239.6.1	nbis-gene-5913	nbis-gene-5913
mRNA_L-digitata_M_contig9243.1.1	nbis-gene-42203	nbis-gene-42203
mRNA_L-digitata_M_contig9244.1.1	nbis-gene-42204	nbis-gene-42204
mRNA_L-digitata_M_contig9244.3.1	nbis-gene-42205	nbis-gene-42205
mRNA_L-digitata_M_contig9245.2.1	nbis-gene-5914	nbis-gene-5914
mRNA_L-digitata_M_contig9245.3.1	nbis-gene-42206	nbis-gene-42206
mRNA_L-digitata_M_contig9246.1.1	nbis-gene-42207	nbis-gene-42207
mRNA_L-digitata_M_contig9248.1.1	nbis-gene-42208	nbis-gene-42208
mRNA_L-digitata_M_contig9248.2.1	nbis-gene-42209	nbis-gene-42209
mRNA_L-digitata_M_contig9249.1.1	nbis-gene-42210	nbis-gene-42210
mRNA_L-digitata_M_contig9252.1.1	nbis-gene-42211	nbis-gene-42211
mRNA_L-digitata_M_contig9258.1.1	nbis-gene-42212	nbis-gene-42212
mRNA_L-digitata_M_contig9259.1.1	nbis-gene-42213	nbis-gene-42213
mRNA_L-digitata_M_contig9260.1.1	nbis-gene-42214	nbis-gene-42214
mRNA_L-digitata_M_contig9260.2.1	nbis-gene-42215	nbis-gene-42215
mRNA_L-digitata_M_contig9261.1.1	nbis-gene-42216	nbis-gene-42216
mRNA_L-digitata_M_contig9263.1.1	nbis-gene-42217	nbis-gene-42217
mRNA_L-digitata_M_contig9264.3.1	nbis-gene-42218	nbis-gene-42218
mRNA_L-digitata_M_contig9265.2.2	nbis-gene-42219	nbis-gene-42219
mRNA_L-digitata_M_contig9267.2.1	nbis-gene-42220	nbis-gene-42220
mRNA_L-digitata_M_contig9267.3.3	nbis-gene-42221	nbis-gene-42221
mRNA_L-digitata_M_contig9268.1.1	nbis-gene-42222	nbis-gene-42222
mRNA_L-digitata_M_contig9270.2.1	nbis-gene-42223	nbis-gene-42223
mRNA_L-digitata_M_contig9271.2.1	nbis-gene-5915	nbis-gene-5915
mRNA_L-digitata_M_contig9271.3.1	nbis-gene-5916	nbis-gene-5916
mRNA_L-digitata_M_contig9275.1.1	nbis-gene-42224	nbis-gene-42224
mRNA_L-digitata_M_contig9275.2.1	nbis-gene-42225	nbis-gene-42225
mRNA_L-digitata_M_contig9281.1.1	nbis-gene-5917	nbis-gene-5917
mRNA_L-digitata_M_contig9281.2.1	nbis-gene-5918	nbis-gene-5918
mRNA_L-digitata_M_contig9282.1.1	nbis-gene-42226	nbis-gene-42226
mRNA_L-digitata_M_contig9285.1.1	nbis-gene-34197	nbis-gene-34197
mRNA_L-digitata_M_contig9285.2.1	nbis-gene-34198	nbis-gene-34198
mRNA_L-digitata_M_contig9285.5.1	nbis-gene-1440	nbis-gene-1440
mRNA_L-digitata_M_contig9286.1.1	nbis-gene-34199	nbis-gene-34199
mRNA_L-digitata_M_contig9289.2.1	nbis-gene-1441	nbis-gene-1441
mRNA_L-digitata_M_contig9289.3.1	nbis-gene-5045	nbis-gene-5045
mRNA_L-digitata_M_contig9289.5.1	nbis-gene-5046	nbis-gene-5046
mRNA_L-digitata_M_contig9289.6.1	nbis-gene-5047	nbis-gene-5047
mRNA_L-digitata_M_contig9289.7.1	nbis-gene-5048	nbis-gene-5048
mRNA_L-digitata_M_contig9289.8.1	nbis-gene-5049	nbis-gene-5049
mRNA_L-digitata_M_contig9289.9.1	nbis-gene-1442	nbis-gene-1442
mRNA_L-digitata_M_contig9292.2.2	nbis-gene-34200	nbis-gene-34200
mRNA_L-digitata_M_contig9292.4.1	nbis-gene-34201	nbis-gene-34201
mRNA_L-digitata_M_contig9299.6.1	nbis-gene-5050	nbis-gene-5050
mRNA_L-digitata_M_contig9301.1.2	nbis-gene-34202	nbis-gene-34202
mRNA_L-digitata_M_contig9303.1.1	nbis-gene-34203	nbis-gene-34203
mRNA_L-digitata_M_contig9303.2.1	nbis-gene-5051	nbis-gene-5051
mRNA_L-digitata_M_contig9305.1.1	nbis-gene-34204	nbis-gene-34204
mRNA_L-digitata_M_contig9308.1.1	nbis-gene-1443	nbis-gene-1443
mRNA_L-digitata_M_contig9309.1.2	nbis-gene-34205	nbis-gene-34205
mRNA_L-digitata_M_contig9313.1.1	nbis-gene-34206	nbis-gene-34206
mRNA_L-digitata_M_contig9314.1.1	nbis-gene-5052	nbis-gene-5052
mRNA_L-digitata_M_contig9318.2.1	nbis-gene-34207	nbis-gene-34207
mRNA_L-digitata_M_contig9319.1.1	nbis-gene-34208	nbis-gene-34208
mRNA_L-digitata_M_contig9320.1.1	nbis-gene-34209	nbis-gene-34209
mRNA_L-digitata_M_contig9322.1.1	nbis-gene-34210	nbis-gene-34210
mRNA_L-digitata_M_contig9324.2.1	nbis-gene-5053	nbis-gene-5053
mRNA_L-digitata_M_contig9325.1.1	nbis-gene-34211	nbis-gene-34211
mRNA_L-digitata_M_contig9326.2.1	nbis-gene-34212	nbis-gene-34212
mRNA_L-digitata_M_contig9327.1.1	nbis-gene-34213	nbis-gene-34213
mRNA_L-digitata_M_contig9327.3.1	nbis-gene-5054	nbis-gene-5054
mRNA_L-digitata_M_contig9328.4.1	nbis-gene-34214	nbis-gene-34214
mRNA_L-digitata_M_contig9343.2.1	nbis-gene-5055	nbis-gene-5055
mRNA_L-digitata_M_contig9344.1.1	nbis-gene-5056	nbis-gene-5056
mRNA_L-digitata_M_contig9349.1.1	nbis-gene-34215	nbis-gene-34215
mRNA_L-digitata_M_contig9350.1.1	nbis-gene-34216	nbis-gene-34216
mRNA_L-digitata_M_contig9354.1.1	nbis-gene-34217	nbis-gene-34217
mRNA_L-digitata_M_contig9357.1.1	nbis-gene-34218	nbis-gene-34218
mRNA_L-digitata_M_contig9359.4.1	nbis-gene-5057	nbis-gene-5057
mRNA_L-digitata_M_contig9359.5.1	nbis-gene-5058	nbis-gene-5058
mRNA_L-digitata_M_contig9363.5.1	nbis-gene-34219	nbis-gene-34219
mRNA_L-digitata_M_contig9365.1.1	nbis-gene-5059	nbis-gene-5059
mRNA_L-digitata_M_contig9367.1.1	nbis-gene-34220	nbis-gene-34220
mRNA_L-digitata_M_contig9368.4.1	nbis-gene-5060	nbis-gene-5060
mRNA_L-digitata_M_contig9368.7.1	nbis-gene-34221	nbis-gene-34221
mRNA_L-digitata_M_contig9371.1.1	nbis-gene-34222	nbis-gene-34222
mRNA_L-digitata_M_contig9372.4.2	nbis-gene-34223	nbis-gene-34223
mRNA_L-digitata_M_contig9373.1.1	nbis-gene-5061	nbis-gene-5061
mRNA_L-digitata_M_contig9374.1.1	nbis-gene-34224	nbis-gene-34224
mRNA_L-digitata_M_contig9375.1.1	nbis-gene-34225	nbis-gene-34225
mRNA_L-digitata_M_contig9375.2.2	nbis-gene-34226	nbis-gene-34226
mRNA_L-digitata_M_contig9375.4.1	nbis-gene-5062	nbis-gene-5062
mRNA_L-digitata_M_contig9376.4.1	nbis-gene-34227	nbis-gene-34227
mRNA_L-digitata_M_contig9377.1.1	nbis-gene-34228	nbis-gene-34228
mRNA_L-digitata_M_contig9377.2.1	nbis-gene-34229	nbis-gene-34229
mRNA_L-digitata_M_contig9377.3.1	nbis-gene-34230	nbis-gene-34230
mRNA_L-digitata_M_contig9378.1.1	nbis-gene-34231	nbis-gene-34231
mRNA_L-digitata_M_contig9379.1.1	nbis-gene-34232	nbis-gene-34232
mRNA_L-digitata_M_contig9382.1.1	nbis-gene-34233	nbis-gene-34233
mRNA_L-digitata_M_contig9384.4.1	nbis-gene-26070	nbis-gene-26070
mRNA_L-digitata_M_contig9385.2.1	nbis-gene-26071	nbis-gene-26071
mRNA_L-digitata_M_contig9387.1.2	nbis-gene-26072	nbis-gene-26072
mRNA_L-digitata_M_contig9388.3.1	nbis-gene-26073	nbis-gene-26073
mRNA_L-digitata_M_contig9390.1.1	nbis-gene-26074	nbis-gene-26074
mRNA_L-digitata_M_contig9390.2.1	nbis-gene-4159	nbis-gene-4159
mRNA_L-digitata_M_contig9394.1.1	nbis-gene-26075	nbis-gene-26075
mRNA_L-digitata_M_contig9395.1.1	nbis-gene-26076	nbis-gene-26076
mRNA_L-digitata_M_contig9396.5.1	nbis-gene-4160	nbis-gene-4160
mRNA_L-digitata_M_contig9398.1.1	nbis-gene-1038	nbis-gene-1038
mRNA_L-digitata_M_contig9398.2.1	nbis-gene-1039	nbis-gene-1039
mRNA_L-digitata_M_contig9398.4.1	nbis-gene-4161	nbis-gene-4161
mRNA_L-digitata_M_contig9400.1.1	nbis-gene-26077	nbis-gene-26077
mRNA_L-digitata_M_contig9401.1.1	nbis-gene-26078	nbis-gene-26078
mRNA_L-digitata_M_contig9401.5.1	nbis-gene-26079	nbis-gene-26079
mRNA_L-digitata_M_contig9402.1.1	nbis-gene-26080	nbis-gene-26080
mRNA_L-digitata_M_contig9403.3.1	nbis-gene-26081	nbis-gene-26081
mRNA_L-digitata_M_contig9404.1.1	nbis-gene-26082	nbis-gene-26082
mRNA_L-digitata_M_contig9409.1.1	nbis-gene-26083	nbis-gene-26083
mRNA_L-digitata_M_contig9409.3.1	nbis-gene-4162	nbis-gene-4162
mRNA_L-digitata_M_contig9411.1.1	nbis-gene-26084	nbis-gene-26084
mRNA_L-digitata_M_contig9413.1.1	nbis-gene-26085	nbis-gene-26085
mRNA_L-digitata_M_contig9414.1.1	nbis-gene-26086	nbis-gene-26086
mRNA_L-digitata_M_contig9417.1.2	nbis-gene-26087	nbis-gene-26087
mRNA_L-digitata_M_contig9418.1.2	nbis-gene-26088	nbis-gene-26088
mRNA_L-digitata_M_contig9419.1.1	nbis-gene-26089	nbis-gene-26089
mRNA_L-digitata_M_contig9421.1.1	nbis-gene-26090	nbis-gene-26090
mRNA_L-digitata_M_contig9422.2.1	nbis-gene-26091	nbis-gene-26091
mRNA_L-digitata_M_contig9423.3.1	nbis-gene-4163	nbis-gene-4163
mRNA_L-digitata_M_contig9424.2.1	nbis-gene-26092	nbis-gene-26092
mRNA_L-digitata_M_contig9425.5.1	nbis-gene-1040	nbis-gene-1040
mRNA_L-digitata_M_contig9426.3.1	nbis-gene-4164	nbis-gene-4164
mRNA_L-digitata_M_contig9427.1.1	nbis-gene-26093	nbis-gene-26093
mRNA_L-digitata_M_contig9427.2.1	nbis-gene-26094	nbis-gene-26094
mRNA_L-digitata_M_contig9429.1.2	nbis-gene-1041	nbis-gene-1041
mRNA_L-digitata_M_contig9430.1.1	nbis-gene-26095	nbis-gene-26095
mRNA_L-digitata_M_contig9431.2.1	nbis-gene-26096	nbis-gene-26096
mRNA_L-digitata_M_contig9432.4.1	nbis-gene-4165	nbis-gene-4165
mRNA_L-digitata_M_contig9432.6.1	nbis-gene-26097	nbis-gene-26097
mRNA_L-digitata_M_contig9434.1.2	nbis-gene-26098	nbis-gene-26098
mRNA_L-digitata_M_contig9435.1.1	nbis-gene-26099	nbis-gene-26099
mRNA_L-digitata_M_contig9436.1.1	nbis-gene-26100	nbis-gene-26100
mRNA_L-digitata_M_contig9439.1.6	nbis-gene-26101	nbis-gene-26101
mRNA_L-digitata_M_contig9441.4.1	nbis-gene-26102	nbis-gene-26102
mRNA_L-digitata_M_contig9441.5.1	nbis-gene-26103	nbis-gene-26103
mRNA_L-digitata_M_contig9443.3.1	nbis-gene-4166	nbis-gene-4166
mRNA_L-digitata_M_contig9443.4.1	nbis-gene-4167	nbis-gene-4167
mRNA_L-digitata_M_contig9444.1.1	nbis-gene-26104	nbis-gene-26104
mRNA_L-digitata_M_contig9448.2.1	nbis-gene-26105	nbis-gene-26105
mRNA_L-digitata_M_contig9449.1.2	nbis-gene-26106	nbis-gene-26106
mRNA_L-digitata_M_contig9450.1.1	nbis-gene-26107	nbis-gene-26107
mRNA_L-digitata_M_contig9451.1.1	nbis-gene-26108	nbis-gene-26108
mRNA_L-digitata_M_contig9452.3.1	nbis-gene-4168	nbis-gene-4168
mRNA_L-digitata_M_contig9454.4.1	nbis-gene-26109	nbis-gene-26109
mRNA_L-digitata_M_contig9455.1.1	nbis-gene-26110	nbis-gene-26110
mRNA_L-digitata_M_contig9456.2.1	nbis-gene-1042	nbis-gene-1042
mRNA_L-digitata_M_contig9456.3.1	nbis-gene-26111	nbis-gene-26111
mRNA_L-digitata_M_contig9458.1.2	nbis-gene-26112	nbis-gene-26112
mRNA_L-digitata_M_contig9460.3.1	nbis-gene-4169	nbis-gene-4169
mRNA_L-digitata_M_contig9460.4.1	nbis-gene-4170	nbis-gene-4170
mRNA_L-digitata_M_contig9461.2.1	nbis-gene-26113	nbis-gene-26113
mRNA_L-digitata_M_contig9463.2.1	nbis-gene-26114	nbis-gene-26114
mRNA_L-digitata_M_contig9464.1.1	nbis-gene-26115	nbis-gene-26115
mRNA_L-digitata_M_contig9465.1.2	nbis-gene-26116	nbis-gene-26116
mRNA_L-digitata_M_contig9466.1.1	nbis-gene-26117	nbis-gene-26117
mRNA_L-digitata_M_contig9466.3.1	nbis-gene-26118	nbis-gene-26118
mRNA_L-digitata_M_contig9467.1.1	nbis-gene-26119	nbis-gene-26119
mRNA_L-digitata_M_contig9468.1.2	nbis-gene-26120	nbis-gene-26120
mRNA_L-digitata_M_contig9471.1.1	nbis-gene-26121	nbis-gene-26121
mRNA_L-digitata_M_contig9472.3.1	nbis-gene-1043	nbis-gene-1043
mRNA_L-digitata_M_contig9478.1.2	nbis-gene-26122	nbis-gene-26122
mRNA_L-digitata_M_contig9478.4.1	nbis-gene-26123	nbis-gene-26123
mRNA_L-digitata_M_contig9481.1.1	nbis-gene-26124	nbis-gene-26124
mRNA_L-digitata_M_contig9484.1.1	nbis-gene-21764	nbis-gene-21764
mRNA_L-digitata_M_contig9484.2.1	nbis-gene-21765	nbis-gene-21765
mRNA_L-digitata_M_contig9485.1.1	nbis-gene-21766	nbis-gene-21766
mRNA_L-digitata_M_contig9486.1.1	nbis-gene-21767	nbis-gene-21767
mRNA_L-digitata_M_contig9489.1.1	nbis-gene-3707	nbis-gene-3707
mRNA_L-digitata_M_contig9489.2.1	nbis-gene-808	nbis-gene-808
mRNA_L-digitata_M_contig9494.1.1	nbis-gene-21768	nbis-gene-21768
mRNA_L-digitata_M_contig9495.1.1	nbis-gene-21769	nbis-gene-21769
mRNA_L-digitata_M_contig9497.2.2	nbis-gene-21770	nbis-gene-21770
mRNA_L-digitata_M_contig9500.5.1	nbis-gene-809	nbis-gene-809
mRNA_L-digitata_M_contig9501.1.1	nbis-gene-21771	nbis-gene-21771
mRNA_L-digitata_M_contig9503.1.1	nbis-gene-3708	nbis-gene-3708
mRNA_L-digitata_M_contig9504.1.1	nbis-gene-810	nbis-gene-810
mRNA_L-digitata_M_contig9505.1.1	nbis-gene-21772	nbis-gene-21772
mRNA_L-digitata_M_contig9507.1.2	nbis-gene-21773	nbis-gene-21773
mRNA_L-digitata_M_contig9508.1.1	nbis-gene-21774	nbis-gene-21774
mRNA_L-digitata_M_contig9509.1.1	nbis-gene-811	nbis-gene-811
mRNA_L-digitata_M_contig9509.4.1	nbis-gene-812	nbis-gene-812
mRNA_L-digitata_M_contig9510.1.1	nbis-gene-21775	nbis-gene-21775
mRNA_L-digitata_M_contig9511.7.1	nbis-gene-3709	nbis-gene-3709
mRNA_L-digitata_M_contig9511.8.1	nbis-gene-21776	nbis-gene-21776
mRNA_L-digitata_M_contig9513.1.1	nbis-gene-813	nbis-gene-813
mRNA_L-digitata_M_contig9514.1.1	nbis-gene-21777	nbis-gene-21777
mRNA_L-digitata_M_contig9516.1.1	nbis-gene-21778	nbis-gene-21778
mRNA_L-digitata_M_contig9516.3.1	nbis-gene-21779	nbis-gene-21779
mRNA_L-digitata_M_contig9522.6.1	nbis-gene-3710	nbis-gene-3710
mRNA_L-digitata_M_contig9523.1.1	nbis-gene-21780	nbis-gene-21780
mRNA_L-digitata_M_contig9524.3.1	nbis-gene-21781	nbis-gene-21781
mRNA_L-digitata_M_contig9524.5.1	nbis-gene-3711	nbis-gene-3711
mRNA_L-digitata_M_contig9525.1.1	nbis-gene-21782	nbis-gene-21782
mRNA_L-digitata_M_contig9525.2.1	nbis-gene-21783	nbis-gene-21783
