PS,GeneID,holdfast,reptip,stipe,vegtip
8,ser_TRINITY_DN109392_c0_g1,2028,2248,2492,2307
2,ser_TRINITY_DN1094_c0_g2,5626,4635,5587,5260
8,ser_TRINITY_DN10948_c0_g3,7124,6806,7378,7504
6,ser_TRINITY_DN1095_c0_g1,8026,7836,7900,8147
1,ser_TRINITY_DN1095_c0_g2,3873,4850,4191,6092
8,ser_TRINITY_DN10952_c0_g1,5902,5941,5762,6278
7,ser_TRINITY_DN10953_c0_g1,3825,4922,3497,5112
2,ser_TRINITY_DN10954_c0_g2,5073,4586,5410,5444
8,ser_TRINITY_DN10956_c0_g1,6169,6413,6893,6619
7,ser_TRINITY_DN1096_c0_g2,6759,7363,6993,7416
8,ser_TRINITY_DN10964_c0_g3,2017,3519,3133,3846
8,ser_TRINITY_DN10968_c0_g1,6150,5498,6478,5559
8,ser_TRINITY_DN10968_c0_g2,3237,4207,3442,3481
7,ser_TRINITY_DN10974_c0_g1,5948,6805,6082,7532
8,ser_TRINITY_DN10978_c0_g1,6276,7070,6609,5531
1,ser_TRINITY_DN10979_c0_g1,3377,3000,2985,3522
7,ser_TRINITY_DN10979_c0_g2,3159,3350,3081,3390
1,ser_TRINITY_DN1098_c0_g1,5912,6497,5931,6388
8,ser_TRINITY_DN1099_c0_g3,8252,8106,8260,8170
8,ser_TRINITY_DN1099_c0_g5,8227,7951,8246,8110
8,ser_TRINITY_DN10991_c0_g1,7293,8110,7904,8195
8,ser_TRINITY_DN10993_c0_g1,3838,1965,1952,1545
8,ser_TRINITY_DN10997_c0_g1,5804,4217,6367,4674
8,ser_TRINITY_DN109989_c0_g1,4510,6568,4690,6328
8,ser_TRINITY_DN1100_c1_g1,2961,3749,2982,4514
8,ser_TRINITY_DN11006_c0_g3,708,635,302,606
7,ser_TRINITY_DN11008_c0_g1,1585,1110,1524,1477
8,ser_TRINITY_DN11008_c0_g2,3471,1860,4146,2593
8,ser_TRINITY_DN11009_c0_g1,6123,6924,6089,6935
2,ser_TRINITY_DN1101_c0_g1,7716,7340,7504,7169
1,ser_TRINITY_DN11010_c0_g1,3953,5437,5783,5528
7,ser_TRINITY_DN11011_c0_g2,3570,3430,3525,3425
8,ser_TRINITY_DN1102_c0_g1,6803,5560,7357,6640
8,ser_TRINITY_DN1102_c0_g2,1676,663,1115,932
8,ser_TRINITY_DN11021_c0_g1,2688,2940,2256,2182
3,ser_TRINITY_DN11022_c0_g1,5667,4466,5351,5205
7,ser_TRINITY_DN11026_c0_g1,4094,3778,4417,5953
7,ser_TRINITY_DN11027_c0_g1,5665,4955,4415,4030
8,ser_TRINITY_DN1103_c0_g1,4326,4166,4487,4198
8,ser_TRINITY_DN11031_c0_g1,6243,5925,7167,6491
8,ser_TRINITY_DN11032_c0_g1,7929,6369,7277,5420
1,ser_TRINITY_DN11033_c0_g1,7562,7220,7506,7362
7,ser_TRINITY_DN110356_c0_g1,5732,6840,6153,6672
2,ser_TRINITY_DN11036_c0_g1,6130,6664,7028,7007
1,ser_TRINITY_DN110366_c0_g1,5061,4952,5872,4611
7,ser_TRINITY_DN11037_c0_g1,7671,7776,7518,7768
7,ser_TRINITY_DN11040_c0_g1,1014,6628,2667,8000
8,ser_TRINITY_DN11042_c0_g1,4002,3665,4381,3324
1,ser_TRINITY_DN11043_c0_g1,6054,6121,5461,5100
8,ser_TRINITY_DN110457_c0_g1,5339,3882,5023,3985
5,ser_TRINITY_DN11047_c0_g1,6016,4064,6005,5982
7,ser_TRINITY_DN11049_c0_g1,3309,2527,3208,2764
8,ser_TRINITY_DN11051_c0_g1,1602,579,302,1350
8,ser_TRINITY_DN11057_c0_g1,7850,4335,6797.5,4836
7,ser_TRINITY_DN11058_c0_g1,825,147,302,232
1,ser_TRINITY_DN11061_c0_g1,1645,2082,1667,2013
7,ser_TRINITY_DN11065_c0_g1,1341,1078,1484,1035
8,ser_TRINITY_DN11066_c0_g1,7266,6078,7280,5899
7,ser_TRINITY_DN1109_c0_g1,1595,771,772,1303
7,ser_TRINITY_DN1109_c1_g3,3982,1882,2047,2482
7,ser_TRINITY_DN11093_c0_g1,775,828,1683,1386
8,ser_TRINITY_DN1110_c0_g1,4058,7505,4438,3241
8,ser_TRINITY_DN1110_c0_g2,963,2402,1850,4315
7,ser_TRINITY_DN11109_c0_g1,7048,6943,7255,6727
1,ser_TRINITY_DN11116_c0_g2,7936,8063,7966,7935
8,ser_TRINITY_DN11125_c0_g1,6444,5139,4866,2600
1,ser_TRINITY_DN11126_c0_g1,7805,7704,7741,7388
1,ser_TRINITY_DN11128_c0_g2,4028,3098,5528,3784
7,ser_TRINITY_DN111289_c0_g1,2749,1972,2000,2376
6,ser_TRINITY_DN11135_c0_g1,4134,3302,4206,3593
8,ser_TRINITY_DN11140_c0_g1,4128,7128,5051,6711
1,ser_TRINITY_DN11141_c0_g1,3268,2183,3064,1874
7,ser_TRINITY_DN111477_c0_g1,789,1420,1359,2101
