PS,GeneID,gamete
1,dis_TRINITY_DN10905_c0_g1,5.401287
8,dis_TRINITY_DN10909_c0_g1,0.546156
8,dis_TRINITY_DN10910_c0_g4,1.348135
8,dis_TRINITY_DN10913_c0_g1,13.38881
7,dis_TRINITY_DN10922_c0_g1,18.391746
8,dis_TRINITY_DN10923_c0_g3,2.402224
8,dis_TRINITY_DN10930_c0_g1,3.620705
2,dis_TRINITY_DN1094_c0_g1,16.976576
1,dis_TRINITY_DN109406_c0_g1,44.444757
8,dis_TRINITY_DN109431_c0_g1,1.62757
1,dis_TRINITY_DN1095_c0_g1,232.41316
8,dis_TRINITY_DN10952_c0_g1,5.662864
8,dis_TRINITY_DN1096_c0_g1,20.322949
1,dis_TRINITY_DN10961_c0_g1,59.830631
7,dis_TRINITY_DN109679_c0_g1,0
8,dis_TRINITY_DN109699_c0_g1,28.739962
8,dis_TRINITY_DN1097_c0_g1,1.505862
2,dis_TRINITY_DN10976_c0_g1,0.750991
7,dis_TRINITY_DN109773_c0_g1,13.888832
1,dis_TRINITY_DN1098_c0_g1,6.480583
1,dis_TRINITY_DN10991_c0_g1,26.954688
8,dis_TRINITY_DN10998_c0_g1,299.463996
4,dis_TRINITY_DN10998_c0_g3,2.283635
8,dis_TRINITY_DN11_c3_g4,70.779173
8,dis_TRINITY_DN1100_c0_g1,2.137985
1,dis_TRINITY_DN11006_c1_g3,1.199083
8,dis_TRINITY_DN1101_c0_g1,11.734533
1,dis_TRINITY_DN1101_c0_g9,0.323922
8,dis_TRINITY_DN110150_c0_g1,3.855225
5,dis_TRINITY_DN1102_c0_g1,5.030752
1,dis_TRINITY_DN11028_c0_g2,0.457279
8,dis_TRINITY_DN11030_c0_g1,1.951073
8,dis_TRINITY_DN11034_c0_g1,127.230237
8,dis_TRINITY_DN11038_c0_g1,27.974046
7,dis_TRINITY_DN1105_c0_g1,7.773508
1,dis_TRINITY_DN11056_c0_g1,3.442962
1,dis_TRINITY_DN11059_c0_g1,2.587762
8,dis_TRINITY_DN11064_c0_g1,13.170886
8,dis_TRINITY_DN11067_c0_g1,5.164028
8,dis_TRINITY_DN110703_c0_g1,14.186817
8,dis_TRINITY_DN11073_c0_g1,4.253437
8,dis_TRINITY_DN110755_c0_g1,0.778138
8,dis_TRINITY_DN11076_c0_g1,5.062589
8,dis_TRINITY_DN1108_c0_g1,1.231406
1,dis_TRINITY_DN11083_c0_g1,1.581775
1,dis_TRINITY_DN111_c0_g1,18.903419
8,dis_TRINITY_DN11100_c0_g1,31.385084
8,dis_TRINITY_DN11104_c0_g4,110.328796
7,dis_TRINITY_DN11112_c0_g1,864.16151
7,dis_TRINITY_DN11116_c0_g1,0.391214
7,dis_TRINITY_DN11135_c0_g1,17.291007
1,dis_TRINITY_DN11138_c0_g2,183.406648
8,dis_TRINITY_DN11138_c0_g3,0.721916
8,dis_TRINITY_DN11138_c0_g5,0.991854
6,dis_TRINITY_DN1114_c0_g2,141.998898
8,dis_TRINITY_DN11152_c0_g1,405.24713
1,dis_TRINITY_DN11162_c0_g1,2.9188
8,dis_TRINITY_DN11168_c0_g1,11.727966
8,dis_TRINITY_DN11169_c0_g1,5.146031
2,dis_TRINITY_DN1117_c0_g1,11.440368
8,dis_TRINITY_DN1117_c0_g2,12.76522
8,dis_TRINITY_DN11178_c0_g1,0.495084
8,dis_TRINITY_DN11181_c0_g1,5.98412
8,dis_TRINITY_DN11185_c0_g1,0.564737
1,dis_TRINITY_DN11191_c0_g1,117.792827
8,dis_TRINITY_DN11191_c0_g3,132.020447
8,dis_TRINITY_DN11193_c2_g3,12.942478
1,dis_TRINITY_DN11201_c0_g1,1.289873
8,dis_TRINITY_DN11209_c0_g2,7.118283
8,dis_TRINITY_DN1121_c0_g2,54.753349
8,dis_TRINITY_DN11212_c0_g2,11.58895
1,dis_TRINITY_DN1122_c0_g4,5.157032
8,dis_TRINITY_DN11220_c0_g1,0.564596
1,dis_TRINITY_DN11221_c0_g1,5.50711
7,dis_TRINITY_DN11224_c0_g1,2.467326
2,dis_TRINITY_DN1123_c0_g1,0.538272
8,dis_TRINITY_DN11235_c0_g1,7.379123
8,dis_TRINITY_DN11237_c0_g1,5.738812
8,dis_TRINITY_DN11238_c0_g5,0.779268
8,dis_TRINITY_DN1125_c0_g1,133.958684
8,dis_TRINITY_DN11250_c0_g1,403.345121
8,dis_TRINITY_DN1126_c0_g1,4.566655
8,dis_TRINITY_DN11260_c0_g1,0.372367
8,dis_TRINITY_DN11264_c0_g1,102.03175
1,dis_TRINITY_DN11265_c0_g1,68.737475
2,dis_TRINITY_DN11268_c0_g1,205.553217
1,dis_TRINITY_DN11269_c0_g1,13.099069
7,dis_TRINITY_DN1127_c0_g1,5.713042
1,dis_TRINITY_DN11271_c0_g1,1.806342
2,dis_TRINITY_DN11271_c0_g2,4.623167
8,dis_TRINITY_DN11281_c0_g1,0.321369
7,dis_TRINITY_DN11281_c0_g2,13.787963
7,dis_TRINITY_DN11288_c0_g1,0.655397
8,dis_TRINITY_DN11288_c0_g2,12.434522
8,dis_TRINITY_DN1129_c0_g1,3.371047
1,dis_TRINITY_DN11290_c0_g3,1.806102
