PS,GeneID,gamete,24H,48H,1w,3w,4w,matSP
1,ser_TRINITY_DN77442_c0_g2,12.127632,59.350363,91.6462025,76.495313,83.795758,74.646267,10.985716
7,ser_TRINITY_DN7746_c0_g2,0.1690395,12.877653,22.7540025,22.111633,6.893671,8.33755,0.715036
1,ser_TRINITY_DN7747_c0_g1,2.7239045,10.305427,19.4776335,6.267774,5.688064,4.956136,3.1732885
1,ser_TRINITY_DN7747_c0_g2,1.2450645,1.377548,11.6770085,19.064363,10.716194,9.340675,5.801943
8,ser_TRINITY_DN775_c0_g1,15.6845425,41.902273,45.839898500000004,41.075532,43.095676,47.262978,28.3174425
1,ser_TRINITY_DN7750_c0_g1,9.095373,10.546102,8.6144045,16.819504,16.792497,18.65159,12.9453365
7,ser_TRINITY_DN7752_c0_g2,32.287002,7.289249,12.964965,18.310161,29.71759,33.922917,11.5879705
8,ser_TRINITY_DN7752_c0_g3,13.937943,5.319036,8.2950675,8.897705,13.557652,19.350029,4.695322
8,ser_TRINITY_DN7754_c0_g1,28.6601385,86.256177,118.78544049999999,144.504163,110.560842,110.390258,16.4133475
1,ser_TRINITY_DN77551_c0_g2,38.4521465,32.003921,33.851848000000004,33.796565,38.445771,47.624137,11.560231
7,ser_TRINITY_DN77555_c0_g1,6.8911685,17.01025,21.660722,16.521652,16.456018,17.409658,8.525697
1,ser_TRINITY_DN7760_c0_g1,113.2741565,105.264693,132.6508225,47.986924,61.658601,69.047674,44.574760999999995
1,ser_TRINITY_DN7765_c0_g1,75.849948,1.947455,0.236701,0,0.280371,0.310184,0
1,ser_TRINITY_DN7767_c0_g1,30.7116585,148.911281,73.7947535,537.531392,225.616216,268.847006,63.396046
8,ser_TRINITY_DN7767_c0_g2,3.7089075,9.707188,21.0165665,34.664647,21.448729,29.46043,19.899555
1,ser_TRINITY_DN7770_c0_g3,51.3068675,151.019161,232.233059,99.250943,125.088202,134.015571,130.4881795
8,ser_TRINITY_DN7770_c0_g4,1.846778,28.047882,22.314107,17.674601,10.99474,12.779578,7.5086805
8,ser_TRINITY_DN7773_c0_g1,0,3.22432,11.4730665,8.260322,4.661321,8.77171,2.2460614999999997
1,ser_TRINITY_DN7780_c0_g1,3.473015,15.256106,19.943085,13.819546,12.293217,15.769172,11.0386715
1,ser_TRINITY_DN7781_c0_g1,13.624234000000001,25.948,60.721948499999996,44.599655,40.601086,33.008816,27.215999500000002
1,ser_TRINITY_DN7781_c0_g3,5.491384,7.450479,7.307296,5.6040469999999996,6.131462,8.281415,9.080397
1,ser_TRINITY_DN77825_c0_g3,6.641795500000001,19.40661,17.729462,20.748427,32.376456,28.914936,18.666796
1,ser_TRINITY_DN7783_c0_g1,73.215149,65.863972,67.80025599999999,97.729625,210.75186,215.375908,204.9883285
8,ser_TRINITY_DN7787_c0_g1,1.808984,16.185418,12.065637,8.568672,9.133943,10.968645,6.9859279999999995
