PS,GeneID,gamete,S1,S2,S3,S4,S5,matSP
1,ser_TRINITY_DN13908_c0_g1,7.17152133164436,7.377248087699008,7.675576749789807,7.720791889287508,7.757454369965578,7.7101917766712456,7.4738808103453795
8,ser_TRINITY_DN13921_c0_g1,7.16750356088574,7.1304977286763584,7.129283016944966,7.129283016944966,7.129283016944966,7.129283016944966,7.129283016944966
1,ser_TRINITY_DN13928_c0_g1,7.501811052981111,7.5054247407303984,7.546428455855269,8.04758397937871,8.238080349662342,7.915469242692309,7.896165520008685
2,ser_TRINITY_DN1395_c0_g2,7.279768129140326,8.327482261300837,7.505856393851568,7.352240060448756,7.459995430074214,7.601902166082127,7.3018144033231485
8,ser_TRINITY_DN139535_c0_g1,7.310216983626132,8.91176840872976,8.368917907037787,7.476931885571392,7.407723057094037,7.772449364338758,7.283335789897028
8,ser_TRINITY_DN13956_c0_g1,7.289121091508519,7.357772711279463,7.551086436601901,7.614024415893568,7.457640122237975,7.426994020451719,7.3437009065827885
8,ser_TRINITY_DN13959_c0_g1,7.293610563911147,7.572253537606302,7.677851098815187,7.628737578401034,7.667392352280908,7.578278347909244,8.007745345591252
1,ser_TRINITY_DN1398_c0_g1,7.538655893822303,7.935703417748943,7.998064693737997,7.877007483839722,7.947787718366533,7.901907521103849,7.736755008439619
1,ser_TRINITY_DN13986_c0_g1,7.744971831910673,7.990722394235686,7.833897628310441,7.650035834209046,7.806740660503349,7.808590338196035,7.545521912214489
1,ser_TRINITY_DN13993_c0_g1,9.252410801504439,9.914708622864316,9.91841553069207,10.39779822565902,10.95691365523635,10.334863397851962,10.966471770243116
1,ser_TRINITY_DN13994_c0_g1,7.595409893616185,7.700302121476187,8.021526626451912,7.868036638227357,7.86786670192453,7.9836656911882855,7.483318477598862
1,ser_TRINITY_DN14_c0_g1,7.129283016944966,7.140943382686916,7.138332256404508,7.130244747202169,7.129283016944966,7.129283016944966,7.412811763198461
8,ser_TRINITY_DN1400_c0_g1,7.264713290103871,7.607243209331858,8.178879053533942,7.565776001382142,7.849366734914867,8.012215263790702,7.367919114883006
8,ser_TRINITY_DN14001_c0_g1,7.598548184583053,7.6968622995209905,7.872653163507245,7.677879939230478,7.874409619863823,7.943684566636222,7.676752803667097
1,ser_TRINITY_DN14006_c0_g1,7.230862738091879,7.3476514843743805,7.453866416058962,8.169027817056016,8.273961473970271,7.82451539123953,7.281080763174384
