OG,Fd_f_gametes_1,Fd_f_gametes_2,Fd_f_gametes_3,Fd_m_gametes_1,Fd_m_gametes_2,Fd_m_gametes_3,Fd_zygotes_48h_1,Fd_zygotes_48h_2,Fd_zygotes_48h_3,Fd_zygotes_96h_1,Fd_zygotes_96h_2,Fd_zygotes_96h_3,Fd_zygotes_3w_2,Fd_zygotes_3w_3,Fd_zygotes_2.5m_1,Fd_zygotes_2.5m_2,Fd_zygotes_2.5m_3,Fd_zygotes_5m_1,Fd_zygotes_5m_3,Fd_zygotes_6m_1,Fd_zygotes_6m_2,Fd_zygotes_6m_3,Fd_wild_matSP_holdfast_1,Fd_wild_matSP_holdfast_2,Fd_wild_matSP_holdfast_3,Fd_wild_matSP_reptip_1,Fd_wild_matSP_reptip_2,Fd_wild_matSP_reptip_3,Fd_wild_matSP_stipe_1,Fd_wild_matSP_stipe_2,Fd_wild_matSP_stipe_3,Fd_wild_matSP_vegtip_1,Fd_wild_matSP_vegtip_2,Fd_wild_matSP_vegtip_3
OG0001712,22.441401,24.413311,23.852198,6.63652,3.253108,2.604661,29.112698,29.997352,38.032656,41.456917,32.619637,34.160255,22.499711,21.126997,17.61141,17.548001,16.961147,13.528297,13.927525,18.631487,15.847083,16.406887,28.993896,19.82215,19.376513,17.739672,15.294726,12.626133,11.513282,11.450407,16.57195,9.973437,11.627111,11.950414
OG0001713,0.701125,0.837473,1.015629,5.220057,5.965384,5.534625,2.614528,3.985003,7.459837,3.551481,5.225781,5.574714,7.221111,6.508329,5.087907,5.165817,3.665918,2.586392,2.859115,2.737081,4.529663,4.489616,5.190221,4.968775,2.753506,1.764669,2.610685,2.302796,5.066134,4.046063,2.874245,0.858987,1.060453,1.896772
OG0001714,6.630036,7.370203,10.665791,15.076401,17.946985,7.956126,13.173611,13.626053,16.777843,11.571907,16.533054,16.853435,18.976143,21.936238,17.358685,12.136772,16.041948,15.135463,13.020924,10.820443,11.995985999999998,7.571444,20.946578,13.043857,17.65912,12.472473,13.909506,9.380504,12.524058,12.771659,14.698766000000001,8.519318,8.78049,4.876462
OG0001715,0.109811,0,0,1.660395,0,1.027932,0,0,0.051454,0,0.251899,0,0,0,0,0,0.050525,0,0.176545,36.753864,35.187228,47.581655,0.48994,2.064597,3.345444,6.03272,0,1.360018,7.23848,6.478219,0.139574,2.201182,0,0.195229
OG0001716,322.235713,385.163265,361.244928,102.545881,52.403393,47.317222,505.676686,529.005345,579.711042,995.901409,949.464125,1195.84713,417.02833,563.03195,829.817963,838.10869,611.473634,535.791437,545.404597,180.525496,206.586829,210.810917,125.429915,74.332313,60.035066,165.260696,151.200749,96.78326,53.892166,31.804085,47.277149,34.983995,85.350816,57.630335
OG0001717,7.789343,10.377497,9.393783,72.835414,52.444959,47.607089,19.22307,21.495305,30.123406,18.513547,12.813483,15.367388,32.238993,25.74516,27.104694,26.106214,29.06208,22.273713,27.836651,35.547946,24.9094,28.771071,41.191896,34.210119,33.511992,21.941242,28.784781,29.299955,29.556601,31.198544,20.537781,16.631788,22.799481,29.579546
OG0001718,12.463557,12.022811,10.633515,2.645693,1.725294,0.731771,39.510866,38.025639,45.875327,66.049041,39.42716,40.922742,36.12039,40.458369,35.205879,33.327151,47.212281,42.594636,52.9155,36.106244,28.992531,30.72634,53.636297,54.497782,32.022488,38.790745,36.929313,39.548291,33.892668,29.719217,36.624843,37.712169,33.276182,35.599757
OG0001720,5.677185,9.444949,7.8613,2.21364,1.543922,0.965717,26.50759,27.813056,35.743586,37.483318,40.382897,44.957156,37.021049,37.472082,42.265932,42.961223,35.062644,37.180204,30.418139,22.619428,31.341853,28.745642,50.846726,31.542716,39.88277,17.964803,22.2345,20.414495,28.107656,23.606106,22.92652,16.883014,27.02835,19.112459
OG0001721,163.364847,128.189833,139.915373,47.127022,32.129007,26.671809,120.879412,144.293187,135.474712,138.960527,133.248641,155.063199,305.195124,253.561596,248.970798,231.87378,218.807692,180.141362,160.66408,371.180562,255.362278,328.86238,54.819428,71.728007,79.755032,166.802682,174.486316,235.85771,176.590122,185.326059,148.812338,363.066681,292.851137,434.087372
OG0001723,13.926722,20.575166,18.237549,7.016617,4.939163,5.915348,33.528902,37.309363,43.662468,29.510184,24.71918,27.136309,19.542068,17.10405,18.769708,18.412592,21.900394,16.15148,16.713142,18.459139,16.016411,18.894267,18.174164,11.419499,12.773481,23.096713,27.988624,20.692156,11.037258,9.041882,9.516302,15.646517,16.962808,18.465581
OG0001724,39.721513,48.434256,46.576277,12.498829,3.578765,5.507385,35.86549,39.764509,37.301627,31.400769,34.796211,31.52319,37.7114,40.238891,60.49588,61.70493,32.194023,27.532339,26.124961,13.828439,20.523458,23.314528,3.649106,7.020979,6.418497,22.310664,18.164867,11.561355,3.26821,5.515474,3.486701,7.668627,7.879694,10.052766
OG0001727,0,0,0,77.121182,69.06908,74.971374,0.106497,0.367117,0.164505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.470782,12.873385,15.737219,0,0,0,0,0,0
OG0001728,68.530518,74.621922,82.213859,22.797006,22.161172,15.098876,4.337272,4.981663,5.008241,0.577898,2.24521,1.017515,3.910054,2.525375,5.133033,5.94276,4.394861,5.098465,5.121548,29.176288,41.845933,41.096103,57.698326,56.692127,47.892317,58.600039,49.195716,38.387808,63.836281,67.035745,59.694057,36.057485,51.769899,41.204117
OG0001730,110.922894,109.614053,112.427596,427.240054,492.579257,517.43094,43.543785,38.942408,46.564837999999995,5.6767520000000005,6.3447,9.504348,2.490483,1.344818,0.573691,0.155854,0.747188,0.452435,0.245262,0.772107,0.961998,6.032235,0.705709,0.561563,0.386648,48.994952000000005,27.609551999999997,28.858222,1.002115,0.334863,0.33159700000000003,1.481894,0.343678,1.16247
OG0001731,0.558346,1.051939,1.01958,0.129206,0.420591,0,0.341656,0.390787,0.576157,1.896692,1.078724,1.984448,5.376242,4.949953,7.841942,7.372595,10.706829,13.107677,4.234273,5.334386,7.350156,12.431528,16.41581,16.893359,4.484833,3.735447,9.606794,3.847032,10.745424,5.671311,7.718022,3.107772,7.798416,5.132346
OG0001732,27.909077,28.291746,32.257492,7.923947,2.673563,3.938021,35.316561,35.291306,39.082626,90.531211,86.561917,92.422075,57.884504,57.23284,116.900646,120.062864,105.92238,89.573359,88.341724,76.293985,128.971887,117.573667,49.558456,58.38204,68.076071,22.963937,23.550549,27.866597,12.558132,9.489814,10.315951,8.388624,27.061277,15.973471
OG0001733,8.029336,14.474725,10.738839,2.467866,1.790815,1.309739,25.755869,27.248718,37.232117,27.128648,28.695835,31.809601,27.441046,26.018483,17.298623,16.975314,17.100984,13.556716,16.592299,16.314675,14.969984,16.390211,26.506079,20.22143,15.555151,14.625128,18.124206,15.618662,24.709942,20.066312,23.558273,7.458229,5.827488,8.406231
OG0001735,94.655187,103.345872,105.106102,48.381745,25.854468,23.216383,108.921461,104.184179,114.425686,125.299249,102.155202,103.303134,169.966885,129.506874,151.223575,146.952566,164.718958,159.480596,169.001084,114.290413,99.925122,110.844714,101.899508,98.387251,99.576759,104.941002,97.363162,90.542515,69.544971,61.197954,61.806065,69.274702,87.743057,64.923633
OG0001736,582.427934,758.559709,705.201197,199.383555,141.957756,102.012794,1300.403625,1366.721764,1319.196366,1055.881169,1087.134382,754.630213,5917.197542,5395.392827,1328.989793,1337.891193,1639.884186,1247.273508,726.531152,651.196352,1046.953853,956.095667,3853.983246,2870.817446,2153.9673,739.295862,852.349552,753.719278,1286.656075,1407.521887,1617.760053,468.601023,619.618739,376.863707
OG0001737,0.341196,0.462661,0.553828,0,0,0,3.29528,3.369764,3.769448,17.37255,18.998265,23.945536,7.519472,11.582251,8.58664,8.030308,7.56603,6.059164,9.419408,10.653027,8.714645,7.731526,4.411609,8.468913,6.912698,9.485351,9.725205,10.081292,5.241727,5.528484,7.640926,8.912473,5.251187,11.024087
OG0001739,722.379861,1002.788725,886.256756,527.387104,516.71855,419.294005,886.565022,790.760771,711.126348,710.242246,699.161949,611.24843,996.615429,926.544902,727.20263,772.271472,761.641101,752.995286,665.994655,738.58659,858.340745,877.202879,616.061152,661.530949,675.820029,876.036768,799.874916,791.511206,538.261322,668.03663,643.211513,805.077856,800.280889,765.32606
OG0001740,5.034729,6.568058,5.771064,1.680991,1.230932,0.626293,6.192804,8.5401,9.123491,1.528218,2.110048,2.249654,5.103947,3.221067,4.817222,5.593782,5.663434,5.894209,2.194733,4.949138,7.737601,7.76392,24.885125,26.756709,14.560616,4.853697,5.358717,5.319454,10.164584,7.998569,7.010621,2.523467,3.509487,7.392417
OG0001741,227.679824,252.735272,243.300529,233.219905,202.26355,196.85713,194.685753,206.536424,171.803354,318.325313,270.398404,284.257106,428.781905,456.250038,490.229276,470.784472,581.272236,586.026837,730.749886,884.404167,610.914334,606.023702,383.479256,399.537156,401.797464,777.705279,675.232552,767.416061,482.292531,488.496856,514.723057,1146.373046,961.400863,1086.784263
OG0001742,3.251401,2.129817,5.606051,2.854027,0,2.632281,14.419366,15.505778,14.005549,26.813212,24.635728,23.300641,15.234144,13.037865,17.038656,13.636695,10.868489,16.329588,15.148076,9.789274,14.724292,8.524296,17.414072,16.035163,13.469196,14.278651,11.336012,18.856718,17.437807,12.179997,10.249474,8.938521,17.665298,7.448219
OG0001743,17.14849,10.401377,15.316997,184.613566,190.44908,192.346214,7.504613,9.731381,5.432576,9.117055,8.308906,6.058605,8.108867,7.130391,9.189251,7.752071,6.409292,8.677663,8.551754,7.480861,10.471029,10.522811,12.606756,10.232288,6.011656,18.585984,14.2809,22.25336,10.383772,10.030857,12.153262,11.96091,11.997534,5.839612
OG0001744,14.294667,19.605065,22.592467,87.033333,99.741908,98.077606,109.806179,109.663243,143.564484,116.437173,117.272738,136.116281,96.872608,76.465646,79.919256,78.643305,80.527312,66.475439,74.123118,74.905978,75.812087,80.277666,128.40815,95.803147,92.518748,56.084689,70.178581,68.778376,94.309354,86.821887,96.649246,36.477208,63.020934,62.695281
OG0001745,5.092782,8.150778,7.630244,25.080536,26.295956,27.292375,4.758862,6.723229,5.411396,1.920755,2.655881,1.013074,9.421815,5.613758,10.070974,11.656187,6.856852,6.860227,7.865874,1.572555,2.156523,2.931824,4.435153,3.775208,3.987622,4.885908,5.792204,4.745198,5.967333,3.658688,3.717705,4.684933,2.468833,6.022835
OG0001746,38.639385,51.70443,47.576489,40.532965,45.443753,42.781031,29.547615,31.775544,40.711154,32.075817,38.183235,41.326485,42.686476999999996,37.686423000000005,27.068294,25.397794,16.933915,16.881255000000003,17.057527999999998,11.731282,17.617332,18.280892,31.9181,24.256527,20.633003,45.205398,50.026497,33.071743,32.575697999999996,27.1093,25.551888,10.025551,17.178902,11.880214
OG0001747,8.049122,7.520036,9.244237,3.409809,3.222321,2.242696,14.410276,12.867689,15.593302,5.975203,7.258478,5.624496,8.297508,8.424192,8.197921,8.963026,8.28283,8.531477,8.647487,8.141968,5.926621,8.378354,12.801915,10.438499,12.892343,10.337457,9.34156,8.144958,6.977823,5.654711,8.619666,3.688106,4.595391,4.470022
OG0001748,55.483798,59.86866,56.705228,138.326538,147.94455,149.21716,28.348822,30.326858,42.771713,24.02269,35.6523,42.606241,47.335555,44.243448,61.295414,64.373302,42.27931,38.981946,34.394343,34.48526,48.417805,51.31646,42.387323,45.075359,41.989326,63.837037,71.130193,56.059808,45.43383,53.504941,40.970735,26.909416,36.674765,36.653604
OG0001749,22.199291,26.199357,21.43738,11.643021,7.720726,7.828236,20.510894,19.863107,22.242254,13.021209,18.594009,19.576584,12.793545,12.952793,8.591625,8.270582,5.922471,5.275307,5.818656,4.137421,7.70602,7.043855,6.998381,4.37281,2.97859,10.857051,11.080519,6.53202,5.331992,3.823361,5.452239,1.869808,4.894585,4.216064
OG0001752,0.13692,0.375553,0.350412,1.014985,0.206498,0.517795,7.004067,8.488181,17.942167,41.690198,52.75386,60.744943,10.771891,17.165462,11.692486,10.644827,9.281431,4.707513,5.249578,5.328838,5.314702,4.724883,16.472438,18.706278,14.49697,6.434229,7.69261,10.636951,15.578136,14.694019,15.629987,12.007152,14.67683,13.423036
OG0001753,48.414919,53.655574,47.392785,111.384238,92.913036,94.002401,53.713662,56.970622,52.19797,143.245966,117.759896,138.318626,289.166198,341.352748,293.98375,309.738577,323.4521,363.49575,418.173328,346.377834,291.017218,290.223858,309.496834,323.227753,373.423728,377.105644,390.268824,444.896379,372.340289,386.198482,537.606002,444.793817,349.755094,382.972742
OG0001754,3.237528,3.714391,3.438351,3.300949,1.934161,1.617027,7.025602,7.240247,8.191037,9.080899,5.180747,6.400205,6.243604,6.09264,6.351208,7.15523,6.642667,6.904053,6.696565,5.628595,4.901119,5.745678,3.85717,4.709651,3.691693,6.69361,6.438949,5.94871,3.725041,3.760512,2.873046,4.060734,5.415204,4.21787
OG0001757,1.51334,1.044744,1.3706,0,0.565785,0.955417,12.401238,8.720845,19.300637,111.356142,92.018613,98.081712,488.127502,315.485255,171.791789,157.035732,330.000354,215.562085,213.978933,274.635685,252.01725,202.468762,232.502203,317.96481,346.637876,248.512567,384.88198,460.458335,584.804528,482.271709,312.036341,496.11404,1234.909856,655.576236
OG0001758,13.76102,11.304036,10.426653,6.709393,3.213099,4.892289,22.446988,21.265329,20.018813,14.52162,12.43554,13.310225,9.359364,9.220941,20.439988,19.606055,20.262947,24.175072,21.518796,15.983532,11.724171,10.243778,8.061274,7.681073,8.330651,9.309381,9.862112,8.193509,15.020096,16.231962,12.034799,11.459611,5.819724,8.037136
OG0001760,5.778629,9.025205,7.150811,6.679033,7.086257,5.788784,15.811038,20.722378,32.684554,5.220084,10.310012,11.964464,9.429655,8.829352,9.283403,9.541931,4.673633,4.764132,5.648992,3.87324,8.907189,8.86587,9.24764,10.820402,10.943034,8.046173,11.695034,8.671381,12.088352,10.923933,10.025277,4.134223,3.6222,8.09307
OG0001761,11.72181,11.9379,10.976191,4.639449,6.181787,5.816292,13.08824,10.321268,10.960774,9.568799,5.243514,7.40084,9.464709,12.821304,11.623068,13.548567,10.46255,14.684372,12.934647,7.817047,6.08497,10.059905,11.359845,13.781739,8.498784,18.579686,11.494777,15.862078,11.922998,15.191904,9.777457,14.227978,12.606998,10.004269
OG0002079,200.588201,204.433226,183.302265,89.582004,68.372395,68.920286,197.391705,160.852063,130.458854,192.979927,175.948803,164.325368,184.759429,226.8687,92.606317,97.416646,93.490815,99.939259,108.180486,119.527028,86.06224,92.665191,81.852742,87.066132,79.361409,132.054672,141.300986,159.033404,54.127783,42.225933,71.893241,106.55099,114.159249,80.674495
OG0002080,41.866844,59.020872,55.566261,8.792724,7.532593,5.043191,51.5898,48.054302,64.248899,35.642446,40.927488,33.490273,88.719902,87.601279,156.720269,159.268743,125.840094,187.132787,175.607069,110.576006,139.031943,154.4992,56.864562,61.004326,63.169275,52.048505,61.291339,46.952956,44.222765,37.48614,57.683181,40.792073,40.115155,59.77451
OG0002081,53.692555,89.41543,81.522672,674.704083,817.665569,815.569046,89.566596,88.105127,147.93081,101.411837,223.902561,254.94597,126.979455,106.994333,78.73502,80.751965,34.553307,35.086155,28.063223,12.826043,44.52498,46.401632,6.943158,3.044427,3.934406,52.154014,55.552797,29.376379,4.153136,2.506548,1.968719,0.881555,1.296814,0.869469
OG0002083,26.200348,31.921739,33.610294,6.429799,2.532103,1.790186,47.115183,44.24337,64.017605,44.262178,55.178791,60.037452,42.446151,42.984854,43.558887,44.576765,34.42411,32.191962,29.594175,22.669685,30.633835,34.286068,51.253902,38.792084,48.570729,31.008022,33.709941,28.385053,35.508268,27.409239,36.066483,18.780192,19.559757,25.648377
OG0002085,154.052123,98.473687,143.374531,20.746293,7.226231,8.876998,99.827394,112.005566,94.35538,95.53836,110.223258,100.527662,100.590396,123.93798,61.618739,49.142187,45.900586999999994,30.984643,36.626797,15.07093,24.274759,18.170311,5.926914,5.6504200000000004,3.415778,42.404487,25.122402,28.946916,10.599269,8.119928,8.650042,16.928131999999998,37.733823,31.680679
OG0002086,0.242659,0,0,671.845774,876.941193,900.867178,0.195429,0.703431,0.366807,1.538224,0,0.446692,0,0,0,0,0,0,0,0,0,0,0,0,0,39.12888,20.865053,26.23256,0,0,0,0,0,0
OG0002087,233.742441,309.005925,292.505652,39.214568,21.591006,16.264711,72.789478,89.493112,137.140383,54.570229,88.601926,111.021055,128.703938,113.007464,101.208127,105.433094,45.678514,46.272092,43.829173,33.01941,92.08537,84.285412,196.45065,185.349173,178.001777,189.869953,218.353812,164.891406,241.350384,206.583993,200.435215,76.224378,119.358992,103.717141
OG0002088,5.587234,6.549384,7.2949,2.54252,1.505104,1.580163,0.304189,0.617768,0.539266,1.665639,0.769863,0.914645,9.0966,7.789811,8.868934,8.608115,7.903581,12.138659,8.356962,4.331882,7.917102,6.193209,14.470617,13.266975,9.448059,12.245994,12.25162,14.485667,9.667446,11.497979,9.456628,15.189331,30.883569,15.264535
OG0002089,37.27789,43.820732,43.288879,4.928288,3.24662,2.872005,25.767581,30.265168,32.148737,12.083942,19.795364,21.015316,26.792514,29.424193,37.168284,35.265253,25.423309,28.840662,25.912066,14.014554,27.491021,33.297544,43.255932,58.300262,56.360809,62.213698,87.011185,61.60266,84.635977,72.858037,50.411779,53.268433,33.591972,55.774532
OG0002090,22.93091,27.541671,25.527902,16.220577,13.718832,12.765216,37.276489,37.970765,54.222014,52.256031,55.221978,57.053685,24.642251,27.606726,22.507836,25.75986,17.994019,18.555959,21.845367,15.121138,16.731129,17.69183,62.239158,38.254856,33.004077,26.941228,34.264986,23.191095,15.133433,17.515321,15.621174,9.803884,16.09805,16.733262
OG0002091,53.702672,46.368464,60.455989,16.166101,10.094211,13.921771,67.423064,74.674072,45.217537,37.365422,27.112785,16.331461,20.561008,15.238776,14.376605,11.820529,14.496768,14.14013,27.446506,5.646946,4.488249,5.488264,1.129627,0.984327,1.171661,17.31713,11.748273,9.454676,0.109025,0.514965,0,4.444865,1.972337,5.226369
OG0002092,29.470358,34.136967,35.814876,9.217081,5.000076,5.959593,49.363317,47.072096,57.292179,34.653611,41.233202,38.22751,23.999125,22.722895,19.63035,21.059695,17.925,21.637587,21.229838,20.165087,25.26327,25.758075,46.687848,31.822282,24.191234,19.93414,21.119356,22.941481,27.402223,24.886323,25.766316,12.7836,21.423156,14.785083
OG0002093,17.097287,18.03231,24.266825,12.175084,11.475292,12.31836,52.929189,56.023715,54.921192,65.354015,92.892097,116.320552,36.020685,37.316029,28.979736,21.762869,27.417205,21.978756,39.004161,22.848666,36.219227,37.400261,23.337897,23.029681,28.305059,11.951808,14.167176,19.204322,18.670345,13.954711,17.865039,6.294167,5.838988,12.021412
OG0002094,1373.408199,1162.044576,1181.429241,253.678627,124.899427,122.890699,725.342245,788.798215,657.301714,381.846256,490.840342,455.87374,323.318765,351.67275,332.61217,329.008672,236.45992,249.134491,181.703486,155.736086,282.946021,288.338648,171.438435,147.516879,108.828537,436.774265,328.679441,188.309156,54.715897,61.460339,75.249361,117.958328,82.02301,191.132257
OG0002095,10.176754,14.168302,11.790565,158.989729,168.385583,162.60321,25.94931,26.67509,38.902648,9.835417,14.636172,14.646722,24.738378,20.5833,31.299014,29.824722,26.055718,22.132974,27.049173,14.853615,19.543837,22.89476,23.990686,30.434531,28.050661,24.952368,28.46755,27.882289,40.578684,43.271358,33.034871,19.536192,20.859429,26.573402
OG0002096,1.614343,1.5606870000000002,1.302202,0,0,0,279.922076,243.969418,438.466503,69.328956,150.945771,126.569317,53.562197,48.012438,37.787585,19.949572,28.753096,14.661165,5.297762,9.892346,21.254587,22.393583,6.733311,16.917508,0,6.703627,59.883943,34.092149,1.720659,5.557513,10.205449,12.755241,49.443116,30.514387
OG0002097,13.822324,9.932377,8.793673,4.052763,3.711059,2.77367,30.305576,27.526972,26.851512,27.273753,24.453062,22.152767,23.934915,21.45405,15.771879,18.038572,21.480381,21.869035,27.292301,18.373527,23.982332,21.133581,36.182689,21.69138,23.864063,15.967323,15.653068,19.645091,12.697572,9.765647,16.742648,18.631788,20.90194,13.667304
OG0002098,138.992486,129.23057,122.734135,34.120519,25.517428,21.354848,16.999053,15.085192,46.958654,49.133059,38.342437,91.464412,506.531039,539.893324,438.014808,384.041609,415.356853,486.897878,431.062612,401.053977,592.864684,543.459103,233.969691,94.491445,223.325829,73.492395,68.187716,36.064809,49.834449,24.37457,74.739129,2.968032,9.873231,14.972537
OG0002099,10.683984,10.249563,14.602812,6.149414,6.370557,5.363012,31.196099,34.314631,36.313645,97.222135,66.677579,62.875413,36.565008,37.248119,36.889019,34.132225,37.034804,35.336614,38.274362000000004,23.465374,18.588452,21.966319,14.651173,12.002664,6.445982,18.080835,13.839226,16.314889,10.013763,10.50657,10.502831,18.4637,12.999511,15.056558
OG0002100,4.453555,4.324136,5.106715,0.755748,0.922465,0.641565,11.728544,12.280967,20.293901,17.882137,16.183416,17.232396,12.210552,11.462872,11.773374,10.038241,10.338211,6.049209,8.895764,7.810879,7.352817,10.028618,5.431802,7.873382,5.652596,5.349973,6.553695,5.663175,5.389374,5.390138,5.174764,5.18158,5.700143,7.972487
OG0002101,8.726775,10.883157,10.623709,2.111737,0.171843,0.430476,17.923626,17.12639,24.870083,21.307847,22.493184,23.160896,16.078415,17.125559,18.554908,17.065299,14.31131,11.889084,11.531128,11.189579,11.804442,9.839533,22.521699,17.249288,15.739,16.136454,14.233447,12.865757,14.604021,9.476469,14.10508,7.20631,8.454628,7.990821
OG0002102,9.872416,14.806788,13.912234,4.962236,3.541981,3.073287,13.349374,14.915346,17.986421,16.421301,18.263805,20.378976,17.486047,18.542539,18.680571,17.293927,13.759135,14.436953,12.626397,12.244034,23.534536,21.784936,14.895852,17.743724,18.15152,11.963332,12.956963,14.59953,8.29572,6.435137,8.16785,8.177281,11.953037,11.082593
OG0002103,57.00326,56.989565,57.961762,9.870113,6.88618,5.797859,41.754763,41.229216,39.484569,12.336593,15.71229,16.126673,69.970939,54.325432,24.248557,26.037623,29.80926,16.199557,10.217597,23.658996,28.557042,33.936969,31.655931,33.30934,19.373545,36.849197,33.975946,41.425938,34.870369,32.58193,31.008345,42.132437,28.307461,40.259992
OG0002104,473.350587,492.269327,536.822342,299.079614,266.859386,239.509775,566.361897,517.606528,452.687749,771.91424,539.917643,553.610683,829.823709,858.323179,1286.408502,1363.197615,1715.377067,2054.934655,2327.678102,2158.171238,1629.367801,1430.644983,1045.894828,1003.684587,1692.244485,1015.463971,1011.585316,1187.288398,1522.810573,1585.501278,1188.977263,1311.224306,1610.643197,1178.224445
OG0002105,4.398575,5.488013,4.970118,4.330134,5.766356,6.427596,14.961739,12.404513,16.688818,15.88531,14.788574,11.026561,14.926653,10.865927,13.664663,15.495254,18.177219,18.007219,28.448461000000002,7.489867,7.151354,7.73742,5.658481,8.377672,6.452023,6.068813,10.065041,7.556698,2.273184,7.65829,4.860142,5.484184,4.772241,5.381432
OG0002106,39.581231,30.042075,40.011825,22.410486,9.855488,20.457588,37.704141,48.744364,38.303622,62.82213,44.738484,51.26891,70.120088,76.151737,75.687628,101.408361,114.520464,97.136332,82.120063,66.090233,54.986816,66.569633,127.068136,146.80691,182.453331,83.442647,73.85368,90.498992,103.573821,130.00092,148.691281,283.911204,118.174067,229.924308
OG0002107,2.257185,3.807033,2.855094,0.289456,0.235568,0.394118,17.495766,19.039432,37.363757,22.509072,32.490276,34.282953,4.057482,4.440869,2.725225,2.43198,1.890551,1.281914,1.315486,1.090751,1.711275,1.012953,0.603979,0.829603,0.20923,1.54317,3.079748,3.628601,0.930501,0.540272,0.401654,0.228194,2.016092,0.561801
OG0002108,11.234729,10.615298,13.172419,14.772495,12.847259,12.433408,22.53093,16.795721,22.094474,63.57231,52.609149,57.348622,37.917717,36.507378,45.748727,43.350945,48.036217,36.005557,39.922372,42.17225,30.0521,29.372496,23.177657,17.413782,18.110833,25.962162,18.368058,22.113626,35.704611,30.04553,41.293559,39.754306,39.719542,42.51433
OG0002109,8.933774,8.246477,9.039021,2.09384,0.601392,0.670106,9.203286,10.750392,10.876781,12.444141,12.855907,9.171543,12.580870000000001,11.386795,28.473915,28.236555,23.485593,20.907899,20.892791,6.961287,9.837618,11.086784,10.565674,12.896689,7.245314,7.344127,10.855658,7.96192,8.905122,5.867952,6.276399,4.95437,11.436258,10.267776
OG0002111,165.353942,218.559433,200.889505,50.962946,21.855645,27.01852,36.575023,34.574133,44.086209,53.387354,48.632894,64.351146,120.091068,128.303018,85.699314,76.244509,76.137551,52.071918,61.48001,62.275906,60.0685,60.02118,50.021154,37.303233,37.712334,135.16073600000001,108.365531,89.360389,113.290003,50.889853,134.089422,64.76552,52.433104,61.368678
OG0002113,41.257417,43.146695,50.676916,42.030851,46.076813,33.211406,82.578709,76.28789,81.890926,149.073765,124.760635,143.691851,63.792136,97.5169,40.928253,36.485266,49.750515,32.279846,33.275964,66.018891,49.448693,54.504565,26.826192,37.143529,19.588986,75.076608,55.559624,63.787635,42.481611,25.165763,41.772815,98.084534,31.763327,89.020156
OG0002115,1.11646,1.307992,1.691982,0.295719,1.082808,0.200632,393.104076,486.792966,634.324148,685.597551,961.63496,948.394598,125.293214,169.096969,121.939289,103.464638,63.318504,52.768826,54.651035,29.914051,61.90186,59.762682,65.854992,55.984549,56.896815,14.296437,19.7112,34.791586,74.323955,47.135885,53.824082,35.343942,63.098852,68.887083
OG0002117,2.564955,3.746867,3.745991,48.850968,70.54113,59.866829,6.218938,8.464304,13.198755,5.595385,9.710652,14.533605,15.274928,19.662555,11.6065,9.281353,3.536059,3.387027,3.891858,2.407584,7.233803,6.419024,11.787365,9.867087,9.517518,6.663317,9.623548,6.958818,8.023933,7.786016,7.562527,1.870937,4.08901,4.686856
OG0002118,39.219683,51.291032,46.720266,10.281288,7.13168,6.17803,59.875515,62.116162,77.111079,130.67119,119.963607,126.958605,73.113404,69.7045,69.600279,72.880706,68.774613,55.761799,60.022748,48.034346,45.381858,48.838027,123.992279,89.697442,77.93673,41.594042,49.38229,43.785257,43.380114,36.434463,42.046802,23.017022,40.51316,34.380524
OG0002119,25.628856,25.137986,26.766333,6.245037,3.786688,3.830596,32.835233,40.481894,44.139192,58.60536,57.77229,57.889992,55.59754,44.807318,43.655752,41.919902,41.110821,38.235389,38.872816,23.721313,26.148632,25.062675,42.130795,29.951195,24.680402,46.80817,45.610597,42.217041,12.79554,13.898785,10.041155,15.259917,19.612846,23.485149
OG0002120,55.932483,73.161997,66.363797,14.546411,7.443461,7.224126,43.631774,45.714786,50.270956,38.912592,35.796843,41.081735,39.585784,34.997607,35.958812,33.274407,35.901107,32.696192,34.416283,30.278223,26.697745,25.369354,44.052345,45.920129,40.074651,60.87442,62.53906,49.506749,39.7365,33.764775,38.133268,23.91703,32.766965,34.052398
OG0002121,6.75289,2.791478,7.272458,2.215384,1.20889,3.070198,20.531004,17.902976,20.272343,62.856613,58.894768,54.111263,60.174013,84.691305,86.534755,86.280291,83.270253,67.25953,80.95122,39.671864,40.990566,34.601737,27.566926,18.465047,19.290513,16.533549,18.579175,12.956679,17.468404,14.220106,15.946372,25.686976,13.7293,27.295904
OG0002122,16.736985,23.358037,22.312547,7.670735,6.120366,3.277562,7.698086,8.318997,6.614944,6.32309,6.651605,6.294032,10.251714,13.682587,12.469608,11.772828,10.17023,7.844309,7.390195,5.144412,6.989212,5.572349,4.95167,4.37967,3.043684,12.089672,8.956781,5.892041,5.353903,3.718795,3.755198,6.342946,7.449951,3.566569
OG0002123,12.960027,14.943803,12.456977,3.909942,2.710145,2.750763,14.254103,12.878066,18.180047,16.58171,17.860055,17.950587,16.967625,14.748327,18.054701,18.461283,15.249338,16.405569,16.954798,10.681278,15.982239,16.581755,30.150294,24.400686,22.654254,16.137887,19.169945,17.16509,19.674484,18.270499,23.532447,8.118216,14.252421,10.450713
