PS,GeneID,gamete,matSP
1,ser_TRINITY_DN10701_c0_g4,7599,297
2,ser_TRINITY_DN10703_c0_g2,769.5,1470
8,ser_TRINITY_DN10709_c0_g1,5159,2883
7,ser_TRINITY_DN10712_c0_g1,769.5,711
1,ser_TRINITY_DN10715_c1_g3,5966,5071
1,ser_TRINITY_DN10716_c2_g1,769.5,3478
1,ser_TRINITY_DN10716_c2_g2,7420,7565
1,ser_TRINITY_DN107177_c0_g1,3989,2214
7,ser_TRINITY_DN10718_c0_g1,769.5,1884
1,ser_TRINITY_DN10725_c0_g1,3748,7493
1,ser_TRINITY_DN10729_c0_g1,769.5,4893
8,ser_TRINITY_DN1073_c0_g1,769.5,2539
8,ser_TRINITY_DN10730_c0_g2,3216,1193
8,ser_TRINITY_DN10734_c0_g1,769.5,7212
8,ser_TRINITY_DN10739_c0_g1,1704,5920
2,ser_TRINITY_DN10740_c0_g1,3591,1757
8,ser_TRINITY_DN10746_c1_g1,6167,5925
2,ser_TRINITY_DN107483_c0_g2,7529,4527
2,ser_TRINITY_DN107551_c0_g1,5610,6090
8,ser_TRINITY_DN107553_c0_g1,6793,438
7,ser_TRINITY_DN10766_c0_g1,7784,625
8,ser_TRINITY_DN10769_c0_g2,5381,7990
8,ser_TRINITY_DN1077_c0_g1,3613,2866
1,ser_TRINITY_DN1077_c0_g5,3626,3863
1,ser_TRINITY_DN10772_c1_g3,5910,2887
8,ser_TRINITY_DN10774_c0_g1,5137,4824
8,ser_TRINITY_DN10775_c0_g2,5253,6067
8,ser_TRINITY_DN10778_c0_g1,2226,6806
1,ser_TRINITY_DN10779_c0_g1,6360,5506
1,ser_TRINITY_DN10779_c0_g2,2021,3930
1,ser_TRINITY_DN10781_c0_g4,7908,8180
1,ser_TRINITY_DN10786_c0_g1,5067,8004
7,ser_TRINITY_DN10795_c1_g1,3350,314
1,ser_TRINITY_DN10795_c1_g2,7856,342
1,ser_TRINITY_DN10795_c1_g3,4226,4713
8,ser_TRINITY_DN10795_c1_g4,4185,5022
1,ser_TRINITY_DN10797_c0_g1,7748,8276
8,ser_TRINITY_DN10799_c0_g1,5685,6312
7,ser_TRINITY_DN108_c0_g1,7709,7769
8,ser_TRINITY_DN10801_c0_g1,6073,5784
8,ser_TRINITY_DN108029_c0_g3,5979,7409
5,ser_TRINITY_DN10806_c0_g1,2183.5,2846
8,ser_TRINITY_DN10806_c0_g2,769.5,6235
8,ser_TRINITY_DN108082_c0_g2,2140,2321
8,ser_TRINITY_DN10810_c0_g2,3390,7966
8,ser_TRINITY_DN10813_c0_g1,6768,273
8,ser_TRINITY_DN10819_c0_g1,769.5,2966
1,ser_TRINITY_DN10819_c0_g3,769.5,7867
8,ser_TRINITY_DN10820_c1_g5,6142,6145
8,ser_TRINITY_DN10823_c0_g1,4323,2060
8,ser_TRINITY_DN10826_c0_g1,1931,3744
8,ser_TRINITY_DN1083_c0_g3,6610,6307
8,ser_TRINITY_DN1083_c0_g4,769.5,841
8,ser_TRINITY_DN10836_c0_g1,7776,6349
8,ser_TRINITY_DN1084_c0_g1,5853,1262
8,ser_TRINITY_DN10840_c0_g1,4678,3830
1,ser_TRINITY_DN108427_c0_g1,3959,6044
1,ser_TRINITY_DN10853_c0_g1,6920,285
5,ser_TRINITY_DN108567_c0_g1,769.5,4679
8,ser_TRINITY_DN10857_c0_g1,6511,3939
5,ser_TRINITY_DN10861_c0_g1,5601,3131
8,ser_TRINITY_DN10864_c0_g3,769.5,1417
7,ser_TRINITY_DN10868_c0_g2,769.5,1013
7,ser_TRINITY_DN10873_c0_g1,7006,1527
8,ser_TRINITY_DN10874_c0_g2,769.5,3080
1,ser_TRINITY_DN108756_c0_g2,3918,3901
8,ser_TRINITY_DN10884_c0_g1,8126,8005
7,ser_TRINITY_DN108841_c0_g1,769.5,7146
1,ser_TRINITY_DN10904_c0_g1,4105,2479
7,ser_TRINITY_DN10904_c0_g2,769.5,4453
7,ser_TRINITY_DN10907_c0_g2,769.5,5295
1,ser_TRINITY_DN10909_c0_g1,4005,7179
8,ser_TRINITY_DN1091_c0_g1,5457,4802
2,ser_TRINITY_DN109147_c0_g1,4641,4414
1,ser_TRINITY_DN10925_c0_g1,3759,4069
2,ser_TRINITY_DN10931_c0_g2,4008,2344
8,ser_TRINITY_DN10931_c0_g3,5875,1794
7,ser_TRINITY_DN10933_c0_g1,5251,4294
7,ser_TRINITY_DN10933_c0_g2,769.5,4303
1,ser_TRINITY_DN10935_c0_g1,6579,3405
8,ser_TRINITY_DN10937_c0_g2,769.5,883
8,ser_TRINITY_DN109392_c0_g1,769.5,1814
2,ser_TRINITY_DN1094_c0_g2,2706,6315
8,ser_TRINITY_DN10948_c0_g3,6675,7856
6,ser_TRINITY_DN1095_c0_g1,7116,7906
1,ser_TRINITY_DN1095_c0_g2,2531.5,4364
8,ser_TRINITY_DN10952_c0_g1,4748,5765
7,ser_TRINITY_DN10953_c0_g1,3705,3470
2,ser_TRINITY_DN10954_c0_g2,3053,5353
8,ser_TRINITY_DN10956_c0_g1,7708,6727
7,ser_TRINITY_DN1096_c0_g2,8089,6462
8,ser_TRINITY_DN10964_c0_g3,4893,4495
8,ser_TRINITY_DN10968_c0_g1,5281,6575
8,ser_TRINITY_DN10968_c0_g2,1996.5,4329
7,ser_TRINITY_DN10974_c0_g1,5897,7019
8,ser_TRINITY_DN10978_c0_g1,7356,5379
1,ser_TRINITY_DN10979_c0_g1,4951,3521
7,ser_TRINITY_DN10979_c0_g2,769.5,2516
1,ser_TRINITY_DN1098_c0_g1,4866,6448
8,ser_TRINITY_DN1099_c0_g3,2212,8236
8,ser_TRINITY_DN1099_c0_g5,1769,8241
8,ser_TRINITY_DN10991_c0_g1,7421,7818
8,ser_TRINITY_DN10993_c0_g1,2359,2342
8,ser_TRINITY_DN10997_c0_g1,5275,5459
8,ser_TRINITY_DN109989_c0_g1,769.5,5222
8,ser_TRINITY_DN1100_c1_g1,4958,4405
8,ser_TRINITY_DN11006_c0_g3,8240,833
7,ser_TRINITY_DN11008_c0_g1,1601,1471
8,ser_TRINITY_DN11008_c0_g2,3579,4020
8,ser_TRINITY_DN11009_c0_g1,6776,5846
2,ser_TRINITY_DN1101_c0_g1,5809,7593
1,ser_TRINITY_DN11010_c0_g1,6255,4910
7,ser_TRINITY_DN11011_c0_g2,769.5,2529
8,ser_TRINITY_DN1102_c0_g1,5109,6782
8,ser_TRINITY_DN1102_c0_g2,1654,1441
8,ser_TRINITY_DN11021_c0_g1,2867,1969
3,ser_TRINITY_DN11022_c0_g1,4122,6344
7,ser_TRINITY_DN11026_c0_g1,6048,6921
7,ser_TRINITY_DN11027_c0_g1,5058,5099
8,ser_TRINITY_DN1103_c0_g1,5396,5320
8,ser_TRINITY_DN11031_c0_g1,6314,5514
8,ser_TRINITY_DN11032_c0_g1,5551,7120
1,ser_TRINITY_DN11033_c0_g1,4462,7478
7,ser_TRINITY_DN110356_c0_g1,6325,6819
2,ser_TRINITY_DN11036_c0_g1,5270,6329
1,ser_TRINITY_DN110366_c0_g1,5454,4088
7,ser_TRINITY_DN11037_c0_g1,3158,7782
7,ser_TRINITY_DN11040_c0_g1,769.5,5901
8,ser_TRINITY_DN11042_c0_g1,769.5,3167
1,ser_TRINITY_DN11043_c0_g1,3328,5109
8,ser_TRINITY_DN110457_c0_g1,3951,4766
5,ser_TRINITY_DN11047_c0_g1,4940,5280
7,ser_TRINITY_DN11049_c0_g1,769.5,2520
8,ser_TRINITY_DN11051_c0_g1,7573,693
8,ser_TRINITY_DN11057_c0_g1,4578.5,7321
7,ser_TRINITY_DN11058_c0_g1,6207,656
1,ser_TRINITY_DN11061_c0_g1,4059,2761
7,ser_TRINITY_DN11065_c0_g1,3298,1226
8,ser_TRINITY_DN11066_c0_g1,8270,6964
7,ser_TRINITY_DN1109_c0_g1,2609,932
7,ser_TRINITY_DN1109_c1_g3,4349,3540
7,ser_TRINITY_DN11093_c0_g1,7471,1347
8,ser_TRINITY_DN1110_c0_g1,6685,5870
8,ser_TRINITY_DN1110_c0_g2,3603,2389
7,ser_TRINITY_DN11109_c0_g1,2596,7164
1,ser_TRINITY_DN11116_c0_g2,7922,7892
8,ser_TRINITY_DN11125_c0_g1,3570,2976
1,ser_TRINITY_DN11126_c0_g1,3354,7597
1,ser_TRINITY_DN11128_c0_g2,4746,4563
7,ser_TRINITY_DN111289_c0_g1,4183,3194
6,ser_TRINITY_DN11135_c0_g1,4646,3938
8,ser_TRINITY_DN11140_c0_g1,769.5,5358
1,ser_TRINITY_DN11141_c0_g1,2498,2372
7,ser_TRINITY_DN111477_c0_g1,769.5,1357
