PS,GeneID,meiospore,immGA,matGA,oldGA,gamete,earlyPSP,immPSP,matPSP,mitospore
1,Ec-23_003500.1,240,295.071706,350.311731,381.217598,274.54799,344.7016,300.795627,317.411,240.238082
1,Ec-23_003510.1,596.121626,355.644912,394.6052,352.274161,246.106755,285.890958,292.669396,324.984746,240
1,Ec-23_003620.1,243.230606,1932.213466,1787.410277,3295.09471,324.70162,3995.22746,1582.851871,1903.363306,248.561021
11,Ec-23_003650.1,240.651099,266.664643,279.893812,392.899423,574.148844,284.40613,243.72586,269.038957,370.717768
1,Ec-23_003730.1,295.35819300000003,278.592268,285.366638,301.226733,247.111425,285.233967,307.150243,292.451287,240.178329
7,Ec-23_003910.1,240,318.341268,311.748783,305.152244,240,283.285206,270.230608,277.397717,240
1,Ec-23_003930.1,240,289.11566,291.91131,288.930823,242.466109,273.915325,291.030692,280.505894,240
1,Ec-23_003950.1,311.128708,250.183766,257.066616,252.636494,557.613471,252.224385,256.103569,271.56152,806.574368
2,Ec-23_004100.1,240,424.218672,353.905262,334.559319,256.862171,327.45320100000004,397.283742,360.560767,240
1,Ec-23_004150.1,240.552353,356.725838,377.805455,383.97496,289.379542,374.471301,293.443272,672.3499380000001,253.476805
1,Ec-23_004160.1,274.680579,288.20250699999997,280.541924,293.645258,247.851539,293.99089200000003,281.395634,330.62849900000003,242.853271
7,Ec-23_004200.1,287.952845,240,240,240,260.620422,240,240,356.41929,241.3083
11,Ec-23_004210.1,596.13098,240,240,240,302.564174,240,240,358.2422,240
1,Ec-23_004220.1,240,299.182836,242.050091,249.220376,242.860226,304.333771,321.10177899999996,306.336348,240
7,Ec-23_004240.1,240.058323,249.278398,372.868357,257.467263,240.779832,240,240.025596,241.999863,240
1,Ec-24_000150.1,292.880573,341.15090299999997,420.033655,420.974619,669.506836,365.618875,332.783632,341.16353,307.830522
1,Ec-24_000200.1,435.853566,326.53806,281.186841,321.861177,243.750843,340.210906,339.187264,281.722928,240.419386
7,Ec-24_000330.1,757.268417,288.269084,393.233389,311.634926,551.648599,747.4616129999999,272.436799,297.763238,418.638919
1,Ec-24_000360.1,243.007792,459.431237,502.658169,450.17521,253.337057,521.884102,509.1299,660.3211269999999,308.989282
2,Ec-24_000470.1,240,251.873407,273.619125,270.213276,242.007665,284.578448,309.453619,306.651609,240.291377
1,Ec-24_000500.1,441.45978,269.663096,333.846974,311.938219,255.212279,272.734937,264.545251,300.203716,335.790613
1,Ec-24_000510.1,240.241371,408.384403,658.855708,575.7189129999999,246.307723,403.739573,379.215793,420.862214,326.652806
1,Ec-24_000520.1,242.560269,244.965973,272.300319,254.141131,630.844199,265.816622,246.315258,261.468154,426.019768
11,Ec-24_000530.1,240,240.339938,241.857468,240.866368,240.769673,241.877936,240,240.946991,240
1,Ec-24_000620.1,240.561629,452.556465,262.984887,288.870278,1211.389782,284.77117499999997,588.839491,363.815756,726.1687099999999
7,Ec-24_000640.1,355.19036900000003,287.127171,290.053589,285.806326,272.844533,283.496096,268.382289,285.836024,260.890909
1,Ec-24_000650.1,240,357.489374,274.869801,285.798375,243.561807,296.840515,394.551355,322.87474,240
11,Ec-24_000740.1,659.1292080000001,346.526232,413.575734,390.623361,266.240483,361.130354,323.227303,357.99671,326.756735
3,Ec-24_000760.1,474.672135,261.36206500000003,273.821677,291.57948,267.787824,299.738662,257.027198,274.990833,360.954215
1,Ec-24_000770.1,407.701396,297.096501,305.126458,296.958019,243.468367,293.721043,279.28385000000003,303.616216,254.724428
1,Ec-24_000800.1,242.275883,325.40509099999997,296.206193,321.711613,250.25605,355.009532,359.639879,302.222494,240.179519
1,Ec-24_000870.1,240.153938,256.943919,450.734374,437.207989,269.86448,263.194376,305.171911,295.532513,240
6,Ec-24_001000.1,240,253.618809,242.32606,240,240,240,269.781696,240,240
4,Ec-24_001210.1,242.805397,3080.658197,2423.753626,1561.284471,2142.4222529999997,1213.803443,2693.146108,1576.380165,373.680951
1,Ec-24_001330.1,255.944193,292.474136,408.962374,376.816369,249.858828,288.493001,291.895839,347.648475,240.355544
1,Ec-24_001480.1,241.361512,297.457342,279.197648,274.137206,505.199474,264.51126899999997,275.4201,289.173118,544.404745
