OG,Fs_F_gametes_1,Fs_F_gametes_2,Fs_F_gametes_3,Fs_M_gametes_1,Fs_M_gametes_2,Fs_M_gametes_3,Fs_zygotes_24h_1,Fs_zygotes_24h_2,Fs_zygotes_24h_3,Fs_zygotes_48h_1,Fs_zygotes_48h_2,Fs_zygotes_48h_3,Fs_zygotes_48h_4,Fs_zygotes_48h_5,Fs_zygotes_48h_6,Fs_zygotes_1w_1,Fs_zygotes_1w_2,Fs_zygotes_1w_3,Fs_zygotes_3w_1,Fs_zygotes_3w_2,Fs_zygotes_3w_3,Fs_zygotes_4w_1,Fs_zygotes_4w_2,Fs_zygotes_4w_3,Fs_Fwild_matSP_holdfast_1,Fs_Fwild_matSP_holdfast_2,Fs_Fwild_matSP_holdfast_3,Fs_Fwild_matSP_reptip_1,Fs_Fwild_matSP_reptip_2,Fs_Fwild_matSP_reptip_3,Fs_Fwild_matSP_stipe_1,Fs_Fwild_matSP_stipe_2,Fs_Fwild_matSP_stipe_3,Fs_Fwild_matSP_vegtip_1,Fs_Fwild_matSP_vegtip_2,Fs_Fwild_matSP_vegtip_3,Fs_Mwild_matSP_holdfast_1,Fs_Mwild_matSP_holdfast_2,Fs_Mwild_matSP_holdfast_3,Fs_Mwild_matSP_reptip_1,Fs_Mwild_matSP_reptip_2,Fs_Mwild_matSP_reptip_3,Fs_Mwild_matSP_stipe_1,Fs_Mwild_matSP_stipe_2,Fs_Mwild_matSP_stipe_3,Fs_Mwild_matSP_vegtip_1,Fs_Mwild_matSP_vegtip_2,Fs_Mwild_matSP_vegtip_3
OG0004435,471.069772,365.544491,376.851287,695.581221,683.533355,805.607718,537.887648,536.543913,435.315809,561.382943,548.644123,586.089347,520.449446,480.02065,512.704941,1132.233597,1093.162359,1004.005787,1131.723299,678.61333,998.465598,781.908465,622.16002,1002.786767,312.355174,479.269927,420.452002,741.164716,559.078546,554.593853,401.919893,400.400155,538.572116,768.407016,615.487819,458.612518,320.715351,443.967191,310.830836,272.266789,425.370257,487.544237,332.768534,351.208496,439.205012,743.942844,837.921214,403.155147
OG0004437,21.992993,19.12179,24.532887,13.841559,9.050747,9.31376,37.321895,40.811115,56.531307,69.939908,65.424376,56.575522,66.395621,81.161632,66.489667,35.848517,36.030129,30.586031,31.750274,25.078413,34.966527,33.250513,31.298494,39.108954,5.441005,10.458524,15.046973,13.348889,20.253964,18.394412,16.588311,10.011787,3.627418,13.057903,13.136013,17.440103,12.269934,17.109921,14.654992,44.079121,37.742196,21.265581,11.911942,14.84173,16.586344,13.515681,17.358781,14.584675
OG0004438,2.449131,2.684832,3.795108,3.016554,1.863622,1.766908,2.326202,1.67841,1.97443,2.824527,4.105703,3.457498,3.110296,4.110547,2.24482,2.345855,2.110293,2.188615,3.194886,4.222841,3.326409,2.748392,2.539941,4.035206,0.232366,0.90956,1.091709,1.405095,1.407756,1.330371,1.769514,0.995496,1.807173,1.057719,1.55151,1.26283,2.020186,1.222235,0.89451,8.340922,4.944737,4.070798,3.294347,2.789216,2.713542,1.354242,1.38944,2.005396
OG0004439,57.607003,38.83205,45.488625,93.895918,40.0436,44.085527,51.370806,44.712795,46.457938,58.352391,48.587059000000004,56.082074,63.113774,47.844036,54.771406,73.175536,82.230338,81.001045,102.664672,104.020024,117.130882,96.521395,98.528886,106.669707,249.594158,702.530484,350.35773,165.516625,302.793802,140.732194,387.254915,592.817697,228.02225,180.821705,291.394242,157.709853,282.339271,303.66923,284.956752,102.760969,76.995536,111.488453,336.112081,298.501999,281.160969,163.618129,97.594476,136.770463
OG0004440,11.211022,29.851172,29.980808,1.51669,2.10098,0.128158,12.059454,11.444706,15.594547,25.888603,30.899161,29.78616,28.910148,44.876999,38.421803,30.996741,35.252011,37.676405,37.095094,30.215914,30.868423,27.804021,24.482522,25.049692,4.563205,10.248276,8.831171,24.253448,26.793768,18.468453,15.526348,8.703935,5.638282,27.221462,33.48956,20.919329,14.708795,10.504148,14.33811,28.765638,38.656912,57.49369,18.24918,16.715869,13.784793,54.85224,43.307461000000004,49.423378
OG0004441,11.346403,5.381138,7.112186,0,0,0,17.5647,11.252705,11.779657,25.485507,24.018338,21.880701,24.489034,25.831486,27.365851,11.79854,14.742275,15.873878,18.231858,24.570611,18.509272,17.746544,22.453644,22.202135,4.274288,8.609368,9.911637,5.806991,12.562012,9.051166,9.481709,8.814204,9.121778,5.084705,8.811714,9.960737,11.591823,8.823441,6.460937,14.520704,13.787382,7.00801,16.337859,11.635806,7.521213,7.762792,7.081164,3.938081
OG0004443,3.254782,3.814625,4.518884,1.222744,1.062416,0.210877,11.165866,10.99025,8.232661,11.178392,10.955924,10.308191,12.751229,9.668029,10.60341,7.791063,6.57892,7.343165,8.039974,6.519862,6.241458,8.288202,8.820282,9.48648,2.113907,3.410396,3.641133,2.998591,5.223515,6.541962,6.223039,4.823501,1.422231,4.189235,4.891357,6.132808,4.611763,5.910893,5.164537,5.877401,6.788987,3.407714,7.691578,6.567662,5.742196,6.431955,9.21816,6.476339
OG0004445,4.233881,2.816327,3.051382,0,0,0,3.222685,3.263877,1.905986,7.074653,6.996385,8.226158,4.926262,8.095654,5.316434,9.555495,12.190138,13.710194,12.012128,12.145994,13.467476,11.184267,8.192914,19.216162,5.144874,2.371614,4.327383,3.583448,4.236847,3.561192,10.49743,4.894663,0,6.217983,3.944174,4.315431,1.99048,2.911906,3.469905,4.674432,5.103586,7.68508,3.083952,4.702451,1.82438,6.966706,10.433364,6.387293
OG0004446,182.089697,264.374651,274.232256,0.351742,0,0.314079,156.69666900000001,148.36854,137.589827,121.68941,125.360181,125.974699,104.116618,99.860697,106.31359,53.22723,39.092668,49.99609,34.183296,80.711264,44.7247,58.636049,76.975112,42.575214,80.260993,47.627442,34.031518,22.131963,103.33395,78.114772,45.322922,34.788965,31.428154,34.124897,37.043068,188.366959,55.843102,43.621994,72.12215,29.764054,42.281655,13.148096,46.87984,48.620892,28.537093,24.45241,37.040641,15.579192
OG0004447,6.774248,8.550852,9.076172,0.048955,0.327386,0.237846,20.443117,20.827773,19.706476,30.76846,31.861722,33.877492,28.428902,23.288889,26.238239,16.163004,17.860859,17.652224,13.209826,16.14029,15.26153,17.041404,18.338168,19.069251,5.026564,7.08414,9.407219,11.001166,10.286622,12.611881,11.61322,7.130268,2.738616,12.063096,12.997266,12.69349,11.793982,10.141731,12.470298,13.820338,13.027836,8.841406,17.894224,16.41506,11.027281,17.026827,15.155407,26.418842
OG0004448,26.435169,21.101928,35.136159,0.113671,0,0.068329,6.770663,6.834741,5.593582,21.849703,22.529703,23.458292,19.329603,24.435354,22.571671,12.146577,10.561195,11.852125,9.644433,8.551793,7.979174,8.013967,7.045174,9.312334,1.7788,2.223008,2.898912,7.700333,8.460228,9.180028,6.032114,2.342842,2.812861,8.059301,9.889143,9.960254,3.751617,2.658288,4.376865,5.600435,7.266887,13.101837,6.00269,7.345418,4.010084,8.076661,12.534793,7.71191
OG0004449,2.130207,2.407209,2.458839,0.210442,0.196021,0.320213,75.826929,82.783323,71.220826,99.660459,123.404613,104.85584,90.496901,89.232778,87.375452,13.533535,16.801893,17.828544,3.051991,7.710576,6.6191700000000004,9.096678,10.425596,16.370421,0.764761,3.57653,2.444878,1.72054,2.851747,2.208436,4.112176,3.228844,0.696087,1.722548,2.853332,2.598596,1.926726,3.499729,1.912551,26.358279,17.187522,2.920815,3.614771,4.084534,2.131721,2.096463,6.353606,2.917526
OG0004451,11.430721,9.780552,20.719689,0,0,0,3.754179,3.876871,6.603013,4.60231,2.87683,8.425928,3.235458,1.704945,6.537973,1.405451,1.073355,3.487256,0.911769,0.710896,2.988405,0.916912,0.840194,3.928283,0.154977,0.613177,0,2.083998,0.630026,7.146705,0,0,0,3.426529,0,10.345545,0.128009,0,0,0.716602,3.535348,1.931781,0,0.120328,0,0,2.586252,0.931287
OG0004453,44.855063,55.44376,68.362214,0.8839370000000001,0.388798,0.426208,63.380082,60.357734,58.136094,66.970682,80.04095299999999,73.213795,64.285189,66.28553500000001,61.566974,35.799857,36.680068,36.478003,32.361006,35.506382,33.615109,37.099297,39.725921,35.459045,79.346029,27.085423,19.791467,24.798462,65.642247,50.726884999999996,33.139369,22.013269,8.3947,29.486158,28.730433,63.327518000000005,39.453911,23.208494,30.399694,29.030201,34.750665,20.18152,36.566543,37.085045,22.977586,28.537804,31.531511,42.963831
OG0004454,0,0,0,77.139118,47.86831,34.674934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.874493,120.126283,34.829645,0,0,0,0,0,3.63459
OG0004455,2.911326,3.342359,2.662927,0.582306,0.900122,0.427196,9.142936,8.150514,10.926198,13.032992,16.478981,15.36884,13.324554,12.977566,14.635335,7.213264,7.711369,8.245901,3.878078,9.360166,6.598085,12.502502,15.558936,14.090929,7.930785,9.720087,10.720471999999999,9.484077,6.198438,8.760278,12.928133,10.322572,1.967379,10.117428,14.918522,7.285227,10.103771,13.871272,5.781417,14.59275,11.692704,3.666474,22.488042,20.573295,4.618776,9.942289,11.018221,12.304216
OG0004456,1.954744,2.208297,0,0,0,0,1.974609,1.72335,4.065744,3.776316,1.039897,9.402763,5.909706,2.064244,3.622235,1.016557,1.066639,4.735956,10.665936,1.897512,14.119916,6.811241,5.056461,4.873273,0.449439,2.71101,4.428993,6.374187,1.932059,3.180963,0,1.57187,5.521831,0.427294,2.087804,0.391386,0.768829,0,0,0,0,0.800734,0.351021,0.372542,0,0,0.356612,0
OG0004458,0,0,0.296253,34.774871,26.644015,0.520133,0.211873,0,0.531891,0,0.296609,0.33553,0,0,0,0.41392,0,0,0,0,0.726885,0,0,0.228697,0,0.386721,0,0,0.323345,0.343183,0.426807,0.334557,0,0,0,0.687356,0.313519,0,0.695809,84.650046,77.344719,43.995332,3.125881,0.603722,0,0,0.290051,2.237171
OG0004459,3.830654,5.39796,7.26947,3.509651,2.483289,1.538936,3.222685,4.181843,3.811971,5.053323,8.775126,6.473042,5.210469,6.623717,5.75947,7.112737,7.004278,8.311805,4.685582,3.31793,5.371421,6.198509,8.383447,7.070097,3.721824,2.835195,5.000531,5.081467,6.400343,7.099764,3.280644,3.786438,2.619049,5.327109,4.995954,3.713278,7.108857,3.794302,9.185044,11.579843,6.665909,6.724445,5.739578,4.081372,5.929236,4.045184,5.73835,7.084088
OG0004461,40.725706,13.412171,14.967341,0,0,0,14.956632,11.165514,13.62639,32.370446,40.52872,38.613337,35.264502,39.240428,38.737445,29.628049,29.685551,30.217458,27.016297,31.47623,27.536214,26.523543,26.765776,30.592775,5.135139,8.338256,8.131085,32.246931,15.327286,16.571906,8.07095,6.947495,5.287253,17.617416,18.408601,9.083169,8.623214,6.379261,7.029404,8.103087,6.042744,24.209125,18.544012,13.896156,14.475973,41.368413,19.855655,16.27122
OG0004462,118.539777,78.13507399999999,197.8803,784.895992,659.378466,843.4986299999999,101.884844,124.833393,124.433779,91.200994,113.604137,96.756478,97.354267,124.624418,97.432265,126.86932,105.937546,117.605531,99.936815,182.498173,126.312685,146.803716,187.711939,169.895022,110.539485,101.103326,85.552076,84.21177700000001,155.017772,161.628636,74.257851,73.495361,51.770881,71.708139,75.11107899999999,218.159984,58.253184,77.49988,39.206197,170.781791,196.713032,100.023591,61.380563,55.806584,52.630577,44.151442,78.708742,31.043022
OG0004463,34.220356,46.404764,65.305203,1.487183,0.693745,1.70333,31.677257,23.137031,24.547341,8.080547,9.901594,8.557965,10.12647,8.900174,8.932217,19.512999,20.016658,17.197399,20.361917,20.429476,22.03223,27.945556,25.284001,27.747718,3.944196,4.954657,4.418551,9.610975,21.63094,16.360906,5.538874,5.358891,4.441349,9.157884,10.905491,27.418741,3.855952,6.208903,4.777552,9.076959,11.93393,8.70829,3.916053,4.70604,5.857834,9.553669,9.40766,13.436873
OG0004466,115.487182,154.977458,138.790224,1.595874,2.489416,1.837071,49.470559,45.031026,54.662078,89.434854,118.356123,104.164724,75.557222,102.168843,113.365276,226.954938,246.611521,226.716703,169.533629,106.020502,114.920986,102.190829,81.615602,162.73496,12.539044,21.201221,19.037369,107.804932,114.132522,82.665651,24.865915,21.550394,29.880669,151.691673,122.270089,89.372779,20.909791,18.828407,19.547389,36.43209,51.416231,125.838294,26.389081,28.75596,32.646146,221.474155,188.332981,74.738322
OG0004467,41.219555,33.180061,26.035288,2.840327,1.509738,4.655489,15.12707,13.336114,13.485317,15.487594,13.065384,12.361757,12.716004,15.29106,14.222104,12.655957,15.836735,15.003039,12.327178,15.366441,16.949018,16.789292,12.902526,18.474956,2.326392,17.489062,19.449251,33.553467,33.568657,23.979592,32.28616,32.278366,8.871981,16.169048,49.402953,14.134758,27.592888,21.332489,14.945324,17.216548,17.475615,16.103293,74.499489,65.149564,27.888517,23.348441,21.511249,28.199164
OG0004468,98.841082,80.327518,115.256638,0.80213,0.689662,0.591609,55.5292,53.904235,53.27888,47.442003,51.483496,51.629758,40.193801,35.0969,45.237476,24.324954,24.669088,22.771029,12.604813,32.79403,26.828047,32.79809,50.889173,45.592407,2.07218,9.59645,6.795276,8.638222,29.703328,30.955794,11.000139,7.148508,3.268345,9.424961,7.978575,47.05587,6.2012,9.929276,6.380409,13.04487,11.223033,5.598746,11.236766,12.412993,6.269821,9.658996,13.648112,14.49047
OG0004469,2.685181,1.614901,1.288828,0,0,0,2.3171,1.79115,3.145633,4.45053,3.050258,4.081732,3.504343,3.119964,4.998311,4.238715,4.148287,5.096451,3.594728,1.891726,3.914241,2.565931,2.657852,3.099411,0.260974,0.869161,1.509932,2.629549,3.336082,2.767856,1.247124,1.661105,0,3.12198,3.214154,2.28897,1.217302,1.054179,1.766299,2.570955,4.248205,1.393171,1.768404,1.223932,3.527476,3.503525,3.347063,4.847441
OG0004470,74.273047,50.863375,94.331776,23.404554,14.321687,21.945507,29.62446,44.548572,61.080993,41.137257,42.960352,41.418158,53.36203,67.02641,55.71801,29.982804,32.360075,33.565947,42.239286,59.891794,39.32892,46.926965,39.928435,25.206185,13.887169,21.371569,42.613108,52.033686,47.076696,78.739491,52.540798,16.08658,20.216727,53.547134,35.329929,71.24775,27.250751,25.123869,27.149046,42.388545,71.555152,86.649575,32.395253,34.102623,40.407534,34.130648,43.093172,43.915335
OG0004471,0,0,0,26.362995,28.88896,39.799626,0.783768,0.673575,0.586189,0.08583,0.070347,0,0.270257,0.051928,0.063318,0.165433,0.264514,0.244347,0.094674,0.198398,0.219477,0.365605,0.573446,0.431168,1.961997,0.823779,1.466241,0,0.141177,0,3.031297,0.751389,0,0,0,0,4.055902,3.960852,3.38632,25.284943,19.175388,4.76153,1.27423,0.87166,0.251087,0,0,1.163336
OG0004472,0,0.138062,0,231.661956,187.823194,295.652917,0.135925,0,0.487644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335284,0,0,0,0,0,0,0,0,0,0,0,417.27721,180.81775,182.471853,0,0,0.812655,0,0.622525,12.178832
OG0004473,3.159453,2.498348,2.5778239999999997,1.508259,0.703416,1.151309,6.476086,7.414035,8.097778,14.160437,14.390951000000001,15.540571,11.616499,12.67674,11.798235,9.94082,9.131843,8.591263,10.782725,11.392512,11.813715,13.856134999999998,11.57927,14.314487,1.365162,4.541822,4.978047,6.3431370000000005,6.233346999999999,4.810227,17.406563,7.109174,3.932832,7.163432,11.965127,4.599729,6.315034,5.1504829999999995,4.579575999999999,14.041414,11.678277,9.666887,15.122491,16.43551,11.383113,7.664478,12.032886999999999,15.504867
OG0004474,1087.284606,803.294684,969.450665,7.088058,0,1.472458,23.559376,13.264942,35.552531,13.766636,11.646984,18.000844,21.679471,19.982526,23.598472,16.837132,23.529555,19.810152,29.765395,17.595983,29.690884,40.327865,30.82364,20.973301,58.373139,20.260098,17.639046,44.953657,150.39567,154.282188,8.922377,19.083809,8.814716,31.948441,51.414154,277.372387,29.005664,34.094403,18.700962,27.277702,31.344733,29.159662,12.855799,21.610548,10.030969,23.708979,21.884693,16.18132
OG0004475,43.012237999999996,59.997343,60.995960999999994,25.735155,38.869764,29.465536999999998,81.512614,74.232259,52.637756,62.789553,69.183059,59.78053,50.858791,45.621628,42.894379,30.957612,38.406455,36.610477,41.771301,48.423496,52.639852000000005,48.131772999999995,55.660940000000004,83.750646,7.435198,21.350175999999998,24.377265,23.043553,55.543422,54.453153,19.707773,14.539631,18.907112,17.883715,23.09387,47.171626,20.339018,21.755715000000002,23.006777,88.88675699999999,87.176651,45.386909,24.230339,22.112853,25.766643,26.797165,22.680308,21.596504000000003
OG0004476,1.819654,2.275387,2.567489,9.347866,14.803276,15.548753,14.870604,15.073608,17.153891,21.559932,24.172075,27.911805,24.259443,22.342642,29.694931,19.07315,17.24416,19.716509,8.887584,12.517217,12.212951,11.403037,11.97618,21.791804,0.794344,3.017897,2.866742,3.060032,5.792228,4.826864,5.815248,5.16597,0.574368,4.931491,4.594186,5.070439,3.105392,4.714475,2.029448,21.674505,20.908667,6.062901,7.021949,6.434042,4.522976,6.847845,8.089936,3.057962
OG0004478,0.649811,0,0.033233,63.255741,61.083506,27.848139,0.183623,0.301366,0.325828,0.060078,0,0.785708,0.223065,0,0.30511,0.199827,0.0258,0.772713,0.482804,0,0.961047,0.295479,0.22076,1.810392,0,0,0,0.030091,0.155927,0.165346,0,0.030792,0,0,0,0.032757,0,0,0,134.354092,93.107903,38.714809,0.031958,0,0.169859,0.042314,0.225541,3.340164
OG0004479,8.327203,7.512522,8.611951,0.836635,0.567548,0.456565,9.968221,10.677814,10.991457,14.803037,14.511108,14.59154,12.780262,11.340573,13.186175,17.563082,18.1464,18.30334,21.636012,20.152958,22.812717,24.078406,24.983259,32.835323,16.474994,14.272536,14.687113,7.166815,7.126637,10.97104,10.503827,10.598468,5.558289,9.933321,7.572619,10.424897,21.379231,18.189059,18.786961,13.876199,11.183498,9.333913,18.506562,17.716301,14.062013,11.736901,9.862209,26.339038
OG0004480,1.917253,1.239087,2.531088,0.106856,0.117698,0,8.131925,7.410186,8.302203,9.523986,10.080635,9.927689,9.223359,13.827014,9.299369,7.828292,6.546577,6.810344,7.729938,5.801724,6.230658,6.478769,6.769458,6.525873,2.585155,3.709058,3.58965,2.259181,5.403663,2.385833,8.314434,4.590841,2.635297,4.603538,6.184137,6.519724,6.233607,5.957099,16.11088,9.988223,9.22014,11.001063,8.935973,9.510877,9.170791,4.978526,6.802748,13.013447
OG0004481,7.154435,5.48492,6.479345,0.901572,0.656241,0.808268,18.327309,12.762478,13.271243,19.306153,13.793515,15.798612,16.810844,12.579837,12.486264,3.754867,3.945578,5.065775,1.09242,1.649027,1.623206,0.80812,0.960942,2.554738,0.564418,0.954924,1.021034,0.917574,3.971662,3.043702,1.279005,1.289091,1.262392,0.97466,2.754085,4.361177,1.102389,1.759932,0.81807,8.292846,9.042117,2.739709,1.784404,1.338538,0.925979,1.034842,1.757197,0.775597
OG0004482,220.464262,199.930048,200.051659,0.792272,0.144702,0.316582,60.43665,55.446823,82.800048,69.163569,59.324197,58.392126,74.926251,71.747919,70.695831,35.863455,39.100811,43.03468,46.828006,32.398497,66.946049,51.616667,55.050025,98.983685,45.32404,32.044319,40.030885,16.509955,57.759957,93.655253,13.986298,21.986147,5.496078,22.17584,19.61611,74.300619,43.39835,46.358579,30.574719,15.870047,17.900053,18.960277,18.362141,25.171197,14.614785,16.911407,17.253366,16.299108
OG0004483,21.343144,11.997505,26.645127,25.201676,22.140688,31.489853,46.745899,48.497477,43.729957,81.885868,78.393158,84.781925,81.876377,72.34256,75.118333,35.36877,26.642426,34.623249,36.278419,36.270551,32.477546,30.13331,35.184107,38.276805,2.640533,7.579034,11.28089,8.567617,16.477316,13.132078,8.687107,4.725381,8.987342,10.964952,9.833976,14.71313,8.364461,6.835179,11.245559,16.298317,23.747521,26.099678,8.184323,10.935467,13.470414,13.912801,16.59313,21.610967
OG0004486,5.133638,3.65717,1.850464,10.883389,11.531177,0.928345,1.169921,2.27513,2.185385,3.631446,8.718626,5.550225,8.872472,11.359245,12.654365,28.602971,49.722404,45.743631,55.441673,17.95737,35.611791,35.619151,24.095802,44.535665,3.848321,3.505875,3.652017,118.002609,95.223226,52.82996,10.792191,6.652249,0,166.910413,227.493056,34.448935,8.674258,5.878039,0,36.451475,60.878555,204.271044,6.827353,7.243627,9.471438,188.380381,169.804793,110.049769
OG0004488,0,0.701016,0,27.76755,21.52148,4.970369,0,0,0,0,0.164756,0.373981,0,0,0,0,0,0,0.126482,0,0,0,0,0,0,0,0,0.138467,0,0.158553,0,0,0,0,0,0,0,0,0,119.536644,96.568923,48.381299,0,0,0,0,0.13103,1.893732
OG0004489,27.563479,47.247763,51.315238,4.543314,0,0,22.828968,28.550127,27.986384,30.131144,34.777495,29.676768,31.29691,50.881469,27.967944,50.95531,55.210044,39.510624,41.71027,49.379771,41.704022,33.04881,38.864345,38.285827,15.055871,20.460819,20.578153,52.316676,48.946431,56.078881,43.90859,27.488488,38.057413,114.738174,62.482755,56.821666,38.387751,22.551765,22.248868,76.409584,49.819422,50.129078,70.738951,63.793769,44.188699,56.058039,37.348733,41.355558
OG0004490,15.579273,15.727789,15.384131,0.594225,1.927837,1.645062,15.068561,17.655339,15.413279,30.971267,33.052689,35.539465,30.510717,22.601721,28.760398,16.008448,19.873095,21.979733,20.871737,16.853395,20.498708,16.943155,15.081095,21.57476,4.331899,10.073682,8.007333,7.95814,17.966712,12.012617,14.585292,10.375367,10.222128,10.677463,14.570311,11.401592,11.508585,6.377715,22.248675,25.10833,17.927009,24.910375,16.483794,15.5927,22.398158,13.364097,8.972383,27.862594
OG0004491,4.080105,4.136143,6.555076,0.41501,0.447949,0.122915,11.871038,14.972248,16.970493,11.012016,11.48761,14.680166,12.502128,9.619061,8.477081,5.263572,6.727226,8.526475,8.638714,6.319411,7.689965,5.692515,6.777152,11.346681,1.178259,3.61285,3.553812,3.981392,5.771791,5.37191,4.231324,4.389071,1.792767,5.481331,6.137137,4.92145,5.068207,7.120827,5.354911,8.377037,7.728282,8.406084,7.070312,8.894889,7.077658,9.071186,5.560554,6.184431
OG0004492,0.516472,0.565761,0.69581,0,0,0.108886,4.550757,4.014558,3.953858,7.546353,6.911077,6.925098,6.759292,5.410832,5.620927,3.378411,5.901161,5.078411,2.43246,2.875013,2.365121,3.0421,1.98555,4.526853,0.403775,0.677085,1.152582,1.202749,1.199101,1.294665,2.059501,0.851189,0.240485,0.850961,1.055021,1.223883,1.093737,1.056437,1.98043,3.932423,4.221212,0.842867,1.941585,2.538011,1.003606,1.049594,2.681094,2.206554
OG0004493,0,0,0,287.734166,278.204793,346.217409,5.342161,4.145098,5.045725,6.410802,3.850848,6.629712,5.221341,5.610518,4.647535,0.504317,0.570209,0.931228,0.391523,0.36385,0.300377,0.305816,0.196129,0.143785,0,0,0,0.064729,0,0.072448,0,0,0,0,0,0,0.072155,0.067492,0,161.235457,142.26595,74.384941,0,0,0,0,0.462817,4.274607
OG0004494,872.142825,958.088038,710.900747,38.539,60.856243000000006,15.9519,1077.069366,1015.446643,798.275686,1279.952484,1289.625634,1312.945724,1137.709432,951.092604,1106.782462,1608.626483,1660.590634,1731.730549,2501.630727,2471.272006,2311.913567,1741.510275,2116.465388,1565.343919,4181.586679,3460.504154,2984.225304,3025.917066,2428.383357,2727.391166,3755.505006,3423.535618,4531.598771,3086.988091,2899.640511,2571.825073,4737.297107,4014.491625,6159.543579,2614.564822,2448.859717,2329.514707,4088.117108,4076.689949,5216.750977,2540.370134,3003.932775,3846.299249
OG0004495,5.104463,16.460463,9.76129,4.670351,2.292596,4.626778,18.024961,18.333482,16.254698,22.822576,30.600208,33.449007,21.358129,15.946823,28.846143,37.531568,30.910642,35.813484,59.531517,35.04404,41.598761,36.539715,34.179014,42.972723,3.077232,8.633862,5.442035,5.130313,14.696083,7.727869,8.400002,14.091993,6.024481,17.446737,15.749081,30.954918,3.067731,6.939857,3.935225,18.102853,20.514171,19.710983,6.406489,6.169026,5.356454,21.772585,28.823681,18.533739
OG0004496,115.397528,145.574047,143.110254,3.060611,2.979565,1.69284,51.229149,47.384136,56.09645,41.584625,42.519403,48.789079,40.144954,43.837345,51.490563,23.718061,36.053764,31.04639,30.151579,33.614881,23.419035,52.419797,29.015726,20.975186,17.642161,54.360255,47.133837,64.114731,128.159022,119.556317,45.57658,67.54153,34.879224,36.363172,59.679476,113.857076,27.834873,51.730537,23.024092,81.81322,74.577284,45.174762,31.779055,40.627417,28.0692,29.974771,52.493869,14.148511
OG0004497,0,0,0,10.500077,13.601229,3.718708,0.166119,0.194722,0.138664,0,0,0.12709,0,0,0.148818,0.129849,0.176619,0.153005,0.330922,0.231465,0.239706,0.141049,0.195759,0,0,0,0,0.034659,0,0.07636,0.132094,0.07112,0,0.040501,0,0.075785,0.080437,0.113854,0,66.255186,46.007392,13.172583,0.036553,0.187053,0.19434,0,0.14748,2.058398
OG0004498,5.0303890000000004,4.231565,5.290464,0.226031,0.37298,0.27177,17.659055,16.227841,16.439275,17.752472,13.033462,12.752198,13.989026,11.205296,12.889054,8.964417,8.447938,7.845427,7.519902,9.100052,8.576955,8.896564,7.880664,10.030541,2.519992,5.228402,6.311468,6.05496,5.796865,8.413394,7.006317,7.277263,5.591473,4.849115,5.624025,7.198026,6.311715,7.759241,5.801414,14.384181,12.573929,11.528808,9.000452,8.435937,8.146639,7.382306,7.397969,5.246082
OG0004501,29.270638,18.794388,34.97158,2.333301,1.418481,3.641592,54.123834,52.992012,66.774532,44.535228,47.104834,48.409004,43.502725,47.802974,46.764705,22.852183,20.024373,19.901976,13.810099,32.141007,19.083577,34.479605,41.766989,34.48578,13.626704,19.831231,15.872246,13.018425,21.289404,22.564428,21.181103,17.549578,4.873809,12.004497,21.789463,22.907333,15.870869,17.278391,11.226164,19.566096,19.400242,6.439547,20.207499,21.622375,4.826499,9.702401,19.676584,13.606504
OG0004502,6.019259,0.404833,0.231813,37.691322,57.091831,74.24065,0.154053,0.270657,0.176072,0.127348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306141,0.83386,0,0,0,0,0,0,0,0,0,23.714872,16.56223,7.964693,0,0,0,0,0,1.105484
OG0004503,25.238172,18.614031,31.51,3.091625,2.882559,0.589872,37.394955,39.01439,39.556801,46.407842,48.402615,45.699325,46.800632,49.985553,46.616123,25.632817,25.75589,25.457383,34.725655,29.194629,32.361156,29.568853,32.596565,33.436922,15.584405,20.902635,23.701928,17.66331,18.953548,18.731425,22.262266,15.971025,20.475091,22.653842,19.996839,17.433087,30.355367,15.637143,39.06917,50.634015,29.965786,40.805905,30.116589,28.242797,31.946786,16.75961,14.756208,37.838017
OG0004504,0.855606,2.057158,1.057408,0,0,0,2.924802,3.867721,5.827693,8.253287,3.541942,8.016991,3.802488,7.067975,9.417202,2.971737,2.087582,6.632826,2.956889,3.727001,2.805778,2.865909,2.269894,2.090876,1.749237,2.454112,3.652017,10.162904,2.903147,3.75124,6.166966,6.047499,0,11.083895,9.444156,0.316045,5.596295,9.455976,1.239116,4.399316,4.944451,3.483692,12.137516,12.877558,4.059188,6.820669,4.393731,4.322196
OG0004505,101.565912,105.910598,104.724143,0,0.744801,0,63.700293,69.947669,57.268933,102.499814,116.005851,100.27847,128.620387,139.884212,110.399226,68.491617,84.238098,69.78896,102.434517,118.888873,87.890022,114.783702,107.102618,55.259724,55.225541,92.519083,103.94141,71.169664,174.749287,154.378563,103.677178,80.80412,124.712973,88.307678,74.943507,199.899119,69.867809,71.555048,51.592152,111.844365,174.063765,85.708612,60.061234,83.771381,37.573293,49.882842,91.586597,65.117478
