rank,gene_id,f_immGA,f_matGA,matSP_holdfast,matSP_sorus,matSP_stipe,4wSP,earlySP,matSP_meristem,matSP_vegfrond
5,nbis-gene-18122,4.959108499999999,7.786027000000001,15.912851,14.139367,8.442946,6.782846,0,10.111764,7.008656
1,nbis-gene-18128,6318.781300000001,5936.3105665,9836.798783,5483.299854,9565.673531,4278.122499,2143.4934835000004,8567.912681,7719.000202
6,nbis-gene-18129,31.292789499999998,21.024227500000002,19.210625,15.124844,13.121149,29.911767,0,20.8904325,11.809917
7,nbis-gene-18131,3.2051439999999998,3.0706295,25.036978,57.93584,34.072735,8.679799,0,54.6981915,195.915174
1,nbis-gene-18132,82.1076655,83.546514,110.897184,321.031247,61.387115,452.605772,0,130.04314499999998,485.655801
1,nbis-gene-18133,65.3265465,81.785612,10.677059,71.090616,8.979213,152.536945,0,11.8719815,21.082283
1,nbis-gene-18134,0.1316155,0,0,99.419674,0,779.369411,0,0,0
1,nbis-gene-18135,0,0,0,171.020327,0,1207.281505,0,0,0
7,nbis-gene-18137,992.2972850000001,739.925666,525.35961,1014.628766,643.761358,219.390864,272.00255300000003,813.4092785,931.648443
1,nbis-gene-18139,60.3665655,58.556082,7.098924,23.611996,7.661133,44.570323,0,7.8827005,4.696004
7,nbis-gene-1814,6.8284105,6.3108105000000005,5.610566,8.161666,10.556872,6.60468,0,11.0031885,16.174499
1,nbis-gene-18140,14394.266405,11805.899442,19172.711627,11702.566187,16638.64742,13316.111908,2945.28408,23575.1251395,15364.20967
4,nbis-gene-18141,8.9711055,12.468859,13.976456,25.110719,18.463108,9.783517,0,13.4908965,6.1252
1,nbis-gene-18142,0.39685899999999996,7.891318500000001,0.093169,9.577493,0.113874,0.232523,0,0.1275915,0.117793
1,nbis-gene-18146,1.711764,1.444179,5.909471,1.480558,0.92255,1.898709,0,3.6023165,2.527776
2,nbis-gene-18147,13.685103000000002,20.806866,42.576054,31.440468,30.383373,49.858997,0,29.1501715,32.896666
7,nbis-gene-1815,6.368157999999999,4.0953975,4.483611,6.305932,8.367217,4.74139,0,7.098877,10.769253
4,nbis-gene-18150,5.2055755,11.3897115,24.59483,33.156978,30.460332,16.666139,0,18.072167,22.54646
7,nbis-gene-18151,0,0,0,0,0,0,0,0,0
1,nbis-gene-18152,2.721496,1.9031025000000001,6.255243,8.701793,15.754445,6.507961,0,8.7560815,12.604909
7,nbis-gene-18153,23.844293,20.292833,1.051719,12.420994,1.906526,22.600066,14.266928,2.0777805000000003,1.44444
7,nbis-gene-18157,4.5551195,5.205679,3.524778,7.329531,7.377154,4.045961,0,4.8496085,3.255667
7,nbis-gene-1816,24.534877,24.7792825,5.251715,4.993621,12.795192,0,0,4.116689,1.348741
6,nbis-gene-18160,3.826921,4.576123,3.55047,5.093915,1.753206,1.65069,0,2.37418,3.158177
7,nbis-gene-18167,3.5687785,3.322937,5.865233,4.446176,7.206541,4.404591,0,8.669865999999999,5.386344
1,nbis-gene-18169,86.33786,48.563007,662.715719,82.09782,59.777553,22.272567,0,126.26554949999999,85.00387
1,nbis-gene-18170,7.5594915,60.493271,0,17.409687,12.321555,64.092228,23.0951185,74.3176545,14.257207
1,nbis-gene-18171,2.338573,29.28197,0,10.760876,3.71816,46.511021,0,45.539638499999995,9.868713
3,nbis-gene-18173,35.174701,27.818085500000002,19.538151,18.803406,40.193852,13.048761,0,15.7828535,30.497897
1,nbis-gene-18174,3.7971515,2.7954225,0,19.475785,2.575359,13.835873,0,1.2991895,3.508985
1,nbis-gene-18176,70.20614850000001,93.325486,144.353606,120.159975,72.470531,101.323015,0,53.832209,54.596253
7,nbis-gene-1818,1.9859965,0.4859745,0,0.404353,0,0,0,0,0
6,nbis-gene-18187,142.060551,188.017453,836.197999,433.038424,451.024462,75.491465,0,231.671264,228.104174
1,nbis-gene-18188,15.4854565,8.5118565,2.492846,1.86914,2.409085,4.242459,0.136359,3.430478,4.08179
2,nbis-gene-18189,3.7701439999999997,4.565049,7.00202,16.451096,6.717236,0.992566,0,12.344084500000001,3.519669
10,nbis-gene-1819,111.116773,118.4595355,0,0.259475,0,0,0,0,0
1,nbis-gene-18190,6.583456,6.8761715,5.808823,17.90101,13.363353,10.043954,0,10.808315499999999,11.870348
6,nbis-gene-18192,3.7793330000000003,4.779662999999999,5.002206,8.065508,2.854282,16.996514,0,2.5786065000000002,3.374988
1,nbis-gene-18197,7.707704,15.360857500000002,0,6.147679,0,6.582057,0,1.536415,0
1,nbis-gene-18198,23.035071000000002,37.000164,9.653209,16.454556,11.474128,21.116281,0,12.201031,13.791025
1,nbis-gene-18199,54.884339499999996,61.048936,203.216682,233.684831,289.762902,313.54234,0,692.059295,819.384165
4,nbis-gene-182,6.599501,8.6378565,26.015417,21.945083,36.828098,19.555538,0,26.878576000000002,30.611363
10,nbis-gene-1820,11.5220445,11.5490615,0,0,0,0,0,0,0
1,nbis-gene-18202,48.441148999999996,51.1068335,81.129499,46.3522,52.551279,21.109479,0,23.697100499999998,71.305682
2,nbis-gene-18203,5.0959970000000006,4.950019,7.931071,11.871021,10.575184,0,0,7.9720615,14.634582
1,nbis-gene-18205,6.2392970000000005,0,0,1.297672,0,4.897334,0,1.707115,0
7,nbis-gene-18206,30.3288795,21.478081500000002,0.435627,45.146821,8.07908,19.806131,0,15.729726,9.545722
8,nbis-gene-1821,4.842021,5.6587505,1.186987,6.586139,1.332406,8.190754,0,1.6784035,2.01242
1,nbis-gene-18210,10.044649499999998,22.0922595,30.790817,38.198987,23.260059,16.694444,0,21.2259805,30.308717
7,nbis-gene-18211,14.0244155,8.5433245,1.89939,3.429627,2.376141,0,0,2.4514009999999997,2.222107
1,nbis-gene-18215,194.5113485,543.1454444999999,11.466787,29.016556,0,210.88756,0,2.404809,5.14242
2,nbis-gene-18216,28.594926,59.4283255,7.21703,5.672198,5.245202,6.628968,0,5.5522655,0
1,nbis-gene-18217,1.4623495,2.8212200000000003,1.279915,3.082346,2.033236,0,0,0.8289795,0
1,nbis-gene-18218,0,3.1568805,0,0,0,0,0,1.0593125,0
7,nbis-gene-18220,8.87184,6.331323,0.639958,0.576026,0,4.330381,0,0,0
1,nbis-gene-18229,10.2045225,26.6746145,8.322055,8.59824,8.972759,3.66483,0,7.069525499999999,4.375848
7,nbis-gene-1823,5.7137294999999995,5.745184999999999,2.044462,5.432354,5.353304,0,0,1.2221250000000001,6.927161
2,nbis-gene-18230,0,4.8095595,2.9353,4.95784,2.754094,14.895267,0,0,0
1,nbis-gene-18232,25.719386,30.098215500000002,72.333812,33.866242,56.876668,13.483639,0,35.568329500000004,82.765921
7,nbis-gene-18233,2.1160525,0,0,1.532168,0,0,0,0,6.523887
7,nbis-gene-18234,11.197692,7.175247000000001,7.646726,24.23668,10.818687,10.367887,0,13.324857999999999,10.576228
7,nbis-gene-18235,0,2.605535,0,0,0,0,0,0,0
1,nbis-gene-18236,0,0,0,0.351378,0.867745,1.028095,0,3.369503,1.853708
1,nbis-gene-18239,6.4901205,3.9210839999999996,7.528613,4.12379,3.251019,0,0,5.236869,5.375516
2,nbis-gene-18243,5.8745205,3.287093,1.717909,3.342558,2.61906,3.883112,0,5.2269635,4.519298
7,nbis-gene-18247,9.620514,10.228580000000001,45.180076,107.996075,185.328651,35.02795,0,92.51534000000001,113.018663
1,nbis-gene-18248,8.0516125,9.3156,6.16643,3.22964,0,0,0,5.7065315,0
7,nbis-gene-1825,3.055422,5.959517,4.987555,10.510708,1.688407,10.748484,0,2.3711215,3.962678
1,nbis-gene-18251,30.2889955,16.4212065,15.036418,35.279846,17.404233,12.101678,0,34.802404,19.186523
1,nbis-gene-18252,21.3992615,23.9215115,14.141949,32.356885,13.390495,75.756092,70.941138,29.586113,13.548466
7,nbis-gene-18253,0,0,0.566367,4.457818,0.495892,22.207857,0,6.844357499999999,5.308075
1,nbis-gene-18256,48.981451,54.279520000000005,17.87035,52.97544,40.202512,69.279273,160.930719,47.094318,47.873954
1,nbis-gene-18257,12.724563,11.7610115,6.248918,12.392299,6.135234,7.695318,0,10.122918,4.864142
3,nbis-gene-18258,7.0175325,7.272053,8.768059,8.166186,8.387223,4.077543,0,7.2778434999999995,3.20276
1,nbis-gene-18259,3.1389975000000003,3.151973,4.01328,4.448155,3.725834,5.195137,0,3.313732,2.45749
7,nbis-gene-1826,5.2015175,6.339508,9.116719,17.66037,8.711319,16.468306,0,8.3214535,5.203042
1,nbis-gene-18261,0,0,27.838393,1.166519,5.902478,0,0,0.533292,1.138237
1,nbis-gene-18262,0,0,37.372023,2.03007,6.983826,0,0,2.158128,3.95861
7,nbis-gene-18263,4.2325525,4.262762,22.851204,23.148988,20.928283,8.978573,0,12.8699645,39.422894
6,nbis-gene-18265,23.332068,42.6858675,37.699721,35.985985,44.403812,36.332876,41.539305999999996,46.8754565,55.647618
2,nbis-gene-18266,12.3208305,19.5114725,39.685459,32.177633,42.206065,15.621569,0,32.8397735,41.732091
2,nbis-gene-18267,9.992391000000001,8.841740999999999,33.475426,17.640255,21.509288,10.647452,0,15.530306,19.001806
6,nbis-gene-18268,18.251814,12.4598625,27.286806,26.594305,41.180434,14.456743,0,22.830856500000003,15.537436
8,nbis-gene-1827,3.75886,5.79594,29.802802,27.607948,40.458889,13.371613,0,37.801388,54.637053
4,nbis-gene-18270,3.1637560000000002,2.3055505,3.788788,5.00125,3.292505,1.882701,0,5.1866195,1.783048
1,nbis-gene-18271,2.621512,3.04853,2.903314,8.605398,3.437042,13.736949,0,3.5001154999999997,3.570344
1,nbis-gene-18273,4.0714735,1.954866,1.482474,3.027907,1.529347,3.93863,0,4.474503,1.583565
1,nbis-gene-18276,2.6007284999999998,1.5465105000000001,4.974776,9.848175,6.512085,7.077471,0,8.170204,6.031113
2,nbis-gene-18277,6.900676000000001,6.2468319999999995,17.502506,15.269829,9.463153,9.044613,0,11.452987499999999,6.652871
2,nbis-gene-18278,13.3136635,5.170752500000001,15.9483,12.461974,15.786724,8.330766,0,12.70386,6.065102
4,nbis-gene-18279,13.6898,15.0831615,95.304859,42.877092,78.451197,8.233396,29.8645525,49.932317499999996,49.739126
1,nbis-gene-18282,4.444694,5.898621500000001,0.919728,5.035734,1.224752,3.21128,0,0.8639625,1.774846
1,nbis-gene-18283,40.727349000000004,40.353504,0,13.035027,0,14.580269,0,2.94443,0
1,nbis-gene-18286,3.699121,7.7785325,7.586105,5.034347,5.334305,4.84382,0,6.951367,5.870069
5,nbis-gene-18287,47.776239000000004,68.379097,4.755306,17.311873,10.319201,60.337044,344.6719845,17.3190345,49.463929
3,nbis-gene-18289,0,1.476069,4.769743,9.905629,0,0,0,0,0
8,nbis-gene-1829,5.199243,6.159029,3.115583,14.324133,4.10125,2.450928,0.127214,7.4102464999999995,2.000302
1,nbis-gene-18291,63.151739,95.86782550000001,131.109757,102.087585,85.620885,91.639577,259.1015695,84.86869250000001,85.908457
1,nbis-gene-18294,42.369332,61.110242,19.844786,29.143354,19.160904,44.96709,0,20.4058245,9.474605
1,nbis-gene-18295,12.034530499999999,20.1249075,16.932746,23.191543,28.887756,18.670249,12.2105675,24.1823925,15.44548
1,nbis-gene-18297,2.048781,1.9384204999999999,3.90392,6.219506,8.187389,3.474984,0,5.6118935,3.851001
1,nbis-gene-18299,9.1761755,13.018995,11.40438,23.192665,4.770558,10.583931,0,3.8985625,5.697808
10,nbis-gene-183,3.25235,4.5784145,8.835856,24.25514,7.274124,8.614164,0,8.571235999999999,7.049117
7,nbis-gene-18302,10.7390725,10.448789999999999,20.05763,25.284001,33.94591,14.767138,0,16.7656115,13.649894
1,nbis-gene-18304,8.110726,8.199221000000001,3.661732,8.766549,2.102886,5.021351,0,4.1933815,1.65105
2,nbis-gene-18305,6.828587000000001,15.3614645,0,3.975318,0,4.974585,13.1085905,0,2.424397
1,nbis-gene-18308,2.95574,3.192373,6.229462,5.897089,9.478107,6.132728,0,5.3424735000000005,3.558582
2,nbis-gene-18309,15.9346715,1.206923,0,5.939987,0,6.337083,0,0,6.826192
7,nbis-gene-18310,18.264076,15.928336999999999,33.056987,25.637308,28.786915,17.712803,0,27.012590000000003,20.57412
1,nbis-gene-18311,3.7358765,18.680289000000002,0.54678,0.867151,6.097772,49.993851,0,52.2193485,4.483855
1,nbis-gene-18312,19.7405615,26.918293,21.297644,17.208307,21.079099,9.952861,0,25.2513565,21.403203
2,nbis-gene-18314,12.749141,17.057973,6.76887,13.834626,6.521392,21.419049,0,10.2387765,5.401225
7,nbis-gene-18315,34.920474,36.0853995,34.363713,53.170607,37.789316,33.759878,0,24.7904695,28.335514
7,nbis-gene-18316,12.1135075,4.610578,6.019676,13.229885,10.756268,2.160635,0,5.4352800000000006,5.228058
7,nbis-gene-18317,12.92699,10.618893499999999,11.100065,9.7809,7.156741,8.417609,0,7.0172715,4.624351
4,nbis-gene-18319,2.9012495,3.078945,1.52594,3.561853,3.635022,1.126679,0,1.181384,2.419786
7,nbis-gene-1832,1.603428,1.672759,0.632727,1.159061,0.413459,2.161424,0,1.232522,1.250452
1,nbis-gene-18322,4.926212,5.3891585,6.763166,12.97323,10.713277,4.140074,0,9.206003,6.889101
1,nbis-gene-18324,9.3041235,7.5052035,0.767053,4.077586,0.443553,0.801868,0,1.6238085,0.789145
2,nbis-gene-18326,0,3.7678534999999997,0,9.894713,0,4.988099,0,1.1856715,11.25562
1,nbis-gene-18327,3.4858895,5.9107025,15.592274,10.745056,17.203945,3.189069,0,10.5388425,5.77658
1,nbis-gene-18328,36.277181,34.6840995,39.677377,22.465025,42.359807000000004,25.982283,0,20.973274,20.090691
8,nbis-gene-1833,8.3386195,8.305575000000001,11.444602,22.41819,10.780708,12.217799,0,5.926716,5.815316
1,nbis-gene-18333,0,0.1452555,0,56.46411,0,0,0,0,0
1,nbis-gene-18334,1.5807695000000002,5.847593,0,27.789875,0,0,0,0,0
1,nbis-gene-18336,20.6639555,23.4059905,4.637601,22.14757,0,9.722504,0,3.1108335,6.478548
1,nbis-gene-18337,17.3913995,9.423454,3.729519,1.97397,2.230809,5.064669,0,4.277317,5.960529
1,nbis-gene-18338,17.839392,14.9273565,22.545696,23.548448,32.343319,18.357981,0,27.077227,18.005894
7,nbis-gene-18339,71.88748050000001,46.389906499999995,33.28822,19.785034,116.327022,40.313128,0,18.3993,48.131485
8,nbis-gene-1834,8.764693999999999,8.429693499999999,6.593674,29.850378,5.422865,6.577624,0,8.3999055,5.96313
7,nbis-gene-18344,13.6802205,11.890035,12.469243,18.923841,7.924519,13.180472,0,6.4547965,2.306072
2,nbis-gene-18349,57.366530499999996,78.328494,105.813668,96.97796,92.750379,70.9055,0,72.273841,72.144232
2,nbis-gene-18351,156.092117,193.272669,328.153402,188.98488,266.90119,111.457645,0,139.6288315,198.444982
1,nbis-gene-18353,7.119066,12.3933025,2.674847,25.819425,25.771743,20.904118,0,16.041042,39.081792
7,nbis-gene-18357,7.66521,5.4206025,7.525154,13.395583,14.037298,6.405311,0,7.2291435,6.358887
5,nbis-gene-18358,2.0852175,1.5611765000000002,1.870162,4.487724,7.053823,2.114226,0,5.4598765,6.055803
7,nbis-gene-1836,29.227883,32.6592005,22.012114,10.463208,3.921256,13.730416,0,8.892398,7.591835
1,nbis-gene-18360,15.4604345,12.3361635,8.888955,14.927485,6.45531,17.01757,0,7.92008,10.285665
1,nbis-gene-18361,16.117497,9.72924,2.070142,8.784299,2.883953,28.82554,0,9.074843999999999,4.186913
1,nbis-gene-18363,6.949960000000001,8.1512625,59.300111,31.053331,17.399683,7.574094,0,22.3780445,32.870311
1,nbis-gene-18368,0.123024,1.907035,2.500223,2.427101,13.032384,26.975379,0,5.2672905,12.275624
1,nbis-gene-18369,14.8257215,12.6938085,35.500356,36.288753,55.977067,34.726599,0,28.48066,21.476393
7,nbis-gene-1837,23.404662000000002,17.582441,68.678604000000007,26.217657,49.145508,8.992577,0,29.363862500000003,16.212282
1,nbis-gene-18370,6.1496195,5.686344,5.538046,9.161876,11.924186,11.067956,0,6.363647,5.725292
2,nbis-gene-18371,74.1315985,73.553078,19.878334,29.980611,28.646942,19.416783,0,53.630125500000005,39.027672
7,nbis-gene-18373,0.526851,0.3474125,3.367574,8.314702,5.738521,21.286309,0,3.7397,2.079781
6,nbis-gene-18377,12.582975,11.255142,0,6.340177,2.689292,6.607163,0,0.6040455,0
7,nbis-gene-18379,0.294141,0.16162300000000002,0.643237,0.981205,0,0,0,0,0.920962
7,nbis-gene-1838,2.0735514999999998,1.0949075000000001,2.665407,6.878239,2.340276,9.092793,0,4.2148085,4.451782
1,nbis-gene-18381,7.2202245000000005,6.636058,16.123783,18.358417,42.087966,9.245716,0,18.704462,13.91798
1,nbis-gene-18382,141.61290050000002,353.90709449999997,46.258547,126.918757,65.153735,45.482569,0,56.605772,30.06928
7,nbis-gene-18387,7.3435585,5.267449,10.879281,8.640394,13.71137,0,0,8.57673,10.045346
1,nbis-gene-18388,7.852520500000001,17.0321585,7.887871,7.704342,5.197271,2.679318,0,5.092896,6.813009
9,nbis-gene-1839,0.7800819999999999,1.300381,0.257925,3.433711,1.211231,4.226333,0,1.320191,0.853707
7,nbis-gene-18390,3.0618435,3.0233499999999998,1.411359,2.247478,0.356169,1.237131,0,0.8672245000000001,0.661481
2,nbis-gene-18392,0,0,0,0,0,0,0,0,0
1,nbis-gene-18394,36.128353000000004,2.498337,22.260418,6.944521,23.559859,3.347567,0,20.3433515,13.208401
2,nbis-gene-18395,135.97071449999999,188.76519050000002,1.735155,54.566591,1.549794,100.751394,0,6.818740999999999,15.226784
1,nbis-gene-18396,10.6389885,10.955347,3.691862,7.821523,3.861502,4.230547,0,5.951274,4.787806
1,nbis-gene-18397,128.075063,109.9169665,8.523827,24.254167,19.211981,50.323432,963.67167,5.6778485,11.116547
1,nbis-gene-18404,39.191167,71.8735505,62.496382,190.004375,67.535003,221.663252,0,97.474715,52.384733
4,nbis-gene-18405,8.830631499999999,12.162402,12.758262,34.438869,0,31.438331,0,16.8150845,10.897861
2,nbis-gene-18406,0,0,21.316747,3.781465,0,0,0,0,0
7,nbis-gene-18407,0,0.4447585,6.386862,6.665922,11.558754,0,0,6.1132005,5.370494
7,nbis-gene-18409,2.173626,4.443064,1.30811,0,7.550299,0,0,8.022866,0
7,nbis-gene-1841,5.013014500000001,1.1553225,3.213042,7.054584,4.699335,6.809313,0,18.64619,7.281114
1,nbis-gene-18412,0.280816,0,0,313.549694,0.555677,2.690613,0,3.114124,0.6451
2,nbis-gene-18416,4.3634375,3.137884,11.818736,13.075252,5.428804,8.886487,0,8.938997,3.560354
1,nbis-gene-18417,120.308773,283.1747825,98.529416,110.784856,119.820231,316.218427,0,103.887025,101.762879
7,nbis-gene-1842,6.951305,8.6187555,51.98051,19.005606,27.879472,6.337401,0,17.624232499999998,13.59858
7,nbis-gene-18421,50.807452,48.6527655,97.693239,70.216301,60.852365,87.838397,0,51.599533,60.204385
2,nbis-gene-18423,1.180794,7.1445240000000005,5.528463,5.731364,6.586179,10.792383,0,10.341576,12.870128
1,nbis-gene-18425,26.108083999999998,11.099878499999999,4.681285,62.354124,3.420654,5.438359,0,33.925488,4.277499
1,nbis-gene-18428,0,0,32.036525,61.419687,35.206734,8.894152,0,26.949064,33.567675
1,nbis-gene-18429,15.0906865,15.9121965,49.809498,36.371688,49.192034,12.866129,0,32.458646,15.751715
7,nbis-gene-1843,5.60746,7.6188565,9.724827,18.974366,22.446309,10.635522,0,14.660654,15.538878
2,nbis-gene-18430,7.109878,3.9567055,8.527645,11.397009,5.271354,5.916619,0,6.6170285,2.58345
3,nbis-gene-18431,0,0,1.525549,0.974916,0,0,0,1.2660545,0
7,nbis-gene-18432,15.171109999999999,18.742024,15.459212,25.549201,34.834048,11.550451,0,23.221453,21.106765
1,nbis-gene-18433,17.7584305,20.437969000000002,3.928309,7.843755,4.383353,12.651667,0,5.207592,1.853778
7,nbis-gene-18434,1.9266334999999999,0.5026005,0.915433,2.604196,2.102886,0,4.015987,0.74785,6.057066
1,nbis-gene-18437,13.0985855,26.467005,0,7.799302,0,26.687488,0,3.4476180000000003,6.778947
1,nbis-gene-18439,4.1495,5.713087,3.55765,16.075031,15.526806,6.15041,0,9.6349605,9.624528
7,nbis-gene-18440,9.628951,0,1.530296,2.777006,0,0,0,0,0
1,nbis-gene-18441,11.0742685,17.612471,23.28479,36.211047,35.357314,17.294087,0,21.784204,12.112511
1,nbis-gene-18442,0,0,0.202417,5.541577,1.151532,0,0,7.5299285,15.167978
1,nbis-gene-18443,51.9552405,49.799717,26.48552,23.54974,10.008836,84.406512,0,10.5505435,40.777087
7,nbis-gene-18446,4.401170499999999,4.147984,13.726603,32.98096,8.646357,10.350656,0,9.8276915,12.428862
1,nbis-gene-18447,20.042408000000002,20.2257245,5.349695,3.283085,5.517081,3.242307,0,4.3306685,1.677265
7,nbis-gene-18448,2.2015755,3.3116304999999997,6.857605,8.809562,6.03232,8.244328,0,8.8988405,8.339146
1,nbis-gene-18449,46.5404425,38.8094265,41.597801,20.374534,56.41829,15.943548,0,26.4447535,18.890988
7,nbis-gene-1845,4.7956835,6.1201229999999995,9.045397,11.008817,11.9169,6.281668,0,9.804336500000002,7.49328
1,nbis-gene-18451,1.5949425,1.38226,1.955804,77.003578,4.523118,4.968993,0,5.648429999999999,1.917554
2,nbis-gene-18453,20.280880500000002,31.270728,62.423012,48.267991,57.954098,73.30714,0,70.39750950000001,60.861186
1,nbis-gene-18454,25.873351,44.425397000000004,68.551438,62.696634,76.11828,21.546548,0,30.757210999999998,58.552148
1,nbis-gene-18457,27.0523825,30.572984499999997,34.699418,21.459801,52.353455,20.116758,0,15.752474,26.312132
4,nbis-gene-18459,6.4140325,12.3099815,11.898993,13.327002,4.602745,10.55474,0,11.763171,0
1,nbis-gene-18460,25.1342935,23.1610145,14.720111,13.331061,12.589267,5.955394,0,13.9258615,8.680636
7,nbis-gene-18463,21.582161499999998,13.6700215,0,0,0,0,0,0,0
7,nbis-gene-18472,3.066755,3.962708,2.604828,1.961386,2.661197,4.662609,73.49880300000001,3.7618095,2.750174
2,nbis-gene-18475,14.7070495,7.127940000000001,9.969254,3.825446,12.746176,8.894256,0,7.545441,6.334781
1,nbis-gene-18477,22.8306545,58.8993095,21.260365,25.967713,21.803417,38.288622,46.574626,25.13664,3.187172
7,nbis-gene-18478,0.494187,2.4173109999999998,0.821846,12.23432,14.482823,8.138101,0,81.3496665,32.752726
2,nbis-gene-18479,5.220796,0.436619,7.86441,4.270192,5.018833,1.412988,0,2.8395960000000002,1.6464
7,nbis-gene-1848,46.941106000000005,30.647104,44.693649,32.486997,34.087906,15.099579,0,34.786379499999995,32.963743
2,nbis-gene-18487,25.390441000000003,23.542454,22.871957,71.795215,35.562382,39.379036,0,64.3448295,102.917112
1,nbis-gene-18489,8.5120825,18.686707499999997,46.928391,38.575281,35.707758,1.728811,0,27.1439245,49.884961
1,nbis-gene-18495,11.8127915,3.1651540000000002,19.621654,9.018784,4.057769,4.170281,0,5.8998729999999995,20.121534
1,nbis-gene-18496,20.1368975,33.385616,8.236995,13.837819,5.714147,19.293705,0,8.8627815,5.569712
7,nbis-gene-185,15.749531000000001,25.723529,40.030372,45.814077,57.814412,35.062544,0,42.79879,44.343767
1,nbis-gene-18500,32.461264,45.231305500000005,35.694403,48.377804,50.927896,15.388745,0,53.4314605,15.010643
6,nbis-gene-18503,29.9721805,30.358016499999998,21.346928,22.465025,34.278424,6.495571,0,26.831661500000003,10.045346
1,nbis-gene-18504,0,0,0,0,0,0,0,0,0
5,nbis-gene-18506,5.631363,8.5404515,11.608877,10.043401,9.704254,10.330048,0,6.7337039999999995,9.624528
1,nbis-gene-18507,9.555011,7.504108499999999,10.9272,25.488806,13.070607,8.281869,0,9.181053,16.238378
7,nbis-gene-18508,5.496308,3.488843,3.241448,3.021949,8.114424,1.101073,0,4.266595,8.442706
6,nbis-gene-18509,4.706877,11.344963,43.615757,10.772222,70.128657,8.461094,0,13.4333345,62.241475
1,nbis-gene-18511,22.074509499999998,28.3466325,72.862934,29.664932,44.418821,24.789725,0,41.855736,40.561884
2,nbis-gene-18517,2.012903,2.0294515,0,7.30435,3.58402,16.638963,0,0,0
1,nbis-gene-18518,15.3704735,14.0876215,30.396855,46.799256,26.505648,15.104497,0,27.983638499999998,23.489256
1,nbis-gene-18519,3.312248,6.4463989999999995,4.543872,11.224978,13.585955,2.19596,0,7.2809314999999994,7.95844
1,nbis-gene-18525,13.691514999999999,3.636545,3.69602,6.379538,2.014758,26.225328,0,8.640021,0
2,nbis-gene-18528,24.963144,136.519542,0.981472,16.798623,5.346827,368.039452,195.4766545,3.6790715,5.875028
7,nbis-gene-18532,8.074876,8.9281215,115.968886,233.94114,121.34542,20.003395,7.033958,79.46265700000001,147.9198
6,nbis-gene-18533,0.5550705,2.245095,22.377117,12.519259,7.027405,0,0,5.36524,3.973686
7,nbis-gene-18534,23.877012999999998,39.101009,5.944462,10.76282,8.332911,19.092437,0,8.8032295,4.413119
7,nbis-gene-18535,10.779208,14.668549500000001,1.175292,3.088304,2.833389,7.471212,0,0.600252,0
7,nbis-gene-18536,19.814909999999998,29.188293,7.270962,14.221739,9.278735,24.715954,0,12.404665,4.919488
1,nbis-gene-18537,7.1809745,6.7839655,1.23384,4.812924,2.062036,10.243317,0,1.245869,4.577385
1,nbis-gene-18538,10.7631895,22.186521,6.398926,30.934229,13.500699,51.92865,0,18.1553555,23.283424
5,nbis-gene-18540,3.3743985,3.2930095,5.499903,12.005932,1.107894,4.722343,0,3.162001,6.205398
5,nbis-gene-18541,0,1.947565,0,4.596505,0,0,0,1.3439925,0
6,nbis-gene-18542,18.3794875,19.143096999999997,5.481116,13.896311,5.246831,29.809308,0,6.327204,5.303887
2,nbis-gene-18547,5.195825,6.8296715,6.299505,19.875421,9.583486,14.122912,0,7.106334499999999,9.228552
1,nbis-gene-18548,73.927396,141.205967,232.340733,182.157623,195.678684,178.799247,80.78419,146.351,174.019211
1,nbis-gene-18555,12.577524499999999,14.160321,9.596034,16.407933,8.443448,13.118679,0,11.5490485,6.545852
1,nbis-gene-18556,23.7233495,25.038624,24.303254,31.77117,15.862958,20.897604,0,25.8905485,14.043073
1,nbis-gene-18557,18.768285,23.5551605,11.994115,15.699446,15.765148,37.906066,59.970119,19.238498,5.889529
1,nbis-gene-18558,43.693012499999995,59.911685,68.336339,93.70597,55.706821,59.134772,127.9004095,65.130528,48.130061
1,nbis-gene-18559,161.3718675,149.617546,24.992131,70.724844,33.998289,128.120521,90.4804855,106.976471,61.567272
1,nbis-gene-18560,25.158983,22.725141,10.225,19.335387,8.313008,34.146315,0,23.341038,10.897675
1,nbis-gene-18561,5.301676,7.255838499999999,4.836161,48.840185,3.422952,10.976359,0,10.7409495,2.753405
2,nbis-gene-18563,9.9271425,11.173545,20.925592,21.749791,21.677026,14.442539,0.063614,16.0004125,12.653155
2,nbis-gene-18564,28.683459,47.8431245,95.081396,75.413709,94.709345,49.58825,1.0709675,66.010708,43.570121
1,nbis-gene-18566,0,0,0,0.082436,20.015837,0,0,4.0126325000000005,2.646545
1,nbis-gene-18567,1.6740154999999999,1.6182095,1.696536,10.09508,2.519285,1.662165,0,3.814255,2.604538
1,nbis-gene-18568,7.591301,26.114235,29.724122,71.555888,15.313545,10.522244,0,30.168021500000002,15.380685
1,nbis-gene-18572,9.387995,14.215935,26.384886,22.637868,17.555484,11.628661,5.280883,15.850226,14.296153
1,nbis-gene-18574,415.12938599999995,458.6862985,25.946153,106.223413,50.730044,609.687273,708.6506830000001,105.670824,152.342363
1,nbis-gene-18575,12.100705000000001,19.0944015,13.454879,26.982609,17.725469,27.06901,1.7700535,24.2666415,16.859665
1,nbis-gene-18576,21.7405295,38.1875135,11.93458,23.858098,10.557815,29.108185,0.050092,11.601398,11.35767
