PS,GeneID,gamete,matSP
7,ser_TRINITY_DN10795_c1_g1,259,531
1,ser_TRINITY_DN10795_c1_g2,259,232.5
1,ser_TRINITY_DN10795_c1_g3,3012,4245
8,ser_TRINITY_DN10795_c1_g4,5411,4986.5
1,ser_TRINITY_DN10797_c0_g1,8227,8272
8,ser_TRINITY_DN10799_c0_g1,5840,6353
7,ser_TRINITY_DN108_c0_g1,5648,7816
8,ser_TRINITY_DN10801_c0_g1,6968,6068
8,ser_TRINITY_DN108029_c0_g3,7832,7019
5,ser_TRINITY_DN10806_c0_g1,6157,3965
8,ser_TRINITY_DN10806_c0_g2,7873,5294
8,ser_TRINITY_DN108082_c0_g2,2203,2192
8,ser_TRINITY_DN10810_c0_g2,6222,7111
8,ser_TRINITY_DN10813_c0_g1,772,232.5
8,ser_TRINITY_DN10819_c0_g1,2344,3452
1,ser_TRINITY_DN10819_c0_g3,7769,7959
8,ser_TRINITY_DN10820_c1_g5,5531,5228
8,ser_TRINITY_DN10823_c0_g1,2143,1728
8,ser_TRINITY_DN10826_c0_g1,3599,3670
8,ser_TRINITY_DN1083_c0_g3,7267,6492
8,ser_TRINITY_DN1083_c0_g4,4060,1081
8,ser_TRINITY_DN10836_c0_g1,7801,6889
8,ser_TRINITY_DN1084_c0_g1,3243,1067
8,ser_TRINITY_DN10840_c0_g1,3976,2346
1,ser_TRINITY_DN108427_c0_g1,6618,6246
1,ser_TRINITY_DN10853_c0_g1,591,503
5,ser_TRINITY_DN108567_c0_g1,4979.5,6044
8,ser_TRINITY_DN10857_c0_g1,3456,5525
5,ser_TRINITY_DN10861_c0_g1,4896,3556
8,ser_TRINITY_DN10864_c0_g3,2951,5074
7,ser_TRINITY_DN10868_c0_g2,259,664
7,ser_TRINITY_DN10873_c0_g1,1538,1165
8,ser_TRINITY_DN10874_c0_g2,1641,2482
1,ser_TRINITY_DN108756_c0_g2,6632,4861
8,ser_TRINITY_DN10884_c0_g1,8224,8054
7,ser_TRINITY_DN108841_c0_g1,7614,7138
1,ser_TRINITY_DN10904_c0_g1,4940,2262
7,ser_TRINITY_DN10904_c0_g2,2264,5229
7,ser_TRINITY_DN10907_c0_g2,2361,4124
1,ser_TRINITY_DN10909_c0_g1,2223,7271
8,ser_TRINITY_DN1091_c0_g1,2455,3525
2,ser_TRINITY_DN109147_c0_g1,2969,4386
1,ser_TRINITY_DN10925_c0_g1,3721,3422
2,ser_TRINITY_DN10931_c0_g2,1623,1594
8,ser_TRINITY_DN10931_c0_g3,3300,1776
7,ser_TRINITY_DN10933_c0_g1,3163,5674
7,ser_TRINITY_DN10933_c0_g2,4831,5824
1,ser_TRINITY_DN10935_c0_g1,5316,3303
8,ser_TRINITY_DN10937_c0_g2,8165,645
8,ser_TRINITY_DN109392_c0_g1,3834,2169
2,ser_TRINITY_DN1094_c0_g2,3994,5318
8,ser_TRINITY_DN10948_c0_g3,4078,7352
6,ser_TRINITY_DN1095_c0_g1,8025,8060
1,ser_TRINITY_DN1095_c0_g2,5581,4321
8,ser_TRINITY_DN10952_c0_g1,5884,6143
7,ser_TRINITY_DN10953_c0_g1,4008,4232
2,ser_TRINITY_DN10954_c0_g2,5758,5107
8,ser_TRINITY_DN10956_c0_g1,5697,6754
7,ser_TRINITY_DN1096_c0_g2,6955,7017
8,ser_TRINITY_DN10964_c0_g3,3944,3378
8,ser_TRINITY_DN10968_c0_g1,5908,5991
8,ser_TRINITY_DN10968_c0_g2,4096,3022
7,ser_TRINITY_DN10974_c0_g1,6664,6796
8,ser_TRINITY_DN10978_c0_g1,7175,6262
1,ser_TRINITY_DN10979_c0_g1,3211,3352
7,ser_TRINITY_DN10979_c0_g2,3896,3309
1,ser_TRINITY_DN1098_c0_g1,6991,6182
8,ser_TRINITY_DN1099_c0_g3,1276,8200
8,ser_TRINITY_DN1099_c0_g5,1089,8177
8,ser_TRINITY_DN10991_c0_g1,7631,8068
8,ser_TRINITY_DN10993_c0_g1,2867,2459
8,ser_TRINITY_DN10997_c0_g1,3428,5246
8,ser_TRINITY_DN109989_c0_g1,7993,4365
8,ser_TRINITY_DN1100_c1_g1,5435,4308
8,ser_TRINITY_DN11006_c0_g3,736,616
7,ser_TRINITY_DN11008_c0_g1,1571,1343
8,ser_TRINITY_DN11008_c0_g2,3024,2881
8,ser_TRINITY_DN11009_c0_g1,3226,6751
2,ser_TRINITY_DN1101_c0_g1,6196,7490
1,ser_TRINITY_DN11010_c0_g1,5124,5469
7,ser_TRINITY_DN11011_c0_g2,4952,3711
8,ser_TRINITY_DN1102_c0_g1,3241,6791
8,ser_TRINITY_DN1102_c0_g2,828,915
8,ser_TRINITY_DN11021_c0_g1,5298,2304
3,ser_TRINITY_DN11022_c0_g1,2817,5133
7,ser_TRINITY_DN11026_c0_g1,962,4195
7,ser_TRINITY_DN11027_c0_g1,6372,5401
8,ser_TRINITY_DN1103_c0_g1,3959,4544
8,ser_TRINITY_DN11031_c0_g1,5608,6539
8,ser_TRINITY_DN11032_c0_g1,7503,7131
1,ser_TRINITY_DN11033_c0_g1,7090,7479
7,ser_TRINITY_DN110356_c0_g1,5423,6564
2,ser_TRINITY_DN11036_c0_g1,5716,6951
1,ser_TRINITY_DN110366_c0_g1,4446,5222
7,ser_TRINITY_DN11037_c0_g1,4343,7759
7,ser_TRINITY_DN11040_c0_g1,2056,3397
8,ser_TRINITY_DN11042_c0_g1,5494,3695
