rank,gene_id,f_immGA,f_matGA,matSP_holdfast,matSP_meristem,matSP_stipe,matSP_vegfrond,matSP_frond_sorus,matSP_sporophyll_sorus
7,nbis-gene-15239,27.858922,122.729276,4.3006505,0.924487,0.297004,0.131653,220.273969,261.274921
8,nbis-gene-1524,30.4639155,0,8.248141,5.223696,3.202254,3.176884,10.750067,16.671849
5,nbis-gene-15240,9.424827,0.145626,3.453492,3.717357,3.126527,6.660449,11.991175,11.092626
1,nbis-gene-15241,0.536809,3.778464,85.7297235,0.611231,0.68985,0.346716,9.90197,5.309141
7,nbis-gene-15242,1.2698115,2.824102,0,2.449052,2.78137,0,2.550051,5.699698
1,nbis-gene-15243,22.931884500000002,0,7.2299085,4.885161,9.629334,12.837633,3.737608,5.140238
1,nbis-gene-15244,3.2088585,1.740069,0,0,0,0,10.972447,15.185529
1,nbis-gene-15245,2.084465,1.065792,0,0.588708,0,0,10.802853,12.332714
7,nbis-gene-15246,4.773403,16.445423,68.62455349999999,103.878279,93.218536,10.215096,22.308787,25.282887
1,nbis-gene-15247,432.2881825,1643.683697,77.242637,23.90883,16.048806,42.111739,86.063978,89.736948
2,nbis-gene-15249,24.100879,7.962254,85.529684,154.804813,111.050804,68.959949,145.065053,158.868801
8,nbis-gene-1525,5.6732025,0,4.764521,1.184999,1.489982,1.005938,0,1.466748
7,nbis-gene-15250,5.4317285,0,10.2779025,15.975373,9.717951,4.41294,8.446252,8.038605
1,nbis-gene-15252,11.7628865,57.478905,79.198555,299.617395,270.022466,262.438128,121.792406,110.349414
7,nbis-gene-15253,13.156908,0,29.2726285,12.76191,11.220146,13.517266,50.546576,46.294857
1,nbis-gene-15254,138.9076775,0.605486,17.470633,87.527984,68.68052,60.052654,97.640523,76.702689
1,nbis-gene-15255,650.904855,11.967919,890.7783320000001,1610.554982,1467.508981,1365.869972,1930.342393,1839.775236
7,nbis-gene-15256,14.4096045,27.32842,11.2048375,29.475192,44.09708,29.88776,70.942873,66.390949
2,nbis-gene-15257,5.916028,0,3.0171405,17.236109,23.887012,11.343676,23.267536,18.768247
7,nbis-gene-15258,1.6162619999999999,4.849902,11.888935499999999,14.454938,14.240335,14.919563,21.320086,18.491596
7,nbis-gene-15259,17.652364,0,0,12.661617,7.549332,0,0,0
7,nbis-gene-15261,0,0,0,0,0,0,0,0
1,nbis-gene-15264,0.533927,1.856792,58.4863735,5.921096,30.014497,3.800987,2.965689,5.158884
7,nbis-gene-15265,4.846851999999999,0,2.0128455,1.284057,0,5.711944,2.935318,7.063088
1,nbis-gene-15267,280.4558355,793.338564,404.40703299999996,350.741272,357.112518,372.207455,239.0424,196.34364
1,nbis-gene-15268,2.7358355000000003,0,8.1931735,22.239612,43.120914,27.068586,10.4672,13.221224
3,nbis-gene-15269,26.6274125,51.317166,0,1.716444,1.488211,2.860527,9.581696,6.146979
8,nbis-gene-1527,16.8475985,2.2495,5.929581000000001,32.601096,30.744122,11.449595,128.399543,142.334092
2,nbis-gene-15270,4.4538985,3.666467,4.71321,25.963367,27.311836,25.826533,24.057926,24.768393
1,nbis-gene-15271,7.159545,8.542077,8.535643,5.555062,0.89093,9.806696,14.712261,13.095998
1,nbis-gene-15272,22.256210000000003,55.144804,4125.988526499999,1913.798907,1342.679368,407.582711,216.251796,734.642494
1,nbis-gene-15273,33.632107,130.436762,18.679077,49.740117,33.547225,61.669797,58.787746,50.47748
7,nbis-gene-15274,1.7542274999999998,1.456348,3.1995825,0.707561,0,0.18913,5.201466,2.122561
1,nbis-gene-15275,7.5162395,45.557495,6.516027,17.907733,11.148265,24.588221,28.592899,27.368619
7,nbis-gene-15276,10.643754999999999,0,0,1.6315,1.534345,0,3.476333,1.883759
7,nbis-gene-15277,5.8176015,0,7.7367885,27.161855,30.529836,29.898228,27.208268,21.826622
2,nbis-gene-15278,2.5102485000000003,0,4.157708,20.5715,11.848917,18.684208,17.459814,13.002498
1,nbis-gene-15279,1.1471244999999999,5.442424,2.2472215,3.018912,2.234464,0.982937,24.30952,26.087989
7,nbis-gene-1528,4.342708,0,22.0452335,26.571259,37.402871,20.482178,20.178474,22.88996
1,nbis-gene-15280,0.4965575,0.854977,4.2125805,8.291127,11.724443,10.6268,12.670946,14.839208
7,nbis-gene-15281,32.888435,0,0,1.611804,1.63743,0,1.940281,3.546918
1,nbis-gene-15282,23.681038,91.191546,13.3651395,22.577968,17.187397,20.803679,22.667307,20.063833
1,nbis-gene-15283,1.6172529999999998,0,2.820893,5.027476,11.141387,12.875379,22.577544,25.502229
1,nbis-gene-15284,32.427068,1.021328,67.5286585,83.337285,80.280654,128.071191,63.281129,63.092641
4,nbis-gene-15285,0.0177075,0.071322,0,0,0,0,7.556795,13.496724
2,nbis-gene-15286,3.827126,0.067785,10.0703745,15.476156,11.83509,15.298947,24.496209,24.438425
1,nbis-gene-15287,28.175309,42.351478,79.67669000000001,114.47117,138.220961,64.991657,54.086552,79.740657
1,nbis-gene-15288,18.7803225,79.003524,50.8368595,84.94739,77.245868,112.431696,110.796138,94.351489
1,nbis-gene-15289,4.894852,26.475035,1.7585389999999999,2.530398,1.188053,3.936944,6.128481,5.0671
2,nbis-gene-15290,0.3967295,0,8.060167,7.457943,9.049723,8.998232,6.127096,7.928619
1,nbis-gene-15292,3.890867,16.709174,11.0165325,22.114838,17.26464,35.327031,23.101039,21.42528
7,nbis-gene-15293,19.1561775,93.524666,150.9946595,112.095714,73.291604,58.452729,89.223174,108.085042
1,nbis-gene-15294,7.2239715,2.361596,3.132298,9.050293,13.713811,40.114059,21.444837,17.91163
1,nbis-gene-15295,15.207345499999999,34.492115,4.3847235,9.429948,7.541562,11.029847,41.184992,43.374014
1,nbis-gene-15297,563.6443165000001,2066.980166,2317.5612895,2770.888504,2468.713614,3473.135515,1331.787437,1400.111612
7,nbis-gene-15298,23.2210935,0,1.227142,19.95657,18.769891,15.538855,44.210054,40.632216
1,nbis-gene-15299,3.061078,2.628059,7.439422499999999,17.485565,10.841457,12.238744,35.977684000000004,38.743889
7,nbis-gene-153,7.6156795,0,10.0549165,0,0,0,0,1.705807
8,nbis-gene-1530,9.34602,2.253497,21.5229605,14.270528,20.773216,27.631613,16.723092,10.623798
1,nbis-gene-15300,14.0881715,77.043654,20.470165,59.652214,63.645161,32.423772,36.946498,41.590272
7,nbis-gene-15301,2.913259,11.748833,0,0.036465,0,0.031191,12.157452,15.201697
2,nbis-gene-15302,13.670407,150.457498,1.0110424999999998,8.003853,4.193636,7.568991,18.645408,20.62125
1,nbis-gene-15303,8.661141,62.748454,0.7630659999999999,5.371874,2.981028,6.922267,17.704745,18.028248
1,nbis-gene-15304,4.0473585,4.541448,0,5.902026,7.847641,16.781514,16.053863,11.25914
7,nbis-gene-15305,1.8666265000000002,0,1.1028215,9.869888,2.24313,0.329127,16.506473,23.965753
7,nbis-gene-15306,1.4076405,0,1.482243,9.196658,2.626582,0.218986,17.58934,30.742678
7,nbis-gene-15307,7.9121939999999995,45.235398000000004,47.421159,1.56819,0.95938,0.221451,14.759652,15.269714
7,nbis-gene-15308,97.1997815,15.641287,15.520791,12.275557,20.212944,5.662929,16.851826,14.419904
1,nbis-gene-15309,21.645529500000002,38.55365,126.561117,36.17734,40.671287,20.291581,20.95933,24.276364
7,nbis-gene-1531,13.182445999999999,82.7073,34.050643,65.863626,58.141427,66.279199,66.668893,74.846249
7,nbis-gene-15310,1.0991650000000002,7.804719,13.8806655,0.651347,0.827905,0.194808,2.528143,2.368519
2,nbis-gene-15311,0,0,0,0,0,0,17.449211,17.53714
1,nbis-gene-15312,0,1.185519,0.1006045,0.411117,0.11904000000000001,0,109.329286,169.954445
5,nbis-gene-15313,20.3701565,109.499612,3.2035370000000003,6.856691,6.742364,2.318421,10.371008,10.359346
2,nbis-gene-15314,3.342775,0,5.817232,44.038688,22.491582,54.668559,13.101105,15.246431
1,nbis-gene-15315,5.5993735000000004,59.691117,7.4804949999999995,23.413555,19.81809,36.356202,31.938354,38.138978
1,nbis-gene-15316,82.9182715,0,84.006046,125.693171,104.296887,79.346698,131.711514,199.512232
7,nbis-gene-15318,1.133496,0.879755,3.4412105,15.853654,17.482173,9.581795,15.162887,14.768415
1,nbis-gene-15319,8.8438795,0.401802,4.1599785,3.214384,5.693902,0.698653,7.529408,4.942387
7,nbis-gene-1532,3.9782875,0,10.79404,15.175418,9.635348,10.049612,15.4884,15.161517
7,nbis-gene-15320,0,0,0,0,0,0,20.720882,31.018975
1,nbis-gene-15321,1.357869,3.714698,2.496601,9.229757,6.642822,17.888767,7.425988,14.040108
5,nbis-gene-15322,4.8274775000000005,4.047657,2.8150955,3.416921,2.741279,4.6485900000000004,13.85329,13.649867
1,nbis-gene-15323,3.229724,0.057961,0.1559795,0.430843,0.416265,0.707286,6.387848,11.101096
1,nbis-gene-15324,45.9778145,17.409245,9.483083,20.341,14.126768,41.420885,40.535699,38.82736
1,nbis-gene-15325,162.7480335,145.999907,0,2.900041,9.944882,0,0,0
2,nbis-gene-15326,23.0644435,117.005841,39.4974085,28.148901,26.044928,28.871494,29.67332,25.596404
1,nbis-gene-15327,1.8851360000000001,4.532109,4.5901175,4.236177,5.704476,2.272014,9.488654,7.605052
1,nbis-gene-15329,0.0783175,0.150374,0,0,0,0,7.277316,12.28249
7,nbis-gene-1533,7.357997,0,4.4567385,12.607647,9.392989,31.520472,19.688903,19.740069
7,nbis-gene-15330,21.634054499999998,0,6.308499,0,2.157553,3.076474,2.436395,2.672539
5,nbis-gene-15331,3.5638995,8.678657,5.59048,19.119697,24.208232,27.1567,36.684161,27.738165
2,nbis-gene-15332,41.008896,51.775957,2.2332195,7.585628,10.800026,11.135607,24.638953,33.761634
1,nbis-gene-15333,3.397522,26.859716,8.403915,10.99047,6.005286,12.380039,26.346991,36.435585
1,nbis-gene-15334,0,0,0,0,0,0,43.38934,68.628468
7,nbis-gene-15335,5.082685,2.017939,3.533484,0,6.356886,1.320333,0,0
1,nbis-gene-15336,1.2801624999999999,13.41524,0.700026,2.001638,1.070519,0.882513,23.314511,22.098521
7,nbis-gene-15337,45.082049999999995,0.561598,104.729842,96.057213,43.087099,6.885923,645.676892,328.514338
1,nbis-gene-15338,33.789093,157.304617,16.935311499999997,18.201519,13.582943,17.32518,28.548369,30.694637
1,nbis-gene-15339,7.5698305,51.616215,17.000888,32.778936,24.793804,31.948411,24.970834,23.586589
8,nbis-gene-1534,8.4507355,0.190481,40.4358465,187.110639,66.963675,28.005808,138.416402,133.846193
4,nbis-gene-15340,0.017227,0.136929,0.023222,0.160528,0.057924,0.030022,64.361506,58.970427
1,nbis-gene-15341,5.5064875,25.137934,22.391489999999997,21.608033,24.151315,55.558598,12.160345,14.166891
2,nbis-gene-15342,5.3663805,0,19.027036000000003,13.273629,6.12238,12.791729,5.565949,3.121732
1,nbis-gene-15344,112.6789985,18.334825,0,0,0,0,0,0
2,nbis-gene-15345,0,0,0,0,0,0,0,1.487626
1,nbis-gene-15346,8.9975485,139.797206,1.8303805,0.713378,0.906433,2.321582,1.569063,1.844224
1,nbis-gene-15347,0,143.41565,0,0,0,0.342887,0,0
1,nbis-gene-15349,60.5478765,176.684949,62.5739285,139.079878,99.067867,202.439521,159.348207,148.989361
7,nbis-gene-1535,4.3706505,201.791293,69.29889,0.381177,0.103393,1.511973,6.741958,1.285629
6,nbis-gene-15350,19.578422500000002,2.163066,1.461393,1.807609,1.828623,0,2.055195,4.477377
1,nbis-gene-15351,12.7963485,0,1.752765,3.669378,3.493375,5.598686,20.068706,26.123931
1,nbis-gene-15353,0.1382765,0,15.077760000000001,4.553075,6.947078,5.545772,9.042103,10.031821
1,nbis-gene-15354,31.544548,57.710789,22.703804499999997,25.176883,19.267934,17.880413,51.074661,71.324314
1,nbis-gene-15355,25.2328185,44.006618,28.643930500000003,28.957707,24.497837,48.622108,26.905202,25.431397
7,nbis-gene-15356,5.675739,56.971887,13.011694,28.930762,18.599286,34.179926,30.390576,25.036821
4,nbis-gene-15357,0.021927000000000002,0,0.0195875,0.027116,0,0,5.280812,6.590423
5,nbis-gene-15359,42.398783,8.283966,4.752862,0,5.806979,2.133999,0,2.414351
7,nbis-gene-1536,5.0927880000000005,1.536342,18.9724175,24.544548,23.359866,23.538252,74.673514,70.664459
3,nbis-gene-15360,25.373299,9.197057,0,0,0,0,3.957117,0
6,nbis-gene-15362,0,0,0.0243425,0.033732,0,0,15.900361,16.83006
1,nbis-gene-15363,3.226451,0,7.1275445,12.884613,9.043531,15.557676,26.807167,20.925005
1,nbis-gene-15364,85.03977950000001,260.46913,190.108102,205.840333,186.289208,310.930668,171.421508,173.847934
1,nbis-gene-15365,2.1215375,0.260444,3.5512145000000004,20.984757,10.506194,15.838201,60.614178,51.94706
6,nbis-gene-15366,3.7780945,0.122702,8.308887499999999,33.815671,41.805233,29.605119,47.719719,51.657773
7,nbis-gene-15367,4.0249144999999995,92.367991,7.214669,10.004959,12.605773,26.359367,25.839363,20.492734
7,nbis-gene-15370,1192.42627,123.202615,194.40318200000002,141.006565,98.352582,47.20018,150.484585,180.252508
3,nbis-gene-15376,73.5978695,0,20.088592499999997,42.728808,36.99959,36.72419,31.841844,27.308135
1,nbis-gene-15378,5.163822,22.497826,4.74167,5.031582,2.888853,0,4.995879,6.279636
7,nbis-gene-1538,2.2764059999999997,25.82538,1.4229319999999999,12.514442,11.301495,1.941915,48.934441,54.120329
5,nbis-gene-15380,14.1992455,0,0,0,6.950725,0,3.403176,14.598923
5,nbis-gene-15381,23.1438135,0,3.15817,7.695975,9.397473,2.990276,6.090639,5.886756
1,nbis-gene-15382,7.6543875,10.162493,9.050201000000001,18.696031,7.520807,4.283152,15.316045,17.752809
2,nbis-gene-15383,8.185684,0,5.79218,0,0,0,0,0
1,nbis-gene-15384,1.7909025,0,0.3029695,4.875723,3.196152,7.532811,13.817513,15.663453
2,nbis-gene-15385,3.1054015,6.933773,34.077664,19.036556,28.681933,25.973224,34.167901,33.804184
2,nbis-gene-15386,22.2929945,2.003764,8.9633985,58.649885,63.298479,46.61775,45.959525,30.109957
1,nbis-gene-15387,4.0136745000000005,10.898719,9.8123815,14.308276,18.81396,27.091408,49.218,40.054629
1,nbis-gene-15388,4.805277,5.414325,4.955293,10.200466,4.716339,11.339954,54.863974,43.478685
1,nbis-gene-15389,3.825622,5.610084,11.432235,18.023669,19.726694,12.27284,39.077259,35.006563
2,nbis-gene-15390,4.458713,57.373107,1.934,5.456203,2.527974,6.654184,15.246696,13.874448
7,nbis-gene-15394,15.1917885,74.170626,8.03713,9.208609,6.514564,14.455202,13.864086,11.370194
4,nbis-gene-15395,4.548595000000001,30.968809,18.571824,23.875813,15.170103,26.011716,20.845022,21.577469
1,nbis-gene-15397,44.689572999999996,272.612663,133.4464015,84.161948,81.041581,139.088797,78.550046,62.861016
7,nbis-gene-15398,6.9600115,1.091941,44.909433,66.621763,55.623989,46.536768,78.535711,71.698491
7,nbis-gene-154,2.265931,0,2.702845,10.171685,3.609176,3.073139,19.262941,25.132234
8,nbis-gene-1540,3.2564175,7.099626,7.821334499999999,8.661889,5.435823,9.162998,9.8717,9.809943
1,nbis-gene-15400,18.3911345,0,32.590768,50.207591,47.003507,15.534843,56.615573,57.439449
7,nbis-gene-15401,14.36119,0,4.4098645,1.774553,6.297829,0,1.779313,5.11742
1,nbis-gene-15402,6.264213,0.16676,5.435262,21.178738,19.850056,18.949354,66.642049,74.237138
1,nbis-gene-15403,12.7484725,0,10.14508,52.208332,55.677868,73.100682,123.946767,136.64901
1,nbis-gene-15404,65.3304535,237.548548,265.19613549999997,147.320993,83.219733,33.922594,176.521911,178.682795
1,nbis-gene-15405,2769.9276499999996,2708.754569,8843.109128,4989.087504,4854.599886,5259.521842,2562.0995,2640.244656
1,nbis-gene-15406,0.0094675,0,0,0.071468,0.063452,0,36.238826,52.518553
2,nbis-gene-15407,3.1565045,0.530491,1.7889405,6.272602,1.9257,1.327957,9.889971,4.662456
2,nbis-gene-15408,6.7337905,45.473855,7.2454715,13.075695,4.242873,4.822883,15.225993,8.675737
2,nbis-gene-15409,133.730093,0.913209,201.3986835,354.659749,255.006811,370.864903,295.518708,247.524701
8,nbis-gene-1541,5.401365,0,124.6832115,48.899482,8.405898,55.400256,37.518142,33.792916
2,nbis-gene-15410,5.165164,0.178704,5.920529500000001,4.336724,2.685077,8.005351,8.455818,6.603774
6,nbis-gene-15411,4.117229,8.581584,5.233223499999999,16.957776,15.285686,18.206888,27.064067,23.875779
7,nbis-gene-15412,4.4913325,0,7.4528735,11.143249,13.931796,10.723498,31.473728,25.693734
1,nbis-gene-15413,26.4785225,0,30.8383635,53.612528,43.412456,39.392752,65.341361,44.444958
1,nbis-gene-15414,72.782917,575.035744,5.4620305,6.916785,3.496416,5.266883,38.620985,38.732453
2,nbis-gene-15415,7.1687345,23.763231,16.71191,19.791695,14.621033,16.643615,32.414678,32.65266
1,nbis-gene-15416,19.419202499999997,0.090253,101.1737215,180.544974,144.607977,140.527309,269.742855,314.255701
8,nbis-gene-1542,1.1873515000000001,0,479.9557575,450.059433,211.790712,445.730549,156.939541,208.451316
7,nbis-gene-15420,10.424195,37.045906,0,0,0,0,0,0
7,nbis-gene-15425,7.8626965,0,0,2.197815,0,1.001798,1.258423,5.713015
2,nbis-gene-15426,1.1820605,0,2.6935450000000003,10.62416,7.872832,13.444163,77.51772,79.686753
7,nbis-gene-15427,3.2322755,47.877954,28.3334535,48.332744,70.157096,35.828353,66.594047,76.306284
2,nbis-gene-15428,29.3269295,24.296698,3.9785945,3.364452,3.373688,5.916782,2.081357,5.831694
1,nbis-gene-15429,6.8925695000000005,0,11.95486,30.693102,29.2543,17.16454,201.445243,203.992301
1,nbis-gene-1543,1.2300325,0,0.9924185000000001,5.849044,6.55161,6.46335,12.545251,12.186475
1,nbis-gene-15430,4.7648165,5.519103,2.788222,10.686986,6.048091,1.736842,29.657037,36.396865
1,nbis-gene-15431,8.891812999999999,0,1.0011065,10.341584,19.287388,3.799247,33.892603,19.327697
7,nbis-gene-15432,6.244755,0,0,2.693956,2.038771,0,6.512194,6.707756
7,nbis-gene-15434,3.0133099999999997,0.533484,0.8280335,3.764087,1.305334,1.487424,12.634164,8.004486
1,nbis-gene-15435,2.8911605,0,0.4977015,3.21979,0.73121100000000006,5.482187,1.260515,0.794118
7,nbis-gene-15436,1.318049,0,3.1327205,1.143823,1.92518,0.650024,12.62402,12.801044
7,nbis-gene-15437,2.561616,2.354216,0,2.900003,1.093823,0.811758,8.684786,7.907554
7,nbis-gene-15438,1.589163,0.516165,4.252356499999999,18.58775,13.679879,11.314699,36.982394,39.629839
2,nbis-gene-15439,0.43055550000000004,0,2.2814395,12.120439,9.087642,22.565305,8.703164,8.241516
8,nbis-gene-1544,4.0958625,0,5.9530905,5.558054,1.554012,3.030446,26.562409,30.94127
1,nbis-gene-15444,0.0083995,0,0,0.037737,0,0,8.958329,7.261636
6,nbis-gene-15445,15.780909000000001,73.529432,6.0004865,5.168275,1.865668,5.994783,19.156444,18.642425
7,nbis-gene-15446,2.2336085,4.441508,7.8232485,16.930261,22.26585,19.647947,18.252307,18.379587
1,nbis-gene-15447,1.5871345,1.893839,0.101998,0,0.152777,0,33.974356,18.793099
2,nbis-gene-15448,33.303503,0,0,0,0,0,0,0
1,nbis-gene-15449,9.9711765,0.973532,0.7823115,7.381466,7.243338,12.356925,32.072775,42.933741
7,nbis-gene-1545,1.3961565,2.056701,6.333743,13.959247,14.30806,13.408653,9.700671,9.6447
7,nbis-gene-15450,5.574923999999999,0,6.487883999999999,11.683795,9.782229,15.828377,21.09889,20.051847
1,nbis-gene-15451,0.4118245,12.522085,0,0,0,0,0,0
7,nbis-gene-15453,3.482318,0,3.6510175,3.485311,9.188495,4.667932,8.845661,13.931253
7,nbis-gene-15454,26.7289235,0,15.886309,34.763608,72.596593,31.701608,36.702567,21.045439
1,nbis-gene-15455,175.455855,0,43.871701,51.918081,114.551896,76.702037,40.366582,27.971163
4,nbis-gene-15456,1.3753715,0,0,2.66393,0,0,6.135004,12.953918
5,nbis-gene-15457,8.0134245,0,11.195394,31.676916,10.896388,1.753312,83.182818,110.957696
1,nbis-gene-15458,24.9871025,1.391679,0,2.551721,2.704347,6.290998,5.009522,2.765509
7,nbis-gene-15459,3.053194,1.972819,27.7383165,23.901521,22.903847,21.929124,46.12681,34.11716
8,nbis-gene-1546,1.783909,0,37.3153485,26.116853,32.586297,13.719788,40.530913,30.402962
2,nbis-gene-15460,6.8915905,0,0.943991,7.750335,15.04142,5.34593,6.74712,10.636432
1,nbis-gene-15461,25.625563,61.757737,15.771616999999999,32.940708,20.913375,32.701677,69.794438,59.285194
5,nbis-gene-15462,76.9962155,7.912438,0,0,0,0,9.090995,5.938594
1,nbis-gene-15464,50.98604,0,46.3321335,24.539671,59.219881,16.025172,40.887532,34.475648
1,nbis-gene-15465,5.03942,17.860468,10.353684,15.816595,9.960431,11.033281,10.04497,8.353048
1,nbis-gene-15466,121.6172995,37.499099,52.4272515,71.265652,64.272103,65.386311,105.472654,103.004658
1,nbis-gene-15467,2.400551,5.002529,16.7667815,4.628691,2.551282,5.361995,7.240568,6.108906
1,nbis-gene-15468,48.095854,259.261357,9.745584999999998,25.035944,19.184612,18.720945,76.841669,74.428366
1,nbis-gene-15469,2.9534045,10.954186,34.4841545,21.031258,20.172359,11.027788,25.051587,26.1221
7,nbis-gene-1547,0.8040855,0.095806,66.9094275,30.152525,39.57904,17.717895,13.246161,20.186727
1,nbis-gene-15470,9.209755000000001,11.689941,24.491839000000002,61.229459,49.657981,23.376557,57.533396,67.934657
1,nbis-gene-15471,11.0922945,67.918093,56.11028399999999,59.628924,54.461058,67.388882,22.534754,27.149002
1,nbis-gene-15472,0,0,0.086859,0.234841,0.622273,0,100.88661,162.763621
1,nbis-gene-15473,4.730366,0,1.418761,17.347958,12.79793,27.471984,21.682989,22.153527
7,nbis-gene-15474,2.9354875,3.429921,0.295606,4.895544,2.357642,5.73008,40.792955,30.868422
7,nbis-gene-15475,0.0132195,0,12.899285500000001,10.11133,9.57015,2.097801,11.034977,15.946922
1,nbis-gene-15476,0.020914500000000003,2.630476,1.757409,0.470216,0.311119,0.219361,39.636437,47.67029
1,nbis-gene-15477,24.317574,154.089088,145.206208,96.891022,109.960105,130.578827,89.217235,103.871193
7,nbis-gene-15478,4.515992000000001,28.338401,52.1518605,241.589585,217.766628,115.640752,42.338235,46.096396
6,nbis-gene-1548,1.079622,0,0.6767925,12.455761,16.64259,6.173984,39.285771,38.751528
1,nbis-gene-15480,1.9544475000000001,3.198804,2.1320449999999997,11.348707,12.696001,22.952481,16.544484,15.914377
5,nbis-gene-15481,15.2069155,0,10.478331,16.567001,16.108338,23.680991,17.634407,18.477416
6,nbis-gene-15482,3.4613085000000003,0,14.7195185,17.400019,32.814675,12.176368,25.76702,29.626616
6,nbis-gene-15483,4.322941999999999,2.597198,1.6951869999999998,6.65794,4.584473,1.747049,17.032426,15.222784
6,nbis-gene-15484,5.417016,0,12.240218500000001,20.671095,36.790086,22.635646,46.085997,31.62693
1,nbis-gene-15486,82.2318885,60.571963,1.0011065,0,1.592814,7.598494,14.596443,4.831924
1,nbis-gene-15487,0.466473,0,6.0752369999999996,11.791318,18.720065,17.079639,18.732989,19.049474
7,nbis-gene-15488,0.025174000000000002,3.603856,0,0,0,0,8.789649,14.865777
1,nbis-gene-15489,4.641094,9.892121,6.697157,6.643153,6.754459,5.72631,13.244611,5.394753
8,nbis-gene-1549,6.602055,0,9.848558,4.559597,1.54406,4.602468,1.838215,1.913306
7,nbis-gene-15490,2.3370889999999997,0.315216,2.1756155,6.560061,5.399782,1.36151,22.467845,22.393443
1,nbis-gene-15491,33.2713745,0.643688,1.552295,34.849413,20.777138,57.986262,33.070086,31.110666
1,nbis-gene-15492,0.3043845,1.740267,0.9012485,3.789012,2.55571,5.152054,2.803781,3.85498
1,nbis-gene-15493,0.243141,0,0.0929555,3.043876,4.546768,4.093626,4.148828,2.505566
1,nbis-gene-15494,0.0325325,3.225438,1.0265515,3.602375,3.459074,0.562272,196.210339,266.6677
3,nbis-gene-15495,5.762702,0,46.932192,57.76663,43.722736,9.555046,66.970211,41.67503
1,nbis-gene-15496,3.501069,0,9.744289,1.437326,3.089486,0,8.965094,13.619193
1,nbis-gene-15497,41.18163,0,3.82775,2.449052,8.344109,7.525024,10.80996,11.399396
1,nbis-gene-15498,51.799592000000004,3.385772,3.1856025,0.777213,0.824015,0.452398,24.782356,25.135674
1,nbis-gene-15499,0.3945505,0,10.788814,12.677477,9.663246,2.067995,18.302965,18.739027
7,nbis-gene-155,16.2248275,0,0,0,0,0,1.73124,0
7,nbis-gene-1550,1.410549,0,2.8314515,26.79614,26.516325,26.084091,37.772002,37.489157
7,nbis-gene-15500,1.039555,1.951766,3.2550730000000003,12.327882,9.285852,13.935445,23.56156,23.689776
5,nbis-gene-15501,10.7435135,2.247515,22.338113,37.307175,32.257057,18.33557,51.206219,47.065223
7,nbis-gene-15502,4.4642915,0,5.4390475,15.286959,11.625741,11.85127,20.253881,17.240123
6,nbis-gene-15503,6.0353785,0,1.758672,9.917661,9.341149,3.01409,19.186613,15.744751
3,nbis-gene-15505,0.038138,0,0,0,0,0,30.102814,28.253327
7,nbis-gene-15506,64.497872,0,54.672202,176.994132,330.780012,304.059173,67.427771,102.670119
1,nbis-gene-15507,2.425342,2.10141,1.8500695,13.110528,15.830363,14.490742,18.217029,17.42431
7,nbis-gene-15508,0.0180085,0,0,0.058611,0.021636,0.018347,11.911007,20.079679
8,nbis-gene-1551,16.3789995,3.060617,2.3477855,11.844242,20.965681,15.62356,5.358133,5.521406
2,nbis-gene-15510,27.6043735,47.010556,20.0823985,14.741817,12.279715,13.91306,9.956584,9.83698
1,nbis-gene-15511,10.806036500000001,28.603681,11.6811265,34.455481,24.870626,25.453975,26.720896,23.030881
6,nbis-gene-15512,9.792441,36.903436,18.5740695,28.502501,29.159641,57.321123,41.117061,39.928413
1,nbis-gene-15513,2.4085505,4.3718,23.372949,14.554994,19.513353,13.832325,25.467203,27.404317
1,nbis-gene-15514,3.2343325,0.112874,16.4378475,23.253493,26.654582,12.822922,41.344714,46.290066
1,nbis-gene-15515,55.9485445,0.367923,60.220339,308.715541,250.160213,299.13633599999997,249.460903,226.474235
6,nbis-gene-15517,3.007531,36.329199,1.1510445,3.622195,1.971121,7.769698,25.123989,28.970093
1,nbis-gene-15518,4.1480825,16.597554,4.1353035,11.169628,5.698948,10.123105,7.832428,6.612805
7,nbis-gene-15519,26.881732,0,0,0,3.681347,2.220018,8.434568,6.456328
8,nbis-gene-1552,5.896798499999999,0,0.873112,2.624034,3.224086,2.450179,7.360084,8.437725
6,nbis-gene-15520,3.795045,0,2.4782605,1.914024,2.206438,0,8.639848,4.597144
1,nbis-gene-15521,13.072298499999999,0,0,1.724415,0,0,1.835045,0
1,nbis-gene-15522,1.535137,0,2.719513,4.870989,3.961929,2.702281,5.539669,7.685935
1,nbis-gene-15523,473.739425,491.088347,698.102726,1001.485872,619.31646,824.055327,211.688068,360.229598
2,nbis-gene-15524,15.5721125,67.280386,15.367135000000001,28.003902,21.407917,31.242611,49.597099,40.207746
7,nbis-gene-15525,0.012941,0.103828,0.1467475,0.050802,0,0,10.483559,13.567913
1,nbis-gene-15526,117.36950999999999,91.268426,137.92961350000002,194.355773,165.228857,204.797578,194.845861,211.413473
1,nbis-gene-15527,43.1809385,3.455604,17.1039525,24.273501,10.579933,0,4.991957,17.083444
1,nbis-gene-15528,3.634069,1.058584,21.349251000000002,23.038143,27.413462,22.179069,31.731436,30.262387
1,nbis-gene-15529,20.955771499999997,19.660869,36.878004,87.481369,76.068261,87.648801,52.552004,54.186796
