PS,GeneID,gamete
1,dis_TRINITY_DN12489_c0_g1,148.04133
3,dis_TRINITY_DN12489_c0_g2,137.580259
1,dis_TRINITY_DN12545_c0_g1,143.951092
8,dis_TRINITY_DN12553_c0_g8,142.326695
8,dis_TRINITY_DN12566_c1_g2,133.871647
8,dis_TRINITY_DN12566_c1_g7,164.081681
1,dis_TRINITY_DN12588_c0_g1,162.310293
1,dis_TRINITY_DN126_c0_g1,128.208752
8,dis_TRINITY_DN1261_c0_g1,151.638902
2,dis_TRINITY_DN1263_c0_g1,126
1,dis_TRINITY_DN12634_c0_g7,184.712465
1,dis_TRINITY_DN12674_c2_g2,402.738942
1,dis_TRINITY_DN1268_c0_g1,134.936561
1,dis_TRINITY_DN1269_c1_g2,287.99593400000003
1,dis_TRINITY_DN12709_c0_g3,166.781653
7,dis_TRINITY_DN12718_c0_g1,138.787794
8,dis_TRINITY_DN12726_c0_g2,271.28393500000004
8,dis_TRINITY_DN1273_c0_g3,126
1,dis_TRINITY_DN12756_c0_g2,214.228403
7,dis_TRINITY_DN12758_c0_g1,183.191011
7,dis_TRINITY_DN1276_c0_g2,132.4732
2,dis_TRINITY_DN12770_c0_g1,447.961776
1,dis_TRINITY_DN12775_c0_g1,162.017562
1,dis_TRINITY_DN12777_c0_g1,251.960361
8,dis_TRINITY_DN12781_c0_g1,162.218895
8,dis_TRINITY_DN12786_c0_g1,172.14583
8,dis_TRINITY_DN12788_c0_g1,159.79608100000002
8,dis_TRINITY_DN12793_c0_g1,701.539853
1,dis_TRINITY_DN12795_c0_g2,163.688532
8,dis_TRINITY_DN12807_c0_g1,139.530549
6,dis_TRINITY_DN12808_c0_g1,168.657546
7,dis_TRINITY_DN12818_c0_g2,148.299878
8,dis_TRINITY_DN12822_c0_g1,154.375689
1,dis_TRINITY_DN12823_c0_g1,129.445592
1,dis_TRINITY_DN12825_c0_g1,149.32427
2,dis_TRINITY_DN12838_c0_g1,126
8,dis_TRINITY_DN12839_c0_g1,134.64237
1,dis_TRINITY_DN12848_c0_g1,138.097339
1,dis_TRINITY_DN12865_c0_g2,126.213569
1,dis_TRINITY_DN12877_c0_g1,902.888212
1,dis_TRINITY_DN12930_c0_g1,219.413664
1,dis_TRINITY_DN12933_c0_g2,298.177231
1,dis_TRINITY_DN12933_c0_g4,126.315706
1,dis_TRINITY_DN12938_c1_g1,373.803452
1,dis_TRINITY_DN12963_c0_g2,133.903916
1,dis_TRINITY_DN12987_c0_g1,135.640652
7,dis_TRINITY_DN13012_c0_g1,159.865899
2,dis_TRINITY_DN13015_c0_g1,138.960438
1,dis_TRINITY_DN13030_c1_g1,160.294898
7,dis_TRINITY_DN13044_c0_g2,164.642575
1,dis_TRINITY_DN1308_c0_g1,142.137945
1,dis_TRINITY_DN13081_c1_g3,136.41152
1,dis_TRINITY_DN131_c0_g1,276.16256699999997
7,dis_TRINITY_DN13186_c0_g2,126
8,dis_TRINITY_DN132_c0_g4,338.542242
7,dis_TRINITY_DN13222_c0_g1,133.479937
8,dis_TRINITY_DN1323_c0_g1,157.06444
1,dis_TRINITY_DN13243_c0_g1,147.44666900000001
8,dis_TRINITY_DN13261_c0_g1,315.351387
7,dis_TRINITY_DN13262_c0_g1,473.469524
2,dis_TRINITY_DN13277_c0_g1,174.691496
1,dis_TRINITY_DN13292_c0_g1,179.695619
8,dis_TRINITY_DN13295_c0_g1,150.15073999999998
1,dis_TRINITY_DN13300_c0_g1,311.295349
1,dis_TRINITY_DN13313_c0_g4,1220.481372
1,dis_TRINITY_DN13316_c0_g1,6184.105561
8,dis_TRINITY_DN13317_c0_g1,195.295911
2,dis_TRINITY_DN13318_c1_g6,128.660448
8,dis_TRINITY_DN13319_c0_g1,858.011058
1,dis_TRINITY_DN13338_c0_g3,167.009098
1,dis_TRINITY_DN1334_c0_g1,137.821157
1,dis_TRINITY_DN13373_c0_g2,126.341565
1,dis_TRINITY_DN13393_c0_g1,163.498348
1,dis_TRINITY_DN13396_c0_g1,305.294199
1,dis_TRINITY_DN134_c0_g2,767.438825
7,dis_TRINITY_DN134_c0_g4,667.277676
1,dis_TRINITY_DN1341_c0_g7,157.469537
1,dis_TRINITY_DN13490_c0_g1,184.684709
1,dis_TRINITY_DN13513_c0_g1,143.048443
1,dis_TRINITY_DN13537_c0_g2,330.174085
6,dis_TRINITY_DN13543_c0_g1,143.688647
1,dis_TRINITY_DN13562_c0_g1,142.993487
1,dis_TRINITY_DN1357_c0_g1,251.820459
1,dis_TRINITY_DN1359_c0_g1,181.995836
8,dis_TRINITY_DN13612_c0_g1,191.772154
8,dis_TRINITY_DN13629_c0_g1,131.71854
1,dis_TRINITY_DN13631_c1_g3,191.884683
1,dis_TRINITY_DN13633_c0_g1,176.234508
7,dis_TRINITY_DN13638_c0_g1,139.686248
7,dis_TRINITY_DN1364_c0_g1,366.322597
1,dis_TRINITY_DN13641_c0_g2,150.51883
2,dis_TRINITY_DN13680_c0_g1,168.0488
8,dis_TRINITY_DN13684_c0_g1,1761.081765
8,dis_TRINITY_DN13688_c0_g1,139.915089
1,dis_TRINITY_DN13690_c0_g1,383.204676
8,dis_TRINITY_DN13701_c0_g1,126.803191
1,dis_TRINITY_DN13703_c0_g1,176.194708
1,dis_TRINITY_DN1371_c0_g1,146.248456
1,dis_TRINITY_DN1375_c0_g1,615.719934
7,dis_TRINITY_DN13764_c0_g2,174.641913
8,dis_TRINITY_DN13787_c0_g1,131.778806
1,dis_TRINITY_DN13798_c0_g1,153.755673
1,dis_TRINITY_DN13806_c0_g2,182.250979
7,dis_TRINITY_DN1381_c0_g2,562.3112960000001
2,dis_TRINITY_DN13811_c0_g1,915.540567
8,dis_TRINITY_DN1383_c0_g1,129.678415
7,dis_TRINITY_DN13858_c0_g1,130.607138
1,dis_TRINITY_DN1386_c0_g1,143.41306
8,dis_TRINITY_DN13863_c1_g2,134.670943
8,dis_TRINITY_DN1389_c0_g1,179.387027
1,dis_TRINITY_DN139_c0_g1,752.934656
8,dis_TRINITY_DN139_c0_g6,202.270946
1,dis_TRINITY_DN13934_c0_g3,161.547441
1,dis_TRINITY_DN13949_c0_g1,138.150226
8,dis_TRINITY_DN1398_c0_g1,142.461321
1,dis_TRINITY_DN13981_c0_g1,126.408643
5,dis_TRINITY_DN1399_c0_g1,155.43843
1,dis_TRINITY_DN13999_c0_g1,350.999722
8,dis_TRINITY_DN14006_c0_g2,132.621133
8,dis_TRINITY_DN1404_c0_g5,129.278969
1,dis_TRINITY_DN14048_c0_g2,520.2224
1,dis_TRINITY_DN14048_c0_g4,262.52569600000004
8,dis_TRINITY_DN14068_c0_g1,205.849705
1,dis_TRINITY_DN14093_c0_g1,259.241779
1,dis_TRINITY_DN14107_c0_g1,169.447937
1,dis_TRINITY_DN14111_c0_g2,244.779047
1,dis_TRINITY_DN14111_c0_g4,207.091451
1,dis_TRINITY_DN1413_c0_g1,435.44835
2,dis_TRINITY_DN14133_c0_g1,149.891429
8,dis_TRINITY_DN1415_c0_g1,138.114546
8,dis_TRINITY_DN14155_c0_g1,126
6,dis_TRINITY_DN1418_c0_g2,212.730324
1,dis_TRINITY_DN1418_c0_g3,246.860029
1,dis_TRINITY_DN1421_c0_g1,1011.082671
2,dis_TRINITY_DN1422_c15_g1,162.353366
1,dis_TRINITY_DN14239_c0_g1,126
8,dis_TRINITY_DN1424_c0_g1,184.47778
1,dis_TRINITY_DN14243_c0_g1,161.424958
2,dis_TRINITY_DN1429_c0_g1,138.28289
1,dis_TRINITY_DN143_c0_g8,516.850717
8,dis_TRINITY_DN14310_c0_g1,328.452701
8,dis_TRINITY_DN14313_c0_g1,148.187747
8,dis_TRINITY_DN1432_c0_g1,137.742551
1,dis_TRINITY_DN14320_c0_g2,988.764258
4,dis_TRINITY_DN1434_c0_g1,227.018028
8,dis_TRINITY_DN14393_c0_g1,604.7047210000001
1,dis_TRINITY_DN14396_c0_g1,268.68838500000004
1,dis_TRINITY_DN14403_c0_g4,196.686674
1,dis_TRINITY_DN14413_c0_g1,377.257964
1,dis_TRINITY_DN14415_c0_g2,222.88373
8,dis_TRINITY_DN14419_c0_g1,138.801056
8,dis_TRINITY_DN14432_c1_g3,133.348879
8,dis_TRINITY_DN14453_c0_g2,170.51010200000002
2,dis_TRINITY_DN14465_c0_g1,138.844378
1,dis_TRINITY_DN14475_c0_g2,709.520651
1,dis_TRINITY_DN14489_c0_g1,152.805325
1,dis_TRINITY_DN14514_c0_g2,135.121439
8,dis_TRINITY_DN14522_c0_g3,531.478206
7,dis_TRINITY_DN14527_c0_g1,164.38254899999998
6,dis_TRINITY_DN14532_c0_g3,128.516975
8,dis_TRINITY_DN14545_c0_g1,127.688538
1,dis_TRINITY_DN14545_c0_g5,134.127587
2,dis_TRINITY_DN14547_c0_g1,134.6789
5,dis_TRINITY_DN1455_c0_g1,131.685418
1,dis_TRINITY_DN14551_c0_g2,584.8306660000001
1,dis_TRINITY_DN14551_c0_g3,128.091771
1,dis_TRINITY_DN14568_c0_g1,126
1,dis_TRINITY_DN14586_c0_g2,975.946601
1,dis_TRINITY_DN1461_c0_g1,153.166359
8,dis_TRINITY_DN1463_c0_g1,225.946201
8,dis_TRINITY_DN1467_c0_g1,129.475284
2,dis_TRINITY_DN14676_c0_g1,131.715397
5,dis_TRINITY_DN14741_c0_g1,165.205288
7,dis_TRINITY_DN14755_c0_g1,132.943938
1,dis_TRINITY_DN14779_c0_g1,660.014593
1,dis_TRINITY_DN1480_c0_g1,138.999384
8,dis_TRINITY_DN14829_c0_g1,127.793129
1,dis_TRINITY_DN14851_c0_g1,173.724296
1,dis_TRINITY_DN14878_c0_g1,176.921587
8,dis_TRINITY_DN14887_c0_g1,128.098496
8,dis_TRINITY_DN14917_c0_g1,151.969716
1,dis_TRINITY_DN14924_c0_g1,210.115941
1,dis_TRINITY_DN14927_c0_g1,147.661734
1,dis_TRINITY_DN14967_c0_g1,143.170162
1,dis_TRINITY_DN14971_c0_g1,157.197229
1,dis_TRINITY_DN14974_c0_g4,976.347544
1,dis_TRINITY_DN14978_c0_g1,182.593899
8,dis_TRINITY_DN14984_c0_g1,174.682278
6,dis_TRINITY_DN14995_c0_g1,130.72833
1,dis_TRINITY_DN14996_c0_g2,126.177126
1,dis_TRINITY_DN14999_c0_g1,142.532176
8,dis_TRINITY_DN1501_c0_g1,142.863404
1,dis_TRINITY_DN15016_c0_g1,159.081481
7,dis_TRINITY_DN1503_c0_g1,275.673163
8,dis_TRINITY_DN1503_c0_g3,132.857174
1,dis_TRINITY_DN15057_c0_g2,163.283531
8,dis_TRINITY_DN15057_c0_g4,132.065426
1,dis_TRINITY_DN1506_c0_g1,126.256058
1,dis_TRINITY_DN15081_c0_g1,130.103472
2,dis_TRINITY_DN151_c0_g1,166.79289599999998
8,dis_TRINITY_DN15102_c0_g1,126.569522
7,dis_TRINITY_DN1513_c0_g3,206.622949
1,dis_TRINITY_DN15139_c0_g1,421.525538
8,dis_TRINITY_DN1514_c0_g1,137.347606
8,dis_TRINITY_DN15170_c0_g1,144.18817
8,dis_TRINITY_DN15186_c0_g1,145.325492
8,dis_TRINITY_DN15191_c0_g1,318.93928900000003
5,dis_TRINITY_DN152_c0_g1,222.69256
2,dis_TRINITY_DN1520_c0_g2,632.323359
7,dis_TRINITY_DN1524_c0_g1,134.790333
7,dis_TRINITY_DN15258_c2_g3,126.758522
1,dis_TRINITY_DN15300_c0_g1,134.035902
1,dis_TRINITY_DN15301_c0_g4,284.916881
8,dis_TRINITY_DN15329_c0_g1,205.480784
1,dis_TRINITY_DN1536_c0_g1,144.076542
8,dis_TRINITY_DN15407_c0_g1,168.903936
8,dis_TRINITY_DN1550_c0_g1,388.050506
8,dis_TRINITY_DN15537_c0_g1,888.603746
7,dis_TRINITY_DN15555_c0_g1,539.072656
8,dis_TRINITY_DN1560_c0_g1,126.997466
5,dis_TRINITY_DN15600_c0_g2,476.931493
1,dis_TRINITY_DN15616_c0_g1,178.409644
1,dis_TRINITY_DN1562_c0_g5,152.686104
7,dis_TRINITY_DN1564_c0_g2,416.969441
1,dis_TRINITY_DN1564_c0_g3,198.556634
2,dis_TRINITY_DN15658_c0_g1,2553.662387
8,dis_TRINITY_DN15681_c0_g1,126
1,dis_TRINITY_DN15693_c0_g1,616.434418
1,dis_TRINITY_DN1573_c0_g3,161.520338
8,dis_TRINITY_DN15739_c0_g2,774.453223
8,dis_TRINITY_DN1575_c0_g3,150.844484
8,dis_TRINITY_DN15765_c0_g1,137.15028
8,dis_TRINITY_DN1578_c0_g1,130.367195
1,dis_TRINITY_DN1578_c0_g2,154.450936
2,dis_TRINITY_DN15808_c1_g2,178.888619
1,dis_TRINITY_DN15808_c1_g3,233.017662
1,dis_TRINITY_DN1584_c0_g2,185.950977
1,dis_TRINITY_DN15841_c0_g1,174.82621799999998
8,dis_TRINITY_DN1587_c0_g3,135.709259
8,dis_TRINITY_DN15905_c0_g1,126
1,dis_TRINITY_DN15913_c0_g1,126
8,dis_TRINITY_DN15952_c0_g1,155.606068
7,dis_TRINITY_DN15994_c0_g1,152.357778
6,dis_TRINITY_DN15998_c0_g1,131.147583
8,dis_TRINITY_DN16_c0_g1,169.010078
1,dis_TRINITY_DN160_c0_g2,744.256083
1,dis_TRINITY_DN160_c0_g3,129.211278
1,dis_TRINITY_DN16001_c0_g2,126.96233
8,dis_TRINITY_DN16016_c0_g1,134.73951
1,dis_TRINITY_DN16038_c0_g5,358.252781
8,dis_TRINITY_DN16043_c0_g1,139.412845
8,dis_TRINITY_DN16047_c0_g1,136.157692
7,dis_TRINITY_DN1605_c0_g1,312.16405499999996
1,dis_TRINITY_DN16067_c0_g2,252.757673
7,dis_TRINITY_DN16083_c0_g1,147.367907
8,dis_TRINITY_DN1611_c0_g1,126
8,dis_TRINITY_DN1611_c0_g2,126
2,dis_TRINITY_DN16122_c0_g1,153.266191
7,dis_TRINITY_DN16122_c0_g3,295.240031
8,dis_TRINITY_DN16134_c0_g1,147.845846
1,dis_TRINITY_DN16156_c0_g1,229.192912
8,dis_TRINITY_DN16161_c0_g1,373.387944
8,dis_TRINITY_DN16171_c0_g1,126.3283
8,dis_TRINITY_DN16182_c0_g7,139.136668
1,dis_TRINITY_DN16206_c0_g1,5259.021905
1,dis_TRINITY_DN16284_c0_g4,131.621283
7,dis_TRINITY_DN16327_c0_g1,136.959713
1,dis_TRINITY_DN16358_c0_g1,140.97793
1,dis_TRINITY_DN16385_c0_g2,130.149896
1,dis_TRINITY_DN16400_c0_g1,1347.727338
1,dis_TRINITY_DN16403_c0_g1,136.742743
1,dis_TRINITY_DN16411_c0_g3,192.50881
1,dis_TRINITY_DN16421_c0_g1,2557.507712
8,dis_TRINITY_DN16423_c0_g1,200.499333
5,dis_TRINITY_DN16438_c0_g1,188.852909
8,dis_TRINITY_DN16439_c0_g1,157.001346
1,dis_TRINITY_DN16452_c0_g1,160.66525
7,dis_TRINITY_DN1646_c0_g1,163.578331
8,dis_TRINITY_DN16468_c0_g1,305.82129199999997
2,dis_TRINITY_DN1648_c0_g1,162.238973
8,dis_TRINITY_DN16486_c0_g1,140.414746
2,dis_TRINITY_DN16516_c0_g3,179.920105
8,dis_TRINITY_DN1652_c1_g1,128.743305
1,dis_TRINITY_DN16527_c0_g1,916.072938
8,dis_TRINITY_DN16532_c0_g1,249.027373
7,dis_TRINITY_DN16537_c0_g1,146.103319
1,dis_TRINITY_DN1655_c0_g4,163.882816
1,dis_TRINITY_DN16557_c0_g1,150.760913
1,dis_TRINITY_DN16578_c0_g1,161.22706399999998
6,dis_TRINITY_DN1658_c0_g1,136.609286
8,dis_TRINITY_DN1659_c0_g2,130.970154
7,dis_TRINITY_DN1660_c0_g1,133.774528
8,dis_TRINITY_DN16660_c0_g3,177.8607
1,dis_TRINITY_DN16662_c0_g1,158.473011
8,dis_TRINITY_DN1667_c0_g1,175.871676
2,dis_TRINITY_DN16676_c0_g1,137.506684
8,dis_TRINITY_DN16685_c0_g3,132.913107
1,dis_TRINITY_DN1669_c0_g1,144.847659
1,dis_TRINITY_DN1670_c0_g1,156.390665
7,dis_TRINITY_DN1671_c0_g1,134.320188
8,dis_TRINITY_DN16714_c0_g4,140.932959
1,dis_TRINITY_DN16729_c0_g2,143.76778
1,dis_TRINITY_DN16747_c0_g1,131.832928
8,dis_TRINITY_DN16751_c0_g2,201.893844
1,dis_TRINITY_DN16760_c0_g1,137.368118
1,dis_TRINITY_DN16765_c0_g1,199.400654
4,dis_TRINITY_DN16768_c0_g1,132.117712
1,dis_TRINITY_DN16771_c0_g1,154.629583
1,dis_TRINITY_DN16789_c0_g1,159.934381
