GeneID,Fs_F_gametes_1,Fs_F_gametes_2,Fs_F_gametes_3,Fs_M_gametes_1,Fs_M_gametes_2,Fs_M_gametes_3,Fs_zygotes_24h_1,Fs_zygotes_24h_2,Fs_zygotes_24h_3,Fs_zygotes_48h_1,Fs_zygotes_48h_2,Fs_zygotes_48h_3,Fs_zygotes_48h_4,Fs_zygotes_48h_5,Fs_zygotes_48h_6,Fs_zygotes_1w_1,Fs_zygotes_1w_2,Fs_zygotes_1w_3,Fs_zygotes_3w_1,Fs_zygotes_3w_2,Fs_zygotes_3w_3,Fs_zygotes_4w_1,Fs_zygotes_4w_2,Fs_zygotes_4w_3,Fs_Fwild_matSP_holdfast_1,Fs_Fwild_matSP_holdfast_2,Fs_Fwild_matSP_holdfast_3,Fs_Fwild_matSP_reptip_1,Fs_Fwild_matSP_reptip_2,Fs_Fwild_matSP_reptip_3,Fs_Fwild_matSP_stipe_1,Fs_Fwild_matSP_stipe_2,Fs_Fwild_matSP_stipe_3,Fs_Fwild_matSP_vegtip_1,Fs_Fwild_matSP_vegtip_2,Fs_Fwild_matSP_vegtip_3,Fs_Mwild_matSP_holdfast_1,Fs_Mwild_matSP_holdfast_2,Fs_Mwild_matSP_holdfast_3,Fs_Mwild_matSP_reptip_1,Fs_Mwild_matSP_reptip_2,Fs_Mwild_matSP_reptip_3,Fs_Mwild_matSP_stipe_1,Fs_Mwild_matSP_stipe_2,Fs_Mwild_matSP_stipe_3,Fs_Mwild_matSP_vegtip_1,Fs_Mwild_matSP_vegtip_2,Fs_Mwild_matSP_vegtip_3
ser_TRINITY_DN3248_c0_g1,3385.1862418012,3324.956756154758,3415.3256847486714,2848.0044345650813,2848.0723505505566,2858.225547647828,6014.304704010241,5551.128886984585,6225.302449230917,4683.410060729382,5352.577579496875,4854.447840367041,5487.593366778237,5590.421485545866,4938.85159679748,5113.04337545299,5628.6744636741305,5002.771942675841,5236.120171853438,6383.345411651447,5836.693467824738,6657.682243167192,7865.860711084504,6372.372963247881,7231.405514534941,6288.990764553647,7025.139205284587,5842.329124336487,4451.63110320627,5165.94808911399,5362.258557519985,5138.82883881058,2915.232907062076,6596.1796103001025,7034.4578029064705,4443.025562586693,6753.820326674064,7327.903499520046,5876.536755652493,4524.012750372532,4838.613056501532,5380.787166695848,7154.001283405163,6558.083321848962,3268.728774180049,5271.304723967331,5109.11057638803,6937.973921498841
ser_TRINITY_DN3259_c0_g1,5292.872834433247,5253.686816296928,6210.934445415587,2847.997788515038,2849.06344944709,2846.010485233556,5311.359850133538,4813.36901247258,5081.9085415000345,4668.325826398669,5165.76947643717,4737.160787899515,5867.467673563305,6466.923370017404,5344.911908521233,4157.469987333604,4226.748097295464,3997.1903510624015,3877.0933302392277,6456.188557020159,4614.663709560257,5958.451862171556,7155.477395229595,4591.658564868859,5231.104911857015,4409.335397577389,5001.22720784549,4312.691009888146,4534.417758833525,3879.714461393836,5259.5566338263725,4881.591958433998,2962.817619964014,4280.917283998137,4562.090833592389,4816.595857278568,5517.191875143342,4868.816787851105,5078.465923508716,4133.532380650725,4095.2573659904547,3614.607467066883,5886.949478472257,6206.365113000758,3199.0046894353572,3549.9548558580896,4126.199260652344,3768.6709487499165
ser_TRINITY_DN326_c0_g1,2891.1958542572283,2902.7731828992546,2938.316849681892,2849.9992926873474,2849.076450299672,2845,3386.6207903203394,3191.9817409398524,3228.5226505948453,3249.2634520033334,3456.295437400942,3345.9391208146185,3427.301860345819,3345.030271118637,3363.896078011517,3582.7909557361672,3799.9222124876005,3501.1772658631007,3568.5904318218404,4532.194557135742,4014.8246079807095,5396.351763213179,6906.477947573489,3924.9027922641862,3878.2533434778434,3990.903765192864,3695.635068219129,3789.2782686836063,3385.8390948935585,3651.6191378269277,3397.914684009301,4192.203834047847,2857.0876869631284,3422.1580305130647,3718.0360090614167,3371.406171333976,3915.5938229609433,3905.3520010217217,3565.2075653103866,3246.387417767245,3209.9597896979185,3036.5638587305816,3553.6048490513967,3692.3947969210762,2899.335801906942,3255.412729685287,3642.425745952567,3265.9911163602424
ser_TRINITY_DN32602_c1_g1,2845,2845,2848.9759405783702,2845.998527631108,2891.626302844132,2917.6184157907455,2945.847200615455,2962.4692213602666,2893.894637919381,3186.0938925057376,3431.7057235136276,3110.244824561946,3250.941406706766,3285.9909137237755,3080.8101320657547,4709.685634421814,5671.566379140077,4654.6434827887515,3952.3917580264906,8271.766927303994,5434.751269933957,6145.921935649237,7657.81363944099,8206.559676096711,6160.17606556459,9548.291675976727,12233.08161312396,6606.741228230017,9389.085101633347,7428.258067983738,7807.539097192869,6074.539920440671,2943.459064416582,4751.4070113384205,9120.141594956678,7625.582521458196,6038.644507695207,12382.123626131053,4827.913037923567,6145.902180046349,5629.405781318186,4114.248872579372,7294.202922010581,7382.071235959356,3615.4097482253496,4753.359411801954,5998.061780293704,3641.2492902806143
ser_TRINITY_DN3263_c0_g1,4682.673844511287,5278.299874360377,5893.844574193047,2857.868106412007,2851.8602501784562,2854.8055991207793,3580.0573556153863,3302.190522681617,3618.502079565682,3452.5917116447454,3677.8048798521886,3568.3431338729197,3947.9308357889367,4332.938026008491,3978.3507427895547,4228.356678441743,4215.0253483815995,3890.654505512694,4477.455863423017,4496.693116552041,4196.91858766077,4192.869654434282,4065.9415720847305,3708.484571017874,2909.624739867964,3023.317443830084,3086.2448519995532,4277.339319200935,3761.3736848663107,3607.354931893955,3154.474634569702,3066.1095956763334,2883.519152511846,4623.623836222593,4620.868751099832,3690.744302983727,3056.5403152316435,3094.641531370986,2965.5998250472935,3249.231418834487,3592.2787413079454,4617.075569395105,3247.54124934856,3309.71435466401,2931.5025675368274,4198.353303085997,4228.536072164814,3576.4011922296786
ser_TRINITY_DN3268_c0_g1,2845.9983006754396,2845.993524181935,2845,2845,2845,2845,2853.096893405068,2860.20006174821,2862.1068556197006,2849.02406073441,2845,2848.014823630062,2847.996644289393,2852.982686795297,2853.9910221683276,2865.160214983224,2879.93355954658,2862.0652302450985,2868.866723136268,2894.803573905092,2896.023467779618,2874.6841862272668,2890.9471538297526,2865.2689843144776,2882.4254586044767,2850.704060155773,2876.732441643528,2875.812171579683,2875.897901788928,2852.7070534057893,3037.4614511207396,2899.114592219224,2848.769405570726,2865.335475874798,2877.64223017179,2984.058959627491,3195.781807255695,2860.9098314056987,3897.5437058305856,2850.950163090879,2848.960524176285,2866.3320520449342,5826.468935644841,4659.3189518655845,2855.8543533988877,2859.9158081117134,2867.7660132918354,2910.6656877082805
ser_TRINITY_DN3268_c0_g2,2845,2846.990973109452,2852.9246908134196,2845,2845,2845,2865.3110646597283,2864.275080676126,2861.71564283206,2848.167978569997,2848.1565641283883,2850.274774135409,2853.1751872234195,2845,2845,2850.1822769878127,2860.156355610717,2855.2621800913494,2854.007998239435,2908.3264550822705,2881.5688248371425,2878.414613281461,2880.5106063198414,2852.444035720333,2893.843169458858,2849.5601138208654,2892.815625177901,2875.8528956042724,2870.336412206365,2855.1683079239715,3021.94872451055,2932.350137280372,2845,2858.151285935295,2922.0212110098246,3020.809582678714,3269.0262783397575,2848.996491994458,3955.01851032157,2850.9537201588273,2845.9852982575635,2856.9998256256044,7374.109769338312,5665.111063645507,2853.8750658927393,2849.996677328856,2847.9652717176846,2893.0716772040064
ser_TRINITY_DN3280_c0_g2,3506.89973974278,3542.2174388201765,3582.268218930931,2846.0029845471377,2846.030288637207,2845,4687.169762797427,4366.878422972983,4965.066529914382,4944.838033270522,6108.721930317646,5418.007537059813,6218.068640257771,7401.988192042551,6310.914951455501,4327.067970195605,4506.024259373871,4238.943198012174,3328.824449938556,4754.68704874244,3900.7929506707806,4933.553254155198,5224.366274578466,4226.622647720571,3100.737468013209,3352.965792267099,3359.22617588491,3762.3116284074295,3907.9174476220014,3835.0482320295773,3792.0523018594513,3532.484038598342,2854.157907122952,3487.6732837539557,3984.232195392584,4147.661197175705,3394.446703490583,3551.8891567898436,3213.2519020732984,4323.235595085842,3963.5502361012705,3384.669256540588,4104.5121387754,4209.087020741348,2932.8009010818064,3330.031203063082,3904.9980331077495,3389.260309650044
ser_TRINITY_DN32848_c0_g1,3387.82268400267,3327.1085457604486,3459.956452011163,2852.031188304,2850.176941998373,2847.053383464638,5728.2659046420185,5629.165090690545,5899.636532829735,5202.61176550255,6316.501036185334,5662.639582020507,6444.380302444562,7238.9845949403,6305.103252183092,4835.527127460122,5175.275856469653,4684.456920093259,3739.5000522811742,4749.873871695479,4136.710502293874,5040.4221948837185,5391.003087232678,5712.949350012434,9755.20804370044,9239.82825944729,7232.9922236220145,3964.1888955728255,3519.0683043398535,3449.1387561113424,5611.989195682082,7014.468156541058,2967.8308679924294,4054.146895932022,4407.934639626633,3505.260796220751,14041.570028019732,9935.913210157581,6573.248121967207,4882.667892208476,4752.098676264706,4091.0536515714166,14714.599287959189,11628.393355054155,3425.7600502086075,5054.802680941415,4944.7492630643865,4522.7646767143115
ser_TRINITY_DN32932_c0_g1,4504.414619110959,4392.378735410955,4965.013501857051,2863.7663722408442,2874.4211756172404,2853.402308938372,4046.6573193550057,3816.3680562630198,4042.569982503775,3795.4905701113016,4075.8176152156675,3976.9529324446466,4225.975305660544,4473.328011150049,4231.360293191787,5675.452816064828,5820.990535857009,5161.944410513198,6819.61954899859,8106.237252428614,6992.206959588817,6339.994577115594,7291.158556085629,5473.945605239509,5362.953269134807,6060.552960139341,4977.389312515599,8069.61971662386,7613.575635973514,6323.753989695726,6080.515307786607,6285.614892089794,3159.3519985017465,7008.055079331778,8807.259654771737,5847.241172311147,6272.196639225416,5304.260355791817,6616.909548410351,5393.207463538574,5747.329028738064,5643.681692864106,7481.02914480227,6884.118876840363,3832.716026126941,5149.630237887308,5558.390323505154,6462.998561710021
ser_TRINITY_DN32958_c0_g1,2845,2846.0602047258735,2846.0718255989996,6999.356068388581,5349.731173367075,11771.882661251864,2846.8023904881634,2850.4047932579724,2845.947501458793,2845,2846.829886470647,2845.9119074767577,2846.981143335333,2846.012694045495,2847.9596720094164,2845.9800988249026,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2846.1566736134305,2845,2845,2845,2845,2845,2845,2845,2845,2848.148722974782,2845,4171.408738660477,4163.915040187294,3430.6819629373895,2845,2846.076481837978,2848.17631868609,2846.0490007108365,2847.1407389526735,2875.195263085656
ser_TRINITY_DN3298_c0_g2,3822.9697258631845,4221.689490218252,3907.092067736877,2867.081999777889,2863.586992880527,2867.5365399284087,6133.269965616664,5813.872249723492,5809.851772835338,5001.9117736330445,5062.564741704338,4964.873548377813,5969.184586316795,5172.311994199215,5078.814460541633,5421.493158831949,6010.8813250847925,5275.2085735034925,6006.2122482375835,6820.655070379084,5901.880347395013,6808.60449071903,6891.497333802055,6152.271286207259,4172.707753666506,4954.7860121540725,5408.738939286719,4554.056771733589,4149.804981237542,4165.575718614163,5274.487682889613,5090.666001556761,2886.098461766472,4455.758954571182,5146.99933061997,4149.215666869171,5760.156516872671,6012.807297368092,4800.826394853579,4891.098947913147,4383.535459062631,4143.458450264943,7530.038960388054,7063.851492040883,3372.726609663413,4979.055245553367,5049.596480638156,6314.192337905464
ser_TRINITY_DN33002_c0_g1,3334.4604832320233,3587.0263095784812,4038.603489113061,2847.001267435121,2845,2846.0155504448135,7753.2714846500585,6229.987307219256,6804.432941038758,4530.777101101299,4880.209036016877,4727.625599258174,5638.829342934012,5333.789199272377,5070.143143979401,7902.385100999687,6648.722599919134,6471.484588751279,5525.948171077113,8414.937560955266,6712.870776484751,8086.02952998014,8695.70589442562,7335.894294350264,4413.222631628858,3490.7867968621495,3538.6173760599268,4190.176032434039,4087.8745299437187,5051.378635859948,3204.933849779236,3731.389009451218,2857.037291635514,3863.946621019725,4158.36459214133,4544.8626309769,3804.264472140012,3936.643794727564,3875.085862499683,3589.94825484347,3623.568825906357,3286.8383087361417,3540.5260197397856,3641.3758647875984,2890.424275759603,3613.1605299976018,3591.494767606047,4555.93009380369
ser_TRINITY_DN33021_c0_g1,4040.0578046833234,3794.8838464312125,4647.048788226516,2853.976559675343,2852.0628519229044,2846.0047491462196,3837.5833422488863,3861.257578684229,3805.0930127737056,3671.736146936594,3965.295738503163,3650.6655436348765,4229.789998092263,4561.5656459584225,3947.1905722487954,3559.5170488460917,3551.1579087266246,3383.110310153374,3724.0595289818475,4233.31807317873,3794.8784169666133,4146.037704103055,4798.868170101073,3418.2122935189636,4070.839993248086,3331.699657596293,3482.1211432668215,4216.1866871286475,3831.1424045024246,3817.8994224871913,3442.838549589128,3225.4456473050113,2904.5051004802986,4226.993339044583,4666.322052748332,3766.060173819522,3995.768877930171,3196.177685414372,4792.110817998693,3697.5921108906796,3594.8052756703323,4739.731413088688,3965.901355213213,4093.3019607062843,3059.8012746856816,3391.7348393454554,3312.6658048617687,4671.84292849355
