PS,GeneID,gamete,E1,E2,E3,E4,E5,E6,matSP
7,dis_TRINITY_DN1671_c0_g1,152.644344,230.294661,297.549448,203.397124,191.237137,187.40884,189.416741,202.8706365
8,dis_TRINITY_DN16714_c0_g4,199.553371,239.674669,196.049718,192.6825505,197.630941,182.5171605,157.823679,189.41939150000002
1,dis_TRINITY_DN16729_c0_g2,189.653994,284.217126,238.609767,263.990324,294.930381,312.7530535,296.140885,287.3020785
1,dis_TRINITY_DN16747_c0_g1,144.898622,142.999913,138.963118,190.71030100000002,178.545709,174.026171,211.64343,174.32223499999998
8,dis_TRINITY_DN16751_c0_g2,346.489584,224.829215,216.616045,183.323131,190.436748,185.6652355,169.258579,196.62084099999998
1,dis_TRINITY_DN16760_c0_g1,148.252222,156.736137,181.951833,164.432321,178.974496,185.2468825,195.526931,182.43789950000001
1,dis_TRINITY_DN16765_c0_g1,166.788134,207.918966,170.008835,168.83560849999998,203.783383,203.854314,212.70932,273.2670405
4,dis_TRINITY_DN16768_c0_g1,141.45551749999998,256.72026,328.87935,162.927536,165.524851,163.283136,168.656672,153.0623755
1,dis_TRINITY_DN16771_c0_g1,198.630444,209.504113,340.022471,264.5674665,312.697805,271.6250265,209.624193,198.2467795
1,dis_TRINITY_DN16789_c0_g1,224.5586735,395.55975,465.713664,296.763862,289.95497,264.702677,227.056998,241.5160245
1,dis_TRINITY_DN16811_c0_g5,396.1017275,431.713157,336.02635799999996,350.293797,384.872482,366.51292750000005,300.215397,208.185899
8,dis_TRINITY_DN1682_c0_g3,611.5203845,319.57081400000004,279.55004299999996,302.927726,288.701081,293.5042285,215.451526,218.27832999999998
1,dis_TRINITY_DN16825_c0_g6,158.180368,172.420618,163.94589,171.40094249999999,188.564971,163.9674695,196.142947,179.2790425
7,dis_TRINITY_DN16846_c0_g2,305.6141475,217.963966,198.168694,231.7912515,234.829389,259.978849,233.10028,213.028154
1,dis_TRINITY_DN16866_c0_g1,443.4579405,444.418073,466.577283,568.3286845,597.9281,789.2057084999999,575.900399,460.7683145
7,dis_TRINITY_DN16878_c0_g1,461.1728895,359.71481700000004,289.060287,283.5391185,366.60836,298.81465449999996,214.724988,241.054504
8,dis_TRINITY_DN16891_c0_g7,130.0715965,157.586319,184.247691,168.1693485,237.094163,160.941595,269.639032,132.9807375
8,dis_TRINITY_DN16907_c0_g1,180.5733855,260.41882699999996,241.814385,639.1838015000001,337.45106999999996,316.0889855,230.427757,228.6769955
8,dis_TRINITY_DN1697_c0_g5,130.1222935,422.704794,390.155942,274.837202,379.283544,331.4109275,540.95205,335.578196
1,dis_TRINITY_DN16986_c0_g1,183.9259535,182.66808,183.98707,225.94392249999999,254.76708,255.517447,195.863434,184.6945555
8,dis_TRINITY_DN1699_c0_g1,158.5323215,359.660877,247.98625,180.92954,178.249484,161.94026000000002,163.43795699999998,167.1070705
8,dis_TRINITY_DN16996_c0_g2,194.17735,354.587241,273.583303,316.44508,571.613499,517.8541685,260.500249,280.7211795
1,dis_TRINITY_DN1709_c0_g4,192.90644600000002,171.50366300000002,169.412557,175.23177800000002,170.372285,163.57266149999998,164.535667,176.9726245
8,dis_TRINITY_DN1710_c0_g1,347.47981949999996,244.375839,267.65594799999997,243.10066999999998,241.168013,244.15589,220.972596,303.2592205
1,dis_TRINITY_DN17106_c0_g1,186.909509,255.174854,312.318499,222.658678,221.04288,218.44008300000002,216.116424,240.342195
1,dis_TRINITY_DN17107_c0_g1,203.7615955,460.999142,468.328126,297.841905,275.45183399999996,295.4683205,266.097911,213.958239
7,dis_TRINITY_DN17112_c0_g1,143.7846685,155.104051,159.565974,153.86271299999999,165.279531,149.817361,164.262325,206.4622185
1,dis_TRINITY_DN17116_c0_g1,253.0776885,179.925724,207.775852,163.196241,162.637246,149.649249,146.154544,141.4128595
1,dis_TRINITY_DN17126_c0_g1,617.02631,403.090592,407.463378,513.2784235,418.417408,351.31623549999995,427.094745,420.1358795
1,dis_TRINITY_DN17179_c0_g1,666.0788064999999,955.254149,1012.115156,1690.310207,2196.140817,3451.6260715,3122.505419,2039.5817435
1,dis_TRINITY_DN17186_c0_g1,232.25426099999999,278.51711,552.74649,315.08394549999997,500.766838,391.41602750000004,295.78042300000004,235.746192
8,dis_TRINITY_DN17193_c0_g1,157.4883325,175.855559,163.125791,237.31823249999997,205.59609,194.836823,210.00303,273.6496085
1,dis_TRINITY_DN17204_c0_g1,215.3158325,201.107665,296.527989,268.036525,320.91103899999996,247.0399255,248.10998,221.0917055
2,dis_TRINITY_DN1722_c1_g1,245.1796285,181.157513,167.905899,199.68415199999998,216.169256,167.99442,175.029904,161.8020705
8,dis_TRINITY_DN1722_c1_g3,245.98452049999997,215.419421,181.725599,353.92369699999995,230.156365,203.9113175,384.388521,331.188215
2,dis_TRINITY_DN17277_c0_g1,163.399556,215.966337,244.237203,232.80931900000002,248.66669,246.2974295,226.718273,302.4631765
5,dis_TRINITY_DN17282_c0_g1,136.271004,240.59206,354.019643,177.044413,165.881602,147.61855500000001,153.248313,155.282139
7,dis_TRINITY_DN17298_c0_g1,130,130,130,581.6237055,153.666933,156.592056,184.250995,135.0253705
1,dis_TRINITY_DN173_c0_g1,139.407419,171.575833,186.633711,171.327294,220.817654,208.039567,156.034773,154.53064849999998
1,dis_TRINITY_DN1731_c0_g1,130.3627935,133.505836,140.442171,134.22767299999998,133.418036,139.3803135,143.319609,253.712364
2,dis_TRINITY_DN17327_c0_g2,211.762553,209.022749,263.301727,288.47225549999996,291.592402,276.565806,277.32620299999996,268.7943295
2,dis_TRINITY_DN17339_c0_g1,1318.312695,130.503618,130.345753,130.061473,130,130,130,130
2,dis_TRINITY_DN17362_c0_g1,151.608064,151.276549,142.552896,213.92956650000002,186.377409,176.2442655,180.406208,144.52675449999998
8,dis_TRINITY_DN17411_c0_g1,225.9397935,265.076615,302.162347,680.3781730000001,818.665718,937.214835,757.484818,979.0639355000001
1,dis_TRINITY_DN17440_c0_g2,233.41662050000002,148.284209,146.244859,162.61537700000002,168.166779,158.6787465,146.706931,156.076448
5,dis_TRINITY_DN1748_c0_g3,250.872946,270.240503,251.219083,254.37719099999998,302.335637,268.92242699999997,227.186648,181.52443499999998
1,dis_TRINITY_DN1753_c0_g1,130.39354500000002,130.42754,130.15066,130.401027,136.089963,135.6292105,222.674762,133.8573945
1,dis_TRINITY_DN1753_c0_g2,1027.7873375,1547.731838,1672.923466,2266.756813,3486.937205,3761.493453,3454.753876,3058.205458
7,dis_TRINITY_DN17650_c0_g2,220.0010775,163.432414,148.664198,132.19179450000001,130.165439,130.04425450000002,130.497435,130.0675525
7,dis_TRINITY_DN17711_c0_g2,203.0270795,307.744739,252.017769,250.454175,223.570759,200.169368,183.748479,228.102236
8,dis_TRINITY_DN1772_c0_g1,140.0071555,249.897585,241.423659,157.20320149999998,148.302487,141.57727699999998,138.651269,138.625184
1,dis_TRINITY_DN1773_c0_g1,185.1075035,456.47107,676.121363,454.0732795,590.2508230000001,421.7003795,261.215549,172.7304605
1,dis_TRINITY_DN1775_c0_g1,200.568144,248.257222,226.268123,272.80206699999997,219.734768,227.122717,204.524645,200.8738695
8,dis_TRINITY_DN17767_c0_g2,155.0652925,235.498594,196.083078,174.25255900000002,175.255142,159.13199150000003,166.05803,195.18385
8,dis_TRINITY_DN17804_c0_g2,243.3846635,213.415873,224.072052,174.5172265,190.81197,189.6368255,186.141604,188.7195275
8,dis_TRINITY_DN17815_c0_g1,218.02282400000001,355.918684,332.01158,272.2303925,255.55352,212.177832,222.643029,233.03909349999998
8,dis_TRINITY_DN17825_c0_g1,142.5375325,169.867708,188.335805,168.136042,241.000403,225.86093449999998,152.465945,138.7925975
1,dis_TRINITY_DN17832_c0_g1,160.82786900000002,203.998395,230.717167,234.22358250000002,219.197246,211.5330955,208.288767,183.31658850000002
8,dis_TRINITY_DN17841_c0_g1,262.2036115,130.451478,130.177052,130.19698649999998,130.031181,130.0671555,130,130
1,dis_TRINITY_DN17869_c0_g1,146.1476465,141.239724,144.946474,174.605886,173.040666,177.206189,166.17987399999998,166.3412405
1,dis_TRINITY_DN17886_c0_g1,240.46079799999998,283.907681,275.753072,326.744816,206.688632,198.666414,211.356061,208.8131945
7,dis_TRINITY_DN17946_c0_g4,283.83621500000004,188.506804,172.243912,178.261484,186.704727,190.656959,171.757081,193.4211795
1,dis_TRINITY_DN17959_c0_g1,166.388063,181.932394,181.466495,284.21223399999997,222.188384,188.67058350000002,188.904791,140.86147649999998
1,dis_TRINITY_DN17962_c0_g1,460.2242965,509.905898,405.999514,288.286879,260.907396,249.563401,254.88523,259.6612455
1,dis_TRINITY_DN17962_c0_g2,163.704263,212.275531,241.226261,201.0874725,209.046487,204.645983,181.617554,173.6280285
1,dis_TRINITY_DN17962_c0_g3,171.311043,212.71764,241.760273,189.8407005,204.052327,203.452352,182.121893,216.15008
7,dis_TRINITY_DN17975_c0_g1,133.64135249999998,132.737967,134.870108,219.49217,178.630656,161.69384250000002,174.44953900000002,164.257453
1,dis_TRINITY_DN17991_c0_g2,267.7653985,376.085687,310.852345,387.32684800000004,262.524021,216.6140105,248.525727,273.1035275
8,dis_TRINITY_DN1800_c0_g1,159.4643565,201.544291,245.779828,187.757707,207.869912,192.9042505,189.657252,167.3908505
8,dis_TRINITY_DN18096_c0_g1,130.560509,130,130,148.0546235,134.703976,138.24427450000002,157.219153,232.47079050000002
1,dis_TRINITY_DN1811_c0_g2,153.805139,203.050018,236.317706,178.7078455,186.866097,191.7125855,184.83927,154.27138100000002
1,dis_TRINITY_DN18139_c0_g1,331.95446549999997,377.477957,302.865157,320.7906735,320.51135,298.1929285,286.499821,204.417462
1,dis_TRINITY_DN1816_c1_g1,303.53503,931.560868,2677.930183,517.8385949999999,626.7413690000001,558.9591915000001,595.3955020000001,574.151321
1,dis_TRINITY_DN18201_c0_g1,169.45172150000002,268.998548,286.098754,231.56522999999999,239.421504,283.422905,238.216326,243.4055335
7,dis_TRINITY_DN18207_c0_g2,144.5343395,190.317593,270.71679700000004,192.9781635,212.634023,222.63615299999998,216.863814,182.548498
2,dis_TRINITY_DN18233_c0_g1,310.99878650000005,396.891883,319.459906,587.6693925,449.298216,388.154648,397.070122,361.85489
1,dis_TRINITY_DN18235_c0_g2,228.9065355,187.330178,191.171441,185.56455649999998,240.355095,326.6498565,191.166362,214.1650545
1,dis_TRINITY_DN1824_c0_g1,142.14668749999998,256.939095,341.72808599999996,256.756907,246.109945,229.345082,235.483884,182.811196
8,dis_TRINITY_DN1827_c0_g4,142.4262235,149.091634,161.51021,182.71682950000002,177.12677200000002,177.2166965,141.520544,164.687178
1,dis_TRINITY_DN1828_c0_g1,132.2010785,150.426502,190.953179,164.24963100000002,199.460192,189.253151,176.842958,172.61109299999998
8,dis_TRINITY_DN18282_c0_g1,335.562324,445.371104,402.769008,280.6615625,226.016064,223.43071450000002,214.83304,212.648278
1,dis_TRINITY_DN18285_c0_g1,823.8005029999999,673.783231,1100.867888,560.213159,764.00573,696.132935,658.136568,842.8101915
8,dis_TRINITY_DN1829_c0_g1,133.89586300000002,132.799978,132.09062,132.047509,140.497489,141.6999905,132.659647,140.606369
7,dis_TRINITY_DN18291_c0_g1,1424.761876,2018.867741,1921.773888,1223.177894,1177.236516,828.1356095,621.524988,238.3867075
1,dis_TRINITY_DN18342_c0_g1,130.647019,134.01251,133.921435,166.01179000000002,206.550378,212.31359600000002,249.54522,233.2001345
8,dis_TRINITY_DN18349_c0_g1,256.96700599999997,215.239827,206.068962,221.882972,198.767663,185.7175585,181.749617,223.09490699999998
7,dis_TRINITY_DN18378_c0_g1,202.17044199999998,311.247654,287.004866,248.069221,256.641709,264.96993150000003,212.971088,213.3484785
8,dis_TRINITY_DN184_c0_g2,230.1822075,137.464572,135.525314,135.27724949999998,136.575756,135.4154585,134.843295,134.6907105
8,dis_TRINITY_DN1841_c0_g3,162.71828449999998,188.506472,206.907115,282.806328,259.090834,209.13615199999998,200.810435,200.12127700000002
8,dis_TRINITY_DN18418_c0_g4,152.419749,218.689809,244.919903,213.8841845,221.483999,199.7077875,178.350584,165.6630485
7,dis_TRINITY_DN1842_c0_g2,535.8034855000001,236.712276,191.200489,186.2771875,214.087781,180.38282900000002,195.464165,171.726869
8,dis_TRINITY_DN18454_c0_g1,259.529404,325.250792,267.293856,220.648443,182.369544,172.800495,183.42814,201.061701
1,dis_TRINITY_DN18458_c0_g1,170.915139,284.185618,302.36890800000003,203.601656,215.547258,209.68947500000002,179.287971,146.5297425
8,dis_TRINITY_DN18485_c0_g2,161.834238,225.254218,150.5421,221.9372845,193.293018,160.620914,170.574453,139.416807
8,dis_TRINITY_DN1850_c0_g1,174.5008155,209.124286,209.058422,199.52880399999998,197.611754,196.2980355,171.364987,195.91639550000002
1,dis_TRINITY_DN1852_c0_g1,145.005372,155.124777,144.021366,168.967462,173.507645,174.362349,157.162082,168.17219649999998
1,dis_TRINITY_DN1857_c0_g1,144.8937055,189.367894,224.311547,195.38155799999998,201.727279,202.54700200000002,175.757095,161.159736
8,dis_TRINITY_DN1867_c0_g2,130.684142,140.078664,153.077091,223.592916,186.481685,167.81964499999998,145.544327,179.30301550000001
7,dis_TRINITY_DN187_c0_g1,422.975961,188.779266,154.960821,140.3031555,136.977226,137.5213875,133.068514,136.715256
1,dis_TRINITY_DN18721_c0_g1,283.807687,293.044974,243.519585,232.750288,298.285763,295.8822875,205.243734,169.05046
1,dis_TRINITY_DN1873_c0_g2,642.0987805,893.970857,506.120755,424.861725,411.164604,498.6429865,268.360368,341.374285
2,dis_TRINITY_DN1875_c0_g1,378.832411,130.817195,130,130,130,130,130,130
1,dis_TRINITY_DN188_c0_g1,1370.0910565,1263.791663,672.124147,543.127491,632.734055,675.438864,470.315149,758.5081775
8,dis_TRINITY_DN18822_c0_g1,251.465006,264.31102899999996,183.343982,203.935024,214.721274,231.868469,249.185688,260.71094
8,dis_TRINITY_DN1885_c0_g1,137.304093,177.146098,214.684995,219.774491,198.570366,188.845361,222.494548,167.85897
8,dis_TRINITY_DN18860_c0_g1,241.64723750000002,202.524594,211.51839,220.30467950000002,225.018364,214.626133,210.453698,250.892849
1,dis_TRINITY_DN18868_c0_g2,174.3651215,168.12163,195.780685,264.316643,260.56575799999996,239.27207900000002,187.237525,167.298103
1,dis_TRINITY_DN18884_c0_g1,241.57941699999998,240.818552,263.985481,305.3494405,294.32815,293.6659335,235.364277,213.0925215
5,dis_TRINITY_DN1890_c0_g2,203.595946,340.598904,468.255561,454.75235999999995,370.601774,306.1303445,236.867113,249.68345
1,dis_TRINITY_DN18904_c0_g1,132.797888,160.457293,188.871046,190.99033400000002,207.17354,203.566827,175.040582,166.864355
1,dis_TRINITY_DN18925_c0_g3,221.08793500000002,230.570386,223.221319,205.78781550000002,193.573172,206.2310115,186.203111,216.49727000000001
8,dis_TRINITY_DN18950_c0_g1,145.9745545,189.730791,213.631684,210.694755,220.404538,209.80086899999998,188.483764,182.922661
1,dis_TRINITY_DN18962_c0_g3,176.1115175,202.692146,222.946735,264.0995195,315.951824,305.6675845,221.692711,202.75830050000002
8,dis_TRINITY_DN18984_c0_g1,367.899604,130.031534,130.077505,130,130,130,130,130
1,dis_TRINITY_DN190_c0_g1,142.4785685,136.786911,133.393084,215.355822,345.675589,255.630557,348.302869,335.73154999999997
1,dis_TRINITY_DN19017_c0_g1,144.3524735,153.232074,142.62406,174.05643750000002,157.967913,169.41244650000002,162.385666,218.4196115
2,dis_TRINITY_DN19056_c0_g1,157.800879,151.07074,142.195599,137.453101,137.050754,137.8051485,141.560702,183.63674450000002
1,dis_TRINITY_DN19060_c0_g1,227.2480335,161.713935,150.685206,141.94163700000001,150.106114,171.9831565,131.079159,137.8742175
6,dis_TRINITY_DN1907_c0_g1,239.239608,239.735162,280.811519,200.074567,209.99388,218.8739185,190.07169,200.448836
2,dis_TRINITY_DN191_c0_g1,1616.9574525000003,2537.547422,2532.521796,2259.5829544999997,1909.017906,1194.7086534999999,2604.368652,1434.584071
1,dis_TRINITY_DN191_c0_g2,1632.1558,1946.876424,1763.665795,1967.302983,2049.128365,1405.9630465,2368.795063,940.2286059999999
1,dis_TRINITY_DN191_c1_g2,133.523008,150.744177,221.090272,189.18395,166.970821,135.26932599999998,647.903527,132.7841655
1,dis_TRINITY_DN19102_c0_g1,156.03752400000002,186.765351,136.194131,158.80780349999998,174.270818,151.0435855,143.913365,131.47873800000002
8,dis_TRINITY_DN19141_c0_g1,174.819421,312.87885600000004,268.935851,198.99373100000003,187.892294,165.64553949999998,175.784275,177.986989
8,dis_TRINITY_DN19147_c0_g1,168.868132,193.490328,225.256933,216.13966,210.501649,220.684484,200.849671,207.8667235
1,dis_TRINITY_DN1915_c0_g3,223.9131375,350.586862,569.9399579999999,366.8999935,419.923605,328.224129,209.544322,175.09351850000002
7,dis_TRINITY_DN19153_c0_g1,621.6799834999999,947.13639,756.871236,726.0103105000001,962.810065,737.471382,811.253899,657.895231
8,dis_TRINITY_DN19169_c0_g6,222.09654,212.338833,185.444669,174.5997485,170.932557,177.2401825,156.706768,169.43496699999997
7,dis_TRINITY_DN19171_c0_g2,189.3177,565.151742,258.329738,973.9278704999999,349.55490699999996,258.640187,250.379324,248.87161550000002
8,dis_TRINITY_DN19176_c0_g1,313.1296675,410.706141,523.533387,655.4574295,787.263541,585.251483,398.34665,316.04621299999997
1,dis_TRINITY_DN19180_c0_g1,614.958968,751.123185,865.528839,824.5372434999999,907.367753,684.5486735,606.0712229999999,463.04098899999997
1,dis_TRINITY_DN19182_c0_g2,500.173443,172.907536,168.719692,179.0613415,186.767158,214.798498,158.961195,178.481826
1,dis_TRINITY_DN1919_c0_g1,284.07757349999997,173.386902,191.093168,207.52292549999999,205.467564,208.62625500000001,204.982984,184.5766165
1,dis_TRINITY_DN19211_c0_g1,351.9788945,343.816242,169.919326,178.76465050000002,177.063026,181.56430949999998,164.299364,171.818098
1,dis_TRINITY_DN19213_c0_g2,231.632939,234.116758,295.2018,918.9927665,396.85327,380.42247,335.267151,291.875865
8,dis_TRINITY_DN19223_c0_g2,234.44230349999998,188.233986,231.92591,238.5417995,246.592936,226.2211265,203.260435,206.1186025
1,dis_TRINITY_DN19261_c0_g2,456.9391225,523.251341,361.776644,381.223233,347.552184,363.6850725,331.335379,358.97560699999997
2,dis_TRINITY_DN19266_c0_g1,313.13161649999995,363.813968,462.061691,420.6054865,365.565661,389.904294,275.46846600000003,270.4489125
7,dis_TRINITY_DN19275_c0_g1,1368.876905,549.880639,665.628413,382.5966965,441.021535,401.43152,447.62401,706.6978750000001
1,dis_TRINITY_DN19304_c0_g1,929.716024,324.672684,242.659414,297.34096,408.301835,445.248158,280.760872,352.62275250000005
1,dis_TRINITY_DN19316_c0_g5,733.24485,387.288728,285.543757,482.4937835,346.725992,299.76147749999996,379.115934,405.1201775
6,dis_TRINITY_DN19330_c0_g1,356.5064025,130.573948,130.3792,130,130.041308,130.022142,130.103597,130
1,dis_TRINITY_DN19345_c0_g1,276.51047800000003,211.78048,225.950055,258.65696649999995,286.57809199999997,299.654456,243.160028,295.94991999999996
7,dis_TRINITY_DN19353_c0_g1,155.555433,183.430889,211.468534,185.81258400000002,196.961671,206.259954,219.940814,191.0887775
1,dis_TRINITY_DN19356_c1_g1,365.985414,471.523734,446.694517,452.8776445,404.355967,498.429134,359.98060599999997,422.429979
1,dis_TRINITY_DN19383_c1_g1,276.5547845,329.991606,466.017137,231.6310175,257.382754,283.25953649999997,198.794001,161.4169015
1,dis_TRINITY_DN1939_c0_g1,258.055295,430.705454,476.195831,335.3783055,524.913678,411.31904099999997,321.307273,208.121061
1,dis_TRINITY_DN19414_c0_g2,245.597285,518.533051,326.143577,580.8438894999999,314.03159800000003,254.6026615,291.01212899999996,264.3440245
8,dis_TRINITY_DN1945_c0_g1,207.96702249999998,161.698163,174.918093,177.3120775,168.078725,149.53724499999998,152.216981,151.244269
8,dis_TRINITY_DN19479_c0_g1,140.50514149999998,132.205957,142.82108,575.7919294999999,463.026163,497.802914,436.812519,139.4146705
8,dis_TRINITY_DN19481_c0_g1,252.03735300000002,226.819889,230.10907,200.1599215,226.683608,199.744869,293.124712,235.400117
1,dis_TRINITY_DN19509_c0_g1,323.851363,307.037637,290.592712,276.99222000000003,264.260784,262.817593,234.346202,215.97124000000002
1,dis_TRINITY_DN19515_c0_g1,359.692837,475.250969,401.000202,132.366331,130,130,130,130
8,dis_TRINITY_DN19524_c0_g3,206.893397,259.62489600000004,240.952036,292.92158,246.240965,216.224657,243.18357,294.9870825
1,dis_TRINITY_DN19530_c1_g1,1029.1966914999998,757.990245,744.061717,1017.165977,1137.692329,1535.8736705000001,1126.636044,958.35204
1,dis_TRINITY_DN19552_c0_g1,300.212277,330.78642,308.361815,192.9841485,292.843098,301.53819749999997,376.73332,311.74538900000005
1,dis_TRINITY_DN19556_c0_g3,152.4952365,205.190393,219.41824,540.0708539999999,449.022241,419.56631600000003,500.55297,148.890017
8,dis_TRINITY_DN1961_c0_g1,130,131.616608,131.046988,130,130,130.29841249999998,130.432471,196.77153649999997
1,dis_TRINITY_DN1963_c0_g4,191.4496145,248.923822,313.745587,274.57907,356.556335,356.8344505,233.02288,185.56835949999999
1,dis_TRINITY_DN1966_c0_g1,130.707537,130.273126,130,130.71534200000002,159.769299,208.71977650000002,130.139645,130
1,dis_TRINITY_DN1968_c0_g1,356.27655649999997,232.027441,435.923392,591.9442275,460.418444,355.6883145,893.842197,242.165267
8,dis_TRINITY_DN1968_c0_g2,133.6215995,153.160752,170.901424,164.34709049999998,154.65591,147.1016105,147.34361,153.07512300000002
8,dis_TRINITY_DN19686_c0_g2,392.12890749999997,625.1633489999999,737.646224,846.2327485000001,1055.565794,791.1826205,1231.379418,3416.0914155
8,dis_TRINITY_DN1971_c0_g2,130.93643550000002,131.270929,132.690631,317.472588,349.275013,328.4093335,408.263116,214.30100099999999
8,dis_TRINITY_DN19763_c0_g1,223.71553600000001,234.25817,210.042896,231.41647949999998,247.656154,237.1707515,199.306531,213.2937205
8,dis_TRINITY_DN19763_c0_g2,177.563828,225.781568,202.40978,179.95334,176.642574,165.120721,159.821483,143.2777195
8,dis_TRINITY_DN1979_c0_g1,130,134.202914,137.223889,243.416297,161.798336,144.69502899999998,179.821649,220.7354795
7,dis_TRINITY_DN1981_c0_g1,262.81903650000004,204.385211,201.059775,150.54071249999998,160.133334,159.971583,156.723526,161.8642795
1,dis_TRINITY_DN19882_c0_g1,219.53245800000002,215.289726,268.943122,298.1077475,226.037853,191.2891535,224.912182,161.4221465
1,dis_TRINITY_DN1993_c0_g1,225.464404,302.274323,299.723027,327.1774495,354.698325,326.418082,248.886044,231.66830850000002
1,dis_TRINITY_DN19957_c0_g4,430.0328835,730.059923,788.294832,428.19564249999996,478.08214,497.0832095,456.484221,601.9003185
8,dis_TRINITY_DN19970_c0_g1,157.72381000000001,184.053899,162.01726200000002,178.9625135,173.160921,154.51233100000002,217.208493,146.852981
8,dis_TRINITY_DN20_c0_g2,320.835679,511.635924,300.614427,483.03441599999996,720.866843,595.717429,760.134602,821.556382
8,dis_TRINITY_DN2001_c0_g3,140.3818765,260.557097,262.733289,200.994647,183.651714,154.96230500000001,163.044787,157.2570215
8,dis_TRINITY_DN2002_c0_g1,231.515966,133.077393,130.459778,130.091241,130,130,130,130
8,dis_TRINITY_DN20044_c0_g1,150.81243999999998,259.235727,239.082976,256.4070565,225.209456,177.877883,202.274888,144.083347
1,dis_TRINITY_DN2005_c0_g2,682.8879265,987.616557,1087.642299,1672.7962714999999,2346.387231,3596.362441,2752.446154,2313.496763
2,dis_TRINITY_DN2006_c0_g1,226.10821449999997,143.526943,157.40371199999998,153.308752,147.983215,141.956753,156.868779,146.8230925
8,dis_TRINITY_DN20077_c0_g1,167.1482555,201.988784,192.422101,197.1186285,207.687419,183.8083335,193.977606,208.90831400000002
8,dis_TRINITY_DN20090_c1_g1,171.18469249999998,225.962685,216.182453,166.7236275,155.527311,152.11145,153.276342,169.448784
8,dis_TRINITY_DN20128_c0_g1,170.9678745,231.755742,245.374859,225.8808665,243.640202,195.32828849999999,175.738071,162.38826849999998
1,dis_TRINITY_DN20151_c0_g1,283.7404015,152.864797,160.309163,160.8355325,176.434253,167.176723,198.948314,164.87415199999998
8,dis_TRINITY_DN2020_c0_g1,153.40468750000002,145.792656,146.291369,141.51151950000002,142.555608,142.944301,138.041272,424.386498
8,dis_TRINITY_DN20224_c0_g1,159.4075795,149.534578,148.893384,154.2146785,154.062563,149.703735,154.73892899999998,197.193568
7,dis_TRINITY_DN2023_c0_g3,179.312828,176.291042,210.350163,207.5089735,264.126223,276.203451,221.590176,191.86690049999999
1,dis_TRINITY_DN20236_c0_g3,357.685419,299.118736,237.253681,293.10943899999995,335.01135999999997,364.775388,231.595849,159.7291635
1,dis_TRINITY_DN20257_c0_g2,289.773548,393.768006,319.22616800000003,379.00960150000003,268.001395,283.40382050000005,337.145767,377.61693
8,dis_TRINITY_DN20288_c0_g1,186.496667,153.554182,161.35272,192.3470035,186.283047,182.6463255,184.620897,202.67211700000001
1,dis_TRINITY_DN20312_c0_g2,161.76630649999998,162.985643,175.095026,181.605966,200.908969,213.01259900000002,191.708495,203.3291015
1,dis_TRINITY_DN2032_c0_g1,711.5047129999999,131.062476,130,130.05750749999999,130,130,130,130
1,dis_TRINITY_DN20337_c0_g1,195.837569,292.973661,360.950634,224.072763,295.992356,338.10616300000004,211.310143,216.00974050000002
1,dis_TRINITY_DN20350_c0_g1,155.99489499999999,312.07451100000003,362.53127,198.9445645,175.97818,167.2827635,185.599518,157.237486
8,dis_TRINITY_DN20366_c0_g1,388.413521,130.096188,130,130.0638415,130,130,130,130
8,dis_TRINITY_DN2038_c0_g2,230.1293285,250.786297,255.334428,193.417812,221.325383,219.2592505,202.019668,221.359244
8,dis_TRINITY_DN2039_c0_g1,371.844093,194.995684,159.784282,174.030848,181.260685,181.62784749999997,186.517013,238.3530045
1,dis_TRINITY_DN2040_c0_g2,194.69907849999998,208.648448,308.822114,242.4257325,222.744562,195.03454,239.280652,236.4394805
1,dis_TRINITY_DN20403_c0_g1,209.4921205,231.561511,212.198322,249.2605475,230.823125,201.42831999999999,227.094947,255.482508
1,dis_TRINITY_DN20415_c0_g1,282.765194,192.682903,186.992181,255.51039300000002,230.630852,197.57339100000002,233.57498,208.866114
2,dis_TRINITY_DN20418_c0_g1,245.08162399999998,222.444126,281.926177,225.974061,246.972055,259.771958,224.703655,240.94779
7,dis_TRINITY_DN20436_c0_g1,369.5683195,272.637777,207.592205,176.663036,186.749636,170.5126075,164.844889,232.27552500000002
6,dis_TRINITY_DN2047_c0_g2,138.1759465,132.352212,137.565335,296.6723455,220.3615,184.103547,193.720218,141.73345949999998
1,dis_TRINITY_DN20477_c0_g1,303.0771485,424.440787,525.393413,423.59423200000003,346.35299499999996,387.681999,316.909853,464.948214
7,dis_TRINITY_DN2049_c0_g1,135.013219,141.146086,148.13497,387.124749,371.436836,295.140964,280.62739799999997,137.491182
1,dis_TRINITY_DN20544_c0_g1,621.80855,1117.066006,1143.996949,692.919731,650.344468,768.6282839999999,655.97361,563.2554925
1,dis_TRINITY_DN20557_c1_g1,187.38908250000003,209.925704,204.681149,205.6684295,206.262944,193.940225,218.193853,198.0063685
1,dis_TRINITY_DN20572_c0_g2,307.295677,439.456744,455.967342,511.3306775,490.976802,322.379011,425.584675,325.46029
1,dis_TRINITY_DN20574_c0_g1,165.2361655,176.590068,178.976944,203.833933,194.254922,187.171858,181.768755,209.364775
2,dis_TRINITY_DN2058_c0_g1,308.19112,330.767011,687.976441,402.02512249999995,236.213027,181.9020665,172.033366,166.90106300000002
1,dis_TRINITY_DN2060_c0_g1,607.120872,714.696869,261.729844,216.968722,206.063113,192.899365,290.856024,203.6944265
