PS,GeneID,gamete,24H,48H,1w,3w,4w,matSP
1,ser_TRINITY_DN7558_c0_g1,22.757130992284594,23.136420077445,24.371919815640293,29.0229132410928,39.85319950769323,31.61146999112822,40.65283761313594
3,ser_TRINITY_DN7568_c0_g2,18.85836238913655,14.16643173138529,13.904282074238857,12.978556814992952,13.626033502087099,13.809592789072385,12.70938554769663
1,ser_TRINITY_DN757_c2_g1,17.830893079147774,32.649999004594164,31.10259116215239,20.785876936035198,19.73762495843915,23.855891222086004,16.199452521613193
1,ser_TRINITY_DN7576_c0_g1,12.258825575886133,11.84366176484283,11.798544719583004,11.789826122551595,11.789826122551595,11.800261903873151,11.789826122551595
1,ser_TRINITY_DN7583_c0_g2,12.336920604429617,13.497305582967291,16.666108348981773,14.118395694978945,13.912151019881865,14.953205910439406,12.358033379142492
1,ser_TRINITY_DN75869_c0_g1,13.694505686588327,14.772519081050461,14.172639168482347,12.784085379877592,13.434167410003495,13.367105071779752,12.40431130696098
8,ser_TRINITY_DN759_c0_g1,13.953007722351478,12.076609333749271,11.853668841333471,11.79096281055962,11.789826122551595,11.790906580920739,11.789826122551595
8,ser_TRINITY_DN75910_c0_g1,12.174633464708496,12.235008459335042,12.28473141749546,12.525307860487901,12.34962481211474,12.680086750491892,12.649113348373474
2,ser_TRINITY_DN75954_c0_g1,12.33451790707687,12.641556272864507,13.479743135534891,13.265162117365923,13.252208306542725,13.15337774109753,12.89572783909462
2,ser_TRINITY_DN76116_c0_g2,12.321899975247325,12.905436567586547,13.575858112841338,14.291858836414526,15.264089556865159,15.171172762842033,14.340837771901612
1,ser_TRINITY_DN7613_c0_g1,21.227413455246968,19.897795631677393,21.446393612913102,21.289259263769605,20.391028149654446,19.682651066357906,14.707966599771703
1,ser_TRINITY_DN7615_c0_g1,12.546038657679961,15.41309141606576,15.147464688851398,13.981691314000606,14.009704136776051,14.139124018127855,13.326697115189495
1,ser_TRINITY_DN7620_c0_g1,13.512328703817118,16.127960069395012,22.198434877261054,19.031240737271965,20.924488452528536,22.483096761789735,19.121782984334907
8,ser_TRINITY_DN764_c0_g1,13.506843098962836,13.521045373786748,13.905417829033402,13.93445015061592,13.912858009769236,14.380784123266714,12.690632647744556
1,ser_TRINITY_DN7658_c0_g3,17.73586187643555,22.95290628656859,27.57963720754862,26.44283243149266,25.78363162938844,24.334574765136125,18.628892022876723
1,ser_TRINITY_DN7664_c0_g1,22.827873773087145,19.14744789782701,25.227374268837412,42.20568642967438,20.300943081541803,17.775182671353903,16.52961563376475
8,ser_TRINITY_DN76649_c0_g1,12.054787223339947,14.563500849727033,15.464196018545548,12.961176026888918,13.059605239056808,13.541615745545286,12.823168543694651
1,ser_TRINITY_DN7680_c0_g2,13.810467334598059,14.401698580375857,16.54404146513179,14.408761501253325,14.595656305901425,14.337565448848002,15.644159549173615
2,ser_TRINITY_DN7684_c0_g1,13.362364442717462,12.868941448308792,13.674990895792217,14.416702743692817,15.22158822199576,15.427574890435631,14.155554952032082
1,ser_TRINITY_DN76965_c0_g1,13.205253234981903,16.778533547363427,19.687628590056242,15.883396362239406,17.146298755124967,18.22938449317475,15.001881565323732
1,ser_TRINITY_DN7698_c0_g3,12.516693672851469,13.112226088654817,13.256059029741834,13.680876835934164,13.335507864344725,13.151139456336093,13.424611521381168
4,ser_TRINITY_DN77_c1_g1,13.469250740111717,17.014879311943414,25.088816422860603,27.319377829665154,26.14194778512114,20.913625988814086,22.689999845747025
7,ser_TRINITY_DN77_c5_g2,12.133511919473273,14.634022242705523,19.239520004407595,20.851004148481675,18.354898637693424,16.386905717675926,16.26102230796084
1,ser_TRINITY_DN7709_c0_g1,12.48508368013607,12.116580045540903,11.88700719272938,12.687923667803176,12.450075100175098,12.17602053217717,11.979281677129059
7,ser_TRINITY_DN7711_c0_g2,14.701019182356031,14.650273034998358,14.094079483953537,13.255162880930584,13.162288440844927,13.845855589309027,13.685170221813099
7,ser_TRINITY_DN7713_c0_g1,12.773625796930173,13.48402054284997,13.385440859381509,12.59930244100839,13.162058159725628,13.899675715641715,13.335718147141534
1,ser_TRINITY_DN7722_c0_g2,13.3679727707682,17.471804858113543,20.220548657244688,19.714692566712777,19.444840266764857,20.599362757134017,14.84068148704769
1,ser_TRINITY_DN7723_c0_g1,11.856465367047635,13.137934997555742,15.343134376651989,17.05106219565221,15.53173914923889,16.157453883579553,13.208148677994203
8,ser_TRINITY_DN773_c0_g1,27.070825384535286,12.388527313607538,11.93466702509961,11.816717691474228,11.814499312285731,11.807399120890256,11.973155014447945
1,ser_TRINITY_DN77303_c0_g3,16.562324550014107,21.73994742403946,21.51830634599294,16.161023668072513,15.787378661449784,16.45484311684557,14.298254299039446
