PS,GeneID,meiospore,immGA,matGA,oldGA,gamete,earlyPSP,immPSP,matPSP,mitospore
1,Ec-26_003590.1,7091,7016,3156,5094,7906,6897,6933,5633,9939
1,Ec-26_003630.1,9463,2205,1779,4844,7222,7972,8122,7558,8942
1,Ec-26_003650.1,3333,214.5,434,198.5,6945,306.5,344.5,1106,3707.5
1,Ec-26_003660.1,3333,5017,4494,6106,1847,6942,5080,4320,3707.5
2,Ec-26_003670.1,3333,7206,1435,2713,3493,5393,7831,5554,3707.5
7,Ec-26_003690.1,3333,1643,4908,8200,7710,6512,1852,2305,3707.5
2,Ec-26_003710.1,6985,6296,7892,8800,11130,8971,7364,8481,7629
7,Ec-26_003730.1,8861,6560,8260,9673,11309,9828,7103,8644,9490
1,Ec-26_003740.1,3333,4569,5481,3899,7041,4614,5334,1969,3707.5
1,Ec-26_003750.2,7664,5270,3828,6008,8915,6736,5624,4489,9833
7,Ec-26_003760.1,3333,8308,7965,7473,5620,6925,6614,8872,3707.5
1,Ec-26_003770.1,3333,9317,8781,9777,6077,9998,9913,10299,10727
11,Ec-26_003800.2,10381,535,397,198.5,1959,951,344.5,411,10541
1,Ec-26_003810.3,3333,2375,2821,1630,8460,2559,1949,945,3707.5
7,Ec-26_003820.1,3333,7570,7989,7569,9599,8903,7039,7043,3707.5
11,Ec-26_003830.2,3333,5742,6151,6645,9719,9287,4859,4836,3707.5
1,Ec-26_003850.1,8987,10609,6612,6209,7121,8223,10938,10479,10268
1,Ec-26_003870.1,3333,3319,2698,2737,1331,3289,2369,2196,3707.5
1,Ec-26_003880.1,3333,6486,7895,8389,10633,8691,7402,6626,3707.5
1,Ec-26_003900.1,7809,6753,7960,9205,5892.5,7912,9115,6769,3707.5
1,Ec-26_003910.1,3333,2365,2455,3901,3272,3738,2715,2606,7952
1,Ec-26_003920.1,3333,5301,4565,5911,5914,6009,5816,5941,3707.5
1,Ec-26_003930.1,3333,8394,7652,7576,4824,7591,8933,3987,3707.5
1,Ec-26_003940.1,3333,5494,3702,6373,4067,9045,6790,7156,8975
1,Ec-26_003950.1,3333,3140,4175,5123,3729.5,6495,4394,5602,3707.5
2,Ec-26_003970.1,3333,2304,1197,1694,1771,1803,3027,1424,3707.5
11,Ec-26_004000.1,3333,10327,10183,8844,10363,10527,10522,8338,3707.5
6,Ec-26_004010.1,9118,7061,7516,7802,9458,9589,8436,7629,8525
2,Ec-26_004030.1,7788,5754,7277,8091,9777,8423,4937,7889,3707.5
2,Ec-26_004040.1,3333,9253,1845,2514,5333,5562,8541,8035,8771
1,Ec-26_004050.1,3333,10919,9516,9029,7554,10354,10307,9752,3707.5
7,Ec-26_004060.1,9323,1613,1100,1523,6236,2052,1899,1032,10641
6,Ec-26_004070.1,3333,9450,10665,10416,10958,9834,9962,9842,3707.5
1,Ec-26_004080.1,3333,7017,7990,6465,3781,5540,7424,6144,3707.5
11,Ec-26_004090.2,3333,7229,8376,7952,4402,8929,6427,6824,3707.5
1,Ec-26_004100.1,7285,9600,9034,8198,6844,8952,9013,9246,3707.5
1,Ec-26_004120.1,8436,10996,10381,10763,8612,11161,11059,11147,10262
4,Ec-26_004150.1,3333,627,1799,1577,910,3558,1715,4256,3707.5
1,Ec-26_004170.1,10148,11312,10878,11121,9077,11330,11337,11370,10932
1,Ec-26_004180.1,3333,7739,3531,3190,4072,4532,7484,5400,3707.5
