GeneID,Fd_f_gametes_1,Fd_f_gametes_2,Fd_f_gametes_3,Fd_m_gametes_1,Fd_m_gametes_2,Fd_m_gametes_3,Fd_zygotes_48h_1,Fd_zygotes_48h_2,Fd_zygotes_48h_3,Fd_zygotes_96h_1,Fd_zygotes_96h_2,Fd_zygotes_96h_3,Fd_zygotes_3w_2,Fd_zygotes_3w_3,Fd_zygotes_2.5m_1,Fd_zygotes_2.5m_2,Fd_zygotes_2.5m_3,Fd_zygotes_5m_1,Fd_zygotes_5m_3,Fd_zygotes_6m_1,Fd_zygotes_6m_2,Fd_zygotes_6m_3,Fd_wild_matSP_holdfast_1,Fd_wild_matSP_holdfast_2,Fd_wild_matSP_holdfast_3,Fd_wild_matSP_reptip_1,Fd_wild_matSP_reptip_2,Fd_wild_matSP_reptip_3,Fd_wild_matSP_stipe_1,Fd_wild_matSP_stipe_2,Fd_wild_matSP_stipe_3,Fd_wild_matSP_vegtip_1,Fd_wild_matSP_vegtip_2,Fd_wild_matSP_vegtip_3
dis_TRINITY_DN33559_c0_g1,5.62178,5.080458,5.432851,1.243615,0.722826,0.361863,11.060811,10.972983,11.406709,5.829731,7.498492,6.156167,12.377514,9.412713,9.247902,9.826905,10.834299,9.714336,12.152029,10.879896,7.414055,8.434716,12.892541,11.48811,9.131521,16.485165,17.441759,17.159115,10.535597,10.596481,10.189509,14.373244,8.932749,11.768429
dis_TRINITY_DN3359_c0_g1,24.973531,29.493869,26.171476,7.316353,5.028277,6.425424,100.122067,114.080919,89.540998,77.983847,66.589691,68.906671,88.509184,54.682532,80.584008,68.073372,70.770105,71.004027,79.126757,58.970283,59.692786,58.941514,105.318151,84.176103,83.79281,27.556595,49.658662,59.803798,6.506033,16.449919,11.641426,15.63145,24.476679,17.299822
dis_TRINITY_DN3359_c0_g3,68.310712,73.649492,72.658102,320.726088,344.600252,359.160592,34.816913,30.726353,36.982338,48.844775,48.251949,54.500439,80.895989,66.3665,109.110455,119.861949,109.647843,123.675726,117.021191,106.678254,109.761741,131.601995,65.34885,103.77577,107.944498,137.649541,147.690441,129.559886,98.293939,111.776836,98.403003,150.661848,111.454902,121.103829
dis_TRINITY_DN3362_c0_g1,0,0,0,0,0.997048,0,14.409735,13.991247,18.206978,77.496082,73.979835,110.356863,52.711502,58.688236,13.2765,9.717097,11.479379,6.774054,7.246908,6.699365,6.510422,6.31204,0,0,0,0.611937,0.217073,3.539399,0,0,0,3.922933,15.170818,6.139121
dis_TRINITY_DN33626_c0_g2,6.599441,5.907794,4.621041,2.008277,2.179795,2.759501,16.118228,17.55572,9.869484,3.84966,7.226826,3.113802,4.931262,4.952479,8.138341,7.8478579999999996,8.801532,6.813985,5.348019,4.582616,6.679897,9.009179,11.027108,5.270724,4.659281,4.549621,6.068608,5.376254,5.241114,2.480187,3.515543,3.155416,2.466322,2.566352
dis_TRINITY_DN3363_c0_g4,1462.347899,1170.981642,1265.877188,791.033426,755.370289,661.90064,1448.510046,1391.357727,1219.905037,2052.789717,1591.761946,1367.097224,1644.579103,1616.723708,1667.009159,2120.602288,2621.397778,2860.209243,3901.896131,3410.803521,3412.537417,3051.018092,1632.91169,1546.053127,2470.029543,1731.253564,1836.35005,1920.751038,1982.321321,2147.020202,1410.994563,2746.71008,3145.753086,2384.587431
dis_TRINITY_DN33684_c0_g1,31.83389,39.086529,39.937143,15.511622,17.439777,13.509594,95.849954,96.59373,123.858965,108.836174,135.268791,137.529836,83.684108,70.101844,64.342307,59.608706,44.599517,39.878554,40.519225,36.550179,44.52296,54.883346,81.119992,45.410381,32.891637,46.198924,46.967282,54.749719,58.549535,41.907892,32.066451,29.301548,53.098695,38.860268
dis_TRINITY_DN3370_c0_g2,2.144923,4.138312,3.320102,0.7953,0.476795,0.623801,15.229918,15.927404,22.516441,15.143912,18.039406,15.340872,4.367589,5.114038,2.601427,1.616027,2.678788,1.209119,1.967569,1.712118,2.379139,1.828435,1.455735,1.124323,0.70795,2.567148,2.908869,1.785277,0.916606,0.313965,0.507136,0.347254,0.42076,0.218167
dis_TRINITY_DN3370_c0_g4,6.130182,7.513088,7.511803,2.331511,2.530185,1.325894,10.727168,15.891813,19.952907,21.84281,21.374963,30.675179,25.800853,26.188562,23.08972,26.02999,17.997572,12.329854,17.726519,11.293537,19.460812,19.640374,19.459776,16.189111,13.184104,10.406757,14.356817,11.110748,12.741751,10.041159,13.074011,3.672171,5.189731,7.767277
dis_TRINITY_DN3370_c0_g6,4.624893,6.256485,6.130736,1.168694,0.783131,0.932596,12.237085,13.721705,11.663804,10.843068,11.440145,13.960594,8.632574,11.506832,8.536923,7.701363,6.243997,3.429019,3.087304,2.357553,4.330118,3.91467,4.239775,3.338461,1.859008,4.361416,4.813845,3.636681,2.186093,1.931346,1.694556,1.302846,2.764817,2.056528
dis_TRINITY_DN3370_c0_g7,7.988803,11.665253,9.300049,2.204311,3.311403,1.956716,14.574402,15.57559,23.832071,15.52826,35.574969,47.668103,37.612031,40.501767,44.525934,40.231505,15.746046,16.254857,13.866901,4.134722,14.498087,14.792235,24.452693,17.610246,16.736932,12.295745,15.967843,13.055334,11.615003,6.941932,8.743347,4.283119,9.935307,7.710413
dis_TRINITY_DN3373_c0_g1,2.21389,4.753744,3.423143,1.56981,0.806759,0.7851,9.469727,10.386651,13.013055,9.25147,9.945396,9.915631,22.755354,19.907475,14.240462,14.359523,16.629815,12.339023,14.922031,13.823481,15.250885,15.243155,15.516204,11.185177,9.651328,8.518177,8.411027,6.733731,12.346047,13.454192,10.326153,5.609091,7.18964,6.692027
dis_TRINITY_DN3374_c0_g1,2.667219,2.677375,2.330602,0.557237,0,0.605999,4.534761,5.089633,4.95684,3.795664,3.816695,3.526755,6.759728,6.042706,5.343191,5.862175,3.820904,4.640008,5.804188,3.313901,3.443263,2.121586,4.030858,4.995184,3.977792,8.785364,9.410822,8.77653,5.136369,6.614467,7.699213,6.945922,6.466914,7.178388
dis_TRINITY_DN33749_c1_g2,3.955643,3.989224,8.044057,1.148623,0,0.977411,10.907841,19.024898,31.242598,10.116414,20.610022,27.423336,7.644395,9.14134,3.017429,3.762593,1.539083,0.454262,1.3057,1.377637,5.773095,5.829922,4.194263,5.507192,2.075736,2.615525,3.666738,4.893457,4.615861,2.412031,3.254385,1.075338,2.27784,2.910769
dis_TRINITY_DN3375_c0_g1,2.03255,2.091496,1.5673,0.233694,0.760861,0.958713,4.074651,4.016315,4.670136,3.57701,2.724167,2.957695,3.992231,2.9989,2.525181,2.768494,3.87812,4.016552,6.396177,2.813699,4.546511,3.8513,3.576432,2.704281,4.382747,2.579004,2.191911,4.027633,3.33432,3.693631,2.900112,4.781665,3.258417,3.005995
dis_TRINITY_DN33755_c0_g1,27.675673,19.161693,19.293703,12.754146,7.01323,3.890711,1.426929,2.67237,5.327033,7.548562,8.462011,9.858305,1.596861,1.35197,0.382523,0,0.952523,0,1.753427,0,0,0,0.687697,4.836891,2.872818,8.006412,10.694057,5.003091,0,0,1.293934,0,0.555759,1.18279
dis_TRINITY_DN33774_c0_g1,12.199762,15.91032,16.551874,2.949342,1.386555,1.511248,1.108154,0.886634,2.450514,0.243379,1.31549,0.483342,3.398088,3.043231,3.610603,3.220449,2.899948,1.928817,1.991674,1.560986,2.927732,2.380935,0.091175,0.085993,0.031651,4.01258,3.435284,1.720726,0.097714,0.030693,0,0,0,0
dis_TRINITY_DN33792_c0_g1,2.823381,3.682094,2.855822,2.666899,1.240358,0.519899,3.390314,4.129263,2.825196,3.629344,3.81076,2.888265,3.13641,3.204256,2.326886,2.321061,2.666929,2.155568,2.737154,3.350997,2.53548,2.507993,5.123079,3.966555,4.400914,4.976523,6.367877,4.626046,2.63059,2.395086,2.10772,3.000575,5.604267,3.194374
dis_TRINITY_DN33799_c0_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.917671,4.181466,5.182116,0,0,0,0.347732,0,0,0.390243,0.74118,0,0,0,0
dis_TRINITY_DN33801_c0_g1,1.60195,3.372118,2.583393,12.909515,14.784206,12.633868,26.737233,25.664472,48.4937,36.045989,55.414381,64.984037,8.695442,7.510387,7.234261,5.939242,6.108472,3.373153,4.12877,3.939069,5.59316,5.578344,2.411524,3.132835,1.951915,6.990105,8.673148,11.712995,2.6357,2.252694,1.326808,3.747263,3.926256,5.505074
dis_TRINITY_DN33811_c0_g1,47.999746,45.994634,47.474268,14.366983,7.31471,7.843847,48.288602,48.959121,55.320258,58.703199,65.487112,71.657479,66.52369,69.298054,73.381731,78.745857,60.007632,53.958167,55.672154,24.747783,49.955935,49.917544,72.276854,45.456573,40.45005,32.496527,37.922976,40.444185,17.375199,16.902708,17.007649,12.894354,17.010452,22.322361
dis_TRINITY_DN33846_c0_g1,35.333005,77.305611,59.291456,25.873672,40.289913,27.677956,161.710129,159.082235,157.560988,545.348462,463.745392,446.240512,438.652172,472.832902,411.128198,438.850616,343.340871,284.724448,346.60976899999997,299.711347,372.852686,362.320989,108.091017,90.237929,82.778858,149.05618,156.700318,212.643033,44.852023,29.084969,44.389257,95.093844,132.521735,122.00164
dis_TRINITY_DN3385_c0_g2,52.682494,65.962174,65.458437,15.209521,11.590812,11.864021,25.156422,27.365919,33.336665000000004,13.517937,15.708108,15.148931,14.025081,11.380045,10.936798,11.926967,8.129439,5.271586,6.38474,7.741646,11.53848,11.791512,6.741892,4.935689,4.292411,22.60203,22.852004,11.23115,6.506009,5.381988,5.623067,3.707718,4.69776,5.568779
dis_TRINITY_DN3385_c0_g3,49.591684,41.961689,44.46959,15.327649,12.348428,13.287351,5.826925,6.513266,3.901147,5.655274,2.841815,3.983317,10.289896,8.776172,16.374217,14.138814,13.468666,17.117647,18.84551,13.222673,10.358174,11.352831,9.691701,12.369395,18.721722,49.281903,40.447944,32.447902,12.702896,17.692116,15.027753,25.809531,15.158405,18.017526
dis_TRINITY_DN3385_c0_g4,112.141778,115.426199,116.738352,838.264908,929.222873,888.592068,103.40294,114.630814,131.883691,95.353229,130.222152,134.184819,127.942083,114.412161,102.272444,102.917795,83.290549,78.576348,73.224295,63.431411,76.343919,81.97126,101.008774,80.249768,62.382031,108.136044,101.531583,94.016021,74.945045,56.552181,56.402106,46.601825,60.040829,64.671362
dis_TRINITY_DN3385_c0_g5,122.599183,136.12348,140.689503,309.817169,343.542129,341.392193,164.435767,174.731583,168.384329,59.609937,76.872275,53.983077,53.32539,37.176174,124.84591,119.637403,87.895187,117.052221,94.570509,65.25445,96.83927,119.073524,58.812828,95.86416,102.376007,99.943382,111.786398,92.647962,47.050829,71.222938,38.95167,71.126871,58.279687,88.315648
dis_TRINITY_DN3385_c0_g6,1.73751,2.771683,3.195725,0.918435,1.087041,1.586851,1.050968,1.162865,1.509163,0.618027,0.69793,0.749682,4.515359,6.649542,8.353641,8.260502,5.488707,6.127337,6.039514,6.110141,10.162581,11.728561,4.374932,5.304615,4.876512,6.297321,8.459425,8.506032,5.263862,6.758804,5.624571,6.459137,7.007289,12.186603
dis_TRINITY_DN3386_c0_g1,1.38075,2.190334,2.154754,50.321084,41.957751,43.228384,2.176639,1.922771,2.099143,0.641268,1.618448,1.301703,4.353766,3.161384,3.920482,4.367914,2.613833,2.298382,2.516464,2.079957,6.337422,7.231906,6.474544,5.71569,5.807706,5.743899,8.593424,5.931735,8.036395,5.340132,5.047017,5.594597,5.346026,5.364066
dis_TRINITY_DN3387_c0_g1,34.24936,52.114373,51.679438,13.2288,9.022536,7.541056,21.699569,20.523119,25.997076,19.546538,23.037786,22.726691,9.001765,8.214798,4.065982,4.099214,2.367819,3.716242,3.017274,3.297271,6.9714,6.90647,5.316219,5.599971,5.163209,23.74903,20.829917,14.659618,6.924234,7.825651,9.686664,4.9681940000000004,7.993983,9.09143
dis_TRINITY_DN3387_c0_g3,99.786597,110.319069,97.934608,965.718367,1193.682043,1154.139943,44.939162,47.553491,54.781371,39.719311,56.838512,71.12906,60.298889,55.192837,54.512118,51.80122,50.49893,35.365864,37.903462,33.663362,55.002267,40.086236,83.73258,62.058072,65.415924,88.232043,73.796138,74.00853,52.762544,50.650981,36.744086,43.936617,42.806773,45.429257
dis_TRINITY_DN3388_c0_g1,18.847239,22.919584,23.380936,4.366237,2.090142,2.620712,18.024118,21.845331,20.664146,4.713529,10.185148,8.202233,27.443344,17.421959,12.837113,11.074443,8.488143,5.741024,6.902819,6.982354,6.067303,12.087297,10.77531,8.696967,9.96777,14.441904,16.421843,10.212122,9.281687,8.08494,7.493039,3.987721,6.507616,5.408843
dis_TRINITY_DN3388_c0_g2,7.19376,6.151844,7.52515,1.510915,2.447049,1.237486,7.30091,7.223088,4.085118,0.8685,2.249331,3.367076,8.907706,4.46237,3.102061,3.295323,1.954145,1.231847,0.996098,2.311613,2.318558,1.886883,1.57297,2.831235,1.425187,3.894036,4.427403,6.238186,1.529368,3.788714,2.208803,3.427395,5.527493,7.313383
dis_TRINITY_DN3388_c0_g3,0,0,0,18.767791,16.391734,19.120799,0.705303,0.578163,0.779827,0,0.636556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.468718,7.06575,9.742972,0,0,0,0,0,0.131551
dis_TRINITY_DN3388_c1_g1,8.959703,11.228638,11.450332,2.280349,1.091631,2.373101,9.714973,9.640065,11.164883,2.95097,3.247839,4.87434,14.045213,8.907006,6.562259,7.618158,4.015626,2.592243,2.252399,3.226091,3.94063,5.457958,5.101797,3.553763,4.202812,7.54718,7.294553,6.228022,4.94072,4.028386,4.160136,3.593023,3.716398,5.431897
dis_TRINITY_DN33890_c0_g1,2.309036,2.054463,1.897404,1.666926,1.043332,1.99993,1.190358,1.951184,2.823947,0.416742,1.876684,2.207113,3.697712,4.275224,2.596394,1.732002,0.563104,0.553841,0.760324,0.673934,2.097254,3.060704,2.526981,1.850341,1.702948,2.69344,3.483092,3.793555,2.80405,1.831557,2.14758,0.860726,1.611464,1.807288
dis_TRINITY_DN33899_c0_g1,51.681702,87.318087,83.129307,18.697508,12.285902,11.323227,1.482644,2.016431,1.462779,0.730404,0.660318,0.429523,0.036198,0.115933,0,0.050322,0,0,0,0,0,0,0.244226,0.115438,0.042366,46.408558,42.739566,24.592442,0.304953,0.287466,0.489234,0.277151,1.459898,0.266055
dis_TRINITY_DN339_c0_g1,160.579196,158.360129,140.357647,31.277735,24.187385,21.652389,30.58714,26.816813,54.712685,55.741772,85.245866,95.501896,8.37071,12.868496,14.52631,13.177939,10.200506,4.430489,5.035522,2.22904,6.782681,7.654394,6.470615,12.041554,8.970319,44.212388,42.564931,14.665383,4.437947,4.208663,4.542738,1.799838,6.407032,3.795258
dis_TRINITY_DN3392_c0_g1,1.728171,3.002119,2.321372,0.353003,0.383021,0.320007,2.957486,2.532918,2.672784,2.921046,2.555006,2.288416,1.829516,1.660586,2.383771,1.949636,1.857657,2.316574,2.304727,1.462097,0.931297,1.159883,2.455281,2.7939,1.98606,4.190482,3.960895,4.379536,2.972798,3.573302,2.890202,3.1094,2.321589,3.254047
dis_TRINITY_DN3392_c0_g2,0.336245,0.157597,0,1.253033,1.360351,1.151774,0.272895,0.486569,0.397506,0.729364,1.731018,1.275496,2.543958,2.852157,1.660696,4.158006,2.59099,2.556525,3.069861,2.136624,3.490343,3.322993,4.072952,3.410763,6.011656,5.565617,3.859703,6.2954040000000004,5.293688,5.012304,7.487142,2.108561,8.36553,5.13178
dis_TRINITY_DN3392_c1_g1,1.550519,0.534251,1.260933,1.420866,0,0,2.209177,1.646984,2.060596,2.192345,4.127494,3.017218,3.426805,4.345255,3.598949,3.957989,3.146852,2.404488,2.863056,1.613149,4.351041,3.80974,3.626833,4.00382,2.556991,1.711095,1.154067,2.087455,3.299329,2.958952,0.81014,1.813278,2.066966,1.359957
dis_TRINITY_DN33926_c0_g1,1.616618,1.760574,2.32418,0.818186,1.331793,0.446022,2.376017,3.84837,4.946506,1.939451,3.821831,7.485248,6.153314,4.949033,4.322112,4.79028,1.25811,1.652088,2.283851,0.892248,3.987483,3.535734,6.52537,4.409998,5.280627,3.77513,4.093765,3.781931,3.556773,3.204297,2.267582,1.160572,2.533184,2.749023
dis_TRINITY_DN3393_c0_g1,32.790228,40.667511,39.376297,40.672481,44.461754,40.953017,12.197976,12.136032,16.448285,7.50672,11.420693,10.030043,8.425161,8.554751,9.128513,8.283259,5.154962,6.482185,5.878662,5.442404,7.497548,10.198551,8.803657,7.705001,6.818414,17.677616,15.430705,11.128715,9.198437,10.981339,9.793015,4.082406,4.954613,6.186509
dis_TRINITY_DN33940_c0_g1,41.224298,37.936696,41.430599,22.067041,14.301918,15.344814,52.491528,55.085853,46.856163,95.969934,73.034425,78.432283,58.379759,64.399275,78.131646,72.029584,77.123457,66.598923,83.818651,66.522654,42.787346,44.607778,9.853515,8.792941,7.373089,38.410801,31.032065,28.089669,6.947382,5.800516,6.963593,21.878384,30.05891,29.403256
dis_TRINITY_DN3395_c0_g1,17.903139,20.416359,21.450576,29.282933,26.369204,29.541021,16.548743,16.954419,18.285084,24.706016,25.756826,28.674597,52.166216,47.361165,38.988077,38.079698,35.425559,27.810065,37.3573,35.02095,31.334118,33.359966,22.148235,17.62935,10.937707,28.363583,26.11064,22.850984,12.839689,11.4369,15.514967,22.434997,16.62166,17.42134
dis_TRINITY_DN3396_c0_g3,25.835753,21.821711,19.021508,12.619205,2.683713,5.31311,9.301303,13.506636,10.494899,23.095454,27.71001,16.849648,20.404912,19.592399,20.323046,17.486847,20.634101,18.238472,16.852606,27.045657,21.374311,20.356547,19.390939,17.853412,13.707438,24.253831,22.906131,20.604015,21.548471,20.950709,15.126668,20.188019,18.951061,26.956167
dis_TRINITY_DN3398_c0_g1,0.736249,0.670665,1.270635,88.132725,107.653703,105.320039,1.322551,1.394765,1.416875,0.454527,0.409752,0.630358,0.058002,0.069588,0.019272,0.020105,0,0,0,0,0,0,0,0,0,83.371677,74.951108,97.15782,0.034779,0.032775,0.032554,0,0,0.030346
dis_TRINITY_DN34003_c0_g1,30.24737,58.770574,51.668034,12.278102,7.931132,7.182086,30.311833,30.696946,27.490358,12.190556,9.745609,13.829055,5.9414,9.259229,6.503608,5.519757,4.480475,5.326279,4.527979,4.214499,8.765719,7.420595,4.518453,2.073177,2.344765,17.943621,19.72003,9.236539,0.768753,0.544422,0.718558,0.997595,4.526717,3.769764
dis_TRINITY_DN34019_c0_g1,30.21321,23.0366,24.644763,16.995803,10.124228,10.704259,68.537576,70.949897000000007,65.824081,74.294474,83.498067,53.72615,116.089272,102.404141,139.810384,139.297939,157.338098,161.143882,131.180372,61.170255,53.68025,40.116496,183.247906,168.780301,181.486873,141.411188,156.877072,179.089887,180.772843,128.154293,159.773565,153.693805,191.747328,154.359581
dis_TRINITY_DN3403_c0_g2,105.501775,96.002933,107.04541,138.929874,149.793663,144.05844,32.035477,36.060979,39.690875,41.972021,44.859672,50.547397,41.311973,34.828829,40.005271,33.095785,27.000661,20.614067,22.895358,13.521542,20.50544,22.147985,22.637013,29.461005,22.937442,53.798659,47.674,35.464952,16.374582,18.767044,20.125564,17.036354,24.23343,29.506382
dis_TRINITY_DN3408_c0_g1,18.456913,14.501795,15.903951,5.108262,0,2.118687,12.495476,14.357512,9.365603,13.660307,14.380571,15.763521,4.395663,5.009684,2.82425,3.375072,3.151627,1.083573,1.560443,5.453687,4.609497,6.013278,14.723129,8.640871,6.867887,9.093899,6.573424,6.398823,7.193959,3.05882,7.632144,2.400935,3.371118,0.645236
dis_TRINITY_DN34094_c0_g1,4.811692,6.587501,6.089046,1.083397,0.53422,0.666885,11.44591,11.658998,15.799413,9.260683,11.486611,10.484408,11.331672,9.89785,7.752596,7.839941,6.042128,5.349188,5.986167,4.38715,4.605634,5.111971,10.824011,6.410967,5.157275,4.29438,4.425408,3.769763,4.185106,3.156377,3.888345,1.880945,3.439491,2.996346
dis_TRINITY_DN34095_c0_g1,2.329465,0.658607,1.111618,9.672466,13.601942,11.989455,6.964426,8.102867,5.17434,1.821139,2.668178,2.676891,3.324917,5.295462,6.728639,5.08377,2.877678,2.064425,2.957784,1.37042,3.729472,3.921652,4.615739,3.995465,5.845688,17.295335,17.760409,18.213257,3.959928,2.54737,3.749191,2.705132,5.520974,5.771347
dis_TRINITY_DN3411_c0_g1,93.925999,142.576929,123.789393,33.543194,16.629313,15.342429,43.923695,40.430921,61.914317,35.587033,47.858139,48.334357,17.708825,15.668645,16.442418,16.803435,13.739378,12.627567,12.166728,9.484451,14.154963,13.429811,31.268865,24.800596,20.88722,62.162199,57.428462,31.152872,26.810497,21.636697,22.330758,10.556297,16.519666,15.880987
dis_TRINITY_DN3412_c0_g1,0.593598,1.093882,1.587391,0.709968,0.96293,0.643627,0.939156,1.251303,1.384352,1.631713,3.557494,3.547278,5.227965,6.989381,6.964153,6.827719,7.392324,5.147134,5.546698,5.39012,5.993161,5.414603,5.431935,5.463446,4.393777,5.58328,7.236488,7.371083,6.799335,5.417516,3.34497,5.786928,6.820789,9.509726
dis_TRINITY_DN34126_c0_g1,9.305078,5.68636,9.399757,24.620859,23.594833,24.936744,10.662948,8.46362,14.556912,8.814157,6.618592,8.067429,4.058236,4.617159,2.800027,2.529584,1.058092,1.371484,3.411781,3.887415,4.037249,3.571114,9.207028,7.043165,5.541711,9.840911,5.69833,5.521651,7.04733,6.654899,6.495476,6.879435,8.301591,8.191404
dis_TRINITY_DN3413_c0_g1,6.319254,9.421191,8.114473,17.646936,22.683714,23.112945,9.331694,11.534541,15.237574,8.054777,13.441084,13.453415,11.427492,10.691217,9.835563,9.81851,7.609598,5.594455,6.356017,6.957018,9.486346,9.187712,9.031078,8.568445,6.85411,8.514727,10.426927,9.937258,12.171859,9.6599,8.840308,6.130704,6.2306,9.806712
dis_TRINITY_DN34135_c0_g1,28.571247,29.663747,33.453005,16.47684,13.017531,11.043678,122.946195,100.521253,125.340545,220.793347,199.265164,222.046433,131.005096,135.903724,112.067489,103.697639,105.92352,94.183874,84.434132,60.638674,63.14505,65.073909,58.711203,34.664862,32.598477,40.991604,36.275642,51.213296,30.562939,27.375893,28.045117,58.285329,64.909046,45.656197
dis_TRINITY_DN34171_c0_g1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388116,0.180664,0.744626,3.340725,3.576655,6.209631,0,3.030811,0.57676,3.368711,0,0.468439,4.931808,1.927889,0.270468,1.641146,0.232494,0
dis_TRINITY_DN3418_c0_g1,45.228896,40.262437,43.619428,32.684132,29.073392,33.299959,12.958754,14.609,14.305579,12.438735,15.743117,20.589131,34.377435,31.54643,41.223429,44.205878,28.756279,34.738573,32.934525,23.603563,30.721705,28.382555,84.340264,71.819262,73.881626,92.855164,90.560773,71.741635,129.631455,151.978655,129.971788,57.762313,53.536572,49.12007
dis_TRINITY_DN34181_c0_g1,118.651011,162.308365,128.628802,43.39304,27.466741,20.463831,32.228989,37.466851,33.732534,172.639358,150.42748,278.041148,54.028256,93.050695,65.075131,51.875387,55.399108,44.652774,43.339629,41.422912,30.865509,30.489721,18.60857,13.814488,13.326543,69.820435,46.246446,24.94346,23.358321,13.302162,29.981654,28.788977,24.746895,24.653484
dis_TRINITY_DN34183_c0_g1,17.956509,14.755728,18.635649,23.697175,19.807483,19.417542,22.090096,18.396432,23.462552,12.270069,16.562595,14.787797,22.679805000000002,19.071061,23.596768,22.170503,18.151141,17.032536,14.408242,12.45302,19.896384,24.794683,27.618676,23.123332,26.762957,18.118989,21.849618,21.388184,17.00935,14.335279,13.685982,14.196053,20.758285,18.764587
dis_TRINITY_DN3419_c0_g1,0.177811,0.77608,0.23692,0.100074,0.162869,0.135963,3.875406,4.301142,4.223363,10.154087,9.69935,9.523521,0.082268,0.09888,0.43925,0.171868,0.269419,0.191137,0.389159,1.319036,1.905929,1.626934,0,0,0,23.418568,26.567091,24.858938,0.049628,0,0,6.554452,13.354682,9.351478
dis_TRINITY_DN3420_c0_g1,3.263319,6.376698,3.18442,0.695777,1.132475,0.18942,49.461297,49.161498,78.045742,30.23464,55.515552,52.604365,10.456038,9.958975,5.89464,5.045958,2.728639,1.145411,2.904063,2.578192,4.171775,3.705555,0.709775,1.226463,0.938952,4.645898,8.659467,6.588191,0.698745,0.71445,0.450735,1.316607,2.369128,0.900625
dis_TRINITY_DN34210_c0_g1,99.107384,119.36738,117.88836,45.083721,24.781629,26.501325,143.196959,131.209005,143.885115,152.452786,150.844629,151.716853,169.095807,176.499634,175.755272,169.849489,138.878731,150.684871,152.254127,85.899806,110.02315,114.60877,113.524906,91.856047,87.632348,79.720197,90.894181,72.216541,50.096451,53.049413,40.13327,36.675994,37.725942,46.071055
dis_TRINITY_DN34224_c0_g1,2.30322,2.860284,3.662212,2.260923,1.355713,1.456382,6.828936,9.258566,5.895094,9.516181,6.459393,6.94079,13.676794,7.574505,19.445297,16.280625,14.427432,10.955863,10.658561,28.986295,30.979389,33.252477,0.827666,0.994272,1.262428,2.171653,2.594851,1.958064,1.002038,1.00064,0.496282,2.018055,1.703322,1.491
dis_TRINITY_DN3424_c0_g1,52.340014,69.019923,65.031855,137.259693,135.864113,121.964439,2.24101,2.795152,2.246522,0.479179,0.814298,0.61106799999999994,0.071409,0.171214,0,0,0.019358,0.018339,0,0,0,0,0,0,0,24.965275,21.081263,11.713375,0,0,0.026654,0,0,0
dis_TRINITY_DN3424_c0_g2,8.949874,9.134922,9.842419,4.255532,1.433091,1.998216,7.317989,7.835624,7.311972,6.575796,6.857565,6.145449,6.316723,5.506399,6.08552,6.560156,5.651109,7.517916,6.4481,4.119824,3.816068,5.851617,7.484722,5.371551,6.788182,6.453233,4.370824,5.461147,5.36977,3.971138,4.275462,5.668346,4.20195,6.834531
dis_TRINITY_DN34263_c0_g2,0.126254,0.127599,0.339026,0,0,0,0.056693,0,0,0,0,0,2.565744,4.742953,14.072636,9.564967,7.404685,4.549513,4.829811,2.804951,6.881417,7.174452,0,0,0,2.89568,4.8636,9.626901,0,0.080098,0,7.989255,12.904442,15.241928
dis_TRINITY_DN343_c0_g1,5.2821,9.398461,7.014828,2.311363,0.752236,1.765008,15.677278,14.984566,20.672026,23.354308,25.109567,26.995847,7.506837,8.640868,5.583334,4.770455,5.90534,3.803586,5.525564,3.882258,3.296891,4.634278,2.455384,4.5288,3.086769,9.444016,10.697363,8.102698,4.559422,3.782575,4.543196,3.502971,1.998458,3.595817
dis_TRINITY_DN34317_c0_g3,19.873788,27.440614,23.465022,10.676263,7.94533,10.044492,44.320443,36.834797,38.856074,120.96989,104.440292,108.2235,34.537017,35.722879,33.19491,32.280558,33.177411,29.370156,38.197469,25.442283,21.155186,19.817919,13.160383,10.397432,14.355794,28.540788,32.696614,31.188538,7.324949,6.788039,9.768102,29.60925,23.414456,32.155387
dis_TRINITY_DN34322_c0_g1,15.784209,19.425731,18.257265,3.059099,3.858227,1.349215,75.950291000000007,80.005327,136.652959,114.003175,171.294531,179.140209,41.814699,42.113445,51.985667,49.296608,39.707692,36.956519,31.725947,25.635387,47.383627,43.58241,62.875343,60.507371,55.198238,58.086691,80.449789,86.364571,62.250643,47.46598,49.056697,46.733938,51.492195,67.537092
dis_TRINITY_DN3433_c0_g1,0.023626,0,0.040528,52.069983,49.244578,50.628662,0.204592,0.16674,0.072441,0.159837,0.487116,0.62131,5.812845,6.547386,3.65333,3.65258,3.515218,1.066963,2.396002,1.814647,3.511991,3.020514,0.523862,0.776061,0.198557,4.538878,5.252121,5.366471,0.7841,0.208706,0.143653,0.87921,0.423511,1.695978
dis_TRINITY_DN34336_c0_g1,99.022978,109.362032,120.057762,22.860257,12.693069,15.582342,217.48646,211.977111,229.980259,446.410922,419.354492,444.837862,181.642957,172.056398,263.320891,243.391739,218.781199,199.173511,225.115345,134.600447,123.123164,131.346949,251.081026,171.880078,150.172852,103.415377,112.851382,102.252013,50.447014,48.352362,42.171884,54.556602,102.87627,59.548031
