PS,GeneID,gamete,24H,48H,1w,3w,4w,matSP
4,ser_TRINITY_DN8885_c0_g2,1.0928109159789376,3.8275276114287387,4.353594194538602,3.4239387324549444,3.0688769689207716,4.355140478411835,3.1922751370324605
1,ser_TRINITY_DN8886_c0_g1,7.117475037755713,7.162930831064057,7.126653784062564,6.1840277610083545,6.773882423638091,6.947757304099953,6.590827972967653
8,ser_TRINITY_DN8887_c0_g1,2.358142051774855,2.9107261390648436,3.475771362000292,4.054890403083444,4.284357107243075,5.069317900820196,4.577318272571489
5,ser_TRINITY_DN8890_c0_g1,0,8.426542539018085,7.773258340381569,6.020679582688761,6.902206624399109,7.672488232203649,5.736303817954112
7,ser_TRINITY_DN8894_c0_g1,0.9242253319293201,3.5689858414946527,4.352816070704724,4.060477533274524,3.0097674491600297,3.4338847062189584,3.2839362880573852
7,ser_TRINITY_DN890_c0_g1,2.493149528557912,2.6896789084099426,3.2170526952850738,3.381760961188624,3.5324773052897265,3.721543169610157,2.122555940274333
1,ser_TRINITY_DN890_c0_g2,2.083764636274436,3.050682784794835,3.3311571519575622,3.294839948371565,3.3760777980092076,3.6292533252459624,2.6500603842741506
8,ser_TRINITY_DN8902_c0_g2,3.1089866305950875,3.355787037223638,4.4018192209441835,4.599536085986676,4.671577863369355,4.2594981023794904,3.3974514161065046
8,ser_TRINITY_DN8907_c0_g1,5.0183197965064394,6.048529704642753,7.045653768867174,6.362661031426923,6.272804717180479,6.235026849741361,5.177283265393912
5,ser_TRINITY_DN8908_c0_g1,3.9805063469414512,4.1994428301125994,5.049753992663352,3.2853778038165053,3.5540572280519336,3.7513081742299725,3.097293655378643
1,ser_TRINITY_DN8908_c0_g3,5.098220273939598,4.12378851247494,4.683871503782961,4.1653789676248385,5.0862118643284795,4.692742195266231,4.860632419605794
2,ser_TRINITY_DN8910_c0_g1,0.46637496894208413,3.6256513386507905,4.271647942477869,2.6780710034279553,2.204632489272389,2.3410458397373377,1.548673108653863
8,ser_TRINITY_DN8910_c0_g2,3.540511765742535,3.757629541866171,3.7702647520891213,3.898408342043601,3.9538384776436404,3.9125338506912235,4.085233896173478
1,ser_TRINITY_DN8911_c0_g1,4.330870388534078,2.305688956459864,3.3741074622667786,4.138237881718666,4.474552661255352,4.950222780475433,3.7705785872310953
8,ser_TRINITY_DN8911_c0_g3,3.9000787243332256,3.8062596038844942,4.614322207603861,6.587872605452369,5.658262733225695,5.301901610770166,4.858445468154594
8,ser_TRINITY_DN8915_c0_g1,4.525266465184108,2.5716690443921997,1.191441684114485,1.3343789166660796,1.591814872652355,1.4608662555005385,1.1083437949574642
8,ser_TRINITY_DN8917_c0_g1,0.764658679669823,2.8465556960073415,2.962755279329657,2.9618468453633606,2.4167170806032647,3.602953038998224,2.4731332006036753
1,ser_TRINITY_DN8918_c0_g2,5.141584569210828,6.281288692811828,5.882485811486555,6.044840061787908,6.413400346028168,6.042717498925988,5.443366325937115
1,ser_TRINITY_DN89233_c0_g1,2.9371653625520677,0.040014275617977664,0,0,0.027431520627290804,0.022258430402551332,0
8,ser_TRINITY_DN89240_c0_g1,2.6840442310031865,4.387491859194076,5.936799240956197,4.392502281999344,4.137432288923667,3.959815122832948,3.517983385174255
1,ser_TRINITY_DN89258_c0_g1,3.3340916127490945,4.87445724842175,5.51486695001597,5.389074277235558,5.771394439977173,5.137517499790447,4.6159281124755545
8,ser_TRINITY_DN8930_c0_g1,2.053710538814699,3.616761251662341,4.188895875900745,4.33092806119805,3.9349885790819026,4.6741703432524915,4.099492782792038
8,ser_TRINITY_DN8934_c0_g2,2.0337077239970407,1.3393814249410905,1.7609362606670753,1.3547105474234828,1.0844772791969306,1.0533094761474633,1.2444587525304693
2,ser_TRINITY_DN8938_c0_g1,3.010934571133016,4.4356179938046685,4.332093995356801,4.102400556236054,4.667648174500469,4.335460531391073,4.1413987832111046
1,ser_TRINITY_DN8949_c0_g2,3.4769052662195516,5.4560465635115065,5.987727714962401,5.441747951644006,5.336633556015074,5.76906261894827,4.397985990474304
8,ser_TRINITY_DN8950_c0_g1,2.4930371591071676,0.4816915987925834,0.6243540753365467,1.9727294100975874,2.955177009614719,3.0410267019684323,2.6294650367240475
7,ser_TRINITY_DN89583_c0_g1,4.449435983448784,6.404271481322915,7.606138207048417,7.964589665742303,7.121244866573786,7.150009788006808,5.915573387509409
8,ser_TRINITY_DN8961_c0_g1,0,0.8948487991027251,0.594902014303215,0.47253456081343576,4.352396676152368,3.4484930546974115,0.14681616421482208
8,ser_TRINITY_DN897_c0_g1,2.688474239992992,5.298041922937583,5.7571995577171515,4.229929714843733,3.6010466820291973,4.929264611472471,3.929859533571604
1,ser_TRINITY_DN8973_c0_g1,5.398610778336659,4.746551941566366,5.448252947047074,5.043298873062372,4.8506284254317045,5.13869378883558,5.489282698513927
1,ser_TRINITY_DN89736_c0_g1,1.7972406773426144,0,0.250917322124324,0,0,0,0
7,ser_TRINITY_DN8989_c0_g1,1.896483053977363,0.21895347509712046,0.11945844040543424,0.07941429538521895,0.0921424747564748,0.25804126383918913,0.4651590134711946
7,ser_TRINITY_DN89894_c0_g3,2.5366390625619095,3.588666549942565,3.5579847009196657,2.8945428734069525,3.316445837999817,3.8020405624227305,2.6955241928810985
7,ser_TRINITY_DN90_c0_g1,0.2788964803834279,2.158046455155841,1.9302839289687987,1.2503952955343465,1.6119825174113893,2.07397340441997,3.792788056251553
