PS,GeneID,meiospore,immGA,matGA,oldGA,gamete,earlyPSP,immPSP,matPSP,mitospore
7,Ec-21_000530.1,3053,4214,4190,5811,629,4452,3736,5867,3327.5
7,Ec-21_000540.1,3053,171,147.5,701,8106,2909,3668,1448,9446
7,Ec-21_000550.1,3053,3583,3991,5710,5091,3401,3654,4093,3327.5
6,Ec-21_000560.4,3053,651,795,1420,2136,1346,2413,1529,3327.5
7,Ec-21_000620.1,6959,5266,3765,4439,8146,6341,6803,7969,3327.5
8,Ec-21_000670.7,3053,1474,878,1746,3573,1018,1053,147,3327.5
7,Ec-21_000690.2,6794,3246,4028,4409,1765,2142,2308,1607,3327.5
6,Ec-21_000710.1,3053,6494,7445,6847,629,1349,800,704,3327.5
6,Ec-21_000730.1,6991,7496,8722,9845,10538,9218,9471,10118,9265
6,Ec-21_000750.1,3053,372,337,1006,1330,1206,5713,1549,3327.5
7,Ec-21_000790.1,3053,5818,3446,3468,629,2239,2598,1735,3327.5
1,Ec-21_000820.1,3053,3890,2296,3435,5993,3488,4574,3967,3327.5
7,Ec-21_000830.1,6565,1980,1243,1599,7688,2160,2050,1666,3327.5
7,Ec-21_000850.1,3053,4528,1669,3837,5188,6854,3241,5457,3327.5
1,Ec-21_000870.1,6309,7691,5344,7197,7784,6161,6328,6303,7050
2,Ec-21_000890.1,3053,7558,7475,6089,3453,7853,7736,7428,8195
1,Ec-21_000900.1,3053,2774,2432,4394,7629,5029,5836,4372,3327.5
6,Ec-21_000920.1,6412,496,632,1175,9130,3032,8724,7939,10681
6,Ec-21_000930.1,6264,364,418,478,4058,2708,5693,1376,7797
1,Ec-21_000950.3,3053,1466,1321,1786,5120,2507,1877,1236,3327.5
6,Ec-21_000970.1,9333,1913,1471,3291,9153,3475,4946,2590,9471
6,Ec-21_000980.1,3053,537,415,882,5595,1239,1613,474,3327.5
1,Ec-21_000990.1,3053,8615,8286,7719,4535,8292,7168,6373,3327.5
2,Ec-21_001000.1,10288,10408,10199,10141,5812,10333,10304,10081,9453
1,Ec-21_001020.1,3053,1154,2342,2395,7320,3048,4046,9302,3327.5
1,Ec-21_001050.1,3053,3801,5627,4935,2292,1442,4027,5631,3327.5
1,Ec-21_001060.1,6478,6063,6351,2590,5624,1790,2024,3011,8218
1,Ec-21_001070.1,9337,2061,1478,1587,7013,4988,2039,3651,9195
1,Ec-21_001080.1,10924,7387,7040,7709,6391,9297,6919,8368,3327.5
1,Ec-21_001090.1,3053,5835,5223,4869,6112,5384,5095,6730,3327.5
3,Ec-21_001100.1,3053,1759,2015,1899,1353,3113,1941,1208,6869
2,Ec-21_001110.1,3053,8321,6457,8505,3736,6191,3180,8440,3327.5
1,Ec-21_001120.1,7748,8745,9083,7891,6760,10009,8094.5,8570,9984
8,Ec-21_001130.1,3053,3889,7937,175,9478,8436,3988,1408,3327.5
2,Ec-21_001150.1,3053,11035,11094,11184,10339,11111,10974,11158,3327.5
1,Ec-21_001160.1,6319,4472,5495,3511,3103,990,691,3451,6824
1,Ec-21_001170.1,8398.5,8417,8369,7469,3343,8071,7779,8231,3327.5
1,Ec-21_001180.1,7141,6506,7166,7768,9698,9096,7205,8053,10943
1,Ec-21_001200.1,3053,171,147.5,175,7277,209,296,986,3327.5
7,Ec-21_001210.1,11545,11281,11347,11130,11566,11285,11054,11250,11565
1,Ec-21_001250.1,7468,3699,5266,6850,3003,5301,6311,7209,8625
6,Ec-21_001260.1,3053,2260,3022,1266,7769,887,1318,368,3327.5
1,Ec-21_001300.1,10269,7559,7257,7815,5969,7256,7256,7519,3327.5
1,Ec-21_001310.1,3053,4922,4797,3305,629,5008,2959,2246,3327.5
1,Ec-21_001320.1,3053,9417,9310,9331,9323,5844,813,2534,7162
1,Ec-21_001340.1,6174,10706,10714,10729,10812,6948,1191,4391,11308
1,Ec-21_001350.1,3053,10484,10349,9902,11519,8914,3980,7325,11316
1,Ec-21_001360.1,9690,9932,10154,10256,9151,4434,8605,7082,9484
1,Ec-21_001400.1,8761,7540,6929,7992,9948,6048,8096,6624,3327.5
9,Ec-21_001410.1,7455,3855,4746,7981,8385,7791,10420,9759,6977
1,Ec-21_001440.1,10726,9423,8899,8975,4532,8590,6476,8509,8336
7,Ec-21_001450.1,3053,3051,4020,2959,1686,7482,1338,4751,3327.5
2,Ec-21_001460.1,9982,8912,7790,7567,9363,8453,7547,7440,9240
1,Ec-21_001480.1,10112,5183,5008,7593,5771,5052,6551,5548,7179
1,Ec-21_001490.1,6336,8168,6206,5457,4809,2085,1062,7514,7209
1,Ec-21_001530.1,8444,1059,880,1119,1400,1749,1733,1052,3327.5
1,Ec-21_001540.1,7864,7484,9366,880,629,209,296,837,3327.5
1,Ec-21_001550.1,9638,713,799,1380,2280,991,1046,660,3327.5
1,Ec-21_001560.1,11065,10055,9950,10396,5576,10847,8906,10536,9765
1,Ec-21_001570.1,3053,6914,8675,1963,3586,820,864,5192,3327.5
7,Ec-21_001580.1,3053,4122,5149,3956,2249.5,5117,3424,6493,3327.5
1,Ec-21_001590.1,3053,7458,6496,5273,3951,6060,5046,4654,3327.5
1,Ec-21_001600.1,8218,4498,3913,5397,8214,5031,5133,4412,3327.5
1,Ec-21_001610.1,6552,2199,1841,2500,2980,2766,1799,1065,3327.5
11,Ec-21_001620.2,6414,1607,2893,6278,2192,1070,6589,6245,3327.5
1,Ec-21_001630.1,3053,2202,1776,1206,2266,2462,2577,3109,3327.5
1,Ec-21_001640.2,8368,2718,1519,3954,5573,2944,4908,2998,8914
1,Ec-21_001650.1,3053,2094,1709,4613,1811,8037,6420,8148,3327.5
6,Ec-21_001660.1,3053,9500,6636,3715,1609,9275,5347,5998,3327.5
1,Ec-21_001680.1,9771,8166,8456,8996,5985,8707,9022,8900,3327.5
1,Ec-21_001690.1,7425,2446,2574,3070,1909,2837,3040,3548,8654
1,Ec-21_001700.1,11129,10154,9999,9419,10418,10769,9582,10062,11167
1,Ec-21_001720.1,11309,9891,10015,9834,8473,9811,9847,9965,10116
1,Ec-21_001730.1,6735,10253,10334,10057,6914,10202,10108,10204,8346
