PS,GeneID,S1,S2,S3,S4,S4.5,S5
8,dis_TRINITY_DN55264_c0_g1,197.219233,217.801169,199.357928,207.56744,218.3765,194.701618
7,dis_TRINITY_DN5527_c0_g2,345.703133,312.469163,238.3390845,232.860507,284.397857,232.297699
7,dis_TRINITY_DN5529_c0_g1,135.812504,145.008177,250.830377,262.946193,211.6339915,201.303934
5,dis_TRINITY_DN55356_c0_g1,292.161438,303.05424800000003,262.38463049999996,295.885495,273.4201615,222.227953
7,dis_TRINITY_DN5537_c0_g1,133.11963,132.784335,161.188008,214.612772,201.369527,213.556896
1,dis_TRINITY_DN5545_c0_g2,509.965663,793.145215,565.4622975,512.9922,470.671865,385.891486
1,dis_TRINITY_DN555_c0_g1,130.114831,130,130,130,130,130
8,dis_TRINITY_DN55617_c0_g1,242.155573,259.70914600000003,244.1898335,237.267302,232.9909335,211.15164
1,dis_TRINITY_DN5562_c0_g1,149.157686,243.814307,227.880763,179.235248,166.5314915,151.882172
1,dis_TRINITY_DN55637_c0_g1,193.628415,263.09173699999997,236.84803650000003,231.649605,218.421935,179.175997
1,dis_TRINITY_DN5566_c2_g2,278.128151,495.25157,364.640608,320.441457,244.6595545,375.598283
1,dis_TRINITY_DN5568_c0_g4,174.378321,245.453193,183.809563,171.453562,166.490032,171.81601899999998
1,dis_TRINITY_DN5568_c0_g5,234.904269,234.017993,341.6171845,510.475658,658.2489995000001,259.40778
2,dis_TRINITY_DN5568_c0_g8,157.985088,161.927505,175.3651735,180.312137,171.5568745,158.663312
1,dis_TRINITY_DN55681_c0_g2,757.31492,1096.1985319999999,789.783551,576.566409,526.868602,560.88112
1,dis_TRINITY_DN5580_c0_g2,909.781528,1004.559687,1536.9542025,2402.170874,3536.54234,2764.714145
8,dis_TRINITY_DN559_c0_g1,170.752595,199.493625,201.7856745,257.24413500000003,201.962562,177.01301
8,dis_TRINITY_DN559_c0_g3,171.358614,208.229228,199.088776,224.36599,187.311769,167.650907
6,dis_TRINITY_DN5601_c0_g2,130.478181,130,130,130,130,130
1,dis_TRINITY_DN5602_c0_g6,299.414093,311.54408,263.0007065,259.794614,274.4078315,234.987633
1,dis_TRINITY_DN5608_c0_g1,602.8928430000001,433.224087,386.899442,360.126209,340.682942,320.319545
3,dis_TRINITY_DN5612_c0_g3,140.176869,139.38011,162.2026555,279.856016,336.2972535,260.997069
7,dis_TRINITY_DN563_c0_g2,196.179786,271.24566100000004,201.1202215,182.452295,172.65502,190.51034
8,dis_TRINITY_DN5631_c0_g3,194.137222,328.753039,270.3188375,264.914531,216.728578,193.847607
8,dis_TRINITY_DN56350_c0_g1,189.033131,207.582168,188.812055,221.71051,226.308242,198.792276
2,dis_TRINITY_DN5641_c0_g2,234.623959,242.843013,169.86026750000002,185.263456,178.437085,178.602373
7,dis_TRINITY_DN5643_c0_g2,2032.458338,1068.411159,415.5891855,1232.755594,2342.1135194999997,579.0300199999999
8,dis_TRINITY_DN56667_c0_g1,147.398547,140.021074,153.0197945,156.399948,165.41297350000002,148.851011
1,dis_TRINITY_DN56793_c0_g1,212.271143,247.568688,190.334374,176.16742,162.581918,178.665298
1,dis_TRINITY_DN5687_c6_g1,178.524908,194.544998,199.151329,213.991154,217.369625,176.482231
4,dis_TRINITY_DN569_c0_g3,528.362617,487.814662,681.283123,666.734244,719.1308695,672.546918
8,dis_TRINITY_DN570_c0_g1,221.627563,200.650133,163.30769,157.821499,153.9098875,161.215749
1,dis_TRINITY_DN5701_c0_g1,427.99101,674.037403,986.563678,841.876039,648.7028499999999,571.745639
1,dis_TRINITY_DN5702_c0_g2,142.327005,141.622084,148.108051,153.312987,155.511314,144.542649
8,dis_TRINITY_DN5754_c0_g1,170.158538,166.764082,169.29621600000002,227.087708,174.501923,196.86161
1,dis_TRINITY_DN5761_c0_g2,290.831034,304.90815599999996,240.3072185,219.188159,218.2626375,210.820346
8,dis_TRINITY_DN5764_c0_g3,164.470937,155.64868,259.9883945,258.53592100000003,255.8860075,227.144577
1,dis_TRINITY_DN5781_c0_g2,577.956974,700.867255,560.6585115,545.682089,643.761941,479.158469
1,dis_TRINITY_DN5794_c0_g1,130.306477,130,130,130,130,130
1,dis_TRINITY_DN5799_c0_g1,313.146676,369.724375,401.4048725,440.756943,432.791485,371.220785
8,dis_TRINITY_DN5805_c0_g6,158.236515,150.058425,169.04917999999998,195.044634,177.620964,156.494409
1,dis_TRINITY_DN5809_c0_g1,130,130.368031,130.065415,132.615637,132.63399700000002,238.360449
1,dis_TRINITY_DN58160_c0_g1,2415.946521,1961.738231,1315.7477865,1275.367248,1209.5999745,1174.775883
1,dis_TRINITY_DN58221_c0_g1,270.44416,312.965141,261.2316075,241.407053,252.1895145,244.954198
8,dis_TRINITY_DN58281_c0_g4,259.583654,349.485899,377.700416,323.043635,294.508959,264.650289
8,dis_TRINITY_DN5842_c0_g1,187.733236,209.134407,173.3033055,197.899638,234.4894915,195.685572
2,dis_TRINITY_DN5861_c0_g8,256.71335799999997,221.510396,202.061524,198.198136,189.2466015,194.817211
2,dis_TRINITY_DN58757_c0_g1,254.355792,298.805512,227.8790915,222.565605,209.2738285,204.421384
8,dis_TRINITY_DN5877_c0_g1,133.958892,136.182364,141.95919650000002,144.91371,139.470668,140.947037
1,dis_TRINITY_DN5878_c0_g1,154.752623,168.881115,190.659283,227.394559,205.6908825,205.501285
1,dis_TRINITY_DN588_c0_g1,130,130,130,130,130,130
1,dis_TRINITY_DN5890_c0_g2,403.687051,367.651705,1077.3007615,766.712674,639.780936,721.82243
1,dis_TRINITY_DN59073_c0_g1,756.626024,665.059168,1094.8318305,832.57742,729.798407,792.762969
1,dis_TRINITY_DN591_c0_g1,218.576196,271.568351,253.956855,290.648592,289.486657,216.580712
1,dis_TRINITY_DN5911_c0_g1,442.272485,227.317456,491.659189,375.584487,360.287277,262.473032
1,dis_TRINITY_DN5911_c0_g3,153.81372,137.822947,213.8275145,146.358395,137.11078400000002,161.894744
7,dis_TRINITY_DN5912_c0_g1,237.955184,350.428501,230.5120095,256.96635100000003,278.469337,282.35177899999996
7,dis_TRINITY_DN5917_c0_g1,133.495058,152.289569,392.7389435,929.450857,649.281093,1385.992562
8,dis_TRINITY_DN5924_c0_g2,181.097082,209.577887,156.7012055,185.344089,244.0980045,139.558707
8,dis_TRINITY_DN5925_c0_g1,130,130.970397,135.9984235,134.669513,141.664871,137.061601
1,dis_TRINITY_DN5942_c0_g1,195.571387,267.787294,217.5790515,210.224353,189.1757315,217.770684
8,dis_TRINITY_DN5945_c0_g1,186.948903,231.531048,223.039759,297.38392,251.9349465,252.598006
8,dis_TRINITY_DN5945_c0_g3,188.951035,217.096806,217.9706055,275.63654399999996,225.368732,233.808671
8,dis_TRINITY_DN5953_c0_g1,262.46837300000004,235.721384,199.3114525,209.588097,187.065942,172.421415
1,dis_TRINITY_DN5955_c0_g1,345.493775,378.515241,297.5143955,270.75498300000004,215.462291,198.53923700000001
1,dis_TRINITY_DN5970_c0_g1,518.566997,500.364937,535.4881164999999,499.216367,450.5700935,382.141426
8,dis_TRINITY_DN5972_c0_g1,237.53553,252.461513,221.180992,198.937962,204.0988185,193.311234
2,dis_TRINITY_DN5979_c0_g1,130.687663,130.562972,130.55530349999998,141.594535,140.15392350000002,337.329882
1,dis_TRINITY_DN598_c0_g1,130.66136,130,133.5043,141.14022,148.419355,276.59954600000003
1,dis_TRINITY_DN598_c0_g3,1879.839984,414.622706,215.0638785,238.997213,183.1355575,303.498687
8,dis_TRINITY_DN598_c0_g4,242.817653,209.816436,231.868002,219.945383,224.4936655,204.11971
8,dis_TRINITY_DN5985_c0_g2,130.677112,130,142.5682175,160.321062,168.8242255,145.168082
8,dis_TRINITY_DN59918_c0_g1,165.749269,179.698184,352.68906200000004,295.041705,272.945918,278.736315
2,dis_TRINITY_DN6001_c0_g2,703.841026,632.570341,793.2030145,555.0132209999999,417.7712575,789.455928
1,dis_TRINITY_DN6004_c0_g3,201.339289,206.780952,217.116833,267.29424,216.304054,324.09376399999996
8,dis_TRINITY_DN6009_c0_g2,379.137814,311.774637,276.9950615,264.681919,226.0193855,210.909417
4,dis_TRINITY_DN602_c0_g2,275.91794600000003,279.415611,218.0044575,209.387694,194.8791225,178.61081
8,dis_TRINITY_DN6026_c0_g1,326.294137,259.551068,206.1808535,230.283937,199.5963725,216.976803
1,dis_TRINITY_DN6028_c0_g1,196.594537,205.21573,203.128332,215.424205,198.7231605,196.278886
8,dis_TRINITY_DN603_c0_g1,205.477415,355.094045,249.093359,232.655222,222.5848235,256.629646
1,dis_TRINITY_DN6046_c0_g1,130,130,130.2050565,137.233546,137.07165700000002,295.385587
2,dis_TRINITY_DN6079_c0_g2,328.648479,426.079911,335.19431299999997,388.057553,368.7720575,309.482713
2,dis_TRINITY_DN608_c0_g2,1089.451773,705.394238,188.2250775,166.921877,158.1470725,168.068822
8,dis_TRINITY_DN60927_c0_g1,130.10094900000001,130,131.1802895,136.984593,138.141396,136.177908
1,dis_TRINITY_DN6094_c0_g1,196.249939,238.975905,183.561369,175.62194399999998,170.18259999999998,175.859217
7,dis_TRINITY_DN6094_c0_g2,477.39208,307.61369,246.3632175,237.028244,185.7585055,328.331572
8,dis_TRINITY_DN61_c0_g1,177.050267,150.219326,146.764993,145.373366,140.344517,147.475865
1,dis_TRINITY_DN610_c0_g1,379.732436,418.935928,430.209597,403.474073,526.6894629999999,378.070009
1,dis_TRINITY_DN6102_c0_g1,349.784294,244.446147,163.663665,154.505169,148.330871,151.18401
8,dis_TRINITY_DN6110_c0_g3,130.160876,130.086847,130.1186105,130,130,130
2,dis_TRINITY_DN6111_c0_g1,245.420908,228.865554,191.6998645,203.625944,235.536528,224.76246
7,dis_TRINITY_DN6112_c0_g1,130.604285,130,130.48085650000002,130.738833,130.8655185,130.523271
8,dis_TRINITY_DN6119_c0_g1,143.507114,143.822381,159.49125550000002,166.34797600000002,151.0112145,164.308064
1,dis_TRINITY_DN6149_c0_g1,240.549427,202.829453,194.28082,193.599679,199.336144,190.211286
1,dis_TRINITY_DN6150_c0_g1,337.29911500000003,343.56116599999996,212.724738,221.973811,266.543628,201.254203
1,dis_TRINITY_DN6154_c0_g1,273.014391,507.472966,303.5740725,296.132944,323.4577385,295.72290499999997
8,dis_TRINITY_DN6159_c0_g1,409.922076,256.569317,180.7873175,158.753096,139.9794635,151.254587
1,dis_TRINITY_DN6160_c0_g1,282.09896000000003,251.180713,380.333982,236.48747,199.7940075,236.58366
8,dis_TRINITY_DN6160_c0_g3,153.1776,152.011726,206.7781875,141.740142,139.8143035,142.549813
8,dis_TRINITY_DN6172_c1_g1,236.912584,237.820096,257.3637385,238.60641,248.3539855,214.398482
8,dis_TRINITY_DN6180_c0_g2,190.604699,239.788512,198.789769,242.899286,211.0836185,174.011133
8,dis_TRINITY_DN6190_c0_g1,143.630465,142.336864,148.1151715,151.047196,142.3683755,142.822142
1,dis_TRINITY_DN6209_c0_g1,160.443964,152.41763,148.7871675,150.580068,152.606659,136.566436
8,dis_TRINITY_DN621_c0_g2,225.889537,255.802704,275.4971035,269.783372,218.130188,304.892184
8,dis_TRINITY_DN621_c0_g4,214.938254,340.096037,333.096762,420.179569,389.3322985,459.585924
8,dis_TRINITY_DN6227_c0_g2,163.408358,200.187208,201.365953,226.607512,175.5276275,178.818519
1,dis_TRINITY_DN6233_c0_g1,130,130,130,131.865294,132.7957535,209.262842
1,dis_TRINITY_DN6243_c0_g1,398.412177,674.378604,419.4771045,359.282636,264.16316900000004,348.277673
1,dis_TRINITY_DN6243_c0_g2,223.097986,211.932449,194.1297285,205.439847,197.0623355,169.454958
1,dis_TRINITY_DN6274_c0_g1,190.020839,182.607505,181.635983,194.746149,188.7717915,184.108482
1,dis_TRINITY_DN629_c0_g1,153.848055,166.798161,170.3963895,162.245478,157.3306075,162.134719
8,dis_TRINITY_DN63_c0_g1,221.555949,157.698611,175.251048,165.547312,149.34032150000002,154.092767
7,dis_TRINITY_DN6307_c0_g1,456.892679,450.608971,240.145492,334.165369,280.997342,235.838318
1,dis_TRINITY_DN6307_c0_g6,201.585446,247.199086,166.8029405,159.858379,166.230888,176.727519
2,dis_TRINITY_DN6389_c0_g1,159.853696,155.134419,190.167605,195.644278,175.714785,188.479841
1,dis_TRINITY_DN64_c0_g1,227.801637,215.773155,227.4089685,179.824151,177.58069799999998,176.733034
1,dis_TRINITY_DN6413_c0_g1,586.7469229999999,455.541877,486.1784115,567.38287,636.1882825,621.4466279999999
7,dis_TRINITY_DN6420_c0_g2,318.175111,208.665682,190.3941465,171.712112,180.11091599999995,157.85917800000001
7,dis_TRINITY_DN6420_c0_g5,181.7835,190.271329,295.5720855,348.360754,356.085411,265.771923
1,dis_TRINITY_DN6436_c0_g2,485.480982,295.56145200000003,247.855723,231.006659,199.48423000000005,345.83153300000004
8,dis_TRINITY_DN6440_c0_g3,160.653986,202.891625,165.2148295,155.10917800000001,142.459739,136.153469
8,dis_TRINITY_DN6443_c0_g1,130,130,130,130.809493,130.1874885,130
8,dis_TRINITY_DN6444_c0_g3,185.41492,173.612785,224.890518,239.786026,215.3081445,218.780292
8,dis_TRINITY_DN6446_c0_g5,137.21512,139.706064,340.13025749999997,363.062259,366.8970015,510.449252
1,dis_TRINITY_DN6450_c0_g1,150.898711,135.740755,135.7366695,136.21523,134.8510865,132.430312
1,dis_TRINITY_DN6453_c0_g1,213.223794,234.09854,225.335972,221.181669,228.333537,207.250741
7,dis_TRINITY_DN6456_c0_g2,370.191116,217.405831,144.89075100000002,143.716535,145.3461265,142.828031
5,dis_TRINITY_DN6458_c1_g1,225.989538,352.949488,276.423775,333.523458,276.11443199999997,226.837994
1,dis_TRINITY_DN6460_c0_g1,395.59257,536.681347,662.264184,307.69557399999997,225.592808,213.097066
7,dis_TRINITY_DN6466_c0_g1,15552.293152,1559.7919670000001,152.873494,132.268498,131.0652995,131.127617
3,dis_TRINITY_DN6467_c0_g1,133.556757,132.662102,134.24105400000002,135.436276,135.5789525,138.220134
1,dis_TRINITY_DN6472_c0_g2,210.164603,249.15012,199.160594,209.542379,209.6373255,200.966686
1,dis_TRINITY_DN6472_c0_g6,227.185657,234.202591,193.6081895,190.345408,200.008405,190.476694
8,dis_TRINITY_DN648_c0_g1,277.164151,213.795397,190.865018,199.167074,187.1431245,172.402077
8,dis_TRINITY_DN648_c0_g2,217.406814,267.383995,241.5410075,227.985373,208.3063535,197.341828
8,dis_TRINITY_DN6480_c0_g1,162.540783,160.016209,179.7848065,196.445013,180.2015445,188.971997
1,dis_TRINITY_DN6488_c0_g1,499.926475,367.076276,603.2271185,657.662832,663.662828,553.044547
1,dis_TRINITY_DN6489_c0_g4,244.279237,253.909869,217.164056,218.352464,219.8105505,220.11744
1,dis_TRINITY_DN649_c0_g1,437.906734,594.7477610000001,495.025562,510.283529,465.117997,352.01748599999996
1,dis_TRINITY_DN649_c0_g2,210.725683,228.366545,253.071798,194.72263,161.385986,179.29898
1,dis_TRINITY_DN649_c0_g5,130.589456,130.955717,130.6385215,140.60593,138.982692,301.242142
8,dis_TRINITY_DN6515_c0_g2,1985.980998,1727.718694,2260.5372975,3475.760364,3449.6312085,4107.300661
8,dis_TRINITY_DN6527_c0_g4,877.671712,1155.764743,191.3116105,205.42662,177.67679750000002,159.491183
8,dis_TRINITY_DN6547_c0_g1,131.238828,130.654964,173.843595,137.468748,146.8750535,161.51376
8,dis_TRINITY_DN6547_c0_g2,130.910184,130.989897,188.2317395,142.885551,163.331055,205.127082
1,dis_TRINITY_DN6561_c0_g1,170.302093,230.072234,199.4885605,227.11967,210.8589865,184.21171
1,dis_TRINITY_DN6571_c0_g2,203.386873,216.922487,212.825222,213.825654,204.495144,183.548548
1,dis_TRINITY_DN6579_c0_g1,1076.682263,1224.6074,1669.875262,2554.378071,3539.3694775,3385.067947
1,dis_TRINITY_DN6579_c0_g2,130,130,130,133.241513,133.15119800000002,233.756232
7,dis_TRINITY_DN658_c0_g1,130.760712,130,130.3041115,132.051621,132.785439,132.820655
7,dis_TRINITY_DN6587_c0_g1,407.682575,220.06537,318.073856,260.968777,209.8944035,240.354878
8,dis_TRINITY_DN659_c0_g1,153.81210099999998,251.155536,149.20428850000002,151.439932,142.95774949999998,150.082501
8,dis_TRINITY_DN6618_c0_g1,168.264093,204.653128,208.698419,207.431766,184.7484315,177.358902
8,dis_TRINITY_DN6619_c0_g1,767.63766,751.270553,1025.54165,697.16868,562.890452,620.794361
7,dis_TRINITY_DN6629_c0_g2,167.63015,142.499335,183.6394345,209.356705,210.87989,175.47356
1,dis_TRINITY_DN6633_c0_g2,130.031339,130.023047,130.01516800000002,130,130,130.020041
1,dis_TRINITY_DN6633_c0_g3,157.609331,144.595722,147.51596,148.404561,155.845323,145.676486
7,dis_TRINITY_DN664_c0_g3,130.417824,130,134.204468,148.765224,141.7269625,183.195861
2,dis_TRINITY_DN6641_c0_g1,256.207274,216.226383,210.079044,211.394121,202.3391705,182.445399
8,dis_TRINITY_DN6644_c0_g1,367.149663,324.033497,287.59180649999996,255.476151,205.025718,240.932285
8,dis_TRINITY_DN6648_c0_g1,130.811843,130.245545,130.08743800000002,130.1816,130.166158,130.212546
1,dis_TRINITY_DN6653_c0_g1,441.51041,490.075649,233.0878345,259.20909800000004,255.5141915,221.304363
8,dis_TRINITY_DN6660_c0_g1,170.368163,153.609641,144.651925,152.710492,151.0623695,154.03083
1,dis_TRINITY_DN6666_c0_g1,243.362489,183.66088,139.80303700000002,136.609269,133.124569,136.293614
1,dis_TRINITY_DN6668_c0_g1,216.58784,275.749482,210.346096,218.981187,211.860546,199.398525
1,dis_TRINITY_DN6712_c0_g3,222.445658,220.383085,184.807287,167.050282,148.2027635,148.656506
8,dis_TRINITY_DN6715_c0_g1,323.006012,242.160497,225.5150985,219.251783,191.7954645,198.520712
1,dis_TRINITY_DN6724_c0_g2,357.91109900000004,310.058789,327.4489515,253.638588,279.7913165,240.854688
2,dis_TRINITY_DN6729_c0_g1,166.742455,175.639824,207.565104,196.624501,178.994985,222.811713
8,dis_TRINITY_DN6731_c0_g1,181.869016,210.268786,183.286473,203.705852,219.886067,183.448231
6,dis_TRINITY_DN6733_c0_g2,130.97748,130,130,130,130,130
1,dis_TRINITY_DN6734_c0_g1,225.918488,261.19503199999997,219.6280965,199.219343,193.0541375,198.192512
1,dis_TRINITY_DN676_c0_g1,298.400445,463.09426,397.5375935,307.61828,251.083221,268.588219
1,dis_TRINITY_DN677_c0_g1,204.473942,154.224964,211.698551,240.262587,315.54474600000003,240.157692
2,dis_TRINITY_DN6770_c0_g1,242.668195,230.873193,144.547681,145.45363,145.69511949999998,144.056189
8,dis_TRINITY_DN6790_c0_g1,238.571646,268.38789299999996,201.2833675,194.10088,195.8099,207.383271
7,dis_TRINITY_DN6825_c0_g1,237.836901,237.021429,219.10497450000005,298.777244,350.6666225,285.842938
1,dis_TRINITY_DN6827_c0_g1,290.776473,351.079996,243.86479000000003,312.696102,284.656581,286.643423
8,dis_TRINITY_DN683_c0_g3,200.019902,262.884238,214.3861315,407.852633,463.4315635,226.795987
7,dis_TRINITY_DN684_c0_g1,275.269995,402.847913,210.527351,363.237668,302.113385,403.512728
1,dis_TRINITY_DN6840_c0_g1,205.031467,211.37401,416.0639585,314.574728,234.6233065,263.485411
2,dis_TRINITY_DN6840_c0_g2,218.768051,214.583977,246.0499815,229.044193,215.1845905,213.988196
2,dis_TRINITY_DN686_c0_g3,160.922318,189.477658,198.325628,219.99573,228.784337,188.932003
2,dis_TRINITY_DN6872_c0_g1,145.330596,144.954495,140.6879275,137.685369,137.994759,136.277516
1,dis_TRINITY_DN689_c0_g2,162.25869699999998,137.31988,139.2755525,131.217453,130.641886,131.215951
1,dis_TRINITY_DN6893_c0_g1,1276.130869,1716.93867,1982.7827345,1587.599591,1037.841884,2054.721783
1,dis_TRINITY_DN6897_c0_g5,138.741358,135.337608,155.26851499999998,147.088346,151.1369745,153.325226
1,dis_TRINITY_DN6913_c0_g1,436.212646,288.55465000000004,305.663502,350.443982,325.7440845,253.737226
7,dis_TRINITY_DN6917_c0_g1,337.89491399999997,246.738976,386.257721,222.904351,180.759423,168.595176
1,dis_TRINITY_DN6918_c0_g1,163.089181,175.287233,243.7126965,395.124728,393.1352025,250.767948
7,dis_TRINITY_DN6924_c0_g1,178.505079,142.04162,138.520798,136.460316,135.038153,143.354156
3,dis_TRINITY_DN694_c0_g3,421.894181,417.959078,331.3726335,380.507568,309.7564705,289.43323599999997
8,dis_TRINITY_DN6940_c0_g2,418.456997,175.23958199999998,151.08173,143.066916,142.6360265,140.174336
7,dis_TRINITY_DN6945_c1_g1,242.527694,321.147358,222.5969625,238.864001,256.83977899999996,278.29832899999997
1,dis_TRINITY_DN6947_c1_g2,267.27356,243.54327,202.4663345,196.477966,185.300544,229.116651
8,dis_TRINITY_DN6953_c0_g1,160.879537,171.47621,174.98433749999998,239.938851,203.8018635,220.931112
8,dis_TRINITY_DN6956_c0_g2,181.134441,198.024923,174.79448050000002,170.313519,167.30136100000001,156.001281
8,dis_TRINITY_DN6961_c0_g1,371.282486,631.685842,372.358412,379.649656,380.213689,319.895162
1,dis_TRINITY_DN6980_c0_g4,160.969349,194.285944,177.4857535,181.102198,182.190517,176.193659
1,dis_TRINITY_DN6981_c0_g1,231.587815,243.147176,183.7416045,216.811098,200.4021115,176.60294199999998
7,dis_TRINITY_DN6996_c0_g1,130.717041,132.001019,144.500971,136.417922,136.0272745,148.854491
8,dis_TRINITY_DN7001_c0_g1,1084.885693,1100.485273,1615.316739,2100.095212,3110.8156870000003,2584.525109
7,dis_TRINITY_DN7020_c0_g1,217.366158,442.403011,400.965534,593.793529,442.3452125,366.853291
7,dis_TRINITY_DN7030_c0_g1,215.636157,183.8897,189.2520935,189.564077,172.018482,169.322082
8,dis_TRINITY_DN7042_c0_g1,265.590233,184.709968,194.9933015,179.356492,170.87334199999998,177.479335
8,dis_TRINITY_DN705_c0_g1,130.051406,130,130.0060825,130,130,130
1,dis_TRINITY_DN7058_c0_g2,296.91017,243.692936,271.4293645,260.949261,223.2864885,203.304848
1,dis_TRINITY_DN7065_c0_g3,235.371991,235.859134,320.3406795,243.699239,257.8833975,208.504545
7,dis_TRINITY_DN7080_c0_g2,136.301192,148.58674200000002,188.3421885,187.636421,193.4240605,166.362622
1,dis_TRINITY_DN7081_c0_g3,254.85037,317.044736,274.03648499999997,267.437129,238.8196735,229.566172
5,dis_TRINITY_DN7085_c0_g1,148.442207,135.707883,231.62439,158.056725,141.71117199999998,165.118488
8,dis_TRINITY_DN7087_c0_g3,207.851824,258.73552,205.6124385,204.160081,181.719684,166.409953
1,dis_TRINITY_DN7095_c0_g1,311.306781,352.02365199999997,283.772085,279.865656,258.782741,222.033156
8,dis_TRINITY_DN7097_c0_g2,218.12594000000001,156.854104,146.96481799999998,142.607416,138.9678585,138.521822
8,dis_TRINITY_DN7125_c0_g1,180.522063,179.516631,158.01849750000002,158.660372,153.97141299999998,148.44127
8,dis_TRINITY_DN7134_c0_g1,130.294387,130,296.260693,183.261798,164.375939,641.7074299999999
1,dis_TRINITY_DN7139_c0_g1,133.528303,133.497881,130.24890499999998,148.336733,145.076075,348.640215
1,dis_TRINITY_DN7158_c0_g1,272.29234199999996,312.450397,236.9291155,256.394063,251.6205175,207.58438
1,dis_TRINITY_DN7174_c0_g1,371.308968,391.326248,339.9780855,322.507213,261.693555,345.496512
1,dis_TRINITY_DN7193_c0_g1,328.908869,569.401865,279.7154575,264.986495,286.877812,255.149347
7,dis_TRINITY_DN7195_c0_g1,409.345015,292.403842,202.020047,181.464133,151.96617600000002,154.843097
8,dis_TRINITY_DN72_c0_g2,2102.307585,3359.007441,1696.543873,2834.70372,1772.261908,2505.819476
1,dis_TRINITY_DN720_c0_g1,130,130,130.614916,130.495762,130.266513,130
8,dis_TRINITY_DN7202_c0_g1,1055.464516,1398.196619,2392.142173,2965.85341,3091.2858754999997,3402.249967
8,dis_TRINITY_DN7202_c0_g3,130.287099,130.282446,130.240068,132.093107,132.3435285,177.706101
7,dis_TRINITY_DN7203_c0_g2,201.797483,212.14996,230.4348925,272.720344,265.494586,320.001125
8,dis_TRINITY_DN7204_c0_g1,283.211601,229.849945,200.03563,234.873488,215.9601485,184.828401
8,dis_TRINITY_DN7205_c0_g1,131.773661,130,130,130,130,130
4,dis_TRINITY_DN7207_c0_g1,211.056547,261.504566,177.7090065,176.317363,186.759604,167.855897
1,dis_TRINITY_DN7218_c0_g1,696.686491,1029.1140130000001,658.3652935,732.198558,698.7756895,459.351057
8,dis_TRINITY_DN725_c0_g1,213.681699,277.815455,261.853341,247.816937,221.594428,209.43454500000001
1,dis_TRINITY_DN7250_c1_g1,303.180389,157.158323,150.8699705,197.227528,200.9646975,250.512296
1,dis_TRINITY_DN726_c0_g2,314.212445,287.289119,343.3992305,410.349768,462.183619,362.11791
8,dis_TRINITY_DN7267_c0_g1,132.864982,130.685269,131.0623855,130.062465,130,130.073673
7,dis_TRINITY_DN7284_c0_g3,237.507013,236.540622,212.2591185,215.11264,212.7873255,205.275276
1,dis_TRINITY_DN7295_c0_g1,162.256572,176.644371,188.734693,348.31014300000004,255.8610965,416.970705
8,dis_TRINITY_DN7301_c0_g2,130.259893,130.274289,130.06232799999998,130,130,130
1,dis_TRINITY_DN732_c0_g1,218.586587,206.030629,266.5566695,218.456554,186.281308,195.576262
1,dis_TRINITY_DN7327_c0_g1,242.084266,338.45689,288.8245945,212.723761,211.447239,190.901048
8,dis_TRINITY_DN7332_c0_g2,237.181751,231.686193,241.613774,241.82294,267.340247,236.710901
2,dis_TRINITY_DN7358_c0_g1,225.654405,173.814635,188.982348,171.007727,148.475403,175.292529
8,dis_TRINITY_DN7370_c0_g2,130,130,131.382794,139.731685,139.00155949999998,133.506952
8,dis_TRINITY_DN7416_c0_g1,229.80175,269.194011,155.67204850000002,154.967335,143.648646,154.734375
8,dis_TRINITY_DN7416_c0_g2,230.201941,271.462105,157.021506,153.781985,140.383756,152.058474
7,dis_TRINITY_DN7427_c0_g1,176.219077,185.044968,193.988515,196.081678,185.59272,181.272439
8,dis_TRINITY_DN7429_c0_g4,256.013904,295.87023,221.0190645,231.464324,219.843562,186.848427
1,dis_TRINITY_DN743_c0_g1,243.73635,350.564214,551.1946505,581.947272,681.216026,267.35304199999996
8,dis_TRINITY_DN7430_c0_g1,221.854728,234.241056,228.913891,239.744147,237.5329015,221.490796
7,dis_TRINITY_DN7433_c0_g1,225.370515,264.20534,287.98844499999996,248.798851,243.123899,215.018882
1,dis_TRINITY_DN744_c0_g4,171.215728,275.759181,1298.9020805,534.817834,283.616773,177.831084
1,dis_TRINITY_DN7443_c0_g1,139.824688,138.14133,139.1904955,144.97528,142.246835,144.629212
7,dis_TRINITY_DN7447_c1_g5,142.15819,164.48624,200.5050585,253.716909,209.790905,188.459204
1,dis_TRINITY_DN7468_c0_g1,284.30215599999997,297.726762,315.4164035,272.501385,296.180891,279.45243
1,dis_TRINITY_DN7469_c0_g3,217.745498,261.720464,232.890189,197.564708,186.1237325,173.87949600000002
8,dis_TRINITY_DN7471_c0_g1,225.66561,191.558269,171.9872285,180.910373,173.8735565,161.129967
8,dis_TRINITY_DN7473_c0_g3,164.123354,157.470799,220.836617,167.012138,242.604721,142.0416
1,dis_TRINITY_DN7480_c0_g1,132.206076,132.282934,130.78877699999998,130.990023,130.7332145,467.348275
6,dis_TRINITY_DN7507_c2_g2,669.028034,930.898075,1488.489783,1817.554628,1616.601252,1475.824373
1,dis_TRINITY_DN7519_c0_g6,362.901121,393.415495,215.8836395,196.13393,198.583537,191.001679
1,dis_TRINITY_DN7527_c0_g3,283.788542,196.919848,264.8514465,240.671136,230.038642,214.480897
